GEO_ID,B24011_001E,B24011_001M,B24011_002E,B24011_002M,B24011_003E,B24011_003M,B24011_004E,B24011_004M,B24011_005E,B24011_005M,B24011_006E,B24011_006M,B24011_007E,B24011_007M,B24011_008E,B24011_008M,B24011_009E,B24011_009M,B24011_010E,B24011_010M,B24011_011E,B24011_011M,B24011_012E,B24011_012M,B24011_013E,B24011_013M,B24011_014E,B24011_014M,B24011_015E,B24011_015M,B24011_016E,B24011_016M,B24011_017E,B24011_017M,B24011_018E,B24011_018M,B24011_019E,B24011_019M,B24011_020E,B24011_020M,B24011_021E,B24011_021M,B24011_022E,B24011_022M,B24011_023E,B24011_023M,B24011_024E,B24011_024M,B24011_025E,B24011_025M,B24011_026E,B24011_026M,B24011_027E,B24011_027M,B24011_028E,B24011_028M,B24011_029E,B24011_029M,B24011_030E,B24011_030M,B24011_031E,B24011_031M,B24011_032E,B24011_032M,B24011_033E,B24011_033M,B24011_034E,B24011_034M,B24011_035E,B24011_035M,B24011_036E,B24011_036M,NAME,B24011_001EA,B24011_001MA,B24011_002EA,B24011_002MA,B24011_003EA,B24011_003MA,B24011_004EA,B24011_004MA,B24011_005MA,B24011_005EA,B24011_006MA,B24011_006EA,B24011_007MA,B24011_007EA,B24011_008MA,B24011_008EA,B24011_009EA,B24011_009MA,B24011_010MA,B24011_010EA,B24011_011EA,B24011_011MA,B24011_012EA,B24011_012MA,B24011_013EA,B24011_013MA,B24011_014EA,B24011_014MA,B24011_015MA,B24011_015EA,B24011_016MA,B24011_016EA,B24011_017EA,B24011_017MA,B24011_018EA,B24011_018MA,B24011_019EA,B24011_019MA,B24011_020EA,B24011_020MA,B24011_021MA,B24011_021EA,B24011_022MA,B24011_022EA,B24011_023EA,B24011_023MA,B24011_024EA,B24011_024MA,B24011_025MA,B24011_025EA,B24011_026MA,B24011_026EA,B24011_027MA,B24011_027EA,B24011_028MA,B24011_028EA,B24011_029EA,B24011_029MA,B24011_030MA,B24011_030EA,B24011_031MA,B24011_031EA,B24011_032MA,B24011_032EA,B24011_033EA,B24011_033MA,B24011_034MA,B24011_034EA,B24011_035EA,B24011_035MA,B24011_036MA,B24011_036EA,state
0400000US13,30722,179,50634,322,56037,1043,60173,1542,51474,965,65075,1882,67326,2524,65074,3388,51780,3720,38201,1351,32256,1099,67583,6306,39352,1531,31675,1941,51265,702,61468,672,32589,1469,16690,294,20306,724,33893,1844,30338,1320,36909,1439,12756,511,16501,536,14910,890,26865,338,25905,722,27338,387,27416,1102,17066,1407,22351,810,37473,1147,25806,415,25917,501,30889,730,20856,895,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,32102,420,50102,1553,51655,1221,55757,3945,46658,2752,60431,4347,56911,3981,67670,11556,55540,9785,40144,1802,40163,1887,63547,9640,40734,1836,24792,5324,60903,5567,76068,4361,37085,3718,24181,1338,27866,2410,41449,2743,32962,2635,51572,1260,19191,1881,26802,1198,21140,1553,27504,1243,22155,1453,30327,798,40343,3566,20084,3338,41734,2478,42025,5651,30293,1865,30155,3368,32201,3724,23149,5493,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,26425,457,42173,1063,44854,2970,48236,1942,36729,1379,51371,3089,50038,5198,65705,7653,41177,6643,32128,1520,32140,3902,40573,5857,32245,1970,25433,6150,47247,2817,55593,5355,31975,2892,14070,968,18248,1618,35689,4258,30248,6776,41611,4495,11059,627,15230,1565,10828,1105,22398,643,21773,1305,22693,797,29222,1915,19957,3778,30376,2123,36013,3359,25624,1022,26551,1026,28975,2000,19276,4110,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,33015,454,52600,597,61519,476,65839,1021,56110,1028,67130,1097,69894,1973,70508,1143,50708,2262,40659,464,37602,1705,77788,5343,38656,1425,33241,2301,50676,719,60605,826,32544,2106,16847,250,20818,577,49332,2342,27712,2258,62020,1100,13161,632,18105,891,13273,783,28017,626,26953,873,28559,603,37554,1005,19574,2535,36275,758,41288,652,28247,685,29787,708,31727,688,21855,511,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,30508,167,45724,538,51047,518,52661,1776,46513,1045,60244,2417,59254,4676,62114,1461,48694,6820,35098,979,32177,755,61427,4397,35905,920,27451,4242,45550,960,55042,1948,31914,1022,14816,548,21037,604,36160,1935,27820,3919,40765,1274,10141,358,17169,1049,12779,910,25198,404,23607,1814,25580,347,35927,779,21524,3159,34617,2527,40175,1008,30490,346,31595,402,32428,1257,22616,1236,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,30505,187,44141,1094,47946,1509,50681,772,44482,2222,55360,2375,60035,4656,58698,2927,43833,3078,35456,1040,35605,1476,56408,11321,35981,1196,26293,2144,43976,2988,50501,874,30943,1094,14205,756,20493,608,40702,2471,22015,4338,48437,4043,8971,669,17442,1273,14071,2190,26091,471,24815,1516,26478,436,32480,1229,21360,2038,31810,786,37413,1256,30289,390,31056,507,32236,1284,24734,1433,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,30463,285,45205,654,50284,1085,51543,1002,46417,1565,60055,2167,60247,3564,64493,2870,42485,5253,35789,828,33165,2397,61950,12200,35778,995,28411,4627,46985,1245,51861,1237,32242,2868,14952,667,18392,1367,38683,3685,34255,8759,40659,3862,10780,459,16129,1158,14015,1789,25292,656,23913,1849,25638,589,31619,689,22836,3319,30405,1047,39447,2445,29489,1395,30356,841,32074,1235,21528,1188,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,28762,611,43464,1146,48620,1820,50667,994,45157,2081,52408,2050,50332,2614,59761,3492,44387,4529,35902,911,33917,2219,47302,8894,36524,1303,30379,2345,45042,1478,52336,1879,32137,1240,14300,642,18673,2034,31955,1914,24299,4697,37669,5998,10610,333,16549,749,13294,1638,24064,656,22548,1239,24846,662,31641,611,18075,1916,31723,814,36729,1580,27482,942,30589,578,30465,1477,21108,895,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,30519,290,46156,580,50778,694,51668,966,47291,1668,61734,1109,54980,6322,67043,6231,60019,11187,39123,1476,35032,5457,62270,8912,40040,1158,26583,2835,49248,2237,59800,2714,34942,2987,15647,382,16763,827,35318,2961,27437,4113,38772,3228,12277,522,13917,1656,13357,1168,23458,739,22379,911,24065,819,35039,1705,21202,1188,32566,2975,38672,2870,32269,826,40261,1761,32001,1339,20819,1516,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,30332,408,44833,1266,50854,1113,51600,1433,48915,3651,51890,2089,54044,6617,61411,2583,35904,8153,33618,2198,33593,4033,52253,7188,32122,1963,31674,2871,48928,3303,60198,2853,33542,2685,17005,941,21225,1355,45349,2583,37419,12431,47481,4886,10961,866,17383,2319,17576,1807,25262,705,23619,2779,25712,709,31720,627,24389,3117,31302,789,35742,1216,27690,2021,32285,2421,27315,2811,21315,1732,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,41616,260,63040,1123,70221,1120,76117,1262,61418,914,80961,1079,86121,2135,76816,3037,69541,5779,49369,1092,43608,3505,99616,9105,46612,1230,46630,2473,60205,2006,67005,1493,40912,1404,20807,448,25377,856,47559,2494,36271,3189,58577,4342,15382,792,18874,1322,16265,1083,31882,381,29125,2547,33614,1049,38478,2227,15883,1934,35123,1940,46701,1851,31330,670,35113,2180,33094,2361,23117,3457,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,40295,202,60205,394,67301,1080,72279,1818,61104,722,73475,2457,78508,2697,76157,2486,56507,2928,42190,715,37234,1638,73595,7221,41352,924,39624,3805,60329,1195,66443,1796,41297,1672,19949,668,24796,1183,51552,1211,30751,2809,72454,4113,13672,1143,20941,838,17029,1052,32094,361,31484,889,32371,536,41222,703,22424,9132,40449,973,45993,2184,30701,607,32312,1500,31311,1412,19629,2445,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,30571,168,51119,265,54722,1255,58138,2684,51083,576,63843,1802,61733,1335,69102,3487,51007,1780,40132,818,36400,1329,61781,5547,40928,1193,31267,1929,49737,935,57664,2482,32048,745,13569,428,20542,463,45733,1801,24622,2719,56687,1368,10063,316,15898,653,11948,391,24923,528,21248,597,26303,373,34422,2093,13892,2368,31825,853,40786,668,29807,607,31376,361,29191,1573,21959,1157,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,33989,509,51451,295,57083,1005,61408,863,52083,886,64123,1764,70004,2556,64894,2262,46425,3788,37478,982,35998,1129,62714,5914,36245,1206,32232,2364,50444,555,58779,2535,36253,1266,16321,338,20444,612,41866,2869,25037,3615,54655,2206,11276,422,17542,1059,15975,686,30028,534,29132,1633,30188,354,35889,703,20918,1471,34550,1582,41182,715,30004,727,31163,498,31261,859,22483,1128,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,27077,351,41204,532,48755,3183,50294,2503,45154,3573,53543,3563,56314,4014,58951,6036,47910,4694,33654,1456,35219,5851,47917,8862,33847,1154,23466,2822,42304,2070,52717,2010,32180,1853,16185,630,19445,1169,31263,1373,29726,3736,32397,1537,11176,570,15675,1035,15658,1480,22926,929,20378,1210,24880,829,30260,1024,19773,1652,28123,2437,36329,1644,25950,774,26103,1123,30199,2207,21466,974,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,30190,177,44935,785,49929,1221,51529,866,45794,1431,61044,1159,61270,1462,65768,5365,51926,3844,35371,613,32430,968,58713,6799,35502,832,28796,3174,45715,1041,52977,2426,31510,1060,15199,386,18760,1289,31957,943,26157,2725,36163,1650,11000,304,17274,873,12865,1032,25709,353,25520,721,25799,385,32361,843,22877,1309,31797,773,36770,1121,27427,637,29401,1016,30973,950,21435,806,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,26950,668,40496,670,40730,1365,40570,2379,41014,1813,51062,1719,48994,6990,53424,9311,48086,7408,32188,1691,30546,2665,50672,18820,30862,2047,31006,6610,46147,2291,51803,2320,30688,3653,15599,711,17067,1555,36188,3043,30618,14932,37807,5978,12432,901,16481,2128,14233,1488,22407,735,22306,1865,22458,800,31652,1113,16315,4596,32864,2784,35847,2297,29386,3128,30829,2368,32077,2097,20730,3345,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,29999,413,42461,776,47280,1257,49138,2145,45450,1839,54053,3698,59961,4026,55269,5946,40937,2363,34461,2018,31639,2338,62297,15711,33737,3045,28477,5210,43975,2829,50777,1339,30407,1834,14989,716,20227,1101,32298,1963,21447,5221,37903,4606,10897,595,16525,1427,13426,1651,25361,487,25220,1648,25418,606,31454,534,23206,3899,30844,727,36536,1078,28091,1390,28011,1610,35222,3091,22356,2257,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,31523,294,50675,759,51792,1103,55221,3931,47313,4511,60735,2272,63472,8993,61273,1726,47490,8372,41700,1231,41779,3474,60324,13554,40270,2581,38654,3928,61360,2476,74318,4961,36860,4856,25654,582,28233,3894,42495,5669,30354,3976,70711,4047,22167,775,25414,1055,27235,1566,27309,825,25806,1371,28914,1786,37976,3257,18892,4020,37213,2761,41379,2512,27489,1241,27779,2034,30995,1110,18374,3255,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,35728,524,52083,686,60019,2545,61760,2270,56128,2533,68743,4569,65914,5253,77775,4102,52010,4319,37182,2107,34803,5647,60537,13188,37848,2851,26665,5576,51845,1276,61178,1466,40947,2410,19329,1414,25372,2019,48475,3346,43000,15939,50931,1755,11848,1204,20845,1162,15431,1769,29860,1419,30003,3685,29817,1243,38908,3272,23416,11596,36408,2964,42100,2841,32458,1596,35091,2195,36983,6346,25041,3641,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,41212,205,65274,527,75963,911,81469,868,66887,1516,80772,929,82387,1871,80742,1886,72106,4229,49075,1044,43938,2967,87646,7886,47622,1084,45281,3102,62124,782,73139,3421,40960,1184,20845,290,23915,1055,52457,3877,27131,2300,80789,2324,15783,472,21787,622,16356,713,34384,914,35577,1137,33760,864,41404,629,16114,4367,38665,2866,47784,1756,27318,614,30142,1396,31436,777,21070,626,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,28281,1097,45650,981,50106,1498,51766,1667,45104,2478,61561,3160,57020,5426,70043,8274,50822,7709,32160,1411,32488,5886,54750,11093,32291,2335,24967,2744,49679,4253,56836,3463,32185,4346,16205,469,19729,1812,38184,3748,30069,6997,43452,3301,12967,1183,15304,1275,14073,1473,23632,911,21641,1531,24736,899,28147,2759,21280,4204,26872,2795,32001,2721,25755,1320,23088,2232,32070,3314,19691,3441,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
