GEO_ID,B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,NAME,B17006_001EA,B17006_001MA,B17006_002MA,B17006_002EA,B17006_003EA,B17006_003MA,B17006_004MA,B17006_004EA,B17006_005EA,B17006_005MA,B17006_006MA,B17006_006EA,B17006_007MA,B17006_007EA,B17006_008EA,B17006_008MA,B17006_009MA,B17006_009EA,B17006_010EA,B17006_010MA,B17006_011EA,B17006_011MA,B17006_012MA,B17006_012EA,B17006_013EA,B17006_013MA,B17006_014EA,B17006_014MA,B17006_015MA,B17006_015EA,B17006_016MA,B17006_016EA,B17006_017MA,B17006_017EA,B17006_018MA,B17006_018EA,B17006_019EA,B17006_019MA,B17006_020MA,B17006_020EA,B17006_021EA,B17006_021MA,B17006_022EA,B17006_022MA,B17006_023EA,B17006_023MA,B17006_024EA,B17006_024MA,B17006_025MA,B17006_025EA,B17006_026EA,B17006_026MA,B17006_027MA,B17006_027EA,B17006_028MA,B17006_028EA,B17006_029EA,B17006_029MA,state
0400000US13,2448880,6533,602400,16404,195283,12244,68503,5275,11339,1807,115441,8225,407117,16000,48178,6322,18519,3684,3961,1472,25698,3802,358939,15019,108238,6115,22388,2745,228313,11487,1846480,16789,1359067,18521,362005,8090,74027,4943,923035,14045,487413,13900,112421,7499,34189,3482,7595,1900,70637,6084,374992,13334,78484,5680,20980,2480,275528,10014,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,295506,1872,39187,5126,13450,3349,4577,1685,666,522,8207,2144,25737,4123,3393,1749,1508,931,280,352,1605,1008,22344,3714,7656,1821,1226,649,13462,2446,256319,5252,197931,6855,56270,3410,9910,1094,131751,5060,58388,5222,15396,2492,4502,1374,554,365,10340,2057,42992,5044,10157,2068,2066,703,30769,3759,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,421414,2070,78569,5444,39050,5208,15218,2439,3210,787,20622,3444,39519,4791,6461,1921,3255,1376,433,320,2773,1005,33058,4263,10787,2227,1703,588,20568,2796,342845,5960,278674,7374,74923,3351,16880,1996,186871,5971,64171,5298,18468,3284,4592,1125,1128,606,12748,2556,45703,5081,10443,2085,2280,732,32980,3926,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3077000,3985,590949,16383,194761,12376,57713,5181,12932,2030,124116,8462,396188,14456,52120,6645,15074,2900,4211,1426,32835,4124,344068,14081,108162,6286,20090,2187,215816,10317,2486051,16592,1908671,20407,501932,8415,101869,4487,1304870,15425,577380,15731,152405,10020,46006,4186,7860,1680,98539,7336,424975,14337,92156,5135,18512,2277,314307,11483,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1567506,4695,333299,13388,106117,8770,32159,3079,8316,1687,65642,5800,227182,11742,29457,5357,11844,2833,1486,699,16127,3476,197725,10850,64546,5010,12340,1808,120839,7538,1234207,13129,935641,15151,245097,6448,51815,3370,638729,11470,298566,10388,84891,6020,26277,3174,5134,983,53480,4624,213675,9910,45312,3763,12418,2207,155945,7591,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,706094,3208,112011,7546,38653,4843,11663,2071,2635,740,24355,3470,73358,6209,8627,2141,3253,957,597,377,4777,1418,64731,6059,24377,3228,3460,904,36894,4031,594083,7440,471536,9086,131598,3439,27347,1913,312591,7708,122547,6522,37868,3986,10587,1549,2694,755,24587,3156,84679,6429,15002,2063,4329,802,65348,5726,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,710973,3305,127838,9024,41788,5760,15354,2607,2645,848,23789,3793,86050,7822,12466,2573,4514,1248,880,464,7072,1961,73584,7697,25712,3305,4493,1284,43379,5446,583135,9858,458919,10987,125135,4379,26038,2532,307746,8494,124216,7319,39025,4696,11023,2117,3339,1125,24663,3508,85191,5965,20477,2517,3638,964,61076,5018,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,994319,4105,257538,11053,86211,6304,28457,3207,5702,1277,52052,4549,171327,9734,24506,3964,7938,1753,1476,654,15092,3255,146821,9394,50253,4952,9660,1514,86908,5652,736781,10065,573017,10656,150729,4590,27876,2117,394412,8709,163764,7602,45107,4703,12205,2124,2885,966,30017,3549,118657,7288,24333,3145,5555,1465,88769,5758,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1095245,6015,296640,11825,58054,7210,19822,2896,3321,862,34911,5026,238586,11135,21302,3746,7325,1963,1393,611,12584,2665,217284,11164,74896,5136,12561,1917,129827,8177,798605,10908,563850,10903,149414,5353,33612,3103,380824,8796,234755,10237,52889,6274,13478,2189,2437,1002,36974,4748,181866,9599,43856,3987,9652,1823,128358,7741,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,266880,1672,46717,4013,14111,2726,4157,1191,1204,574,8750,1756,32606,3392,4378,1485,1177,679,290,182,2911,1048,28228,3268,10212,2152,1071,508,16945,2579,220163,4109,163268,6112,41504,2502,9508,1265,112256,4800,56895,4766,17277,2303,4266,1250,1247,581,11764,1774,39618,4748,5321,1227,2290,751,32007,3976,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1323900,4352,168385,10883,38021,6455,14643,3038,1681,793,21697,4364,130364,9308,16198,4626,5667,1705,855,476,9676,3453,114166,9041,35048,3645,7382,1945,71736,5885,1155515,11376,836733,13612,231587,5642,46481,3075,558665,11519,318782,12241,77317,6605,22783,3251,3054,1206,51480,5021,241465,11402,49075,4497,10819,1863,181571,9630,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1393027,3356,194138,9762,38380,4303,13741,2485,2050,716,22589,3092,155758,9715,14929,2642,5941,1518,956,547,8032,2016,140829,9716,42719,4963,9218,1765,88892,6498,1198889,10725,928938,12666,242584,5136,51600,3256,634754,9788,269951,10568,61991,5329,15636,2288,2487,888,43868,4559,207960,9718,42631,3861,8651,1824,156678,7233,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2283729,4906,526494,14802,172266,9083,49373,3420,10243,1574,112650,6967,354228,12047,44932,5429,16359,3265,2140,785,26433,3800,309296,11902,99329,5559,16684,2155,193283,8978,1757235,15336,1350240,16131,331102,7204,71660,4435,947478,14282,406995,12729,111448,7279,29259,3138,5432,1116,76757,5368,295547,11559,57535,4035,14510,1849,223502,9344,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1259378,3213,186197,8910,60905,6291,19165,2548,4057,980,37683,4495,125292,7575,21033,3659,6724,1346,1176,562,13133,2976,104259,7652,34496,3263,7806,1650,61957,5648,1073181,8884,859314,11746,241208,4775,48408,2475,569698,9294,213867,9603,64585,5136,18345,2731,3348,983,42892,3953,149282,7541,31870,2737,6091,1134,111321,6371,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,740066,3060,239061,11034,57235,6815,18984,3076,3570,828,34681,4478,181826,10897,22648,4238,7813,1852,1305,682,13530,2962,159178,10175,52959,4636,8659,1643,97560,7198,501005,11018,359629,9771,94027,4176,19915,2257,245687,7895,141376,7992,24895,3597,6275,1660,1246,591,17374,2492,116481,7601,26767,3083,5476,1157,84238,5989,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1384565,5145,284430,11619,90062,8024,32116,3785,5588,1395,52358,5657,194368,10278,25563,4083,10735,2484,1156,582,13672,2711,168805,9693,58805,4418,9245,1727,100755,6678,1100135,12355,841691,13672,217957,5768,45822,3141,577912,11594,258444,10749,72947,5925,19279,2753,3553,1103,50115,4553,185497,9570,39291,3475,9121,1808,137085,7629,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,216460,1651,42014,4628,16309,3267,5238,1346,483,273,10588,2530,25705,3770,3767,1401,1524,740,250,310,1993,953,21938,3885,8565,2141,1415,555,11958,2642,174446,4715,138599,5555,37986,2888,8143,1434,92470,4102,35847,4008,12194,1785,2898,938,139,134,9157,1701,23653,3445,4764,1208,889,443,18000,2993,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,448218,2762,79551,7003,30127,4962,9671,1842,1649,631,18807,3652,49424,5584,9316,2545,3647,1279,913,612,4756,1440,40108,4682,14726,2144,3547,1044,21835,3113,368667,6345,293188,6522,81329,2814,14797,1547,197062,5164,75479,4725,23180,3204,7087,1297,1155,618,14938,2367,52299,4528,12712,2168,2588,732,36999,3537,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,652586,2049,141085,10408,56108,7598,17092,3007,3836,1212,35180,5324,84977,9339,17936,4579,7903,2160,1238,653,8795,2781,67041,8489,23054,3708,5440,1536,38547,5324,511501,10157,368539,10955,96749,4318,20989,2256,250801,9074,142962,8971,51192,5178,15744,2314,2312,915,33136,4082,91770,7375,23174,3188,4042,1168,64554,5490,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,280386,1842,27180,3994,6436,1938,1813,799,243,244,4380,1463,20744,3558,2497,1054,825,587,247,301,1425,813,18247,3405,7093,1590,1139,644,10015,2095,253206,4278,200585,5466,47581,2589,11127,1616,141877,4318,52621,4940,19017,3457,4760,1290,659,438,13598,2793,33604,3608,5819,1311,1249,562,26536,3147,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2032140,4489,288635,12679,87489,8799,28306,4120,5434,1117,53749,5938,201146,10929,20339,3815,7019,2036,1768,839,11552,2356,180807,10581,56178,4638,9808,1694,114821,7472,1743505,13889,1366949,15096,354001,6620,77984,4273,934964,11514,376556,13513,106680,7028,30451,2922,5364,1549,70865,5597,269876,10935,56606,4009,11997,2004,201273,8900,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,509342,3054,151198,9307,55366,6363,19436,2892,2432,854,33498,4480,95832,8634,19871,4369,6421,1862,918,603,12532,2946,75961,7594,20833,3201,5882,1436,49246,5315,358144,9681,248454,8930,67920,3685,13701,2091,166833,7534,109690,6606,38280,4683,11111,2068,1321,714,25848,3494,71410,5999,15973,2210,3976,1460,51461,4495,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4226481,7366,885969,21265,309624,14452,99186,6269,17692,2412,192746,9805,576345,16995,63553,5618,22679,3122,3657,936,37217,4192,512792,16834,149052,7377,29539,2961,334201,13304,3340512,20781,2465516,23162,652296,10399,134023,6103,1679197,19700,874996,21836,221876,10796,65901,5359,13152,2075,142823,7856,653120,19761,142846,7917,28452,3083,481822,15294,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2241958,5714,550662,17288,175490,13253,54910,4757,11837,2367,108743,9690,375172,15218,51741,6224,18400,3461,2853,917,30488,4238,323431,14536,108272,6289,20332,2327,194827,10521,1691296,16236,1270318,18975,346954,7716,70427,4107,852937,14838,420978,15511,104270,7994,29528,3940,6790,1407,67952,5689,316708,14781,66803,5506,14386,2216,235519,12014,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,147857,1193,23393,3085,7977,1950,2847,884,1282,592,3848,1032,15416,2150,1258,613,570,364,61,66,627,349,14158,2325,4956,1097,1670,660,7532,1678,124464,3054,103073,3272,30600,1323,7334,1131,65139,2754,21391,2418,6634,1324,1984,663,332,229,4318,1066,14757,2137,3129,853,719,310,10909,1785,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2662680,5516,611697,16069,179511,12790,53741,4805,12158,1747,113612,8914,432186,15435,50193,5663,16993,2454,2684,847,30516,4650,381993,14965,131068,7574,23598,2675,227327,10357,2050983,16116,1566355,19229,394705,8008,86506,4947,1085144,15149,484628,14731,128513,8116,32634,3354,5561,1423,90318,6204,356115,13948,75725,5358,15929,2071,264461,10871,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,911711,3197,223039,9983,77380,6260,25557,3236,5225,1203,46598,4250,145659,9349,19579,3567,7381,1717,1076,418,11122,2576,126080,9286,39593,3734,8580,1698,77907,6235,688672,10257,528530,9693,145152,4100,25498,2458,357880,8290,160142,6951,46812,4111,13202,2026,1876,662,31734,3175,113330,6999,29083,3256,6064,1407,78183,4979,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,846416,3369,178070,8009,65598,6647,21095,2893,5071,1231,39432,4538,112472,8107,17247,4095,5977,2183,881,408,10389,2662,95225,7524,30413,3170,4886,1302,59926,5466,668346,8455,518813,11423,143816,4608,26762,2726,348235,9223,149533,10076,47961,5261,12089,2232,1742,753,34130,4378,101572,9389,19267,2687,4266,995,78039,7826,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2729434,5535,511926,16549,138216,8365,38202,3285,7435,1355,92579,6494,373710,14461,47208,5769,14938,2606,3677,1040,28593,4289,326502,13889,102717,6546,21371,2632,202414,9760,2217508,15711,1694547,17693,438542,6566,87969,3780,1168036,13085,522961,13090,136543,8604,37486,3642,6016,1260,93041,6328,386418,11225,84835,4491,19376,2356,282207,9497,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,220628,1291,41199,4840,10974,3593,2780,1130,958,534,7236,2615,30225,4077,3000,1269,988,595,118,142,1894,927,27225,4014,9369,2002,1199,550,16657,3003,179429,4812,131907,4499,33060,1882,6522,1087,92325,3749,47522,5036,10699,2276,2818,1088,576,382,7305,1905,36823,4314,7244,1888,2363,843,27216,2959,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
