GEO_ID,B01001A_001E,B01001A_001M,B01001A_002E,B01001A_002M,B01001A_003E,B01001A_003M,B01001A_004E,B01001A_004M,B01001A_005E,B01001A_005M,B01001A_006E,B01001A_006M,B01001A_007E,B01001A_007M,B01001A_008E,B01001A_008M,B01001A_009E,B01001A_009M,B01001A_010E,B01001A_010M,B01001A_011E,B01001A_011M,B01001A_012E,B01001A_012M,B01001A_013E,B01001A_013M,B01001A_014E,B01001A_014M,B01001A_015E,B01001A_015M,B01001A_016E,B01001A_016M,B01001A_017E,B01001A_017M,B01001A_018E,B01001A_018M,B01001A_019E,B01001A_019M,B01001A_020E,B01001A_020M,B01001A_021E,B01001A_021M,B01001A_022E,B01001A_022M,B01001A_023E,B01001A_023M,B01001A_024E,B01001A_024M,B01001A_025E,B01001A_025M,B01001A_026E,B01001A_026M,B01001A_027E,B01001A_027M,B01001A_028E,B01001A_028M,B01001A_029E,B01001A_029M,B01001A_030E,B01001A_030M,B01001A_031E,B01001A_031M,NAME,B01001A_001EA,B01001A_001MA,B01001A_002EA,B01001A_002MA,B01001A_003MA,B01001A_003EA,B01001A_004EA,B01001A_004MA,B01001A_005MA,B01001A_005EA,B01001A_006MA,B01001A_006EA,B01001A_007MA,B01001A_007EA,B01001A_008EA,B01001A_008MA,B01001A_009EA,B01001A_009MA,B01001A_010EA,B01001A_010MA,B01001A_011EA,B01001A_011MA,B01001A_012MA,B01001A_012EA,B01001A_013MA,B01001A_013EA,B01001A_014EA,B01001A_014MA,B01001A_015EA,B01001A_015MA,B01001A_016EA,B01001A_016MA,B01001A_017MA,B01001A_017EA,B01001A_018EA,B01001A_018MA,B01001A_019EA,B01001A_019MA,B01001A_020EA,B01001A_020MA,B01001A_021MA,B01001A_021EA,B01001A_022MA,B01001A_022EA,B01001A_023MA,B01001A_023EA,B01001A_024MA,B01001A_024EA,B01001A_025EA,B01001A_025MA,B01001A_026MA,B01001A_026EA,B01001A_027MA,B01001A_027EA,B01001A_028MA,B01001A_028EA,B01001A_029MA,B01001A_029EA,B01001A_030EA,B01001A_030MA,B01001A_031EA,B01001A_031MA,state
0400000US13,5895315,17303,2916178,11240,182807,3352,198520,5885,192556,5558,115728,2600,82835,3670,198309,4769,188842,3783,188834,2636,421392,3737,440004,2507,363641,1995,214189,1219,101405,2490,27116,2097,2979137,9445,176893,2928,187511,4809,181212,5485,108850,2349,77091,3884,186618,4788,185738,2951,184694,2315,415910,3933,442425,2319,385980,1987,241459,1356,140738,3205,64018,3110,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,335563,4302,181320,2925,7623,870,7479,1269,5612,927,3276,584,4040,706,16036,1050,15927,693,13914,794,24295,742,27936,594,30299,355,15419,461,7316,749,2148,551,154243,2457,7215,974,5073,916,6958,1129,2851,513,2612,486,11042,1029,12579,667,11117,693,18660,602,25000,620,26577,359,13650,315,7038,847,3871,731,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1449223,5879,727641,3682,55275,1156,54005,2955,56600,3119,32409,1086,21572,1500,49711,2084,49879,1565,47185,1145,89933,1230,97274,1175,85951,617,52317,652,26303,1231,9227,1215,721582,3549,52443,1284,51987,2669,51560,2682,29217,1010,19951,1263,48294,1264,46831,1000,46622,1072,87093,1273,97876,1139,86835,702,54718,615,31895,1616,16260,1685,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9305662,28467,4588402,15322,273318,3959,282838,6505,302875,6985,189211,2495,127280,2719,310795,3951,321322,3529,303606,3376,621120,3615,712120,3229,574038,2005,320379,1422,185858,2859,63642,2734,4717260,15225,262332,3593,274914,6349,279607,5937,177811,2296,124386,3197,292037,3955,312872,2783,295290,2470,605488,3784,720293,2446,597328,2262,370225,1576,253987,4386,150690,4417,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5522578,9035,2722402,5730,174104,1896,184949,4712,184166,4393,116259,1393,79892,1816,190738,2525,175894,2290,172739,2192,355492,1966,413775,1568,340667,947,195617,775,108077,2374,30033,2304,2800176,5607,163995,2051,177895,4999,171013,4759,108160,1513,78367,2812,185430,2794,171896,1504,166821,1274,354876,1529,418417,1267,356549,1098,222352,689,150070,3009,74335,2995,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2791596,6364,1374296,3854,86300,1250,86860,2952,92115,2947,56011,1314,44307,1831,92115,2126,89177,1269,83837,882,166757,1146,207423,1103,179770,567,103437,305,62064,1431,24123,1459,1417300,3744,82691,1346,86940,3597,82460,3383,54370,1171,39435,1567,92042,1821,86568,1159,81548,933,165024,1403,208712,914,182955,826,116099,432,87706,2445,50750,2396,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2436845,7539,1205303,5051,80677,2019,84493,3626,81853,3877,50664,1433,37051,2166,85750,2743,82161,1408,74330,1585,148564,1872,178083,1600,149693,834,83037,798,48608,1858,20339,1671,1231542,4499,77061,1960,80379,2526,77481,2651,47368,1545,34185,2619,81874,2655,79945,1745,74599,1616,146246,1601,180297,999,152075,878,93596,716,68713,1887,37723,1737,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3837101,6473,1885334,5135,119055,1358,119128,4286,128114,3869,77200,2143,55540,2771,125757,3150,122961,2134,121110,1185,255408,1682,284198,1026,242212,551,143971,732,71223,1706,19457,1710,1951767,3978,111648,1479,116400,4126,117396,3800,71233,1795,51598,2354,125164,2515,121192,1544,122908,1077,254101,1459,293116,1005,257024,711,162916,305,100555,2538,46516,2471,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2855924,5605,1414289,3764,86859,1634,84598,3869,91645,3938,53778,1496,40012,2422,99206,2603,101810,1929,92302,1534,183928,1741,214208,1380,182702,887,108441,1009,57911,1855,16889,1685,1441635,3215,81760,1251,85130,3362,81655,3293,50728,1367,37610,1959,95589,2318,97067,1451,88299,1108,177832,1242,217370,1251,190200,795,122382,714,80426,2504,35587,2421,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1265687,1414,618840,941,31929,291,35317,1877,37229,1805,24559,318,17789,668,37915,557,34056,343,33133,483,80489,566,102861,235,92351,258,52895,159,29762,1075,8555,1047,646847,951,30207,427,32134,2196,36002,2108,23058,200,16022,715,37234,854,34270,236,34620,366,82552,328,107782,367,95874,171,58166,259,39792,1512,19134,1493,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3408003,10960,1670459,6461,94069,1720,100698,4129,100700,3585,67017,1447,46992,2017,108692,2274,110063,1864,100034,1770,218022,2342,275797,1685,225930,1114,126778,984,70209,1839,25458,1855,1737544,5770,89539,1583,97310,3966,96173,3613,62801,1308,42488,1535,103094,1871,108488,1654,98953,1531,225562,2096,281574,1349,237674,1101,142666,763,98411,2818,52811,2784,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5320148,13075,2567215,7448,132936,1995,150813,4293,158459,4309,103630,1360,76024,1415,181616,2029,164369,1866,149833,1879,344541,2501,419169,1755,341360,1510,188880,808,116490,2315,39095,2337,2752933,7578,128568,2021,149120,5092,149014,5748,98604,1288,74605,1175,181335,1757,166894,1727,153673,1794,359166,2361,439485,1977,370030,1811,222924,1078,162568,3435,96947,3517,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7834808,10593,3862057,6726,214250,1950,238928,5564,256152,5354,165160,1374,114948,1837,257306,1929,230195,1502,222179,1453,498277,2063,620225,1283,523565,1082,298956,776,166714,2271,55202,2344,3972751,6090,207423,1781,222224,4776,247203,4907,152896,1251,110638,1753,247739,2403,223102,1328,221249,1702,496641,1680,628173,1355,539566,1299,332973,935,226183,3443,116741,3462,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4573199,6828,2265795,3834,137197,1250,134257,3681,152436,3930,91707,720,60257,1133,147287,1463,155391,1129,147773,1208,291370,1347,366445,1028,294531,673,161156,472,92990,2220,32998,2183,2307404,4102,131895,1804,132878,4166,138190,3749,86559,651,59743,1168,140997,1264,152779,1064,140093,872,288884,1383,367344,1114,297815,723,177028,580,122587,2610,70612,2564,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1767532,4916,870267,3670,51751,1409,55738,3432,57609,3514,33132,1605,25787,1922,60184,2371,54141,1937,52025,1680,116821,2324,126833,1500,114330,832,74341,697,39163,1265,8412,1297,897265,3701,52903,1780,54047,3288,50467,3248,32346,1662,22454,2419,57316,2507,53213,2011,52944,1764,111293,1644,127714,1267,119207,757,84748,506,55349,2110,23264,1982,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4983469,6146,2447882,4107,151855,1498,153876,4843,164664,4829,99682,1196,66968,2384,166725,2357,164415,1054,151444,1378,309048,1724,377157,1246,310412,653,191510,829,104782,2621,35344,2640,2535587,3718,144522,1249,147529,3987,152074,3969,94154,1492,66055,1977,166265,2671,162155,1286,150012,1318,308820,1286,382538,1318,329076,941,214782,1595,142466,3633,75139,3786,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,890335,1948,448707,1646,25154,491,25379,1576,27973,1601,17958,798,12896,1298,30320,1476,29016,612,27228,725,51622,593,68646,599,66805,506,38523,125,21213,869,5974,822,441628,1524,25307,756,24643,2236,23961,2156,16228,523,12257,949,26994,964,26744,359,25311,403,49850,430,69611,441,65141,380,38573,286,23428,1199,13580,1182,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1627046,5447,806546,3641,55977,1092,54201,2434,55305,2195,32083,902,23794,1308,57719,1781,56116,1333,51592,1182,98733,1357,118972,1061,99319,720,55387,501,34677,1307,12671,1224,820500,2950,52107,1241,51948,2490,51651,2224,31445,729,23246,1567,54695,1853,54311,1198,49744,1162,96441,1275,117847,898,100670,1352,61569,928,47870,1790,26956,2308,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1970730,13285,1004625,7928,63901,1871,65302,3550,59920,3678,37337,1486,26723,1605,61921,2074,69908,1958,70822,1877,144748,2658,146932,1490,126916,1237,81360,841,37835,1400,11000,1406,966105,7360,59038,2235,61995,3402,61313,3376,36443,1631,23322,1324,60937,1679,65417,1871,62647,1545,131157,2167,136684,1626,126207,1233,81724,909,44096,1816,15125,1719,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1238424,3420,608825,2015,31607,777,33562,2088,41288,2020,25653,397,17688,373,40201,781,33733,694,31902,822,82121,857,107268,774,85695,301,46048,462,24448,1108,7611,1096,629599,2010,29922,717,37149,2531,35370,2468,24790,575,18715,919,38599,1120,32525,826,33487,585,83850,657,109217,837,87799,267,49595,437,32756,1524,15825,1478,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6103285,19750,2969633,12234,167760,2685,183740,5386,197028,5367,125294,1984,74814,1773,177934,3110,175059,2734,170922,2621,401786,3289,493293,3054,391564,1959,222723,1606,139113,3021,48603,2837,3133652,10263,160435,2546,177266,4798,187219,4945,118618,1612,69330,1456,167344,2193,169340,2445,169852,2063,412938,3167,509571,3174,419349,2320,262962,1820,197997,4460,111431,4094,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1515500,12116,744031,7318,47478,1486,49009,2816,52104,3304,30746,1979,21297,2315,50531,2997,48678,2355,43798,1846,89061,2720,105075,2495,100599,1517,61899,1193,35481,1564,8275,979,771469,7317,47395,2150,48860,3200,46935,2991,28852,1858,22162,2005,45787,2272,47284,1868,44454,1772,91185,2427,112903,2610,107863,1373,68346,1189,39226,2018,20217,2011,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12775673,26664,6229100,14604,346287,3678,356047,7765,384723,7376,247764,2856,175203,2511,428941,3948,418918,3911,389006,3360,827449,3731,971803,3742,815711,3079,471034,2558,289134,3674,107080,3489,6546573,15628,330974,4063,348227,6716,354302,6297,231049,2522,169603,2870,424958,4180,425391,3491,388604,3220,825128,4016,991730,3482,870246,3730,551849,2371,409876,6166,224636,5932,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6666233,15111,3266874,8991,196983,3499,203917,5811,209383,5795,121981,2535,91515,3289,224012,4191,206798,3681,203795,3291,465148,3706,485834,2218,419469,1582,265462,1112,134697,2731,37880,2524,3399359,9436,186546,3053,191562,6366,201374,6041,114049,2312,84073,3212,210731,3369,209725,2676,206226,3048,462692,3303,502154,2294,455430,1356,301472,946,188149,3877,85176,3780,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,607058,1188,306841,866,18571,532,17545,1246,16958,1218,11819,471,9312,797,27657,807,23348,286,18551,397,35353,396,45560,218,40455,167,21826,10,15270,787,4616,731,300217,1048,17243,482,17620,1364,15398,1357,9951,435,8477,938,24677,940,20184,239,16945,371,33042,466,44452,127,38321,285,23608,185,18151,1057,12148,1082,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9569990,9283,4684471,5580,274663,1892,295316,6258,313066,6279,193941,1437,133126,2309,310222,2393,291893,1547,283707,1256,609811,1763,734127,1255,623515,1091,350851,1518,204815,2987,65418,2655,4885519,5954,262058,1796,281727,6468,294677,6188,186110,1614,130649,2806,300079,2878,289487,1360,280871,1332,612686,1663,753216,1542,654499,1132,408336,821,285115,4144,146009,4124,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2764307,8104,1360743,5028,81687,1697,84666,3418,85189,3643,49091,1529,36674,2135,95664,2098,98345,1526,86494,1327,172390,1778,202117,1341,175569,635,112269,611,63186,1590,17402,1475,1403564,5033,82084,1754,79450,3394,80024,3394,47812,1378,38400,1707,91649,2201,92804,1552,83824,1436,168330,1411,206607,1129,185437,765,126616,473,82618,2139,37909,2071,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
