GEO_ID,B06008_001E,B06008_001M,B06008_002E,B06008_002M,B06008_003E,B06008_003M,B06008_004E,B06008_004M,B06008_005E,B06008_005M,B06008_006E,B06008_006M,B06008_007E,B06008_007M,B06008_008E,B06008_008M,B06008_009E,B06008_009M,B06008_010E,B06008_010M,B06008_011E,B06008_011M,B06008_012E,B06008_012M,B06008_013E,B06008_013M,B06008_014E,B06008_014M,B06008_015E,B06008_015M,B06008_016E,B06008_016M,B06008_017E,B06008_017M,B06008_018E,B06008_018M,B06008_019E,B06008_019M,B06008_020E,B06008_020M,B06008_021E,B06008_021M,B06008_022E,B06008_022M,B06008_023E,B06008_023M,B06008_024E,B06008_024M,B06008_025E,B06008_025M,B06008_026E,B06008_026M,B06008_027E,B06008_027M,B06008_028E,B06008_028M,B06008_029E,B06008_029M,B06008_030E,B06008_030M,NAME,B06008_001MA,B06008_001EA,B06008_002EA,B06008_002MA,B06008_003MA,B06008_003EA,B06008_004EA,B06008_004MA,B06008_005EA,B06008_005MA,B06008_006EA,B06008_006MA,B06008_007EA,B06008_007MA,B06008_008MA,B06008_008EA,B06008_009EA,B06008_009MA,B06008_010EA,B06008_010MA,B06008_011EA,B06008_011MA,B06008_012EA,B06008_012MA,B06008_013EA,B06008_013MA,B06008_014EA,B06008_014MA,B06008_015EA,B06008_015MA,B06008_016MA,B06008_016EA,B06008_017EA,B06008_017MA,B06008_018EA,B06008_018MA,B06008_019MA,B06008_019EA,B06008_020EA,B06008_020MA,B06008_021EA,B06008_021MA,B06008_022EA,B06008_022MA,B06008_023MA,B06008_023EA,B06008_024EA,B06008_024MA,B06008_025MA,B06008_025EA,B06008_026EA,B06008_026MA,B06008_027EA,B06008_027MA,B06008_028MA,B06008_028EA,B06008_029MA,B06008_029EA,B06008_030EA,B06008_030MA,state
0400000US13,7637800,4568,2478863,20408,3679965,30324,866776,15630,192081,8428,420115,9147,3724719,26636,1375793,17296,1567199,22810,434335,9558,100940,5759,246452,6727,2922653,28124,817980,17027,1531617,23317,363098,10690,66828,4506,143130,6947,102972,6902,35548,4121,51083,3609,12606,1993,1849,776,1886,771,887456,13427,249542,10469,530066,9884,56737,4599,22464,2895,28647,3062,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1111069,934,369139,6904,542198,10233,112079,6264,16744,2561,70909,3489,552139,12153,227166,7807,230928,7020,49966,3889,7889,1728,36190,2602,290093,6178,86773,4352,146977,5942,40634,3422,3705,1063,12004,1835,31384,3691,9845,1819,16279,2219,2789,824,478,367,1993,903,237453,11911,45355,5096,148014,8853,18690,2469,4672,1238,20722,2217,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1211208,1506,306732,7789,680423,11672,145323,6743,17698,2163,61032,3300,479131,10238,149030,5692,248497,7663,53254,3407,7409,1516,20941,2126,636945,9589,135679,6956,371698,8772,85050,5426,8004,1438,36514,2418,14000,1667,4244,1126,6985,1330,1872,670,669,553,230,257,81132,4546,17779,2649,53243,3756,5147,1119,1616,599,3347,912,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10267767,2767,3495621,22233,4937698,31111,1022631,16594,183572,8141,628245,10436,6371639,27244,2475919,20300,2773639,26959,655829,13123,99746,5188,366506,7836,2099750,22721,573988,12815,1069343,18541,247084,8239,41100,3659,168235,5760,114792,7262,38903,3837,52667,4658,13255,2022,2904,920,7063,1720,1681586,19649,406811,14556,1042049,17050,106463,6469,39822,3700,86441,4538,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5158021,3129,1526639,13936,2613772,22184,634048,13254,75405,4672,308157,6753,3320955,18913,1043481,13981,1628902,19046,419722,10389,44003,3040,184847,4478,1529082,18261,390321,12218,808257,13853,192224,5957,26029,3022,112251,4777,32837,3314,11777,1689,16147,2582,3913,909,265,212,735,373,275147,8734,81060,5209,160466,7327,18189,2281,5108,1297,10324,1889,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2450121,2680,684517,9582,1317180,15082,256125,7850,32500,2805,159799,4306,1700098,11570,470291,8118,912358,13737,178434,6414,18934,2248,120081,4259,609838,10205,169559,5430,324737,8269,70871,4555,9319,1672,35352,2284,12479,2002,4865,1252,5856,1173,924,412,491,484,343,309,127706,5733,39802,3386,74229,4730,5896,1781,3756,1020,4023,875,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2251555,2983,637713,10045,1184184,15678,260324,7488,34534,3667,134800,4126,1200140,12558,375817,8203,598424,10687,135240,5737,13724,2071,76935,3625,856317,12820,209753,7630,468643,9708,110700,5258,15084,1947,52137,2998,19987,2316,6853,1279,9780,1753,2644,758,320,257,390,304,175111,6443,45290,3720,107337,5531,11740,1887,5406,1525,5338,1177,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3496184,3310,959543,14079,1761656,20114,455998,11954,81616,5155,237371,6505,2362680,16785,654374,12850,1157465,17276,317030,8781,52228,3897,181583,5841,984147,15617,258567,8768,521435,13077,128183,6311,25429,2750,50533,3755,21569,2301,8942,1748,9588,1532,2422,640,486,242,131,131,127788,6086,37660,3732,73168,5376,8363,1512,3473,1179,5124,1307,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3613046,2825,1220540,12637,1619766,19052,437419,13431,98099,4558,237222,7802,2753355,15570,981136,11242,1181043,15018,331661,10893,76136,4570,183379,7127,670129,15117,180934,7555,334316,10109,92177,5312,17100,2032,45602,2994,25282,2425,7067,1445,12940,1940,3933,1135,559,419,783,466,164280,6269,51403,4409,91467,4163,9648,1520,4304,1251,7458,1302,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1104755,1371,303670,6307,561598,9337,152164,5198,15591,2504,71732,2943,666885,7857,197747,5762,323254,7318,92050,4209,8794,1492,45040,2432,384074,7875,94543,4725,207831,5980,53601,3286,5752,1538,22347,1942,11779,1558,3378,916,5402,883,2249,791,283,201,467,299,42017,2879,8002,1540,25111,2359,4264,888,762,394,3878,805,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4674183,1963,1606661,16107,2225094,26867,439722,13002,122127,6466,280579,6526,1932048,17778,832123,12838,757544,15613,176774,7765,50612,4126,114995,5318,1922352,19516,547463,13327,992768,15769,205253,7213,46253,3721,130615,5642,63522,5413,23918,2972,32092,3678,5283,1013,1186,638,1043,409,756261,14236,203157,9402,442690,11877,52412,3952,24076,3099,33926,2835,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5398989,1477,1933917,16217,2509432,23779,519342,12624,109114,5477,327184,7767,3150567,20580,1213629,16700,1361341,16835,316571,10053,50067,4650,208959,5624,1170290,19174,402598,11921,574809,13169,113271,5178,18637,2589,60975,3888,139435,6977,57436,5425,47847,3714,18877,2317,8290,1379,6985,1536,938697,15885,260254,10896,525435,13164,70623,5089,32120,3148,50265,3647,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7974491,2528,2539076,18241,3894462,28932,921105,15902,116665,5180,503183,9263,5858466,22268,2026481,18599,2751540,26176,682586,13642,79186,4700,318673,7769,1522688,19596,375053,10903,776012,14923,197822,6769,27616,2685,146185,5414,48931,3632,15503,2162,23887,2420,5771,1027,978,599,2792,764,544406,12379,122039,6477,343023,9172,34926,3181,8885,1652,35533,3222,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4245982,2567,1331789,12703,2229692,19756,412552,9559,46094,3838,225855,4521,2751372,14833,894647,13760,1416532,17954,265089,7643,24703,2608,150401,4147,1120837,15674,320643,9270,611053,11130,116770,4964,13253,1722,59118,2643,27494,2471,9718,1460,13713,1865,3106,861,346,339,611,335,346279,9192,106781,6541,188394,6915,27587,2807,7792,1522,15725,1789,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2345688,2880,755507,12708,1076824,17720,281041,10017,69431,4344,162885,5594,1614291,13129,554430,12017,699172,15230,190453,9054,49688,3702,120548,5238,664354,12882,181018,7800,340194,9771,85133,5528,17957,2347,40052,3000,10658,1694,3846,1251,4954,967,1132,550,497,369,229,191,56385,4093,16213,2161,32504,3367,4323,1253,1289,593,2056,614,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4825086,3660,1417150,16572,2426414,24036,575628,12652,94565,4605,311329,7405,2982401,21237,964703,13561,1419290,19459,349683,10400,56875,3917,191850,6909,1595904,22016,381420,11894,863574,17717,208952,7408,32837,3028,109121,5152,31890,3051,11132,1653,16359,1948,3242,875,535,359,622,351,214891,8255,59895,5764,127191,5985,13751,1938,4318,1161,9736,1699,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,807945,1533,217888,5791,429155,8894,99876,4848,12692,2013,48334,2288,395180,7265,123661,5598,193120,5636,48340,3777,7084,1624,22975,1781,387744,7409,88612,4611,220663,6551,49646,2896,5492,1231,23331,1875,6519,1284,2266,819,3263,862,649,314,77,135,264,193,18502,2489,3349,1067,12109,1969,1241,521,39,45,1764,660,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1444527,1824,415887,7971,770595,10404,151002,5895,21059,2265,85984,3080,889778,9124,268361,7412,466201,8302,87974,3967,8883,1378,58359,2686,442151,9322,117433,4888,237688,7380,54821,4003,7882,1481,24327,1933,10157,1880,3399,850,5464,1360,1149,593,11,19,134,130,102441,5288,26694,3755,61242,3659,7058,1344,4283,1362,3164,878,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2150637,1547,668896,13453,1019818,17065,293538,9571,51641,4211,116744,5227,285261,10551,164499,8612,84018,5571,26250,2388,3785,1212,6709,1441,1341324,10740,375326,11497,633754,14138,213129,8417,31046,2967,88069,4597,39596,4091,14808,2450,14993,2659,7929,1694,683,367,1183,544,484456,9355,114263,7274,287053,7845,46230,4340,16127,2571,20783,2389,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1085137,1222,302668,6947,575135,10798,132226,5563,13696,1754,61412,3352,402094,8383,149486,5736,175664,6700,49779,3470,4644,1001,22521,2376,605021,8792,136850,5554,350273,7996,74610,4086,7609,1492,35679,2554,12502,2367,3965,1104,6183,1495,1585,673,412,345,357,331,65520,4309,12367,2173,43015,3454,6252,1222,1031,426,2855,838,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7109723,1110,2360762,17242,3538111,23237,606424,13297,141139,6570,463287,8578,3249604,21979,1388128,16349,1349362,17296,273234,9029,53132,3672,185748,5318,1902382,17709,464153,10890,1046568,15336,184631,7764,34106,2793,172924,5561,192865,8700,63608,5025,86008,5958,22482,2878,8401,1573,12366,1920,1764872,17677,444873,13135,1056173,15476,126077,5447,45500,4149,92249,4499,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1635258,2029,532852,10018,763591,13920,212946,7736,34314,3421,91555,3838,738705,10548,309557,8811,289039,9171,90223,5658,14896,2415,34990,2309,683262,10216,171286,8009,353779,9504,100949,4286,11895,2055,45353,3101,19281,2595,6567,1510,7427,1244,3710,1197,790,642,787,378,194010,8699,45442,4530,113346,7290,18064,2345,6733,1552,10425,1667,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15870275,3314,5956069,30650,7154203,44758,1348950,22108,423702,11848,987351,13033,9227077,34583,3813971,32150,3886810,31747,781204,15960,197707,8077,547385,9295,2077324,23877,802211,15038,886661,18929,186579,6043,51390,4050,150483,5592,428000,12668,152625,7793,161529,7167,49807,4005,21852,2515,42187,3206,4137874,30969,1187262,21577,2219203,29481,331360,10015,152753,6589,247296,8123,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7654698,4606,2309611,18992,3783733,30933,831728,17056,245221,8323,484405,9901,4087871,28683,1330358,18364,1838595,25368,466405,11139,144607,6581,307906,8122,2817127,28844,745087,16666,1518468,19541,317538,11084,80053,4664,155981,5694,81607,5788,28809,3240,39143,3825,10061,1540,2056,631,1538,697,668093,13091,205357,9813,387527,12610,37724,3851,18505,2665,18980,2460,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,549738,1085,171846,5321,290227,6907,50866,3221,3588,759,33211,1928,364114,5104,109933,5147,193208,5839,33223,2365,2296,686,25454,1543,167101,5029,55862,3853,86772,3793,16568,1965,1133,405,6766,1160,3696,827,1553,496,1879,594,264,209,0,211,0,211,14827,1911,4498,980,8368,1525,811,394,159,226,991,551,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9297513,3414,2845744,23112,4554227,34029,1106061,16861,174317,7274,617164,10059,6680361,23814,2238680,22171,3133501,26393,793011,13180,122036,5538,393133,8152,2105312,22583,478671,10760,1118194,17247,270713,8489,41640,3552,196094,7534,74790,4572,26193,2888,33951,2911,9596,1636,2046,623,3004,726,437050,9747,102200,6048,268581,7405,32741,2542,8595,1641,24933,2457,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2979406,2911,809645,12010,1516218,16143,388813,8914,67015,4410,197715,5690,1660910,14256,500876,11395,792874,12123,216230,6860,33226,2850,117704,3969,1098734,14480,248045,9015,596051,12472,155468,5661,27423,2861,71747,4082,28828,3156,8655,2119,15045,1955,3401,855,965,523,762,482,190934,6441,52069,4396,112248,5371,13714,1758,5401,1444,7502,1290,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3121605,2630,909515,13040,1564664,18529,417810,10748,53606,4504,176010,6037,1182898,14537,442343,10097,526244,11868,149194,6489,18818,2853,46299,3349,1552654,14824,369766,10011,803672,12951,239667,9053,26185,2962,113364,5484,33228,3150,10597,1741,17260,1869,3805,1243,768,566,798,400,352825,9018,86809,5970,217488,6059,25144,2718,7835,1859,15549,1735,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
