GEO_ID,B10060_001E,B10060_001M,B10060_002E,B10060_002M,B10060_003E,B10060_003M,B10060_004E,B10060_004M,B10060_005E,B10060_005M,B10060_006E,B10060_006M,B10060_007E,B10060_007M,B10060_008E,B10060_008M,B10060_009E,B10060_009M,B10060_010E,B10060_010M,B10060_011E,B10060_011M,B10060_012E,B10060_012M,B10060_013E,B10060_013M,B10060_014E,B10060_014M,B10060_015E,B10060_015M,B10060_016E,B10060_016M,NAME,B10060_001EA,B10060_001MA,B10060_002EA,B10060_002MA,B10060_003EA,B10060_003MA,B10060_004EA,B10060_004MA,B10060_005MA,B10060_005EA,B10060_006EA,B10060_006MA,B10060_007EA,B10060_007MA,B10060_008EA,B10060_008MA,B10060_009MA,B10060_009EA,B10060_010EA,B10060_010MA,B10060_011MA,B10060_011EA,B10060_012EA,B10060_012MA,B10060_013EA,B10060_013MA,B10060_014MA,B10060_014EA,B10060_015EA,B10060_015MA,B10060_016MA,B10060_016EA,state
0400000US13,252342,10270,193741,8901,84361,6487,56742,5246,27619,3024,109380,6443,27191,4052,12285,2263,10047,1946,2238,963,14906,3375,31410,4027,18983,3045,13220,2429,5763,1607,12427,2488,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,52495,4528,44369,4357,9082,1930,5452,1494,3630,1188,35287,3658,8030,2053,2891,1301,1330,657,1561,1023,5139,1608,96,160,96,160,96,160,0,275,0,275,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,29140,3560,23690,3208,9658,1967,5522,1531,4136,1208,14032,2391,1063,646,479,370,349,335,130,161,584,501,4387,1408,2406,1052,1616,749,790,602,1981,871,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,277178,10941,216516,8957,78401,6489,53556,4742,24845,3286,138115,6751,55846,5015,20795,2743,16018,2557,4777,980,35051,4102,4816,1138,2755,755,2035,665,720,359,2061,800,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,120385,5755,106565,5817,50881,3819,36194,3396,14687,2105,55684,4735,6840,1304,3808,993,2554,947,1254,490,3032,968,6980,1576,4270,1120,3451,1153,819,431,2710,939,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,36216,3273,32546,3174,15960,2318,10602,1999,5358,1124,16586,2141,1596,635,856,474,711,428,145,167,740,468,2074,899,999,568,494,373,505,417,1075,541,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,45981,3606,40612,3384,17726,2413,11687,2054,6039,1384,22886,2459,2313,849,1453,730,1000,610,453,296,860,359,3056,1123,1071,567,863,519,208,157,1985,906,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,90958,6211,69905,5404,37728,4351,25268,3575,12460,2155,32177,3299,5013,1467,2911,1040,2098,861,813,518,2102,749,16040,2345,9912,1972,7551,1712,2361,822,6128,1534,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,131054,7282,99687,6411,52271,4914,33639,3922,18632,2238,47416,4295,10633,1763,6314,1641,4491,1344,1823,872,4319,1001,20734,2974,13169,2352,9359,1854,3810,1200,7565,1744,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,18421,2323,14620,2056,6487,1568,4509,1259,1978,791,8133,1395,2192,943,744,459,661,428,83,109,1448,791,1609,696,741,383,595,346,146,160,868,498,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,146413,8277,127111,7774,43282,3992,28406,3350,14876,1938,83829,5665,15701,2762,5977,1552,4807,1394,1170,535,9724,2215,3601,1294,1595,748,1370,699,225,219,2006,1034,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,112199,6252,77907,5515,19943,2674,12483,2134,7460,1542,57964,4613,33864,4024,10943,2166,7651,1880,3292,975,22921,3082,428,378,238,290,67,115,171,202,190,241,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,181492,6935,156791,6456,63746,5011,42458,4000,21288,2919,93045,5772,13326,2438,4773,1349,3220,1041,1553,781,8553,1840,11375,1767,4182,910,3247,837,935,345,7193,1633,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,58789,3629,51218,3233,17823,1715,11502,1545,6321,965,33395,2984,4956,1250,2324,925,1817,846,507,315,2632,901,2615,825,1565,639,1096,534,469,300,1050,472,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,97004,5538,71665,4829,40249,3778,28202,3080,12047,1897,31416,3711,4826,1267,3249,1102,2809,1040,440,322,1577,660,20513,3146,12005,2679,7888,1987,4117,1355,8508,1924,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,110072,6975,94424,6590,42962,3982,28235,3450,14727,2082,51462,4463,8594,1605,4243,1274,3316,1154,927,462,4351,1112,7054,1405,3664,994,2796,947,868,409,3390,1002,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,14488,2222,11644,2014,5126,1254,3187,886,1939,783,6518,1619,450,274,123,146,123,146,0,237,327,227,2394,896,1340,625,787,469,553,340,1054,565,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,23632,2849,20268,2497,8925,1572,5122,1240,3803,897,11343,1750,1996,759,1265,601,810,500,455,380,731,401,1368,770,964,728,766,681,198,211,404,296,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,72805,6299,60582,5712,21601,3201,12132,2545,9469,1921,38981,4858,8715,2203,3884,1144,2969,984,915,492,4831,1567,3508,1086,1986,779,1443,702,543,409,1522,819,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,20520,2997,16646,2612,6244,1913,4950,1713,1294,542,10402,1715,3121,1324,1545,892,1359,882,186,193,1576,859,753,436,301,306,181,178,120,142,452,332,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,193435,7311,141118,6138,34305,3410,19983,2804,14322,1839,106813,5485,49540,4191,16124,2506,10402,1939,5722,1459,33416,3483,2777,1468,760,715,385,358,375,602,2017,1295,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,54907,4605,37253,3473,17022,2429,11141,1915,5881,1122,20231,2597,2023,940,832,624,661,578,171,167,1191,674,15631,2579,7562,1849,5203,1510,2359,989,8069,1730,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,426270,11333,224014,8951,59343,3712,35096,2860,24247,2773,164671,7877,195485,7946,65632,5044,41319,3673,24313,2976,129853,6877,6771,1472,3867,1157,2768,853,1099,693,2904,838,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,205160,8565,150634,7598,70487,5360,45751,4414,24736,2857,80147,5934,13486,2321,7976,1924,6013,1752,1963,724,5510,1481,41040,4255,22206,3128,16716,2664,5490,1406,18834,2564,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,6241,1273,5326,1092,3005,837,2185,780,820,350,2321,567,708,451,400,380,375,376,25,47,308,309,207,156,125,148,125,148,0,211,82,101,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,216139,7746,186667,7467,84646,5436,60012,4801,24634,2158,102021,5980,20210,2857,10876,2304,7556,1918,3320,1019,9334,1559,9262,1706,4434,1076,2982,933,1452,536,4828,1079,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,77710,4322,66096,4036,33819,3148,23313,2561,10506,1762,32277,3266,3822,1115,2046,808,1779,817,267,247,1776,738,7792,1475,4043,929,2982,839,1061,480,3749,968,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,62645,5099,51632,4687,18716,2554,9717,1669,8999,1798,32916,3580,5167,1374,2431,859,1892,783,539,400,2736,871,5846,1327,3232,1153,1795,832,1437,612,2614,869,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,227664,9027,201566,8742,74893,5009,49621,3890,25272,2733,126673,6142,15899,2602,6660,1371,4711,1218,1949,742,9239,1998,10199,1931,5415,1471,4335,1425,1080,376,4784,1143,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,19323,2964,13483,2368,4738,1464,2558,1214,2180,739,8745,1774,5792,1647,1913,881,1347,759,566,430,3879,1436,48,80,48,80,48,80,0,291,0,291,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,112941,6260,74442,5913,36533,4008,22222,2961,14311,2335,37909,3967,5973,1619,3051,1081,2321,974,730,468,2922,1113,32526,3918,17145,2810,12922,2439,4223,1222,15381,2165,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11513,1898,10027,1711,5389,1226,4216,1066,1173,524,4638,1265,471,313,408,297,408,297,0,223,63,109,1015,628,680,477,649,477,31,53,335,440,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,149402,7528,120663,6928,59043,4672,37748,4009,21295,2917,61620,4871,10823,2050,5515,1541,4562,1450,953,574,5308,1277,17916,2496,9200,1881,6317,1552,2883,840,8716,1652,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,721698,20530,593561,19390,251183,12361,179758,9878,71425,5222,342378,13557,62770,5795,28873,3910,22531,3170,6342,1520,33897,3979,65367,5962,30996,3615,24123,3191,6873,1493,34371,4221,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,60817,4552,54555,4061,16358,2187,9871,1773,6487,1469,38197,3618,4705,1546,2620,1225,1167,550,1453,1067,2085,811,1557,831,876,756,841,754,35,57,681,414,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8142,1714,6131,1614,2808,1243,2197,1146,611,322,3323,956,721,402,402,288,273,245,129,161,319,245,1290,567,658,436,609,426,49,82,632,423,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,180631,7816,153474,7040,57823,4543,35047,3678,22776,2693,95651,5438,15871,2392,6528,1463,4360,1274,2168,831,9343,1813,11286,1898,5445,1482,3736,1232,1709,660,5841,1337,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,117290,7399,95126,6142,32591,3531,21787,2965,10804,1756,62535,4673,10437,1949,4438,1253,2964,920,1474,584,5999,1454,11727,2459,4174,1291,2632,876,1542,723,7553,1755,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,43924,4345,32609,3479,16120,2595,10127,2049,5993,1433,16489,2672,1953,960,1358,874,1006,650,352,387,595,453,9362,2285,5354,1566,3856,1316,1498,689,4008,1214,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,72245,4744,58269,4305,23611,2666,17262,2511,6349,1120,34658,3532,12201,2202,4756,1313,3907,1163,849,531,7445,1982,1775,511,929,339,539,264,390,237,846,333,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,11287,2223,8046,2064,3823,1092,3262,1004,561,312,4223,1432,893,604,90,145,90,145,0,269,803,608,2348,1082,2143,1042,1821,946,322,308,205,165,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,115377,6363,103305,6086,48636,4313,28498,3427,20138,2434,54669,4101,11993,1971,7499,1523,5356,1297,2143,847,4494,1099,79,138,79,138,41,72,38,67,0,285,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
