GEO_ID,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M,NAME,B03002_001EA,B03002_001MA,B03002_002EA,B03002_002MA,B03002_003EA,B03002_003MA,B03002_004EA,B03002_004MA,B03002_005MA,B03002_005EA,B03002_006EA,B03002_006MA,B03002_007EA,B03002_007MA,B03002_008EA,B03002_008MA,B03002_009EA,B03002_009MA,B03002_010MA,B03002_010EA,B03002_011MA,B03002_011EA,B03002_012EA,B03002_012MA,B03002_013EA,B03002_013MA,B03002_014MA,B03002_014EA,B03002_015EA,B03002_015MA,B03002_016MA,B03002_016EA,B03002_017MA,B03002_017EA,B03002_018EA,B03002_018MA,B03002_019MA,B03002_019EA,B03002_020MA,B03002_020EA,B03002_021MA,B03002_021EA,state
0400000US21,4346266,-555555555,4215203,2990,3757065,1737,333820,5766,8299,1735,47389,2960,1972,852,2934,1433,63724,5641,1979,987,61745,5665,131063,2990,80036,5964,2741,1142,902,628,506,666,318,341,38830,4856,7730,2149,3978,1421,3752,1551,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4544228,-555555555,4350496,1434,2739912,1744,1446514,6904,24887,2937,71069,3138,4261,2873,6692,2004,57161,5084,3331,1116,53830,5013,193732,1434,116012,5390,8964,2213,4026,1570,407,402,127,155,51591,5531,12605,2331,5865,1588,6740,1823,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1327567,-555555555,1311077,910,1254079,226,14875,1620,6354,970,13364,1127,601,427,211,184,21593,1971,549,319,21044,1945,16490,910,11608,1359,246,177,522,504,314,493,0,230,1823,811,1977,764,966,489,1011,581,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5785982,-555555555,5312261,180,3160484,2235,1679719,6659,11742,1776,317852,4403,2122,1041,9993,2619,130349,8838,6139,1592,124210,8822,473721,180,247519,11018,22184,3876,7186,4145,2113,957,0,289,165169,11423,29550,4264,15354,2985,14196,3070,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6557254,-555555555,5926238,448,5003678,5173,410795,5107,7618,1392,351400,4665,951,576,38885,5801,112911,6738,15094,2600,97817,6596,631016,448,316470,11841,32476,4086,5863,2107,1811,796,132,110,206441,10359,67823,8411,18740,3427,49083,8140,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9877574,-555555555,9438292,1084,7555312,2916,1371429,7011,51525,3414,239762,4067,2014,740,12336,2476,205914,8821,10503,2102,195411,8438,439282,1084,279496,9574,13882,2759,5869,1690,1333,898,254,203,102570,9157,35878,4272,21995,3262,13883,3121,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5310584,-555555555,5062287,1066,4411174,1354,268406,6121,53856,2827,208480,3790,1975,917,5805,2046,112591,7110,3830,1208,108761,6877,248297,1066,162025,6425,5274,1739,3414,1302,1354,664,103,103,60859,5877,15268,2893,5931,1476,9337,2461,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2970036,-555555555,2896601,3496,1723932,2278,1105181,6062,12105,1607,26290,2802,196,201,2670,1853,26227,4524,730,453,25497,4404,73435,3496,43600,4337,4082,1284,373,430,64,99,0,287,19711,3803,5605,1947,2354,929,3251,1656,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5996231,-555555555,5783051,1267,4854489,2010,696002,6014,18687,2156,92228,3596,4757,1418,4323,1566,112565,6827,2428,1073,110137,6782,213180,1267,128980,5931,7255,2001,2955,1695,1176,764,0,259,52848,5570,19966,3914,7994,1948,11972,3542,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,990898,-555555555,962722,514,870158,414,4783,1051,60096,2660,5494,908,572,370,320,197,21299,2679,110,131,21189,2681,28176,514,20177,1812,52,89,1549,761,0,237,20,37,3794,1365,2584,907,1049,489,1535,738,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1830429,-555555555,1662131,179,1504726,1516,78652,3571,13266,1609,28828,2294,2057,1885,1459,811,33143,4043,1761,1246,31382,3840,168298,179,122320,5079,1978,844,3739,1260,420,366,200,336,32675,4570,6966,1822,3417,1345,3549,1354,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2704642,-555555555,1984574,-555555555,1461491,1179,210656,4684,23628,2071,194100,4910,15011,1585,4985,1586,74703,6453,1873,950,72830,6376,720068,-555555555,509239,13149,6136,1616,3184,1411,3250,1327,1268,901,166576,12663,30415,4075,15316,2855,15099,3016,Nevada,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1316759,-555555555,1279818,649,1213600,1670,14248,1338,2417,723,28057,1519,297,333,2962,1628,18237,2019,1043,671,17194,1954,36941,649,24824,3194,1200,642,471,555,68,98,0,257,7468,2793,2910,1305,1033,709,1877,1188,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8801624,-555555555,7237587,-555555555,5210611,4788,1132573,6325,12213,1519,721760,5803,1988,1371,28705,5665,129737,8738,18525,3056,111212,8477,1564037,-555555555,892674,19018,53571,7211,6743,2490,3317,1164,512,428,507645,20805,99575,10071,44203,5357,55372,7915,New Jersey,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2065932,-555555555,1106521,-555555555,835467,1371,36409,2116,180318,2467,23392,1715,910,596,2831,1350,27194,3162,1242,764,25952,3027,959411,-555555555,680033,11924,4179,1485,14794,3002,1931,1214,285,315,226161,12547,32028,4133,20864,3345,11164,2974,New Mexico,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19392283,-555555555,15957395,1840,11289178,4490,2792447,9909,46638,3248,1422475,8773,5660,1621,85660,9262,315337,10694,34231,4253,281106,10722,3434888,1840,1486495,26148,222825,13453,25154,4408,11400,2608,937,456,1490026,27275,198051,11317,109508,8617,88543,7599,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9561558,-555555555,8756732,1735,6229927,5076,2023810,9552,102730,4332,208695,4263,4117,1047,14354,2978,173099,9334,6431,2255,166668,9539,804826,1735,436306,14769,26585,4286,9026,2847,3010,1531,287,262,283954,13933,45658,5999,26533,4027,19125,3873,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,674499,-555555555,660580,1285,599899,452,7852,936,32418,1556,7634,1059,424,332,330,376,12023,1840,79,131,11944,1861,13919,1285,7159,1150,749,477,966,522,45,93,0,211,3248,849,1752,837,1029,712,723,433,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11536182,-555555555,11181166,1895,9349702,3910,1394897,8519,17514,2248,196484,3748,1433,822,14496,3807,206640,8952,6031,1487,200609,9136,355016,1895,220288,7780,17105,3629,3817,1378,1005,599,59,104,78813,6944,33929,4377,17665,3373,16264,3090,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3761702,-555555555,3429091,545,2580398,992,265399,4818,252249,6557,64569,2886,4197,1076,1943,873,260336,8667,965,513,259371,8709,332611,545,183909,7919,4733,1669,9497,2333,663,694,37,64,96326,6897,37446,5492,14446,3105,23000,4744,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3838957,-555555555,3387017,354,3006730,3050,66777,3017,42615,3093,139199,4771,12532,1331,7120,2459,112044,7041,4610,1910,107434,6628,451940,354,255984,13100,3591,1364,7360,2604,2387,1025,237,207,156461,12489,25920,3774,13895,2996,12025,2374,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12709630,-555555555,11987519,1496,10090201,2402,1323261,7805,14561,1670,347910,5366,2445,833,19041,3228,190100,8708,9319,1607,180781,8609,722111,1496,402241,11970,52973,6437,5868,1774,2324,940,313,380,209427,11424,48965,6116,28938,4847,20027,3214,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1052886,-555555555,921503,-555555555,803871,2173,54909,2715,2098,875,30729,1525,697,856,6677,2173,22522,3228,3970,1379,18552,3211,131383,-555555555,53622,6113,7913,2409,1078,658,210,283,407,460,61747,6355,6406,1838,2915,1091,3491,1521,Rhode Island,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4636312,-555555555,4405311,1427,2969011,1032,1294689,6206,11425,1813,52987,3078,1642,992,3119,906,72438,6059,3035,1235,69403,6031,231001,1427,141787,8220,7299,2190,1250,927,671,608,0,296,68008,7114,11986,2485,5623,1652,6363,2022,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816463,-555555555,795996,1596,690834,1300,10354,1222,72153,2681,7826,1762,82,149,379,272,14368,2529,548,429,13820,2503,20467,1596,11046,2061,389,241,1448,766,175,194,0,223,5681,1537,1728,570,1161,594,567,361,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6356897,-555555555,6069392,3000,4805829,2156,1056642,6434,11885,2268,92673,3439,1973,1186,4972,1647,95418,6776,4330,2202,91088,6080,287505,3000,176441,8801,9611,3077,4819,2193,365,311,66,114,83624,8365,12579,2487,8358,2101,4221,1300,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25257114,-555555555,15723234,1481,11414433,5500,2904687,11363,67988,3815,957150,8135,15276,2449,37760,5888,325940,11465,17562,2915,308378,11455,9533880,1481,7302087,45022,65556,7077,61174,7430,12350,2460,3252,1727,1867353,39111,222108,14330,137667,11263,84441,8178,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2776469,-555555555,2414513,-555555555,2230424,1287,26709,2140,29206,1718,51690,2682,24237,1709,3295,1580,48952,4207,1326,544,47626,4099,361956,-555555555,235856,10995,1992,1036,5457,1685,156,147,1776,1402,100181,9373,16538,3792,11019,3024,5519,2331,Utah,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,625960,-555555555,616268,826,590069,627,6439,1055,1497,433,7782,930,186,213,691,593,9604,1503,213,178,9391,1469,9692,826,7256,1035,125,125,45,69,31,53,0,211,1524,673,711,411,226,214,485,387,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8024617,-555555555,7394505,2058,5195423,2701,1544372,7688,16289,2099,433641,6153,5797,2857,15123,3185,183860,8652,7938,2049,175922,8272,630112,2058,378511,15737,25125,5022,8188,3847,4362,1798,912,1162,177576,15105,35438,4898,18423,3884,17015,3414,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6744496,-555555555,5984062,1237,4888317,1859,229359,5630,86381,3834,481584,6753,39011,2239,7300,1785,252110,10413,8847,2814,243263,10047,760434,1237,419780,14481,9753,2280,13355,3081,3445,1328,878,634,262078,14417,51145,5541,24586,3760,26559,3803,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1853973,-555555555,1831955,1963,1727979,1403,56622,3546,3057,1288,10838,979,701,440,477,345,32281,2800,364,360,31917,2765,22018,1963,12541,2163,887,680,37,82,0,269,0,269,4675,1619,3878,1295,1227,668,2651,1164,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5691047,-555555555,5354480,1024,4739488,1550,344384,4811,44152,2569,127634,3682,1283,369,3548,1060,93991,5966,2795,1106,91196,5710,336567,1024,212366,7372,6054,1899,3551,1164,1399,1003,74,92,86309,6568,26814,3749,14921,2686,11893,2861,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,564460,-555555555,513767,-555555555,484183,516,4512,1029,12637,1040,3803,967,347,412,190,237,8095,1382,529,506,7566,1191,50693,-555555555,29440,2829,100,114,1944,1139,0,269,0,269,12186,2259,7023,2120,2351,1146,4672,2120,Wyoming,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3722133,-555555555,41860,3531,29028,2834,4426,1278,113,182,2748,1029,0,285,2007,837,3538,986,375,333,3163,947,3680273,3531,2494355,20739,277489,11743,6357,1757,10500,2720,0,285,397231,14377,494341,14200,18602,2799,475739,14235,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
