GEO_ID,C27014_001E,C27014_001M,C27014_002E,C27014_002M,C27014_003E,C27014_003M,C27014_004E,C27014_004M,C27014_005E,C27014_005M,C27014_006E,C27014_006M,C27014_007E,C27014_007M,C27014_008E,C27014_008M,C27014_009E,C27014_009M,C27014_010E,C27014_010M,C27014_011E,C27014_011M,C27014_012E,C27014_012M,C27014_013E,C27014_013M,C27014_014E,C27014_014M,C27014_015E,C27014_015M,C27014_016E,C27014_016M,C27014_017E,C27014_017M,C27014_018E,C27014_018M,C27014_019E,C27014_019M,C27014_020E,C27014_020M,C27014_021E,C27014_021M,C27014_022E,C27014_022M,NAME,C27014_001EA,C27014_001MA,C27014_002EA,C27014_002MA,C27014_003EA,C27014_003MA,C27014_004EA,C27014_004MA,C27014_005MA,C27014_005EA,C27014_006MA,C27014_006EA,C27014_007MA,C27014_007EA,C27014_008MA,C27014_008EA,C27014_009EA,C27014_009MA,C27014_010EA,C27014_010MA,C27014_011MA,C27014_011EA,C27014_012MA,C27014_012EA,C27014_013MA,C27014_013EA,C27014_014MA,C27014_014EA,C27014_015EA,C27014_015MA,C27014_016EA,C27014_016MA,C27014_017MA,C27014_017EA,C27014_018MA,C27014_018EA,C27014_019MA,C27014_019EA,C27014_020EA,C27014_020MA,C27014_021MA,C27014_021EA,C27014_022EA,C27014_022MA,state
0400000US13,7027555,4541,2972146,20238,2898052,19877,92266,6202,2805786,19149,74094,3554,63378,3298,10716,1521,1675461,17508,1570218,16426,128598,6376,1441620,15627,105243,5082,99917,4961,5326,1264,2379948,20673,1555757,20665,442017,14257,1113740,17207,824191,6740,809347,7148,14844,2458,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1012016,2386,442582,8033,424122,7783,21459,2470,402663,7757,18460,2059,14781,1864,3679,881,250330,8361,225163,7953,32716,2844,192447,7435,25167,2422,22801,2004,2366,1120,319104,6118,168896,5678,54192,4414,114704,5322,150208,2656,146082,2783,4126,1190,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1123339,1757,433755,7974,421187,7903,14252,1880,406935,7790,12568,1741,11728,1667,840,461,344934,7513,322262,6955,25441,2820,296821,7477,22672,2143,22122,2155,550,304,344650,6638,186863,5650,55541,3580,131322,5277,157787,2746,156517,2772,1270,568,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9551526,3901,4007462,22131,3898318,22257,181422,7754,3716896,23039,109144,4124,88439,3573,20705,2290,2555272,23452,2368415,22028,287733,9083,2080682,21802,186857,6412,178357,5886,8500,1312,2988792,21287,1735010,19332,536650,14305,1198360,16209,1253782,7861,1224567,7734,29215,2682,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4789150,2810,1938164,16238,1889851,15806,65730,4265,1824121,15500,48313,3479,41339,3258,6974,1241,1321245,17195,1214895,16907,129185,5315,1085710,15889,106350,4566,102970,4456,3380,876,1529741,15494,877620,13178,298581,10182,579039,11724,652121,5633,645697,5954,6424,1319,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2283123,2206,1049104,9187,1018680,8892,41832,3074,976848,9471,30424,2059,28183,1972,2241,529,644268,8954,574515,8292,84107,4967,490408,8378,69753,3237,68702,3202,1051,341,589751,8501,261621,7686,104434,4965,157187,6119,328130,3645,326276,3658,1854,651,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2079024,3265,949384,11481,916041,10912,26733,2644,889308,10939,33343,2251,29486,2169,3857,835,562665,9729,509465,9660,42703,3636,466762,9455,53200,2815,51798,2794,1402,552,566975,8355,293021,7265,89658,4699,203363,6456,273954,3741,271879,3844,2075,723,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3224339,4238,1249055,14690,1215824,14366,39979,3384,1175845,14122,33231,2118,27714,2096,5517,1208,793860,11937,734136,11461,77776,4797,656360,11640,59724,3256,57850,3363,1874,626,1181424,12730,718020,11634,321094,8567,396926,8861,463404,4334,459784,4298,3620,925,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3326985,5453,1401734,14737,1351847,14501,62750,4892,1289097,14799,49887,3015,41625,2816,8262,1294,801267,12567,744818,11871,93833,5321,650985,11621,56449,3147,53893,3093,2556,778,1123984,13846,691759,14042,268612,9232,423147,11269,432225,5107,425077,5381,7148,1115,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1039939,1467,423365,6511,411211,6413,30589,2315,380622,6364,12154,1447,10286,1334,1868,553,294554,7099,263634,6315,56932,3882,206702,5717,30920,2237,29873,2203,1047,526,322020,6462,161634,5478,90287,4252,71347,3419,160386,2582,158469,2812,1917,607,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4337987,3198,2087940,16377,2019082,16141,81099,4956,1937983,16497,68858,3947,54351,3247,14507,2016,1049609,13416,955972,12549,112443,6628,843529,12605,93637,3978,89305,3730,4332,1195,1200438,14479,675884,14146,218001,8243,457883,11001,524554,5871,505418,6121,19136,2636,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5063321,1700,2137789,16774,2067714,16605,133319,6558,1934395,16185,70075,3717,55503,3386,14572,1798,1458792,15572,1336331,14973,275147,9790,1061184,15688,122461,4854,116229,4866,6232,1154,1466740,15170,795488,15292,375067,10175,420421,12628,671252,5474,657244,5471,14008,1977,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7432208,2371,2627140,16882,2567254,16378,112855,5927,2454399,17439,59886,3618,51942,3279,7944,1529,2082082,17271,1941011,16763,284216,8800,1656795,15654,141071,4700,138166,4601,2905,767,2722986,19136,1598229,18259,619780,12733,978449,13727,1124757,5458,1115361,5508,9396,1372,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3971070,2265,1766707,13128,1726327,13294,76693,3824,1649634,13645,40380,2215,34820,2032,5560,939,1196796,13153,1095804,13099,184676,6355,911128,13075,100992,3321,98777,3246,2215,554,1007567,11533,492169,10006,190610,7635,301559,6955,515398,4219,510824,4244,4574,884,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2150922,2413,853871,12740,826427,12376,33811,3441,792616,12621,27444,2457,24206,2131,3238,971,468497,11221,430298,10418,46652,3950,383646,10482,38199,2752,37329,2718,870,448,828554,12085,524393,11322,219812,8217,304581,9094,304161,3890,302414,3984,1747,568,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4466134,4290,1889694,15018,1837278,14877,67653,4301,1769625,14430,52416,3254,46351,3060,6065,1110,1159601,15311,1061357,14848,120574,5354,940783,13977,98244,4667,95607,4551,2637,890,1416839,15596,763876,14083,288557,9449,475319,11648,652963,5138,646542,5340,6421,1180,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,754107,1523,301021,6551,290930,6451,11487,1498,279443,6500,10091,1228,9193,1201,898,455,232058,6308,208365,6127,20074,2497,188291,6092,23693,1706,22648,1664,1045,535,221028,5490,112156,5255,36935,3277,75221,4135,108872,2088,107800,2158,1072,441,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1343180,2056,646816,7349,624015,7211,20715,2028,603300,7488,22801,1780,19658,1599,3143,801,372522,6178,331977,6068,33528,3187,298449,6283,40545,2175,40102,2212,443,242,323842,6255,152287,5699,53769,3863,98518,4827,171555,2869,169907,2839,1648,614,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2005224,2065,838100,12556,810039,12481,26033,2700,784006,12740,28061,2870,22114,2364,5947,1294,515895,11627,478289,10790,38202,3788,440087,9841,37606,2904,34905,2701,2701,950,651229,10250,393683,8968,92937,5185,300746,8523,257546,3880,249380,3926,8166,2235,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1016909,1266,460071,7034,447913,7027,12051,1714,435862,7041,12158,1433,10551,1388,1607,424,288748,6907,259703,6229,19783,2301,239920,6142,29045,2535,28314,2400,731,315,268090,5597,136935,5180,46598,3351,90337,4643,131155,2943,129264,3024,1891,621,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6636086,2887,2947777,20123,2838431,19726,95806,4827,2742625,19811,109346,4063,88152,3504,21194,2191,1592127,17155,1453890,17259,148855,7153,1305035,17820,138237,4535,131328,4552,6909,1504,2096182,14781,1191645,13980,333678,8605,857967,13437,904537,6153,876844,6744,27693,3297,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1515041,2067,606119,11210,586198,10876,44486,3574,541712,10252,19921,2226,16667,2123,3254,917,364475,9973,336230,9885,58674,4544,277556,9494,28245,2381,27442,2306,803,398,544447,8687,322864,8644,116369,6177,206495,7850,221583,3349,216250,3369,5333,1096,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14832620,3940,6286684,30563,6082115,30848,410432,12252,5671683,32567,204569,6801,154214,6411,50355,3637,3558675,27763,3287459,26089,618989,15835,2668470,23282,271216,7010,256610,6686,14606,2268,4987261,28798,2938360,26328,1259201,19745,1679159,21483,2048901,10082,2006912,10740,41989,4076,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7080012,5136,2813418,17928,2741220,17212,97189,5603,2644031,16683,72198,3718,62943,3384,9255,1504,1851795,20386,1705774,19572,179281,7992,1526493,18215,146021,5315,143123,5083,2898,921,2414799,21864,1434147,20539,502758,12961,931389,16255,980652,6711,969194,6654,11458,2226,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,510503,1203,245816,4292,237604,4075,8518,1339,229086,4167,8212,890,7259,805,953,424,148646,4014,131892,3778,14022,1938,117870,3774,16754,1213,16429,1192,325,215,116041,3450,49046,3008,16361,1930,32685,2410,66995,1472,66717,1473,278,154,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8643518,6119,3473835,18161,3382291,17470,142288,6422,3240003,18208,91544,4351,77318,3957,14226,1967,2303643,21427,2112164,20188,289235,9946,1822929,18729,191479,5355,186087,5388,5392,1193,2866040,19685,1588379,17823,574253,12731,1014126,13297,1277661,9128,1264570,9011,13091,2000,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2747857,3005,1180312,11897,1138191,11383,46083,3024,1092108,10994,42121,2800,37180,2801,4941,947,669772,11525,613151,11508,68156,4336,544995,10912,56621,3009,55537,2955,1084,490,897773,10367,505470,9945,170118,5776,335352,9273,392303,3991,387774,4258,4529,1143,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2933745,1691,1072215,12540,1043487,12516,33571,3858,1009916,12924,28728,2689,24477,2385,4251,969,877189,12376,811331,12246,80396,4621,730935,11879,65858,3151,63213,3132,2645,799,984341,13035,553934,12323,178732,7774,375202,9617,430407,4481,424775,4587,5632,1059,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9727767,2802,3968214,20838,3849479,20051,134085,5979,3715394,20489,118735,4142,96928,4025,21807,2146,2528127,20315,2291954,18694,291182,8319,2000772,19721,236173,6131,228249,6012,7924,1497,3231426,23462,1699649,20222,680631,13644,1019018,15083,1531777,7671,1515589,8071,16188,2178,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,812773,1230,318027,6019,307642,5669,13939,2213,293703,5200,10385,1279,8409,1112,1976,709,232098,6154,216797,5995,26163,2378,190634,5805,15301,1649,14696,1558,605,435,262648,7046,143990,6209,58285,4052,85705,5000,118658,2249,116693,2288,1965,783,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3458358,2771,1353632,13860,1316061,13616,54872,4130,1261189,13916,37571,2657,34071,2597,3500,985,856362,14474,788402,14530,88248,5433,700154,14016,67960,3403,66580,3390,1380,548,1248364,15521,737032,14441,268746,9504,468286,10977,511332,4606,505475,4862,5857,1270,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,597248,1512,286427,4685,276815,4549,11752,1540,265063,5020,9612,1223,8908,1173,704,304,162178,4544,142604,4301,16719,1998,125885,4347,19574,1494,19419,1498,155,124,148643,3948,66424,3728,24518,2520,41906,2745,82219,1993,81836,1914,383,337,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4766449,3568,1898785,18728,1840529,18322,86655,5196,1753874,18775,58256,3223,52839,2883,5417,984,1189620,17322,1102184,16442,158994,6585,943190,14151,87436,4108,83854,3923,3582,1074,1678044,15803,990318,14174,402710,9278,587608,11382,687726,5569,679614,5791,8112,1418,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17903428,5675,8134983,38235,7906667,38093,288533,9969,7618134,36782,228316,6197,191440,5898,36876,2610,4312209,33957,4018469,33412,362090,10006,3656379,33552,293740,7841,281984,7082,11756,1646,5456236,33974,3441565,30838,948425,17375,2493140,27877,2014671,9836,1951756,10567,62915,5039,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1879971,1460,800172,10305,781057,9917,25549,2778,755508,10165,19115,1937,16269,1768,2846,945,565634,10579,534181,10359,47444,4129,486737,10469,31453,2220,30731,2163,722,367,514165,10198,318271,9407,72606,4287,245665,8516,195894,3138,192798,3166,3096,795,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,490225,1176,205456,4478,198406,4369,18511,1982,179895,4605,7050,966,6054,801,996,429,157661,4413,140360,4067,34859,2516,105501,3765,17301,1519,17137,1522,164,133,127108,3642,63750,3191,34856,2489,28894,2249,63358,1697,62572,1699,786,488,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5957751,6130,2769101,18954,2687337,18265,75477,4400,2611860,17864,81764,4091,68276,3612,13488,1800,1433582,16935,1311057,16240,103151,5526,1207906,15392,122525,4593,118243,4603,4282,1150,1755068,14464,1004508,14132,282293,8929,722215,13748,750560,6366,735702,6946,14858,1826,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5055145,3925,2034395,15477,1983295,14716,75989,4479,1907306,14489,51100,3531,41930,3226,9170,1436,1442544,15699,1348683,15277,140887,5977,1207796,14560,93861,3587,89016,3481,4845,944,1578206,15991,913092,15296,293851,9591,619241,11931,665114,5342,653941,5587,11173,1724,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1438098,2665,523043,9142,509812,9140,21118,2290,488694,9360,13231,1491,11369,1192,1862,790,308504,6782,284528,6187,33043,3071,251485,6268,23976,2380,23279,2337,697,459,606551,8132,353909,7861,160124,6679,193785,6185,252642,2822,250551,2920,2091,620,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4279244,2587,1837583,14084,1798030,13716,109331,5395,1688699,13791,39553,2254,33166,1991,6387,1130,1255971,12975,1152076,12758,197133,5502,954943,12792,103895,3816,102319,3778,1576,524,1185690,12578,580003,11186,240532,8465,339471,8067,605687,4594,600741,4598,4946,1320,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,418781,1604,198471,5494,191283,5220,8300,1677,182983,5098,7188,1103,6101,958,1087,655,117377,4388,109239,4376,12263,2109,96976,4768,8138,1126,7950,1149,188,184,102933,3744,50463,3264,13783,2138,36680,2787,52470,1441,51768,1346,702,517,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2798196,894,787178,11563,765996,11721,120027,6181,645969,11540,21182,2107,17313,1775,3869,1127,453942,9943,433940,9765,199768,7708,234172,7591,20002,2016,18554,1914,1448,612,1557076,10454,1059661,10131,705101,12367,354560,8533,497415,3000,486575,3341,10840,1567,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
