GEO_ID,B22003_001E,B22003_001M,B22003_002E,B22003_002M,B22003_003E,B22003_003M,B22003_004E,B22003_004M,B22003_005E,B22003_005M,B22003_006E,B22003_006M,B22003_007E,B22003_007M,NAME,B22003_001MA,B22003_001EA,B22003_002EA,B22003_002MA,B22003_003MA,B22003_003EA,B22003_004MA,B22003_004EA,B22003_005MA,B22003_005EA,B22003_006MA,B22003_006EA,B22003_007EA,B22003_007MA,state
0400000US38,280412,3191,22964,1762,13080,1494,9884,1388,257448,3673,23508,1938,233940,3931,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4525066,15956,637612,12202,364932,8523,272680,8341,3887454,16839,297427,7687,3590027,18192,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1432959,7544,195883,5242,107831,4447,88052,4211,1237076,8540,115913,4823,1121163,8618,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1507137,8164,269533,8357,120256,6243,149277,5780,1237604,10059,96533,5204,1141071,9496,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4936030,14212,564362,11250,299528,8419,264834,7412,4371668,17194,329228,8568,4042440,18512,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,402295,4265,58475,3584,29508,2867,28967,3086,343820,4986,26774,2616,317046,4593,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1761393,10691,255795,8097,141795,6110,114000,5184,1505598,11114,154648,6054,1350950,11701,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,318955,3470,32558,2778,17926,2425,14632,1932,286397,4075,24263,2217,262134,4154,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2440663,12796,415861,8480,224040,7508,191821,6459,2024802,12739,177212,7361,1847590,12406,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8738664,20291,1123649,18084,584342,12667,539307,12825,7615015,22785,785908,13215,6829107,25439,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,880025,4985,78187,3336,36939,2453,41248,3008,801838,5594,70940,3962,730898,5954,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256922,2727,33981,2465,16201,1449,17780,1967,222941,3589,16249,1769,206692,3406,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2992732,14604,256388,7929,124737,5598,131651,5239,2736344,15711,188721,7811,2547623,15304,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2606863,9745,346450,8134,160944,6290,185506,7013,2260413,11641,150434,6560,2109979,11533,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741940,5724,114433,5153,69663,4072,44770,3564,627507,7065,59309,3252,568198,7067,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2279532,9375,249977,6663,123812,4996,126165,4990,2029555,10096,151065,5069,1878490,10723,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222803,3575,13874,2000,7702,1447,6172,1283,208929,3870,16465,2104,192464,3833,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1319448,9440,484807,9039,386296,7855,98511,4680,834641,8721,196370,6006,638271,9609,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
