GEO_ID,B16007_001E,B16007_001M,B16007_002E,B16007_002M,B16007_003E,B16007_003M,B16007_004E,B16007_004M,B16007_005E,B16007_005M,B16007_006E,B16007_006M,B16007_007E,B16007_007M,B16007_008E,B16007_008M,B16007_009E,B16007_009M,B16007_010E,B16007_010M,B16007_011E,B16007_011M,B16007_012E,B16007_012M,B16007_013E,B16007_013M,B16007_014E,B16007_014M,B16007_015E,B16007_015M,B16007_016E,B16007_016M,B16007_017E,B16007_017M,B16007_018E,B16007_018M,B16007_019E,B16007_019M,NAME,B16007_001MA,B16007_001EA,B16007_002MA,B16007_002EA,B16007_003MA,B16007_003EA,B16007_004MA,B16007_004EA,B16007_005EA,B16007_005MA,B16007_006MA,B16007_006EA,B16007_007MA,B16007_007EA,B16007_008EA,B16007_008MA,B16007_009MA,B16007_009EA,B16007_010MA,B16007_010EA,B16007_011EA,B16007_011MA,B16007_012MA,B16007_012EA,B16007_013MA,B16007_013EA,B16007_014EA,B16007_014MA,B16007_015EA,B16007_015MA,B16007_016MA,B16007_016EA,B16007_017MA,B16007_017EA,B16007_018EA,B16007_018MA,B16007_019EA,B16007_019MA,state
0400000US13,9030273,3859,1812207,4884,1556157,7672,178390,4882,35626,3424,31819,2973,10215,2330,6184168,4800,5314578,13796,506840,8035,169108,8623,141037,6089,52605,5627,1033898,4042,977539,3626,17604,2065,21182,2049,15101,1852,2472,1014,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1276928,794,216968,845,179354,4109,3630,1311,1806,784,32178,3804,0,275,861834,1096,629324,10778,20450,2777,17313,2507,193029,9403,1718,950,198126,880,137657,3616,2049,625,3506,804,54593,3279,321,298,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1450742,1276,308252,1773,269128,3160,31868,2481,4037,1242,2604,690,615,375,945649,1838,843052,5034,77366,3462,14705,2875,7744,1504,2782,919,196841,1559,186123,1604,5837,1089,2981,800,1108,519,792,466,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12010235,1928,2292999,2794,1749466,9514,394891,7607,91911,6283,39686,3296,17045,2835,8102414,3433,6230993,17772,1085656,10014,472808,14916,238631,6575,74326,6331,1614822,2420,1385631,5468,79974,2350,103522,5420,37353,1992,8342,1786,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6057306,2657,1172800,2563,1056727,5196,71311,3690,31583,3410,9685,1441,3494,1496,4041515,2592,3703022,9059,185051,4990,89542,6520,46873,3744,17027,2829,842991,1978,810351,2736,11124,1240,16905,2060,2724,719,1887,659,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2850218,1644,525009,2198,473341,3221,33991,2351,9404,2038,6050,1335,2223,857,1872386,2308,1725954,5046,77389,2833,32241,3401,26860,1835,9942,2013,452823,1426,440493,1542,3872,934,5416,929,2210,570,832,456,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2654069,2092,521726,2708,452782,4427,51817,3945,6744,1549,9419,1992,964,553,1753308,2784,1548688,6817,131617,5120,29203,3580,33261,2744,10539,2163,379035,1886,360983,2229,7722,1151,7303,1253,2563,727,464,398,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4066511,2796,741581,3325,697503,4991,25429,3019,11539,2673,5575,1265,1535,754,2745409,3353,2605776,5780,71987,3855,33903,4412,24015,2794,9728,2136,579521,2147,568205,2022,3572,992,5340,1050,2187,606,217,189,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4230220,2141,804044,2312,755682,4479,25863,2849,13845,2601,7391,1438,1263,801,2866587,3046,2612903,8589,111614,4826,96460,5792,38990,2877,6620,1868,559589,2415,484958,3746,10318,1372,59222,3495,3989,929,1102,637,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1258997,1059,205081,1357,195361,1840,2586,877,3418,767,1250,766,2466,581,843074,1316,791687,3659,6180,1438,33598,2930,6981,1474,4628,947,210842,724,187897,2075,912,368,21226,2066,359,246,448,248,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5421054,1691,986844,2206,830144,6544,74095,4754,38697,4405,29104,2623,14804,3477,3723958,2359,3061132,11943,265846,6922,174328,8735,148122,5801,74530,6693,710252,1906,633772,3263,15382,1390,33176,2439,22106,1580,5816,1221,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6190919,1253,1050786,1236,827453,7699,107276,4427,72814,5652,32347,3179,10896,2254,4234017,1720,3266576,15430,352270,5561,383828,15491,177655,7153,53688,6281,906116,1536,755855,5325,25419,1143,98416,5001,20614,1541,5812,1185,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9285194,1880,1742527,2682,1575959,6446,68961,3578,39859,3562,22534,2124,35214,3395,6177162,2713,5638147,11780,169558,5832,170189,7957,98530,4582,100738,6125,1365505,2316,1272328,4141,15984,1778,50918,3663,11464,1374,14811,2200,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4954466,2431,927535,2364,805804,4518,50903,3237,16941,2026,34373,2553,19514,3094,3340237,2715,2978771,8992,132554,4871,69258,4543,98891,4321,60763,5251,686694,1800,648541,2476,4821,871,19323,1737,8553,1253,5456,978,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2760957,2020,544089,2370,525355,2611,12769,1902,2097,707,2230,928,1638,891,1834112,2441,1759127,4055,47299,3238,9483,1651,12946,2015,5257,1142,382756,1801,376095,1899,2830,916,2299,771,1078,546,454,279,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5608805,2820,1030145,3056,960456,6163,34892,3424,20397,2977,8204,1491,6196,1706,3735775,4325,3490579,8300,101211,4223,76692,5906,48312,3715,18981,3269,842885,2216,815909,2773,8039,1331,12478,1621,4915,977,1544,611,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,929026,1254,160728,1416,152770,2211,2152,771,3023,1136,309,239,2474,1084,620804,1420,591672,3460,9029,1583,10466,2065,2505,715,7132,1505,147494,912,141475,1237,1196,511,2907,842,687,316,1229,401,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1698792,1551,328729,1665,282350,4318,33863,2970,4933,1440,3639,794,3944,2276,1122170,2256,1004453,5493,77181,3764,19168,2832,13685,2093,7683,1930,247893,1687,236140,1832,4256,790,6136,1163,876,593,485,350,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2517937,984,478068,1253,318978,5743,134453,5238,7801,1687,14777,2505,2059,748,1712736,1384,1208018,8836,345076,6803,42759,4830,103810,4824,13073,3144,327133,1218,271950,2630,23691,1699,10792,1630,18541,1261,2159,598,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1247886,761,216891,1132,202262,2294,5491,1204,5807,1474,2707,735,624,420,851346,1493,785785,4254,18119,2561,31869,3207,11326,1647,4247,1326,179649,1045,162704,1558,2227,690,13795,1579,828,361,95,123,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8263053,967,1524241,1361,1101627,9306,249136,7556,98776,6873,57018,3295,17684,2580,5547782,1941,3774337,19477,918131,9578,495671,16319,277961,8607,81682,6915,1191030,1749,935058,5587,95260,1964,109854,4828,39288,2222,11570,2150,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1921916,1725,374630,1934,254005,6282,103522,5771,1401,671,3241,972,12461,1926,1271899,2197,791101,8290,378135,8325,14958,2445,11345,1743,76360,4273,275387,1937,175138,2886,81723,2009,5085,980,1438,355,12003,895,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18241464,2509,3161644,2917,2253328,15341,492748,9786,246692,9201,110432,5171,58444,6368,12455772,3560,8553340,26260,1960443,12442,1090301,18718,661519,13962,190169,10641,2624048,2794,1970398,8762,241832,3439,285792,8222,103575,2837,22451,2089,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8929538,3786,1652223,3436,1424023,6996,174201,4834,20388,3332,25867,2647,7744,2106,6037596,4091,5341539,11010,456875,6462,101965,8213,102155,5101,35062,5254,1239719,3415,1193541,3304,15605,1834,20914,2405,8308,1239,1351,461,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,630058,1008,106016,1038,100879,1454,1680,719,1582,544,732,393,1143,596,425967,1196,407165,2033,4055,943,7374,1222,4314,1246,3059,792,98075,727,90087,1326,329,258,7325,1069,69,102,265,190,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10820130,2298,2004794,3461,1863714,7981,56446,3373,49875,4731,18844,2640,15915,2883,7189558,4097,6688463,12419,169678,5748,181516,9109,90161,4755,59740,5601,1625778,3099,1548409,4844,13105,1223,49019,3306,8307,1128,6938,1388,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3497798,2289,667020,2700,597717,4148,53828,3949,3309,1049,8613,1526,3553,1034,2320989,2756,2091347,6332,151833,4609,25106,3194,35374,2828,17329,2572,509789,1835,489179,2462,7533,1121,5494,1180,4852,861,2731,720,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3602925,2022,630479,2274,508749,6111,86739,4442,15796,3323,16784,2080,2411,1121,2437553,2449,2076753,8811,210431,6759,67166,5595,71699,4409,11504,2873,534893,1848,499908,2603,13066,1653,11044,1636,9208,900,1667,566,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11983239,2423,2058783,2663,1826757,8808,116840,6392,75969,5083,28276,2537,10941,2402,7958951,3376,7119289,14367,367171,7041,267245,9471,158511,6327,46735,5034,1965505,2878,1826086,5050,28124,2020,87979,4552,18310,1504,5006,1034,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,995774,935,166911,957,127670,2818,28385,2084,7093,1587,3192,968,571,354,676680,1093,536312,4616,74789,2104,44407,3998,15891,1741,5281,1616,152183,900,123347,2193,5834,913,20640,2066,1554,337,808,502,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4334519,2336,779637,2554,716197,4392,47985,3693,9532,1781,4937,1400,986,548,2919952,2434,2707052,6123,139774,5144,39504,3640,26478,2477,7144,2278,634930,1692,616352,2134,6812,1356,7161,1371,3682,797,923,635,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,758975,1090,144592,1524,131461,2463,4451,758,2395,881,676,388,5609,1441,496476,1702,459838,3371,9999,1448,9408,1872,4737,1432,12494,2257,117907,1232,110981,1503,985,419,3587,833,97,142,2257,692,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5950484,2840,1090821,3742,1012868,4796,50419,3848,11438,2197,9483,1649,6613,2046,3999741,3691,3717807,8604,166311,5493,50644,4824,43185,3079,21794,4127,859922,2808,837564,2679,7720,1605,7440,1330,5047,1150,2151,950,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23327776,4319,4958209,4519,3182891,17125,1588908,16893,68948,5910,93905,4704,23557,3866,15750624,5689,10045035,28512,4791445,23830,346324,13504,453438,11972,114382,8859,2618943,4493,1980253,5593,519153,4707,58640,3374,52391,2660,8506,1494,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2512866,1228,610073,1293,528386,4589,62139,3840,6942,1691,8214,1433,4392,1107,1651993,1429,1397322,7865,168240,5786,35099,3796,40070,3123,11262,1814,250800,1230,229464,1613,9166,973,7109,1300,3394,760,1667,538,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,593692,756,97393,960,91912,1430,1440,559,2624,843,647,360,770,712,405068,1091,383023,2124,5051,1082,12511,1669,3017,951,1466,791,91231,504,85752,1083,354,233,4731,1081,318,222,76,86,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7517185,3129,1346189,4219,1143069,9109,112689,4605,39362,4173,36873,3398,14196,3057,5190721,4954,4359074,14433,375583,7150,184254,8090,193847,7639,77963,7468,980275,3553,902343,4227,16166,1569,30207,3112,26270,1653,5289,1121,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6306287,2020,1145374,2808,898972,8508,138190,5106,44669,4725,51603,3556,11940,2540,4330535,2814,3515372,14415,353401,8324,159170,9701,260160,8442,42432,3786,830378,2070,737694,2861,20763,2033,29323,2595,39524,1468,3074,691,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1752096,1822,284806,2380,278264,2619,4506,1117,853,428,835,567,348,325,1168684,2711,1140927,3947,12223,1811,6439,1369,5369,1193,3726,1322,298606,1351,293944,1569,1277,568,2244,579,805,450,336,201,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5335995,2117,981156,2632,875352,5157,65209,3795,19779,2497,19364,2199,1452,647,3575329,2991,3274180,7673,163316,5888,67547,4388,58536,3157,11750,2068,779510,1686,740942,2501,8585,925,24032,2173,4205,1050,1746,556,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,523440,1298,95698,1493,89492,1561,4691,1506,1053,533,259,247,203,204,357556,1517,334425,2448,17167,2066,3435,926,1859,712,670,340,70186,801,66215,1067,2316,686,1130,688,0,269,525,320,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3498886,-555555555,674397,-555555555,20382,2465,653376,2472,424,301,109,133,106,175,2278768,-555555555,93391,5349,2181607,5540,1760,600,1553,817,457,445,545721,-555555555,30195,2274,514922,2289,450,308,40,69,114,135,Puerto Rico,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,72
