GEO_ID,B27004_001E,B27004_001M,B27004_002E,B27004_002M,B27004_003E,B27004_003M,B27004_004E,B27004_004M,B27004_005E,B27004_005M,B27004_006E,B27004_006M,B27004_007E,B27004_007M,B27004_008E,B27004_008M,B27004_009E,B27004_009M,B27004_010E,B27004_010M,B27004_011E,B27004_011M,B27004_012E,B27004_012M,B27004_013E,B27004_013M,B27004_014E,B27004_014M,B27004_015E,B27004_015M,B27004_016E,B27004_016M,B27004_017E,B27004_017M,B27004_018E,B27004_018M,B27004_019E,B27004_019M,B27004_020E,B27004_020M,B27004_021E,B27004_021M,B27004_022E,B27004_022M,B27004_023E,B27004_023M,B27004_024E,B27004_024M,B27004_025E,B27004_025M,B27004_026E,B27004_026M,B27004_027E,B27004_027M,B27004_028E,B27004_028M,B27004_029E,B27004_029M,B27004_030E,B27004_030M,B27004_031E,B27004_031M,B27004_032E,B27004_032M,B27004_033E,B27004_033M,B27004_034E,B27004_034M,B27004_035E,B27004_035M,B27004_036E,B27004_036M,B27004_037E,B27004_037M,B27004_038E,B27004_038M,B27004_039E,B27004_039M,B27004_040E,B27004_040M,B27004_041E,B27004_041M,B27004_042E,B27004_042M,B27004_043E,B27004_043M,B27004_044E,B27004_044M,B27004_045E,B27004_045M,B27004_046E,B27004_046M,B27004_047E,B27004_047M,B27004_048E,B27004_048M,B27004_049E,B27004_049M,B27004_050E,B27004_050M,B27004_051E,B27004_051M,B27004_052E,B27004_052M,B27004_053E,B27004_053M,B27004_054E,B27004_054M,B27004_055E,B27004_055M,B27004_056E,B27004_056M,B27004_057E,B27004_057M,NAME,B27004_001EA,B27004_001MA,B27004_002EA,B27004_002MA,B27004_003MA,B27004_003EA,B27004_004MA,B27004_004EA,B27004_005EA,B27004_005MA,B27004_006EA,B27004_006MA,B27004_007EA,B27004_007MA,B27004_008EA,B27004_008MA,B27004_009MA,B27004_009EA,B27004_010EA,B27004_010MA,B27004_011MA,B27004_011EA,B27004_012EA,B27004_012MA,B27004_013EA,B27004_013MA,B27004_014MA,B27004_014EA,B27004_015EA,B27004_015MA,B27004_016EA,B27004_016MA,B27004_017EA,B27004_017MA,B27004_018EA,B27004_018MA,B27004_019MA,B27004_019EA,B27004_020MA,B27004_020EA,B27004_021EA,B27004_021MA,B27004_022EA,B27004_022MA,B27004_023EA,B27004_023MA,B27004_024EA,B27004_024MA,B27004_025MA,B27004_025EA,B27004_026EA,B27004_026MA,B27004_027EA,B27004_027MA,B27004_028EA,B27004_028MA,B27004_029EA,B27004_029MA,B27004_030MA,B27004_030EA,B27004_031MA,B27004_031EA,B27004_032MA,B27004_032EA,B27004_033EA,B27004_033MA,B27004_034EA,B27004_034MA,B27004_035MA,B27004_035EA,B27004_036MA,B27004_036EA,B27004_037MA,B27004_037EA,B27004_038EA,B27004_038MA,B27004_039EA,B27004_039MA,B27004_040EA,B27004_040MA,B27004_041MA,B27004_041EA,B27004_042EA,B27004_042MA,B27004_043MA,B27004_043EA,B27004_044EA,B27004_044MA,B27004_045EA,B27004_045MA,B27004_046MA,B27004_046EA,B27004_047EA,B27004_047MA,B27004_048EA,B27004_048MA,B27004_049EA,B27004_049MA,B27004_050EA,B27004_050MA,B27004_051EA,B27004_051MA,B27004_052MA,B27004_052EA,B27004_053MA,B27004_053EA,B27004_054MA,B27004_054EA,B27004_055EA,B27004_055MA,B27004_056EA,B27004_056MA,B27004_057EA,B27004_057MA,state
0400000US13,9519836,3059,4595689,7668,419738,6492,167588,6645,252150,7946,855831,6945,426201,9377,429630,9843,467845,5643,195852,6671,271993,8381,600343,5931,291802,6946,308541,6216,658910,4912,398862,6952,260048,7059,658690,4367,406986,6868,251704,6907,506221,3556,313223,6593,192998,7130,276157,2719,115293,4706,160864,4895,151954,2438,53935,2678,98019,3060,4924147,7623,405653,6948,164473,6040,241180,7751,811059,6403,416583,10922,394476,10780,475454,4653,207682,6908,267772,7022,669744,5178,348347,8238,321397,7513,710896,5569,451269,8711,259627,7120,706595,4519,452170,7177,254425,6719,569329,2872,351532,5751,217797,5831,326544,2663,115557,4084,210987,4632,248873,2466,70423,3204,178450,4040,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1315677,2309,644535,2929,51977,1564,25279,2299,26698,2414,105041,1608,60781,3448,44260,3167,58318,1772,34779,2622,23539,2179,80371,1999,54204,2544,26167,2292,82438,1420,61021,2587,21417,2376,93017,1023,67157,2068,25860,1975,86894,985,62684,2402,24210,2313,48995,941,29252,1633,19743,1898,37484,692,21186,1397,16298,1525,671142,2158,49787,1767,24407,2075,25380,2177,96856,1449,58328,3075,38528,2626,58853,1679,31251,2238,27602,2336,85688,1458,53799,2606,31889,2451,85852,983,62918,2501,22934,2292,97796,1038,72118,2457,25678,2114,88954,554,63840,1993,25114,1905,53003,547,27727,1549,25276,1519,54353,638,24981,1744,29372,1726,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1551635,954,772179,3023,78126,2244,35561,2397,42565,2956,142423,2564,80630,3764,61793,3950,76168,2062,33249,2673,42919,3110,101157,2192,49570,2645,51587,3024,94581,1687,58092,2752,36489,2811,102011,1924,62784,2433,39227,2339,88707,862,52662,2202,36045,2210,53520,791,17597,1359,35923,1483,35486,733,11908,1476,23578,1601,779456,2944,68545,1869,31032,2263,37513,2754,139202,2433,81206,3534,57996,3587,75871,1539,34325,3032,41546,2980,103643,1963,55697,2572,47946,2417,94569,1774,59056,2444,35513,2704,103236,1603,65276,2343,37960,2456,90369,1034,51871,2218,38498,2139,56319,925,14482,1254,41837,1428,47702,960,13185,1324,34517,1571,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12673245,2432,6188379,6646,507058,4476,255680,5359,251378,6381,1088095,4520,623691,9680,464404,9803,619701,4221,319153,8216,300548,6984,861854,3678,477102,9175,384752,8901,841735,3449,555171,8193,286564,8062,904678,2555,616844,7613,287834,6944,706572,2334,489055,6319,217517,5954,385327,1955,165829,4150,219498,4429,273359,1988,110641,3210,162718,3419,6484866,6072,493522,5188,237964,7294,255558,7642,1033044,4836,595871,8688,437173,10194,611730,4119,306960,6392,304770,6821,882984,3746,505640,7974,377344,7942,864260,2806,578668,7165,285592,7095,943370,2551,654469,6392,288901,6201,764859,1735,519046,6413,245813,6606,458627,1690,174540,4074,284087,4024,432470,3169,137279,4027,295191,4843,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391470,950,3132505,4540,271002,3757,133799,5071,137203,5886,550848,3640,321433,6005,229415,5743,323791,3343,164073,4603,159718,4474,399715,3863,223527,5562,176188,5562,406636,2631,271921,4922,134715,5459,461104,2226,313288,5468,147816,5149,371397,1840,257210,4043,114187,4135,207698,1390,88385,2868,119313,3080,140314,1234,56287,2457,84027,2550,3258965,4486,256066,3831,128794,4205,127272,5238,524404,3590,307838,7186,216566,6983,320659,2647,166765,4927,153894,5348,408952,2923,232892,5329,176060,5271,419451,2312,276960,4922,142491,4979,475312,2198,333667,5140,141645,5176,395349,1585,270451,4040,124898,3999,240706,1363,88370,3440,152336,3559,218066,2162,75137,3160,142929,3122,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004885,571,1483717,3817,119967,2253,72786,2595,47181,2927,247384,2540,162212,4065,85172,4117,154826,2770,89479,3295,65347,4166,189457,2355,122247,3873,67210,4089,181792,2083,129752,2929,52040,2920,217709,1667,153503,3022,64206,2768,186266,1073,128724,2757,57542,2624,104510,891,37206,1953,67304,2043,81806,747,23921,1488,57885,1490,1521168,3843,121315,2518,68813,2867,52502,3047,233096,3093,146738,4207,86358,4583,149382,2139,86578,3453,62804,3588,187425,2437,125418,3176,62007,3071,180450,1946,128978,2996,51472,2844,218370,1444,160118,2780,58252,2935,189139,1158,131993,2824,57146,2592,117507,868,37198,1741,80309,1867,124484,982,31427,2050,93057,2127,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2804461,1848,1379541,3843,124929,3073,64955,2479,59974,3220,246259,3806,149326,4962,96933,4972,143731,2573,81216,3741,62515,3506,177699,2834,103771,3587,73928,3656,168584,2267,113252,3154,55332,2866,197764,2244,136906,4017,60858,3566,162493,1503,112997,3026,49496,2686,89875,1401,30841,1824,59034,1994,68207,1350,20185,1623,48022,1832,1424920,3890,122485,3548,65208,3597,57277,3459,231764,3425,143069,5077,88695,5063,141856,2940,77191,2998,64665,3712,181456,2734,110004,3399,71452,3740,172784,2198,117069,3512,55715,3291,204952,2089,146915,3049,58037,2555,167208,1451,113179,2734,54029,2460,101113,1113,32468,2211,68645,2387,101302,1602,23299,1616,78003,2179,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4242714,4353,2065844,4964,171675,3534,75033,3852,96642,4931,354415,4142,187446,5695,166969,6685,193528,3086,88958,4215,104570,4601,261982,3677,134947,4843,127035,4850,278157,2697,167136,5176,111021,4875,306045,2094,190309,5069,115736,5267,258142,1584,158445,3384,99697,3692,149348,1488,60857,2586,88491,2955,92552,943,39388,2204,53164,2180,2176870,5805,162336,3741,70553,3656,91783,5101,329949,4262,186235,5705,143714,5113,203209,2993,94256,4310,108953,4527,277760,3192,148529,4529,129231,4522,285137,2523,176941,4938,108196,4663,325043,1898,207957,4680,117086,4398,278977,1492,171956,3723,107021,3761,172097,1247,65834,2893,106263,2867,142362,1579,46890,2713,95472,3185,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4440314,1830,2146775,5421,191091,3767,68767,3880,122324,4442,377681,4907,164915,5789,212766,6245,229499,3597,96034,3991,133465,4361,286752,3801,138844,5056,147908,5707,268560,4178,154170,4836,114390,5487,306088,3662,179316,4838,126772,5008,255869,1780,151631,4155,104238,3995,142516,1817,56765,2968,85751,3235,88719,1585,32148,2002,56571,2375,2293539,5059,186557,4000,65698,3887,120859,4000,358000,4107,156163,6471,201837,6731,234896,3008,97351,4192,137545,4524,310348,3848,154821,4818,155527,5290,287288,3327,165503,5628,121785,4963,330413,2835,195634,5152,134779,5241,278711,1472,164389,4255,114322,4409,166395,1794,59011,2671,107384,3050,140931,1726,39828,2152,101103,2600,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1313037,991,640864,2086,43910,1376,21077,2011,22833,2085,96587,1670,55586,2896,41001,2806,58703,1422,29807,1938,28896,2110,68350,1288,35634,2103,32716,2369,83486,1261,50796,1962,32690,2035,105553,964,66701,2512,38852,2297,93768,626,58756,2115,35012,2128,53626,380,20638,1447,32988,1418,36881,647,12186,1329,24695,1401,672173,1794,40581,1368,19754,1676,20827,2038,92020,1330,51488,2519,40532,2462,57308,1020,30842,1999,26466,2078,73433,1062,38512,2123,34921,2128,86871,1182,55149,2195,31722,2199,110568,709,74327,2194,36241,2031,98439,652,63197,2233,35242,2155,58324,506,21529,1474,36795,1427,54629,915,16556,1544,38073,1696,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5687998,2852,2730888,4561,225039,3430,127097,4770,97942,4752,464814,3396,293686,6395,171128,6484,271319,2644,148861,5080,122458,4875,356800,2811,215566,5691,141234,5679,368913,2950,252806,5140,116107,4965,424504,2753,310134,4462,114370,4972,327358,1596,243755,4646,83603,4419,176068,1373,106128,3250,69940,3376,116073,1563,58401,2611,57672,2508,2957110,4114,211803,3255,115550,4732,96253,4499,448355,4366,281702,7694,166653,7120,272181,2166,150269,5277,121912,5476,388473,2994,243591,5427,144882,5106,408779,2086,295962,4580,112817,4431,464291,1667,348682,5152,115609,4742,368320,1597,274060,4280,94260,4025,208956,1581,109469,3188,99487,3124,185952,1961,81409,3109,104543,2962,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6478067,1529,3126920,3073,224974,2649,143000,4243,81974,3959,496817,2796,343748,7171,153069,6729,334254,2090,207746,6158,126508,5786,408328,2073,268740,5021,139588,5235,425150,2334,310846,5993,114304,5713,487911,2140,360036,4944,127875,5009,383694,1200,285402,4636,98292,4764,207052,1594,104188,3030,102864,3256,158740,1576,68096,2912,90644,3272,3351147,2622,216910,2799,140125,4663,76785,4282,476045,3322,331998,6305,144047,5490,340712,1370,205069,5832,135643,6160,426442,1917,280586,5818,145856,5646,455121,2126,338057,5308,117064,5523,517310,1639,388455,5597,128855,5424,420611,1322,302491,4568,118120,4442,246209,1324,113641,3587,132568,3560,251787,2158,88780,3448,163007,3707,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9763683,1209,4771428,4679,364523,4108,183272,5873,181251,5771,830104,4620,500383,8585,329721,8560,484260,3254,234220,5477,250040,6020,559618,3242,289569,6366,270049,7008,618928,2470,393619,6004,225309,6198,730046,2638,484683,6264,245363,6347,605121,1916,425858,5252,179263,4915,338715,1566,186283,3592,152432,3382,240113,1515,129614,2944,110499,3026,4992255,4631,350862,4348,179305,5634,171557,5184,785986,4723,470331,8939,315655,9024,476122,2400,240263,4936,235859,4785,581072,2805,316586,5528,264486,5987,641655,2318,425407,6358,216248,6644,764060,2097,532198,5732,231862,5640,645612,1821,450225,5438,195387,5474,382622,1650,195070,3879,187552,3570,364264,2275,172682,4205,191582,4096,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252092,680,2602043,3879,218090,2755,135036,4058,83054,3875,437551,3212,296306,5539,141245,4846,249011,2212,138435,3978,110576,4188,356434,2860,224588,4249,131846,4267,337070,2632,243778,4769,93292,4777,400018,1720,290399,4212,109619,3805,313674,1490,223874,3464,89800,3447,166962,1122,59757,2200,107205,2304,123233,1237,40314,2186,82919,2226,2650049,3664,209497,3148,126157,4023,83340,4159,415884,3440,284490,5806,131394,6038,244901,2190,140593,3729,104308,4067,352454,2772,231260,4114,121194,4007,338108,1810,244784,3749,93324,3731,402513,1595,303051,3379,99462,3435,320117,1548,224372,3617,95745,3564,186695,1251,59998,2500,126697,2558,179880,1886,49201,2628,130679,2956,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2902907,1467,1391938,5326,125457,3693,40343,3175,85114,4115,257471,3995,101089,5735,156382,5788,150156,3295,60102,3705,90054,4606,168257,4931,78464,4003,89793,5347,178899,4146,104992,4930,73907,4969,190458,3157,107814,3974,82644,4436,164893,1747,91448,3620,73445,3611,97907,1900,32080,2067,65827,2320,58440,1518,16534,1873,41906,2065,1510969,5148,124411,3387,37415,3126,86996,4243,244646,3631,97723,4641,146923,4414,150612,3722,60700,4007,89912,4535,190424,3676,96307,3605,94117,4380,193463,3130,115429,4096,78034,4279,213475,2334,125580,4403,87895,4182,180481,1427,97415,3160,83066,3382,116153,1654,31766,2108,84387,2738,97304,1921,21164,1995,76140,2625,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5879864,2130,2855555,4690,237436,3554,114900,5015,122536,3988,485188,4082,280415,6417,204773,6171,284731,4253,146546,5391,138185,6473,366026,3467,208636,5858,157390,5696,355102,3130,235035,5893,120067,5646,433398,3174,285987,4294,147411,4245,343818,1455,222173,3866,121645,3677,207691,1510,77365,3303,130326,3471,142165,1523,49867,2176,92298,2294,3024309,4845,226426,3480,109252,4290,117174,4480,464680,3654,271023,6807,193657,6581,291053,4034,149636,5217,141417,6430,386698,2880,227626,5356,159072,5252,377470,2398,257202,4354,120268,4367,449291,1986,312247,4279,137044,4308,374924,1882,242086,4929,132838,4775,238640,1821,82100,3477,156540,3599,215127,2104,62794,2904,152333,3202,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,975562,1190,490286,2609,37139,1287,15896,1481,21243,1640,78064,1764,40081,2597,37983,2608,47497,1635,24501,2274,22996,1984,61355,1779,29289,2189,32066,2403,56803,1404,32919,1735,23884,1944,72308,1233,40598,1901,31710,1786,70355,835,41373,2101,28982,2000,39779,611,13530,1340,26249,1337,26986,409,9458,1005,17528,1093,485276,2630,36103,1430,15774,1957,20329,1786,70149,1418,37802,2633,32347,2505,45228,1072,20814,1792,24414,1941,56894,1376,32238,1775,24656,2222,55499,1189,33160,2005,22339,2091,75234,1057,46704,1833,28530,1953,70278,1061,39809,1804,30469,1969,40366,639,12406,1226,27960,1256,35525,580,9289,1020,26236,1110,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802049,954,889093,3223,80796,2065,40632,2364,40164,2731,153343,2618,94908,3800,58435,3297,92476,1792,46322,2617,46154,2495,118550,2176,70270,2991,48280,2861,108957,1835,74430,2541,34527,2355,128105,1563,88051,2740,40054,2224,104914,880,69464,2180,35450,2028,57171,675,18999,1525,38172,1651,44781,1447,11029,1240,33752,1501,912956,2989,76121,2156,39950,2173,36171,2279,148609,2138,92274,3385,56335,3356,89634,1573,46980,2794,42654,2721,119199,2034,74750,2736,44449,2814,110143,1701,77288,2304,32855,2345,129139,1356,92612,2544,36527,2222,107162,1470,74028,2004,33134,1874,63931,1046,18704,1298,45227,1540,69018,1403,14101,1712,54917,1961,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2668966,1868,1338942,3747,114299,2784,54054,3227,60245,3470,225131,2911,129641,5872,95490,4958,120883,2583,49391,3330,71492,3617,192186,2301,97444,4204,94742,4476,191329,2042,116806,4012,74523,4105,187130,1474,113475,3663,73655,3763,154449,769,98208,3137,56241,3109,97974,1175,39632,2962,58342,2716,55561,808,19616,1412,35945,1555,1330024,3442,111292,2973,54558,3705,56734,3442,213020,2912,118804,5143,94216,4953,120825,1549,56102,4239,64723,4258,184759,2185,102130,3885,82629,3611,186147,1344,117108,3451,69039,3478,183248,1075,115831,3247,67417,2988,161055,1051,100013,2828,61042,2968,101358,1109,35957,2499,65401,2828,68320,983,20734,1935,47586,1928,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1302639,468,639624,1981,42849,1765,27047,2462,15802,1978,102587,1847,70140,2787,32447,2896,60720,1116,35665,2319,25055,2205,69132,1494,43463,2587,25669,2520,87171,1003,65057,2244,22114,2277,110739,1448,82107,2971,28632,2516,88666,827,65627,1985,23039,2075,46680,670,21358,1418,25322,1403,31080,463,13622,1308,17458,1403,663015,1949,40767,1433,23594,1956,17173,2028,99527,1578,67991,2529,31536,2641,61142,1109,39820,2038,21322,1924,72511,1568,48705,2848,23806,2485,90558,1153,66947,2289,23611,2105,113389,1048,85214,2169,28175,2000,90523,700,65681,2000,24842,1935,50518,657,22234,1296,28284,1500,44080,739,14745,1517,29335,1464,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8693541,1177,4212072,3146,331211,4802,199653,5239,131558,5152,719077,5888,485088,8329,233989,8038,385709,2580,210033,5921,175676,6025,537308,2537,311424,6356,225884,6600,593824,2787,412725,6288,181099,6424,663706,2023,483972,6773,179734,7041,497288,1370,368912,5649,128376,5411,276037,1864,143370,3895,132667,3832,207912,2111,89496,3375,118416,3140,4481469,3061,320714,3721,195489,5803,125225,5409,686453,3915,459992,8318,226461,8263,368102,1594,205181,4831,162921,4974,553913,1891,354834,5958,199079,5788,629359,1619,451020,5973,178339,5898,705507,1456,520962,5653,184545,5403,549250,1098,387586,4852,161664,4939,334487,1757,150169,4579,184318,4669,333684,2372,111972,3683,221712,4608,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
