GEO_ID,C17001A_001E,C17001A_001M,C17001A_002E,C17001A_002M,C17001A_003E,C17001A_003M,C17001A_004E,C17001A_004M,C17001A_005E,C17001A_005M,C17001A_006E,C17001A_006M,C17001A_007E,C17001A_007M,C17001A_008E,C17001A_008M,C17001A_009E,C17001A_009M,C17001A_010E,C17001A_010M,C17001A_011E,C17001A_011M,C17001A_012E,C17001A_012M,C17001A_013E,C17001A_013M,C17001A_014E,C17001A_014M,C17001A_015E,C17001A_015M,C17001A_016E,C17001A_016M,C17001A_017E,C17001A_017M,C17001A_018E,C17001A_018M,C17001A_019E,C17001A_019M,NAME,C17001A_001EA,C17001A_001MA,C17001A_002MA,C17001A_002EA,C17001A_003EA,C17001A_003MA,C17001A_004MA,C17001A_004EA,C17001A_005EA,C17001A_005MA,C17001A_006EA,C17001A_006MA,C17001A_007EA,C17001A_007MA,C17001A_008MA,C17001A_008EA,C17001A_009MA,C17001A_009EA,C17001A_010EA,C17001A_010MA,C17001A_011EA,C17001A_011MA,C17001A_012EA,C17001A_012MA,C17001A_013MA,C17001A_013EA,C17001A_014MA,C17001A_014EA,C17001A_015EA,C17001A_015MA,C17001A_016MA,C17001A_016EA,C17001A_017EA,C17001A_017MA,C17001A_018EA,C17001A_018MA,C17001A_019MA,C17001A_019EA,state
0400000US13,5764848,18600,721138,22788,325065,13061,111349,7156,198001,9394,15715,2110,396073,13210,103817,7066,252913,8836,39343,2963,5043710,26456,2517602,15896,570575,8379,1625780,11886,321247,2577,2526108,15554,541166,6789,1593072,11003,391870,3246,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,322283,4249,38197,3850,17824,2665,2327,834,14227,2476,1270,602,20373,2143,2856,995,15447,1977,2070,585,284086,5641,153210,3710,20634,1627,109134,3228,23442,776,130876,3586,18932,1744,89844,2441,22100,694,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1423647,5791,208016,11217,97688,6102,33906,3295,58741,4402,5041,1119,110328,6625,30223,3796,70637,4414,9468,1543,1215631,11163,613517,6919,161787,4125,370451,4960,81279,1252,602114,6244,153091,3803,357798,4202,91225,1555,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9112534,28327,900057,23927,403092,13221,129117,7286,246369,8152,27606,2338,496965,14224,130179,7424,306894,8673,59892,3327,8212477,31208,4091537,16567,907319,8071,2658779,11309,525439,3453,4120940,18813,854840,9712,2591124,11649,674976,4183,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5369465,9092,705834,21269,314861,11455,115340,6608,184990,7763,14531,1820,390973,12435,109953,6762,248174,8250,32846,1942,4663631,21335,2326519,12123,532268,7089,1484070,8488,310181,2301,2337112,13680,500805,6638,1446400,9472,389907,2524,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2705869,6889,295017,11228,132437,6712,40533,3518,83234,4339,8670,1078,162580,6924,40294,3622,103398,4862,18888,1495,2410852,13033,1203777,7653,275438,3997,753967,5233,174372,1327,1207075,7864,260321,3729,728999,5885,217755,1917,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2371518,7396,273853,14024,118631,7711,42273,4609,68624,4855,7734,1265,155222,8836,42173,4232,98273,6102,14776,1519,2097665,15851,1049250,8331,250001,5147,660119,5661,139130,1433,1048415,10603,236331,5365,639017,6532,173067,2176,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3736250,8152,645423,18300,289726,10718,100130,6282,170470,6729,19126,1832,355697,10839,96026,4890,223111,6952,36560,2929,3090827,19175,1534810,11825,333329,6054,992364,7843,209117,1996,1556017,11443,312883,5156,985006,7563,258128,3121,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2792226,6240,326626,11724,140656,6884,43801,4109,85655,5176,11200,1399,185970,7763,40805,3570,121632,5658,23533,1875,2465600,12024,1238002,8251,267389,4640,803250,6554,167363,1388,1227598,7311,254140,4152,769089,5583,204369,2312,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1234182,1596,150349,7279,69346,4839,21509,2612,41470,3077,6367,1062,81003,4225,18738,2185,49769,3011,12496,1343,1083833,7361,534144,5124,104865,2803,346513,3234,82766,1260,549689,4432,100628,2212,349735,3190,99326,1497,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3336045,12449,226808,12540,95747,7281,24705,3402,61842,4970,9200,1193,131061,6995,26756,2976,81183,5007,23122,2058,3109237,17277,1536057,9509,333460,4308,994636,6579,207961,1844,1573180,9628,313845,3974,998540,6677,260795,2547,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5147976,14065,461150,17776,197483,10616,54017,5071,126165,7474,17301,2083,263667,10839,56006,4771,165801,7639,41860,2994,4686826,18870,2288103,11900,486503,5102,1485940,8945,315660,2041,2398723,12115,464075,5325,1521930,9180,412718,3579,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7682858,11990,1027837,24456,468047,15577,149336,7693,292147,9662,26564,2064,559790,12138,146171,6171,359055,8764,54564,3368,6655021,24234,3318596,14917,712740,7473,2120372,9552,485484,2476,3336425,13784,669865,6993,2070685,9324,595875,4152,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4477966,7562,401047,12126,179483,6839,50137,3971,114893,5137,14453,1292,221564,7579,49245,3772,139032,5688,33287,2433,4076919,13758,2042187,7873,460253,4111,1318174,6326,263760,1624,2034732,9426,434921,4371,1282675,6473,317136,3087,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1719645,5743,240374,15570,106380,8501,37129,5024,62518,5025,6733,1066,133994,9483,34144,4460,85097,5906,14753,1530,1479271,16389,734609,9112,158140,5753,464214,5291,112255,1380,744662,10057,153381,5242,449705,6120,141576,1861,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4849443,8533,623291,17863,286209,10195,93772,5520,174329,7079,18108,2037,337082,10488,89086,5141,207704,7042,40292,2400,4226152,17706,2089979,11182,464011,6580,1323825,8473,302143,2413,2136173,10372,440809,5355,1328091,7160,367273,3219,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,867723,2736,116363,8055,56582,4791,17342,2496,36130,3444,3110,727,59781,5207,15163,2385,38317,3500,6301,937,751360,7716,380598,4694,77709,2494,241611,3675,61278,858,370762,5090,72955,2510,231823,3343,65984,991,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1582108,5508,173705,10485,80745,6103,29961,3021,46118,3856,4666,701,92960,5975,24987,3316,56529,3864,11444,1149,1408403,10332,704052,6846,164367,3401,445757,4481,93928,1485,704351,6257,158826,3466,428891,3923,116634,1606,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1945803,12995,255313,14657,121484,8269,45786,4556,67458,5605,8240,1616,133829,8622,38617,4535,84300,5144,10912,1797,1690490,18809,867071,9738,177228,4735,568810,6917,121033,1777,823419,11958,178067,5686,517919,7553,127433,1948,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1200387,3605,93865,7534,38359,3930,11430,2144,23413,2671,3516,965,55506,4720,12152,2329,36493,3198,6861,1267,1106522,8116,550110,5317,118294,2484,359041,3736,72775,1261,556412,4747,113541,2389,356808,3653,86063,1458,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6004158,20424,442249,17897,194252,10431,66959,5386,109816,7206,17477,1973,247997,10250,60863,5307,147126,6604,40008,3425,5561909,23419,2724223,14360,601066,6091,1739505,11989,383652,2898,2837686,12733,577981,6893,1749296,8086,510409,4500,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1488318,12284,265612,15321,119671,7704,44155,4240,65786,5058,9730,1466,145941,9024,49199,5039,82334,5308,14408,2093,1222706,17943,606901,10540,132539,5698,379625,6420,94737,1869,615805,10100,121118,5599,384700,6191,109987,2455,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12445883,26686,1355403,32360,595476,17571,191584,9246,349969,10531,53923,3403,759927,19325,188895,8795,457769,11123,113263,5585,11090480,35129,5471161,21906,1124177,10570,3557425,13721,789559,4536,5619319,20078,1059487,9042,3542785,12572,1017047,6254,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6516284,15759,859782,25394,386380,13160,122002,7063,237735,9356,26643,2380,473402,16021,119012,7920,302497,9340,51893,3147,5656502,23699,2793864,12751,599688,6706,1791503,10177,402673,3015,2862638,15892,567132,7118,1794060,10264,501446,3535,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,587094,1331,62921,4699,25747,2483,6986,1364,15460,1774,3301,658,37174,2919,7962,1521,21823,1973,7389,980,524173,4851,270946,2907,57193,1489,177011,2179,36742,727,253227,3096,51437,1621,159697,2152,42093,989,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9341169,12853,1205186,30156,541770,17211,194731,9854,317328,10913,29711,2312,663416,16440,178875,7168,419133,11476,65408,3983,8135983,30016,4025723,18106,864514,10365,2586843,11470,574366,3778,4110260,17504,830360,7888,2545410,12149,734490,5141,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2688758,8603,374921,12647,165121,7471,57368,4384,97633,5262,10120,1449,209800,8354,59383,4557,125700,5262,24717,2130,2313837,12768,1151487,7681,238852,4864,735277,6359,177358,1850,1162350,8959,225911,4786,725026,5851,211413,2479,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3207591,12648,455338,16387,212363,10497,66656,5547,132164,6959,13543,1876,242975,8963,60236,3935,159328,6449,23411,2188,2752253,18228,1361185,11478,273946,5696,879854,7454,207385,2507,1391068,9567,265419,4456,874226,6731,251423,2622,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10196894,13906,1076294,25877,476264,15548,148875,8479,290997,10236,36392,2655,600030,15153,145358,7012,371227,9681,83445,4096,9120600,23416,4503392,15411,923802,7704,2881352,11057,698238,3498,4617208,14667,871219,6769,2847953,10745,898036,4480,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,826641,6486,84836,6958,37839,4030,10422,2118,24583,3012,2834,702,46997,4514,8785,2014,32012,3277,6200,1182,741805,8056,361281,5390,72636,2363,234741,4223,53904,876,380524,5100,69268,2335,239312,3532,71944,1469,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3032114,8312,387640,14811,173425,7800,52657,4058,110329,5372,10439,1583,214215,9364,53584,4717,139034,5687,21597,2352,2644474,16048,1312020,8769,275167,4218,830305,6672,206548,1788,1332454,10744,256931,5138,829328,6963,246195,2520,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,680430,2578,70408,5794,31332,3434,9569,2050,18665,2365,3098,577,39076,3339,6965,1390,24325,2490,7786,1027,610022,6278,309123,4027,70768,2531,193876,2492,44479,780,300899,3765,67458,1662,182139,2718,51302,1176,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4870971,10667,721380,23522,327989,13116,110854,7516,195532,8362,21603,2035,393391,13060,108620,6618,241738,8036,43033,3453,4149591,24928,2051094,13631,431889,7726,1317105,8893,302100,2121,2098497,15192,406014,7604,1323326,9480,369157,4280,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18309106,45395,2931319,44421,1315266,23623,577262,13023,668676,14788,69328,3752,1616053,28904,566880,15758,924588,17072,124585,5305,15377787,55725,7711153,33575,1882020,17869,4947219,22006,881914,5363,7666634,30623,1789579,16776,4806601,19782,1070454,6298,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2426138,10819,279186,14147,129634,7960,50606,4976,75260,5154,3768,1125,149552,8105,49847,4623,91272,5068,8433,1404,2146952,14711,1082607,8362,330068,4680,648771,6267,103768,1150,1064345,8508,314882,4419,630271,5576,119192,1695,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,574356,1750,70714,5083,32726,2933,10007,1739,20558,2221,2161,537,37988,3106,8905,1398,25341,2251,3742,828,503642,5352,249403,3222,50025,1981,162791,2393,36587,672,254239,3405,47536,1470,162702,2523,44001,916,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5423319,16898,483098,17439,207786,9231,58870,4983,134226,6874,14690,1656,275312,10773,62030,4951,179959,7355,33323,2517,4940221,22362,2463769,13668,534219,7096,1605066,10428,324484,2319,2476452,13496,496729,5771,1584394,8824,395329,2964,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5219441,14725,603207,20415,275396,11699,90363,6579,171617,7214,13416,1737,327811,12376,80664,5364,217692,8679,29455,2552,4616234,22728,2315753,12671,481618,6708,1517977,8106,316158,1856,2300481,13880,460656,6873,1470443,8877,369382,3176,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1695896,3488,294526,12811,132760,7260,41574,3749,80961,4987,10225,1221,161766,7699,41378,3857,103720,5448,16668,1569,1401370,13163,699065,8043,136646,4426,448598,5245,113821,1503,702305,7328,123809,3781,438577,5372,139919,1732,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4830960,8216,506159,15777,225330,9820,73232,5690,137768,6600,14330,1543,280829,9547,71764,4789,175613,6244,33452,2288,4324801,18090,2170974,11104,465340,6208,1404839,7794,300795,1803,2153827,10571,439624,5563,1348037,6945,366166,2701,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,502622,2934,52116,6524,21549,3444,7006,1906,13185,2407,1358,534,30567,3894,8012,2108,19616,2354,2939,850,450506,6247,232410,3567,52347,2181,151312,2364,28751,629,218096,3722,49105,2140,137369,2461,31622,969,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2502595,20546,1086666,17699,493109,10459,159209,5686,272800,7075,61100,2720,593557,11209,159478,5467,339278,7699,94801,3694,1415929,22079,684601,12426,140301,5864,427924,8312,116376,3163,731328,12550,126162,5296,467211,9162,137955,3508,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
