GEO_ID,C15001_001E,C15001_001M,C15001_002E,C15001_002M,C15001_003E,C15001_003M,C15001_004E,C15001_004M,C15001_005E,C15001_005M,C15001_006E,C15001_006M,C15001_007E,C15001_007M,C15001_008E,C15001_008M,C15001_009E,C15001_009M,C15001_010E,C15001_010M,C15001_011E,C15001_011M,C15001_012E,C15001_012M,C15001_013E,C15001_013M,C15001_014E,C15001_014M,C15001_015E,C15001_015M,C15001_016E,C15001_016M,C15001_017E,C15001_017M,C15001_018E,C15001_018M,C15001_019E,C15001_019M,C15001_020E,C15001_020M,C15001_021E,C15001_021M,C15001_022E,C15001_022M,C15001_023E,C15001_023M,C15001_024E,C15001_024M,C15001_025E,C15001_025M,C15001_026E,C15001_026M,C15001_027E,C15001_027M,C15001_028E,C15001_028M,C15001_029E,C15001_029M,C15001_030E,C15001_030M,C15001_031E,C15001_031M,C15001_032E,C15001_032M,C15001_033E,C15001_033M,C15001_034E,C15001_034M,C15001_035E,C15001_035M,C15001_036E,C15001_036M,C15001_037E,C15001_037M,C15001_038E,C15001_038M,C15001_039E,C15001_039M,C15001_040E,C15001_040M,C15001_041E,C15001_041M,C15001_042E,C15001_042M,C15001_043E,C15001_043M,C15001_044E,C15001_044M,C15001_045E,C15001_045M,C15001_046E,C15001_046M,C15001_047E,C15001_047M,C15001_048E,C15001_048M,C15001_049E,C15001_049M,C15001_050E,C15001_050M,C15001_051E,C15001_051M,C15001_052E,C15001_052M,C15001_053E,C15001_053M,NAME,C15001_001EA,C15001_001MA,C15001_002MA,C15001_002EA,C15001_003MA,C15001_003EA,C15001_004MA,C15001_004EA,C15001_005MA,C15001_005EA,C15001_006EA,C15001_006MA,C15001_007MA,C15001_007EA,C15001_008MA,C15001_008EA,C15001_009MA,C15001_009EA,C15001_010MA,C15001_010EA,C15001_011EA,C15001_011MA,C15001_012EA,C15001_012MA,C15001_013MA,C15001_013EA,C15001_014MA,C15001_014EA,C15001_015EA,C15001_015MA,C15001_016EA,C15001_016MA,C15001_017EA,C15001_017MA,C15001_018EA,C15001_018MA,C15001_019EA,C15001_019MA,C15001_020MA,C15001_020EA,C15001_021EA,C15001_021MA,C15001_022EA,C15001_022MA,C15001_023EA,C15001_023MA,C15001_024MA,C15001_024EA,C15001_025EA,C15001_025MA,C15001_026MA,C15001_026EA,C15001_027EA,C15001_027MA,C15001_028EA,C15001_028MA,C15001_029EA,C15001_029MA,C15001_030EA,C15001_030MA,C15001_031EA,C15001_031MA,C15001_032EA,C15001_032MA,C15001_033EA,C15001_033MA,C15001_034EA,C15001_034MA,C15001_035MA,C15001_035EA,C15001_036MA,C15001_036EA,C15001_037MA,C15001_037EA,C15001_038MA,C15001_038EA,C15001_039EA,C15001_039MA,C15001_040EA,C15001_040MA,C15001_041MA,C15001_041EA,C15001_042MA,C15001_042EA,C15001_043EA,C15001_043MA,C15001_044MA,C15001_044EA,C15001_045EA,C15001_045MA,C15001_046MA,C15001_046EA,C15001_047MA,C15001_047EA,C15001_048MA,C15001_048EA,C15001_049MA,C15001_049EA,C15001_050EA,C15001_050MA,C15001_051EA,C15001_051MA,C15001_052MA,C15001_052EA,C15001_053MA,C15001_053EA,state
0400000US01,3649870,2227,1740071,2707,243772,3615,59708,4068,79074,4590,93173,4467,11817,1953,293626,3758,55756,4025,89575,4746,84969,5045,63326,4067,305556,3838,51098,3549,101694,4765,90862,4243,61902,3367,618244,3700,103586,4810,203807,6238,168749,5175,142102,4636,278873,1920,70104,3216,86685,3252,60573,3123,61511,2760,1909799,2111,244577,2904,37499,2922,68129,4139,121296,5981,17653,2178,308027,3791,45412,4169,65643,4890,110860,4519,86112,3886,315538,2931,39457,3318,82372,3785,112031,4634,81678,3172,662556,2643,87241,4843,212649,5757,215149,6347,147517,4960,379101,1677,112222,3927,145780,4917,72552,3380,48547,2928,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,525600,559,274121,911,39857,1368,8618,1296,15764,2192,14859,2065,616,405,55477,1579,5238,1110,14761,1630,24311,2177,11167,1594,49162,1307,4432,1066,12047,1718,18218,1973,14465,1786,104095,1535,8274,1450,32281,2458,34763,2245,28777,2367,25530,734,3744,720,7090,931,7499,958,7197,973,251479,691,35166,1026,5476,1135,12097,1586,15643,1583,1950,671,48213,1149,3291,756,10255,1321,20473,1819,14194,1540,44298,1095,2825,913,9308,1609,17978,1839,14187,1554,95993,1479,7206,1238,20462,1913,38301,2193,30024,2018,27809,625,5366,892,7851,1098,8780,1195,5812,1074,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4781326,1188,2353852,1788,329966,2076,73402,4197,111759,5525,128930,5389,15875,2372,437715,2640,71654,4662,117056,5888,155941,7149,93064,6040,417439,2582,65294,4228,106910,5068,138638,5325,106597,4393,764748,2493,101294,5238,183877,6800,259201,7040,220376,7338,403984,1152,61140,3386,99437,4410,115005,3549,128402,4663,2427474,1483,304602,1944,51168,4090,83336,5001,147725,6122,22373,2858,421725,2205,56560,4640,92607,5006,161646,6255,110912,5335,406331,1998,58039,3809,84989,4956,148838,5452,114465,4759,812005,2623,98343,5336,195009,7470,307247,7469,211406,5885,482811,1284,83027,4032,160312,4154,150659,3978,88813,4309,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2210476,2319,1069304,2970,146227,3242,33900,3594,50831,3146,54408,4221,7088,1428,186098,3698,29241,3000,65587,3314,54679,3981,36591,3064,184637,3027,27442,2608,66086,3865,53732,3212,37377,3007,368881,2839,59103,4346,136217,4092,100485,4657,73076,3095,183461,1711,50560,2437,57560,2902,38864,2604,36477,2072,1141172,2305,144827,3473,25310,3283,43888,3237,66483,4316,9146,1579,181949,3334,20415,2597,45054,3658,70086,3956,46394,3406,187206,2743,23904,2442,57161,3618,65457,3047,40684,2638,390576,2470,51911,3513,140552,4634,122012,4859,76101,3521,236614,1361,64848,2386,95859,3663,48589,2793,27318,1991,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,28042134,2417,13804975,3716,2054714,3727,414428,9938,604000,10789,904838,13515,131448,7067,2716552,5126,523018,12196,636596,13037,826978,13028,729960,12476,2609257,4583,565226,12386,561048,11564,701898,12349,781085,10475,4568022,4890,836998,14881,904910,15643,1373930,14913,1452184,15487,1856430,2281,390106,7281,361728,9152,487534,8535,617062,8812,14237159,3747,1890220,3404,267483,8274,486197,12069,961592,13080,174948,6549,2606901,4078,386544,10074,478423,10122,837416,12176,904518,11948,2581808,3355,489089,10014,483134,11057,748615,12732,860970,11412,4745165,4052,848308,13066,933941,15157,1569670,14748,1393246,15207,2413065,2407,610753,9625,652633,12415,637433,10174,512246,9901,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3820393,1970,1899660,2783,254525,2614,45480,2920,79208,5238,108001,5622,21836,2374,376089,2753,48797,3682,89204,5013,119057,5418,119031,5021,357990,2840,42526,3701,74779,4457,106369,5138,134316,4201,665924,2946,56352,3628,154565,4752,200605,5918,254402,5983,245132,1235,32521,2194,61610,2642,56889,2714,94112,3419,1920733,2037,237823,2431,30476,2940,63293,3994,110041,4691,34013,3219,352210,2720,33741,3292,65104,3728,109234,4826,144131,4928,345516,2394,32116,2411,60947,3446,109490,4786,142963,4481,678678,2425,50874,3817,150214,5009,227592,6296,249998,5692,306506,1328,46505,2631,102903,3716,84821,3367,72277,2968,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2761785,276,1322574,1220,167846,1080,26782,2500,52196,3615,70196,4118,18672,2912,209907,1568,27283,2906,53174,3340,53720,3459,75730,3210,236830,1674,23077,3064,70960,3734,55740,3122,87053,3702,494557,1268,47338,3588,146156,5107,112357,4100,188706,5682,213434,916,41591,2646,63608,2974,39292,2426,68943,3100,1439211,1201,159556,1165,19405,2153,37190,3152,77326,3310,25635,2371,211843,1529,17145,2819,43290,3299,60435,3853,90973,3954,247287,1194,18331,2577,53742,3516,70386,3939,104828,3655,525806,1473,42236,3434,140641,5071,155316,5973,187613,5152,294719,753,60007,3699,116047,4142,57212,2932,61453,2832,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,693700,603,331102,968,47179,908,9826,1533,14096,1793,20381,2020,2876,817,54464,1083,10240,1481,15359,2112,15072,2020,13793,1784,55984,1111,6144,1248,19565,1906,14656,1865,15619,1383,116768,1155,11045,1698,38622,2360,32799,2667,34302,2468,56707,458,11367,1446,18534,1452,11031,1447,15775,1405,362598,908,45742,786,8273,1785,9780,1725,22637,1990,5052,1110,56052,875,5759,1152,12913,1778,16912,2182,20468,1933,60252,1067,5508,1272,17076,1752,17716,1854,19952,1593,127789,1149,10231,1590,42466,2925,40569,2885,34523,2444,72763,451,13827,1346,31624,1782,14676,1613,12636,1414,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,503186,244,234233,366,38532,535,6125,1190,8568,1976,14046,1848,9793,2005,60153,555,5242,959,9362,1424,8641,1725,36908,2084,40502,345,3830,888,7558,1348,6221,1326,22893,1564,67378,437,10145,2017,16869,1829,11769,1860,28595,1797,27668,217,6695,715,5174,768,3516,802,12283,827,268953,485,47830,4,4288,1361,8706,1451,20085,2120,14751,1608,66169,4,3997,1051,7486,1437,8773,1780,45913,1893,40902,555,3518,934,8589,1351,7274,1234,21521,1468,72293,555,9491,1318,17854,1706,16258,1924,28690,1654,41759,588,9474,1187,11677,1411,8587,1200,12021,1205,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,14843807,4247,7163850,5489,904188,5813,200846,8351,294720,11202,352335,8515,56287,4616,1142525,5156,197373,7401,350776,10054,347135,10060,247241,8146,1207094,4670,175870,7464,378711,8933,347135,9955,305378,9315,2452278,4638,337721,10983,720364,12881,709612,12235,684581,10304,1457765,2597,273221,8429,397634,8323,351586,8050,435324,9138,7679957,3566,862440,3893,133164,6003,243629,8976,408282,9780,77365,4574,1128425,4935,120778,6499,274625,8038,399974,10446,333048,8848,1230897,5024,122727,6348,316700,8509,423340,9995,368130,7612,2642761,4405,299447,9073,794208,15842,869909,12149,679197,11457,1815434,2666,371914,8298,683566,10040,441602,8267,318352,8091,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
