GEO_ID,C21001I_001E,C21001I_001M,C21001I_002E,C21001I_002M,C21001I_003E,C21001I_003M,C21001I_004E,C21001I_004M,C21001I_005E,C21001I_005M,C21001I_006E,C21001I_006M,C21001I_007E,C21001I_007M,C21001I_008E,C21001I_008M,C21001I_009E,C21001I_009M,C21001I_010E,C21001I_010M,C21001I_011E,C21001I_011M,C21001I_012E,C21001I_012M,C21001I_013E,C21001I_013M,C21001I_014E,C21001I_014M,C21001I_015E,C21001I_015M,NAME,C21001I_001EA,C21001I_001MA,C21001I_002EA,C21001I_002MA,C21001I_003MA,C21001I_003EA,C21001I_004EA,C21001I_004MA,C21001I_005MA,C21001I_005EA,C21001I_006EA,C21001I_006MA,C21001I_007EA,C21001I_007MA,C21001I_008EA,C21001I_008MA,C21001I_009EA,C21001I_009MA,C21001I_010MA,C21001I_010EA,C21001I_011MA,C21001I_011EA,C21001I_012EA,C21001I_012MA,C21001I_013EA,C21001I_013MA,C21001I_014EA,C21001I_014MA,C21001I_015MA,C21001I_015EA,state
0400000US31,97870,971,51659,895,49475,814,2248,814,47227,1100,2184,489,782,387,1402,532,46211,1041,43633,966,407,362,43226,1020,2578,622,73,190,2505,582,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,456273,744,233939,1020,220906,973,9173,1759,211733,1866,13033,506,3489,840,9544,791,222334,720,206673,706,1562,573,205111,910,15661,460,0,309,15661,460,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,23601,773,11103,673,10063,528,1027,551,9036,617,1040,419,152,188,888,355,12498,809,11303,1011,0,257,11303,1011,1195,524,0,257,1195,524,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1099960,499,549911,572,509844,827,15626,2014,494218,1977,40067,761,4162,908,35905,1080,550049,582,494066,676,1327,666,492739,925,55983,681,133,162,55850,701,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,654574,528,320648,465,282063,754,30060,2707,252003,2826,38585,578,16298,1583,22287,1674,333926,156,286053,627,3533,1119,282520,1269,47873,603,513,353,47360,738,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2456589,2285,1191316,1921,1093054,2033,39012,3053,1054042,3172,98262,889,12695,1656,85567,1851,1265273,2101,1111942,1958,3968,936,1107974,2142,153331,910,424,254,152907,897,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,483706,2668,259635,3244,252334,3254,12999,2272,239335,3786,7301,1258,1387,592,5914,1248,224071,2538,214969,2545,2868,804,212101,2741,9102,1051,141,175,8961,1109,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,7395,901,3586,700,3263,629,516,281,2747,615,323,248,61,81,262,230,3809,610,3402,587,22,37,3380,585,407,265,0,211,407,265,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,219873,2197,112709,2145,106008,2089,6095,1232,99913,2186,6701,1216,2849,651,3852,1024,107164,1802,97934,1718,932,455,97002,1788,9230,973,60,105,9170,990,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,197267,1607,104838,1553,100396,1557,7083,1424,93313,2116,4442,565,1713,532,2729,677,92429,1397,88134,1459,1117,629,87017,1492,4295,418,189,169,4106,412,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,270921,342,143260,1046,137619,1137,5334,1375,132285,1721,5641,845,1323,530,4318,902,127661,1030,120425,1240,608,522,119817,1319,7236,938,193,211,7043,940,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,459648,1593,233879,1821,221793,1557,12072,1815,209721,2048,12086,823,2813,641,9273,982,225769,1494,208940,1619,1728,676,207212,1811,16829,1059,95,124,16734,1070,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,85228,271,41493,669,39027,533,1137,588,37890,761,2466,398,467,318,1999,459,43735,593,40374,705,93,152,40281,722,3361,323,0,291,3361,323,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,146266,1934,84366,1926,82091,1858,4233,1144,77858,2291,2275,574,983,346,1292,471,61900,1271,57990,1582,1009,504,56981,1604,3910,740,46,79,3864,752,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11924,1195,6512,965,6038,844,477,326,5561,861,474,432,402,405,72,111,5412,879,5044,853,187,235,4857,817,368,331,0,223,368,331,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,179893,2514,100187,2363,96724,2435,4290,1225,92434,2693,3463,905,1170,523,2293,741,79706,2223,74946,2086,2021,799,72925,2087,4760,1071,151,194,4609,1072,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6175414,2954,3080635,3401,2851349,3443,175551,7533,2675798,8207,229286,1897,61498,3312,167788,3807,3094779,1973,2785334,2374,22625,2874,2762709,3591,309445,1517,962,412,308483,1576,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,216238,368,111813,455,106982,716,4108,1047,102874,1151,4831,640,1534,500,3297,781,104425,440,98821,651,538,311,98283,708,5604,555,0,267,5604,555,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,7097,781,3549,689,3194,669,247,230,2947,686,355,317,109,157,246,275,3548,635,3326,627,130,137,3196,630,222,177,0,211,222,177,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,414695,3137,212812,3142,205426,3257,17923,2593,187503,3618,7386,829,2670,760,4716,784,201883,2514,190973,2358,5274,1326,185699,2698,10910,1016,94,133,10816,1035,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,454177,1640,237881,1917,228969,1823,14463,2314,214506,2772,8912,945,3056,674,5856,793,216296,1352,203830,1738,4176,1152,199654,2067,12466,974,70,118,12396,966,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,14163,1361,7214,1151,6187,1096,230,182,5957,1113,1027,449,449,282,578,369,6949,1078,6230,1106,60,100,6170,1094,719,397,0,269,719,397,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,201726,1488,107600,1467,103078,1464,5412,1130,97666,1626,4522,608,1394,439,3128,569,94126,1160,88452,1184,494,336,87958,1180,5674,609,197,199,5477,581,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,30612,946,16172,1008,15392,1008,1125,543,14267,949,780,320,285,183,495,272,14440,949,13005,701,249,221,12756,721,1435,665,0,269,1435,665,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2790015,2916,1304420,2315,1068641,2150,47808,3265,1020833,4054,235779,533,59068,2734,176711,2705,1485595,1990,1180178,1781,3311,963,1176867,1996,305417,771,1019,377,304398,786,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
