GEO_ID,C07001_001E,C07001_001M,C07001_002E,C07001_002M,C07001_003E,C07001_003M,C07001_004E,C07001_004M,C07001_005E,C07001_005M,C07001_006E,C07001_006M,C07001_007E,C07001_007M,C07001_008E,C07001_008M,C07001_009E,C07001_009M,C07001_010E,C07001_010M,C07001_011E,C07001_011M,C07001_012E,C07001_012M,C07001_013E,C07001_013M,C07001_014E,C07001_014M,C07001_015E,C07001_015M,C07001_016E,C07001_016M,C07001_017E,C07001_017M,C07001_018E,C07001_018M,C07001_019E,C07001_019M,C07001_020E,C07001_020M,C07001_021E,C07001_021M,C07001_022E,C07001_022M,C07001_023E,C07001_023M,C07001_024E,C07001_024M,C07001_025E,C07001_025M,C07001_026E,C07001_026M,C07001_027E,C07001_027M,C07001_028E,C07001_028M,C07001_029E,C07001_029M,C07001_030E,C07001_030M,C07001_031E,C07001_031M,C07001_032E,C07001_032M,C07001_033E,C07001_033M,C07001_034E,C07001_034M,C07001_035E,C07001_035M,C07001_036E,C07001_036M,C07001_037E,C07001_037M,C07001_038E,C07001_038M,C07001_039E,C07001_039M,C07001_040E,C07001_040M,C07001_041E,C07001_041M,C07001_042E,C07001_042M,C07001_043E,C07001_043M,C07001_044E,C07001_044M,C07001_045E,C07001_045M,C07001_046E,C07001_046M,C07001_047E,C07001_047M,C07001_048E,C07001_048M,C07001_049E,C07001_049M,C07001_050E,C07001_050M,C07001_051E,C07001_051M,C07001_052E,C07001_052M,C07001_053E,C07001_053M,C07001_054E,C07001_054M,C07001_055E,C07001_055M,C07001_056E,C07001_056M,C07001_057E,C07001_057M,C07001_058E,C07001_058M,C07001_059E,C07001_059M,C07001_060E,C07001_060M,NAME,C07001_001MA,C07001_001EA,C07001_002MA,C07001_002EA,C07001_003MA,C07001_003EA,C07001_004EA,C07001_004MA,C07001_005MA,C07001_005EA,C07001_006MA,C07001_006EA,C07001_007MA,C07001_007EA,C07001_008MA,C07001_008EA,C07001_009EA,C07001_009MA,C07001_010EA,C07001_010MA,C07001_011MA,C07001_011EA,C07001_012MA,C07001_012EA,C07001_013MA,C07001_013EA,C07001_014EA,C07001_014MA,C07001_015EA,C07001_015MA,C07001_016MA,C07001_016EA,C07001_017EA,C07001_017MA,C07001_018MA,C07001_018EA,C07001_019EA,C07001_019MA,C07001_020EA,C07001_020MA,C07001_021MA,C07001_021EA,C07001_022MA,C07001_022EA,C07001_023EA,C07001_023MA,C07001_024MA,C07001_024EA,C07001_025MA,C07001_025EA,C07001_026EA,C07001_026MA,C07001_027MA,C07001_027EA,C07001_028MA,C07001_028EA,C07001_029MA,C07001_029EA,C07001_030MA,C07001_030EA,C07001_031MA,C07001_031EA,C07001_032EA,C07001_032MA,C07001_033MA,C07001_033EA,C07001_034EA,C07001_034MA,C07001_035MA,C07001_035EA,C07001_036EA,C07001_036MA,C07001_037EA,C07001_037MA,C07001_038MA,C07001_038EA,C07001_039MA,C07001_039EA,C07001_040EA,C07001_040MA,C07001_041MA,C07001_041EA,C07001_042EA,C07001_042MA,C07001_043EA,C07001_043MA,C07001_044MA,C07001_044EA,C07001_045EA,C07001_045MA,C07001_046MA,C07001_046EA,C07001_047EA,C07001_047MA,C07001_048EA,C07001_048MA,C07001_049EA,C07001_049MA,C07001_050EA,C07001_050MA,C07001_051MA,C07001_051EA,C07001_052MA,C07001_052EA,C07001_053EA,C07001_053MA,C07001_054EA,C07001_054MA,C07001_055EA,C07001_055MA,C07001_056MA,C07001_056EA,C07001_057EA,C07001_057MA,C07001_058EA,C07001_058MA,C07001_059EA,C07001_059MA,C07001_060EA,C07001_060MA,state
0400000US13,9587237,5924,556964,6653,1812207,4884,982443,7231,1322903,8625,1406883,7752,1387209,6092,1084730,4459,610491,3958,423407,3492,8015409,37393,427451,8490,1526046,16218,681100,13040,970335,12062,1191096,12056,1244803,9271,1002690,5938,576073,4774,395815,4658,832014,29840,76334,5310,176023,12270,139703,8368,173792,8212,111265,6635,80295,6116,41601,3379,17502,2514,15499,2410,446534,19015,31812,4518,65213,7343,102314,8980,110535,6151,64742,5025,37397,2975,20862,2835,7233,1419,6426,1128,249459,15858,18455,2755,38851,4880,52299,5363,56110,5827,32795,3606,20620,2514,17101,2889,8337,1864,4891,1206,43821,5631,2912,949,6074,1933,7027,1667,12131,2549,6985,1842,4094,1267,2476,692,1346,584,776,712,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1346274,1690,69346,1762,216968,845,133032,1373,180950,1909,176314,1553,194443,1253,177095,1057,102915,1035,95211,733,1140572,10422,57278,2349,185134,3594,89887,3921,135197,4415,148910,3647,173516,2619,162848,2118,97630,1534,90172,1077,123814,9349,8197,1817,22034,3587,17305,2652,27705,3235,18076,2880,14295,1817,9432,1752,3716,982,3054,803,10501,2265,415,422,983,626,3176,1122,2319,1008,902,472,1441,767,713,455,289,271,263,233,53581,6065,2917,885,7342,1564,17046,3500,11030,2420,6793,1457,3950,978,2906,746,718,419,879,366,17806,4654,539,451,1475,834,5618,3290,4699,1446,1633,706,1241,529,1196,595,562,502,843,532,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1550967,1954,100225,2235,308252,1773,154661,2482,209440,2979,193371,2373,207826,2470,180351,1279,110604,1337,86237,1105,1279856,12606,75560,3146,266792,4349,88309,4590,151497,4157,165207,3635,183827,3414,163796,2375,104890,1818,79978,1821,156267,10129,15506,2500,26754,3669,34586,3900,35734,3561,15869,1963,13448,2254,8059,1389,2535,815,3776,1140,53005,5473,5127,1198,6992,1756,14223,2305,11121,1678,5424,1227,5275,1656,2515,915,1046,581,1282,609,55638,6079,3490,1199,7080,1390,15473,1921,10365,1818,6120,1322,4865,1232,5431,1785,1723,710,1091,556,6201,1618,542,457,634,413,2070,839,723,475,751,405,411,372,550,350,410,380,110,174,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12680126,5467,669891,5708,2292999,2794,1251474,5007,1774676,5318,1727424,4362,1865690,3706,1483150,2543,854927,2605,759895,2295,11009852,32636,554240,7920,2041848,13523,881065,11040,1364241,11454,1519043,8389,1720219,7833,1397639,6315,818551,3382,713006,3992,1091837,25235,80003,5510,187486,11463,208778,8931,271541,8958,137244,6372,95819,4387,53838,4599,24656,2320,32472,2991,312688,13739,19250,2785,34117,3716,93775,6493,70595,4569,37708,3811,26879,3106,16367,2547,5619,1261,8378,1523,203959,11573,12593,2619,22278,3605,53868,4525,52287,4582,25388,2581,17466,2237,11187,2079,4093,984,4799,1227,61790,4951,3805,1328,7270,1674,13988,2118,16012,2469,8041,1666,5307,1281,4119,1030,2008,810,1240,463,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6414862,4257,357556,4487,1172800,2563,654708,4035,828516,5103,839031,3780,946240,3460,773020,2166,454843,1546,388148,1363,5431015,24897,283635,5614,1001394,8353,420094,9058,625132,9012,720046,6391,859841,6515,723356,3852,432567,2542,364950,2981,605800,18889,51450,4458,115704,6409,125515,6279,127975,6740,73803,5155,53345,4290,30447,2719,12826,2029,14735,2213,227286,11128,13850,2138,33691,4019,69370,4461,42742,4373,27201,3088,18372,2569,11418,2106,5209,1298,5433,1199,127353,8463,8252,1743,17703,3298,33534,3933,28277,3333,14984,2557,12379,1834,6475,1687,3056,870,2693,845,23408,3198,369,242,4308,1324,6195,1427,4390,1199,2997,1075,2303,777,1324,509,1185,545,337,248,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3013053,2381,162835,2462,525009,2198,306424,3382,383022,3600,366296,2891,439176,2321,377468,1454,225053,1158,227770,714,2553210,15158,132886,3429,460042,5571,172080,5538,287076,5438,318847,4064,401284,3809,356151,2364,214388,2006,210456,1986,268989,11425,18401,2255,38833,3962,72317,5465,57768,4317,29377,3044,22866,2563,11329,1589,6147,1287,11951,1469,106661,6035,6325,1210,15577,2321,35796,3293,20556,2241,8424,1401,9207,1979,4459,974,2567,750,3750,1064,72557,5707,4528,968,8087,1935,24088,3220,14952,2480,8225,1289,5066,1123,4936,1580,1214,487,1461,482,11636,2469,695,420,2470,1013,2143,637,2670,924,1423,550,753,376,593,322,737,674,152,164,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2820894,2731,166825,3291,521726,2708,291662,4470,372496,4462,348844,3089,407922,2996,332384,1944,193222,1871,185813,1574,2341401,17752,129500,3694,443302,5900,175579,5180,269795,6892,293425,5413,367492,4530,308004,3264,183122,2680,171182,2386,273703,14853,23650,2626,45783,4515,58631,4597,61249,4920,30817,3131,23140,2612,14430,2363,6591,1335,9412,1431,98458,5964,6183,1417,12761,2410,35996,3326,17348,2270,8493,1658,7777,1661,5821,1372,1621,558,2458,671,95059,7804,6904,1432,18040,3073,19216,2494,21145,2956,13692,2502,8150,1607,3683,1107,1686,751,2543,750,12273,2344,588,345,1840,937,2240,676,2959,1036,2417,1036,1363,778,446,235,202,203,218,207,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4296639,3389,230128,3905,741581,3325,421622,3729,563583,4295,578077,3451,639668,2811,542459,2006,326498,1902,253023,1375,3638259,20337,177700,4814,631605,7788,278851,6199,423321,7058,494840,6589,578821,5418,503463,4618,310441,3194,239217,1972,372469,16156,30460,3845,69027,6128,72399,5073,73617,5104,50013,4172,36206,3654,21810,2853,10146,1992,8791,1354,147418,8433,11844,1614,22265,3339,33161,2496,35264,3420,16941,2349,13113,2053,7685,1793,3529,865,3616,726,118443,8947,9324,1944,16542,2996,29783,4285,25666,3461,14272,2176,10565,1938,8688,2011,2280,825,1323,573,20050,4259,800,475,2142,812,7428,2253,5715,2041,2011,858,963,473,813,454,102,121,76,97,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4483529,3720,253309,4165,804044,2312,480269,4386,622584,4996,573691,5528,649089,4549,540954,2236,313846,2497,245743,1883,3826390,25103,199504,5757,691017,8655,344354,8378,473834,8332,492088,7565,587422,5981,508373,3324,299416,2918,230382,2617,398836,19033,36754,3532,76176,6325,74561,5533,89552,5931,46715,4133,35693,3767,20347,2483,8867,1522,10171,1710,148455,9368,10666,1744,21087,3763,36260,3879,32883,3780,20235,2867,15057,2403,6523,1426,2446,873,3298,823,97889,8319,5671,1473,14648,2808,22729,2528,23215,2832,13106,2296,9278,1875,4682,1013,2899,879,1661,769,11959,1983,714,456,1116,502,2365,894,3100,887,1547,667,1639,682,1029,565,218,172,231,201,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1313902,1878,54905,2196,205081,1357,116902,1746,144557,1616,171819,1757,216997,1206,192799,813,112784,615,98058,452,1136780,8034,42839,2309,182225,3116,75209,3359,105829,3382,151047,3113,198347,2810,182349,1694,107379,1246,91556,1486,109095,7375,7695,1552,15588,2906,24382,2750,24498,2660,12046,2050,11944,1963,5601,1121,2834,802,4507,1149,37640,4506,2458,983,3744,1114,10284,2202,8667,1860,4758,1207,3198,1152,2287,841,1185,630,1059,517,27758,3059,1742,753,3266,1350,6682,1437,4865,1174,3662,1152,3203,934,2296,716,1242,581,800,372,2629,718,171,250,258,139,345,210,698,484,306,292,305,227,266,230,144,145,136,138,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5716785,3648,295731,3764,986844,2206,560736,3334,767284,3820,794620,3703,899913,3431,701405,1687,389798,1846,320454,1675,4917637,22981,239373,5443,863945,9330,410270,6402,572483,7531,678266,7146,822417,6780,656841,3565,371586,2597,302456,2985,436367,18336,31527,3170,78866,7197,65562,5298,101559,5700,69034,4819,43950,4323,25245,2692,10810,1379,9814,1525,152512,10366,9992,1969,18237,3297,36375,3989,39371,3347,19544,2974,14708,2377,8804,1884,2205,784,3276,1005,164484,9180,11986,2126,17723,3003,40113,3438,44139,4485,20624,2887,14621,2257,7317,1398,3633,1213,4328,1427,45785,5856,2853,1028,8073,2297,8416,1841,9732,1825,7152,1596,4217,1204,3198,1064,1564,704,580,408,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6489250,3528,298331,3762,1050786,1236,681235,2420,844548,2675,888333,3269,1011163,2731,808738,1386,458773,1759,447343,1494,5583650,23686,244612,4126,942985,7600,464877,10069,612788,8180,770370,7090,927380,5296,763229,4722,438510,3146,418899,3029,533140,20309,36241,3792,76656,6683,96899,7046,135762,6897,74221,5246,53014,4635,28887,3665,12147,1916,19313,2451,173484,10700,9300,1672,12136,2490,46680,4527,52056,4370,22420,2517,15163,2896,7507,1340,3819,983,4403,1181,140162,8906,5722,1174,12877,2737,54746,5785,29040,3427,13996,2476,12095,2194,4990,1323,2709,998,3987,1104,58814,7087,2456,799,6132,1888,18033,3523,14902,2324,7326,1802,3511,1080,4125,1311,1588,626,741,373,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762127,4595,476933,4423,1742527,2682,972866,3720,1161947,4323,1277405,3829,1506527,3799,1258417,2502,727581,2319,637924,2062,8310098,29394,367146,6091,1495966,10931,648796,9458,860576,10123,1102368,8002,1363863,7664,1175366,4499,696479,3438,599538,2944,929960,25830,78336,5171,176101,9624,183934,8587,187992,7753,113927,6904,92753,5360,52370,3548,18705,1903,25842,2432,361941,16024,21125,2614,48606,5373,103800,6314,77089,5182,41848,3658,31922,2935,20832,2159,8467,1490,8252,1368,116149,8123,7152,1509,14407,2804,28887,3392,26031,2630,13756,2107,12407,1998,7301,1208,2731,837,3477,886,43979,4792,3174,973,7447,2039,7449,1175,10259,1558,5506,1515,5582,1535,2548,930,1199,465,815,344,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5244256,3049,289790,3595,927535,2364,498835,2994,718057,4165,679897,3144,806456,2404,636992,1911,357992,1499,328702,1062,4480630,17843,230896,4342,817747,7229,304430,7350,534882,7052,593593,6439,751933,4763,599034,3753,342096,2024,306019,2654,423142,14301,34964,3538,69291,5630,91981,4997,103603,5202,50028,4137,29171,2671,21438,2381,7673,1254,14993,1959,224804,10092,16001,2054,24966,3278,70092,5005,52611,4058,23329,2799,16797,2203,10789,1619,5203,1080,5016,993,89872,6022,5748,1075,11948,2324,25870,2598,21329,2237,9737,1858,6354,1537,4239,1008,2251,841,2396,781,25808,4075,2181,1043,3583,1329,6462,1621,5632,1511,3210,1132,2201,679,1492,570,769,391,278,207,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2931228,3253,170271,3540,544089,2370,312462,4387,375964,6231,384801,4892,411795,4470,349090,2191,217074,2397,165682,2054,2510729,16977,137466,4122,467000,6563,219942,5803,293089,7308,329944,6148,372502,5502,326829,3482,206935,2782,157022,2314,234394,14567,20488,2601,50538,6157,43024,5020,44553,4734,31810,3775,22693,3063,11360,1728,4138,1090,5790,1079,105872,7845,7833,1459,15006,3135,28780,2954,23609,2817,13499,2220,8679,1704,4998,1152,2148,711,1320,572,72321,5412,3818,1056,11174,2188,18225,2697,12483,2174,8579,2013,7372,1457,5480,1352,3853,1205,1337,625,7912,1818,666,466,371,273,2491,1292,2230,796,969,512,549,342,423,283,0,287,213,226,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5920858,4730,312053,5769,1030145,3056,593811,7025,775040,4250,748075,3566,893280,3595,725569,2053,452665,2381,390220,2294,4968921,23164,240428,7080,877304,9560,374815,9924,569317,6766,636492,5919,803657,6003,674855,4208,430901,3548,361152,3736,541738,20554,46080,4574,100652,8306,106770,6489,111880,5927,66939,4581,51213,3684,27591,2982,12147,2062,18466,2267,244988,9988,15595,2288,34205,3826,70273,4639,53157,4437,24994,2234,22850,2581,13187,2294,4524,1048,6203,1304,145226,7633,9445,2052,16433,2374,36048,4172,35935,3436,17023,2475,13310,2053,8643,1579,4249,1116,4140,970,19985,2742,505,323,1551,691,5905,1412,4751,1178,2627,941,2250,674,1293,583,844,576,259,233,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,978507,1744,49481,2002,160728,1416,95346,1859,121182,2144,113805,1916,149298,1532,141173,1135,81124,788,66370,525,821709,7063,38268,1986,138684,2363,54575,3285,85597,2961,97256,2799,136601,2177,131150,1728,77104,1377,62474,1044,85216,6645,6962,1682,12437,1925,19436,2684,21823,2502,9139,1607,5903,1176,5063,1067,2073,632,2380,554,32536,3979,1994,971,3959,1257,11303,1943,5826,1036,3367,1089,2957,956,1698,593,827,518,605,373,35630,3807,2091,648,5088,1454,8840,1765,7342,1428,3746,958,3740,1257,2846,906,1085,561,852,521,3416,1125,166,225,560,282,1192,723,594,464,297,244,97,116,416,280,35,59,59,77,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802697,2153,103905,2196,328729,1665,185684,2179,241827,3367,222830,2675,259002,2238,212827,1719,122195,1331,125698,2418,1497138,11336,78520,3048,286043,5176,103924,4418,173624,4615,190432,4173,234297,3208,199365,2218,115810,1774,115123,2329,182504,9061,16803,1959,25614,3696,45479,3890,42674,3805,18874,2304,14096,2000,7891,1208,3128,788,7945,1561,64501,4929,4522,1086,7724,1538,22602,2231,13493,2165,5579,1075,5268,1265,2691,881,1148,451,1474,614,51290,4521,3971,1132,8044,1780,11828,1605,10799,1662,6693,1577,4313,824,2601,785,1982,696,1059,559,7264,1562,89,130,1304,536,1851,701,1237,609,1252,638,1028,513,279,203,127,116,97,113,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2667364,3181,149427,3174,478068,1253,250339,2319,386326,2534,384597,1997,374073,1542,317401,1158,199995,1475,127138,1271,2030410,22983,101509,4792,358811,8227,154250,5095,251464,7987,288978,6295,310051,4355,268268,3806,181933,2690,115146,2077,489665,20601,38899,4342,95135,7734,73549,5248,102199,6733,75115,5321,50167,4325,33665,3270,12717,2206,8219,1316,27596,3921,1370,669,4035,1046,6320,1641,4934,1262,4090,1311,3008,739,2643,970,668,382,528,446,102677,8786,6323,1509,16785,3518,14147,2404,23931,3322,13085,2412,9828,1675,11512,2453,4285,1219,2781,760,17016,3514,1326,938,3302,1324,2073,1203,3798,1434,3329,1219,1019,517,1313,562,392,289,464,358,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303865,1720,55979,1709,216891,1132,123240,1638,143669,2170,179134,1528,225342,1948,179961,1135,98151,962,81498,532,1118359,9822,44837,2041,194186,3577,80031,3522,102556,3410,156898,3079,202705,3527,167328,2714,93386,1245,76432,1071,109784,8882,7245,1320,17689,3047,20273,2767,24041,2835,14109,2230,13565,2288,7677,1830,2408,862,2777,821,31429,3675,2309,923,1585,698,9620,2133,7517,1546,3212,984,3436,962,2048,770,1188,574,514,313,39367,4220,1550,762,2885,1318,12499,1860,8452,1798,3691,1198,5048,1391,2540,910,1041,485,1661,639,4926,1349,38,69,546,366,817,541,1103,569,1224,613,588,322,368,248,128,157,114,119,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
