GEO_ID,B17021_001E,B17021_001M,B17021_002E,B17021_002M,B17021_003E,B17021_003M,B17021_004E,B17021_004M,B17021_005E,B17021_005M,B17021_006E,B17021_006M,B17021_007E,B17021_007M,B17021_008E,B17021_008M,B17021_009E,B17021_009M,B17021_010E,B17021_010M,B17021_011E,B17021_011M,B17021_012E,B17021_012M,B17021_013E,B17021_013M,B17021_014E,B17021_014M,B17021_015E,B17021_015M,B17021_016E,B17021_016M,B17021_017E,B17021_017M,B17021_018E,B17021_018M,B17021_019E,B17021_019M,B17021_020E,B17021_020M,B17021_021E,B17021_021M,B17021_022E,B17021_022M,B17021_023E,B17021_023M,B17021_024E,B17021_024M,B17021_025E,B17021_025M,B17021_026E,B17021_026M,B17021_027E,B17021_027M,B17021_028E,B17021_028M,B17021_029E,B17021_029M,B17021_030E,B17021_030M,B17021_031E,B17021_031M,B17021_032E,B17021_032M,B17021_033E,B17021_033M,B17021_034E,B17021_034M,B17021_035E,B17021_035M,NAME,B17021_001EA,B17021_001MA,B17021_002MA,B17021_002EA,B17021_003EA,B17021_003MA,B17021_004EA,B17021_004MA,B17021_005EA,B17021_005MA,B17021_006EA,B17021_006MA,B17021_007MA,B17021_007EA,B17021_008MA,B17021_008EA,B17021_009EA,B17021_009MA,B17021_010MA,B17021_010EA,B17021_011MA,B17021_011EA,B17021_012EA,B17021_012MA,B17021_013MA,B17021_013EA,B17021_014MA,B17021_014EA,B17021_015EA,B17021_015MA,B17021_016MA,B17021_016EA,B17021_017EA,B17021_017MA,B17021_018EA,B17021_018MA,B17021_019MA,B17021_019EA,B17021_020EA,B17021_020MA,B17021_021MA,B17021_021EA,B17021_022MA,B17021_022EA,B17021_023EA,B17021_023MA,B17021_024MA,B17021_024EA,B17021_025MA,B17021_025EA,B17021_026EA,B17021_026MA,B17021_027EA,B17021_027MA,B17021_028MA,B17021_028EA,B17021_029EA,B17021_029MA,B17021_030EA,B17021_030MA,B17021_031MA,B17021_031EA,B17021_032EA,B17021_032MA,B17021_033EA,B17021_033MA,B17021_034MA,B17021_034EA,B17021_035EA,B17021_035MA,state
0400000US01,4666970,2567,888290,22673,687061,22387,224979,15121,216787,14631,8192,1754,462082,20738,68811,9683,53476,8428,15335,2711,393271,17270,379511,16942,13760,2667,201229,8060,146933,5951,123573,5879,23360,2292,54296,4761,3778680,22820,3268062,25252,2508882,32426,2503861,32483,5021,1731,759180,24841,196348,13219,186009,12484,10339,1774,562832,23832,544297,23370,18535,2208,510618,11776,440335,9371,388135,8912,52200,4116,70283,5325,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,696822,1573,69279,6120,48649,5060,16327,3196,14703,3054,1624,632,32322,3876,7709,1880,5160,1586,2549,909,24613,3692,22422,3553,2191,630,20630,2771,9436,1344,7564,1145,1872,785,11194,2247,627543,6406,522846,8959,410408,12933,407863,12871,2545,814,112438,8395,40055,5491,36404,5184,3651,1053,72383,7372,67011,6796,5372,1258,104697,6046,74315,3980,56134,3405,18181,2354,30382,3028,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6272686,3673,1094249,33633,843796,31896,370756,20644,356464,20392,14292,2775,473040,23813,109034,10977,80757,9715,28277,3248,364006,23022,334931,21709,29075,3388,250453,10187,148891,6529,111620,6389,37271,3755,101562,6427,5178437,33939,4386428,35953,3362798,42919,3352779,42523,10019,2017,1023630,30777,336885,23619,308770,22188,28115,3455,686745,23650,651529,23466,35216,4008,792009,13684,636731,9636,509671,9313,127060,6337,155278,8027,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2839798,2045,534898,16599,409753,16104,149068,11073,141775,10749,7293,1805,260685,14364,47182,7238,37060,6697,10122,1728,213503,12585,201318,12336,12185,2410,125145,6736,88780,4928,72545,4385,16235,2168,36365,3908,2304900,16402,1994363,17583,1563324,19973,1560398,20189,2926,1008,431039,15939,121175,9399,115247,9059,5928,1223,309864,13739,297591,13695,12273,1779,310537,8992,264761,7259,229582,6386,35179,3181,45776,4318,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,36593372,8519,5783043,74336,4511748,73507,2099561,45612,1968482,45131,131079,8296,2412187,59618,592350,31818,436643,27023,155707,8935,1819837,46244,1653655,43393,166182,8616,1271295,22938,708796,13721,516537,10593,192259,8197,562499,18847,30810329,75605,26629423,79285,20039068,93475,19877920,93799,161148,8084,6590355,74851,2186950,46880,2023445,45867,163505,7875,4403405,65428,4109970,62353,293435,11569,4180906,35426,3189823,22542,2484770,19810,705053,14314,991083,23288,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4934178,2454,659786,23009,454496,20770,188336,14850,179536,15000,8800,1972,266160,16235,61388,9269,45234,8255,16154,2789,204772,12843,189614,12683,15158,2117,205290,8913,127506,5833,93368,4743,34138,3266,77784,5974,4274392,23309,3562946,23939,2860003,27595,2852179,27599,7824,1816,702943,21976,231867,15028,216668,14445,15199,2027,471076,20587,440017,19774,31059,3160,711446,14616,574194,11108,461712,10484,112482,5354,137252,7227,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3466977,2302,350145,15842,235272,14439,71870,8788,67099,8601,4771,1299,163402,11911,24771,5208,16897,4399,7874,1733,138631,11097,126820,10981,11811,1989,114873,6484,71679,4055,56972,3519,14707,2221,43194,4526,3116832,15723,2633774,18092,2038508,25002,2032799,24902,5709,1574,595266,21230,161383,13050,152148,12466,9235,2039,433883,20804,414054,20287,19829,2339,483058,11371,396360,8285,327410,8021,68950,4099,86698,5366,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,874321,1107,103427,8098,73196,7990,24226,5318,23067,5271,1159,471,48970,6595,10690,3271,7974,2707,2716,919,38280,5603,35761,5448,2519,836,30231,3438,18340,2196,13938,1851,4402,1149,11891,2380,770894,8103,660572,10376,502080,13914,500300,14060,1780,844,158492,11408,39326,5631,36079,5406,3247,1259,119166,10845,113395,10232,5771,1627,110322,6246,89192,4362,73052,3912,16140,1986,21130,3252,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,570953,564,109423,7577,64601,6490,8611,2526,7050,2572,1561,658,55990,5866,5440,2568,4657,2361,783,589,50550,6023,47498,5744,3052,1308,44822,3542,24870,2442,20294,2090,4576,1160,19952,2536,461530,7527,291922,9970,175015,8211,171899,8129,3116,1094,116907,8951,24256,4056,22712,3752,1544,723,92651,8775,88619,8431,4032,1219,169608,6469,125999,4363,100742,4062,25257,2323,43609,4012,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18436788,6230,3047343,41603,2221214,39209,866682,33256,824472,32081,42210,4725,1354532,37093,274492,18708,204235,17182,70257,5810,1080040,32794,1007970,32306,72070,5007,826129,17719,500134,9846,387759,9906,112375,5583,325995,13545,15389445,41453,12943158,44262,9687628,59284,9646462,59914,41166,4666,3255530,55447,898652,30332,835871,28980,62781,4581,2356878,45895,2231872,46369,125006,7758,2446287,25467,1978004,21272,1625269,20530,352735,7523,468283,14554,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
