GEO_ID,C08101_001E,C08101_001M,C08101_002E,C08101_002M,C08101_003E,C08101_003M,C08101_004E,C08101_004M,C08101_005E,C08101_005M,C08101_006E,C08101_006M,C08101_007E,C08101_007M,C08101_008E,C08101_008M,C08101_009E,C08101_009M,C08101_010E,C08101_010M,C08101_011E,C08101_011M,C08101_012E,C08101_012M,C08101_013E,C08101_013M,C08101_014E,C08101_014M,C08101_015E,C08101_015M,C08101_016E,C08101_016M,C08101_017E,C08101_017M,C08101_018E,C08101_018M,C08101_019E,C08101_019M,C08101_020E,C08101_020M,C08101_021E,C08101_021M,C08101_022E,C08101_022M,C08101_023E,C08101_023M,C08101_024E,C08101_024M,C08101_025E,C08101_025M,C08101_026E,C08101_026M,C08101_027E,C08101_027M,C08101_028E,C08101_028M,C08101_029E,C08101_029M,C08101_030E,C08101_030M,C08101_031E,C08101_031M,C08101_032E,C08101_032M,C08101_033E,C08101_033M,C08101_034E,C08101_034M,C08101_035E,C08101_035M,C08101_036E,C08101_036M,C08101_037E,C08101_037M,C08101_038E,C08101_038M,C08101_039E,C08101_039M,C08101_040E,C08101_040M,C08101_041E,C08101_041M,C08101_042E,C08101_042M,NAME,C08101_001EA,C08101_001MA,C08101_002MA,C08101_002EA,C08101_003EA,C08101_003MA,C08101_004EA,C08101_004MA,C08101_005MA,C08101_005EA,C08101_006EA,C08101_006MA,C08101_007MA,C08101_007EA,C08101_008MA,C08101_008EA,C08101_009MA,C08101_009EA,C08101_010MA,C08101_010EA,C08101_011EA,C08101_011MA,C08101_012EA,C08101_012MA,C08101_013MA,C08101_013EA,C08101_014MA,C08101_014EA,C08101_015EA,C08101_015MA,C08101_016MA,C08101_016EA,C08101_017EA,C08101_017MA,C08101_018MA,C08101_018EA,C08101_019MA,C08101_019EA,C08101_020EA,C08101_020MA,C08101_021MA,C08101_021EA,C08101_022EA,C08101_022MA,C08101_023EA,C08101_023MA,C08101_024MA,C08101_024EA,C08101_025EA,C08101_025MA,C08101_026EA,C08101_026MA,C08101_027MA,C08101_027EA,C08101_028EA,C08101_028MA,C08101_029MA,C08101_029EA,C08101_030EA,C08101_030MA,C08101_031EA,C08101_031MA,C08101_032MA,C08101_032EA,C08101_033EA,C08101_033MA,C08101_034EA,C08101_034MA,C08101_035MA,C08101_035EA,C08101_036EA,C08101_036MA,C08101_037MA,C08101_037EA,C08101_038MA,C08101_038EA,C08101_039EA,C08101_039MA,C08101_040EA,C08101_040MA,C08101_041MA,C08101_041EA,C08101_042EA,C08101_042MA,state
0400000US01,1951769,16535,65762,4691,193162,6627,846471,9497,455404,8357,183860,6140,207110,6783,1648706,17854,50344,4041,153954,5582,715117,10412,393697,8225,158658,6016,176936,6269,195292,9369,8650,1720,29175,3098,91512,6841,37975,2950,13098,1560,14882,2062,7964,2010,602,432,522,365,3358,1020,1748,776,673,345,1061,553,44025,3838,4611,1533,6998,1546,16913,2258,8852,1543,2588,735,4063,1066,55782,4508,1555,605,2513,771,19571,2476,13132,2300,8843,1676,10168,1412,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,343424,5810,12387,1274,37666,1960,144544,3874,84135,2754,32935,2511,31757,2479,230116,5965,7394,1186,22151,1896,98515,4068,59135,2706,22276,1981,20645,2210,45376,4438,2903,973,6385,1703,20704,2549,9385,1544,3162,890,2837,944,4034,1011,257,172,718,511,1272,537,1210,588,278,249,299,263,45093,2792,1342,434,6560,1470,18532,1909,10125,1358,4325,828,4209,885,18805,3141,491,335,1852,1045,5521,1740,4280,991,2894,904,3767,988,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2621839,20723,93120,5863,264406,7770,1171033,11886,585603,9272,236775,7301,270902,7405,2005289,19912,64893,4814,191716,8039,903093,12690,455287,9687,183540,6904,206760,7071,305162,11371,14385,2117,40271,3683,149152,7645,59737,4136,20456,2375,21161,2736,46829,4262,2289,848,9402,2439,19970,2634,9057,1633,3253,908,2858,833,113670,6737,9672,2066,17919,2650,44296,3906,22580,2849,8322,1565,10881,1916,150889,6705,1881,798,5098,1233,54522,3986,38942,3771,21204,2895,29242,3368,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1225968,11423,46065,3847,116618,5975,532973,5637,280989,5510,117049,4656,132274,4760,1005284,11655,34146,3371,88482,5141,433779,7923,237630,4402,99984,4207,111263,4481,138346,6434,7871,1561,15821,2062,71363,4385,23989,3094,9693,1800,9609,1648,6058,1619,130,137,840,596,3116,1252,1242,653,545,389,185,155,40021,4352,2800,996,7748,1402,14671,2758,7564,1380,2622,748,4616,976,36259,3465,1118,757,3727,1388,10044,1514,10564,1610,4205,962,6601,1292,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,15921475,45956,440327,11682,1573244,13662,7354495,29724,3657326,19077,1373893,14172,1522190,16738,11650145,48881,258999,9340,1076103,15610,5417815,32944,2749627,22331,1028567,13161,1119034,15789,1831538,25012,80906,5281,216448,8207,874529,17142,388382,10837,137831,6725,133442,5932,820349,17602,31225,3152,108052,6271,392711,11781,162197,6261,59124,4003,67040,4065,795138,16954,54191,4541,133132,6710,356316,11016,139434,5826,50298,3294,61767,4675,824305,17515,15006,2784,39509,5318,313124,11872,217686,8034,98073,4542,140907,5582,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2428102,16248,86115,4237,233802,5941,1088823,9347,559596,6758,225937,6391,233829,7331,1832425,17344,56417,3659,168663,4870,816253,11264,431621,7473,179605,5760,179866,6229,243835,10203,12923,2007,28214,2917,120491,6556,52060,4440,15227,1954,14920,1976,71917,4654,3220,978,9472,2058,34809,3462,13374,1851,5537,1040,5505,875,124793,7000,11053,1668,23409,3285,52839,4484,20335,1949,7967,1121,9190,1367,155132,7501,2502,655,4044,1030,64431,5435,42206,3484,17601,1943,24348,2134,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1707618,10144,60095,3440,146540,3870,682875,6638,440489,5746,169600,4696,208019,5139,1360587,13792,34294,3063,102571,4287,548823,8430,363654,6059,141277,4604,169968,4958,135921,6670,8676,1353,16686,2449,58621,4162,29621,2879,9844,1398,12473,1753,76791,5513,4144,1079,8953,1916,33591,3499,17449,2027,6124,1169,6530,1212,67104,4740,10543,1401,14437,2459,22397,2948,11103,1861,3559,1185,5065,1059,67215,4129,2438,838,3893,1150,19443,2461,18662,2097,8796,1509,13983,1795,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,404044,6800,13455,1749,39303,2596,169050,3771,97500,3267,40299,2962,44437,2790,324776,7163,8853,1393,29424,2452,136106,4777,80043,3537,32779,2692,37571,2571,38268,3154,1844,707,5735,1453,18255,2096,7285,1345,2942,640,2207,573,12113,1864,691,545,988,583,5716,1306,3056,939,1185,513,477,295,14125,2144,1862,727,2624,936,4298,1099,2072,698,1358,582,1911,805,14762,1986,205,176,532,361,4675,1068,5044,1207,2035,760,2271,572,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,296717,5055,4266,1158,29953,2721,159995,2938,51295,1903,21073,1689,30135,2143,103239,4438,320,275,4722,1003,53438,3583,22337,2250,8268,1330,14154,1615,17630,2165,204,207,1141,604,9684,1605,3405,1018,1351,705,1845,588,113648,5057,1769,798,16240,2389,63418,3444,17510,1872,7161,1252,7550,1150,47330,4016,1378,708,6757,1507,28435,2597,5119,1210,2538,819,3103,911,14870,2071,595,379,1093,642,5020,1124,2924,811,1755,724,3483,942,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7865975,28271,219491,7166,721603,13647,3336777,18654,1917378,12430,745509,12411,925217,13854,6286833,33757,150366,6075,545843,12008,2663055,22842,1566664,14518,614365,11933,746540,12510,757260,18804,35165,3168,90461,7027,355272,10949,162203,7493,52005,4300,62154,4210,161012,10861,7413,1865,26900,4613,68730,6203,30506,3207,13642,2268,13821,2117,298039,13310,18837,2514,39399,4918,123783,7831,58954,4472,24786,2452,32280,2911,362831,11267,7710,1929,19000,2761,125937,7499,99051,5940,40711,3516,70422,4293,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,4118024,22215,116182,6165,375061,8345,1930866,14764,973429,10045,350976,8661,371510,7812,3267029,22798,79682,5025,272458,7272,1531069,15078,791539,9931,290565,7797,301716,7170,424278,14152,16492,2232,51398,3588,216727,10044,84377,5490,25418,2627,29866,3164,93624,7121,2779,899,14163,2758,43882,4903,20315,2616,7214,1527,5271,925,134204,8137,10402,1895,22624,3102,58930,4854,24664,2895,8083,1423,9501,1523,198889,8662,6827,1711,14418,2713,80258,5834,52534,3748,19696,2074,25156,2428,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,657295,7523,16902,1862,67393,2793,272425,5086,149952,3287,65323,3572,85300,3924,437687,8611,7335,1451,39771,2890,189791,5833,101151,4092,44898,2946,54741,2997,90538,5487,3305,972,9751,2265,38144,3070,22307,2391,6844,1252,10187,1776,43534,4212,2121,757,4954,1357,13735,2453,10159,1495,5494,1208,7071,1426,51878,5300,3571,1242,8939,2208,20446,2952,8725,1602,3244,865,6953,1424,33658,4890,570,525,3978,3368,10309,1654,7610,1569,4843,1180,6348,1147,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,669892,8472,26486,2921,70500,3896,293851,5473,153145,3550,59967,3413,65943,3697,520863,9021,19960,2387,54968,3842,225979,5778,121827,3654,47223,3364,50906,3189,66471,3893,2534,684,7056,1525,33545,2909,14872,1909,4608,1164,3856,884,5410,1206,73,120,168,176,2433,907,1831,573,536,278,369,228,36891,3479,3325,1069,5982,1407,14060,2069,7224,1527,2722,911,3578,967,40257,3944,594,406,2326,1153,17834,2408,7391,1526,4878,1341,7234,1483,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
