GEO_ID,B17018_001E,B17018_001M,B17018_002E,B17018_002M,B17018_003E,B17018_003M,B17018_004E,B17018_004M,B17018_005E,B17018_005M,B17018_006E,B17018_006M,B17018_007E,B17018_007M,B17018_008E,B17018_008M,B17018_009E,B17018_009M,B17018_010E,B17018_010M,B17018_011E,B17018_011M,B17018_012E,B17018_012M,B17018_013E,B17018_013M,B17018_014E,B17018_014M,B17018_015E,B17018_015M,B17018_016E,B17018_016M,B17018_017E,B17018_017M,B17018_018E,B17018_018M,B17018_019E,B17018_019M,B17018_020E,B17018_020M,B17018_021E,B17018_021M,B17018_022E,B17018_022M,B17018_023E,B17018_023M,B17018_024E,B17018_024M,B17018_025E,B17018_025M,B17018_026E,B17018_026M,B17018_027E,B17018_027M,B17018_028E,B17018_028M,B17018_029E,B17018_029M,B17018_030E,B17018_030M,B17018_031E,B17018_031M,B17018_032E,B17018_032M,B17018_033E,B17018_033M,B17018_034E,B17018_034M,B17018_035E,B17018_035M,NAME,B17018_001EA,B17018_001MA,B17018_002MA,B17018_002EA,B17018_003MA,B17018_003EA,B17018_004EA,B17018_004MA,B17018_005MA,B17018_005EA,B17018_006EA,B17018_006MA,B17018_007EA,B17018_007MA,B17018_008EA,B17018_008MA,B17018_009EA,B17018_009MA,B17018_010MA,B17018_010EA,B17018_011MA,B17018_011EA,B17018_012MA,B17018_012EA,B17018_013MA,B17018_013EA,B17018_014EA,B17018_014MA,B17018_015MA,B17018_015EA,B17018_016EA,B17018_016MA,B17018_017EA,B17018_017MA,B17018_018EA,B17018_018MA,B17018_019EA,B17018_019MA,B17018_020MA,B17018_020EA,B17018_021MA,B17018_021EA,B17018_022EA,B17018_022MA,B17018_023EA,B17018_023MA,B17018_024EA,B17018_024MA,B17018_025EA,B17018_025MA,B17018_026EA,B17018_026MA,B17018_027MA,B17018_027EA,B17018_028EA,B17018_028MA,B17018_029EA,B17018_029MA,B17018_030EA,B17018_030MA,B17018_031EA,B17018_031MA,B17018_032MA,B17018_032EA,B17018_033EA,B17018_033MA,B17018_034EA,B17018_034MA,B17018_035EA,B17018_035MA,state
0400000US01,1227884,13886,180849,6757,56212,3459,19489,2135,18677,2564,13645,1875,4401,996,124637,6103,16878,2581,5187,1183,7188,1757,3854,1117,649,440,107759,4952,34983,3398,35275,3202,33282,3148,4219,1030,1047035,12901,812734,12086,86102,4446,224164,6978,254129,7862,248339,6589,234301,7336,62430,4463,12814,2138,24846,2878,15174,2066,9596,1524,171871,6410,29249,2710,48694,3638,61869,3447,32059,2808,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,170859,4484,12277,1505,3588,812,1097,489,971,423,924,414,596,339,8689,1163,1709,583,222,183,939,418,437,261,111,185,6980,1013,1212,527,2636,629,2685,816,447,353,158582,4656,124381,4730,6336,1175,24164,2272,51354,3313,42527,2917,34201,2515,12502,1832,914,354,5077,1376,4731,1214,1780,711,21699,2139,2600,729,4944,1191,11148,1680,3007,801,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1548428,12546,194239,8312,81946,4465,28535,2977,24706,2646,20423,2544,8282,1442,112293,6405,23173,2641,8854,1651,7189,1676,6533,1634,597,310,89120,6024,28164,3473,23820,2765,31574,3425,5562,1438,1354189,11236,1052283,11352,96972,5745,205795,7538,383340,8573,366176,8323,301906,8970,100599,6134,15519,2453,25376,2850,39081,4111,20623,2472,201307,6753,25796,2727,44812,3673,88257,5096,42442,3436,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,761361,9102,107243,4728,37321,2720,11255,1744,13053,1635,11216,2099,1797,485,69922,4568,12037,2148,4766,1584,5008,1308,1966,700,297,240,57885,3869,14153,1853,19854,2337,21549,2559,2329,797,654118,7896,517625,8143,60670,3288,159881,5578,161924,5665,135150,5631,136493,5972,39583,3040,6435,1226,14802,1878,13100,1901,5246,1151,96910,4853,12276,1764,30321,2616,37184,3023,17129,2046,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8507856,27357,1003305,17807,437443,10169,198068,7031,98856,5420,90963,5428,49556,3706,565862,14438,121378,7334,50023,4375,32866,3810,30409,3630,8080,1798,444484,10980,176080,7171,106019,5831,133552,5661,28833,3001,7504551,26422,5645123,26318,763986,15040,919529,15601,1752420,20730,2209188,19786,1859428,20517,615248,12067,131517,6081,145278,6717,203890,7361,134563,6512,1244180,18019,203775,7738,260608,7214,487187,10635,292610,7574,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1258885,11852,118446,6082,45684,3914,13090,1800,12997,1959,11305,1814,8292,1452,72762,4791,13751,2325,3682,1081,4415,1357,4621,1438,1033,516,59011,3914,15875,2691,16187,2109,20733,2426,6216,1203,1140439,10316,913940,10744,59118,3671,161012,5581,279003,8508,414807,8783,226499,6124,76767,4664,8535,1629,21792,2800,26996,2834,19444,2545,149732,5449,15372,1864,37597,3432,55496,3693,41267,3064,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,890770,9681,63695,4324,18642,2308,4837,1155,6799,1672,3689,947,3317,922,45053,3592,5956,1524,1982,825,2394,1001,1446,725,134,161,39097,3313,11090,1526,14007,2383,11896,1948,2104,728,827075,9311,637987,8316,41689,3408,142094,5245,163139,6291,291065,6077,189088,6835,52369,3990,8434,1471,16413,2117,12703,1990,14819,1725,136719,6555,17956,2388,39611,3923,45691,3705,33461,3074,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,221233,4976,17881,2221,5527,1251,1529,612,1893,862,1304,632,801,457,12354,1739,1957,722,862,467,729,469,366,319,0,265,10397,1518,2344,897,4615,1138,3206,915,232,195,203352,5101,156048,4811,11190,1834,41857,2701,46406,3101,56595,3185,47304,3417,12167,1778,1895,698,3488,872,3904,1209,2880,891,35137,3242,2391,865,11803,1927,12350,2038,8593,1499,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,101519,4051,14285,1749,1765,604,559,387,332,353,323,282,551,281,12520,1612,1209,562,497,371,406,299,51,86,255,325,11311,1444,3762,914,4681,1079,2016,696,852,537,87234,3887,55510,2748,3770,960,5904,1203,7709,1191,38127,2500,31724,2645,7531,1181,1153,529,2767,793,1439,648,2172,840,24193,2321,3978,1118,8269,1319,5180,956,6766,1324,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4556930,26451,548767,9830,218862,8016,63063,3867,72520,4847,53101,4238,30178,3140,329905,9401,58942,4362,19265,2452,18962,2567,15018,2364,5697,1348,270963,8493,74873,5369,94069,4813,84736,5370,17285,2537,4008163,23287,3089022,22163,265312,8558,749943,15005,990215,16602,1083552,16269,919141,15599,254363,9459,39581,3604,82418,5081,78118,5569,54246,4192,664778,11688,77918,4495,185817,7455,252899,7102,148144,5744,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2385969,17984,325880,9256,111597,5605,39778,3225,39084,3828,21513,2459,11222,1716,214283,8016,32918,3142,11957,1771,11358,2172,7464,1543,2139,824,181365,7566,48578,4055,63065,5028,58803,4665,10919,1881,2060089,17879,1577299,16800,143486,6011,389892,10406,461038,11836,582883,9238,482790,11183,128083,5569,25131,2513,43582,3696,36761,3487,22609,3085,354707,9636,44201,3251,95288,5644,134923,6004,80295,4566,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,303075,5409,22324,2366,9494,1643,1876,775,3084,895,3474,1072,1060,543,12830,1819,1863,773,156,140,1071,576,636,402,0,275,10967,1632,2551,851,3269,867,4252,925,895,386,280751,5326,214908,5213,14273,1772,49684,3081,72002,3834,78949,3261,65843,3781,22384,2767,1397,547,6910,1217,7725,1514,6352,1407,43459,2637,4907,978,11277,1723,16208,1832,11067,1677,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401806,7285,46538,2990,23336,2353,5054,1233,7658,1442,6929,1412,3695,965,23202,2599,4750,1116,2230,916,1325,764,1041,473,154,162,18452,2297,4777,1180,4872,1130,7276,1285,1527,607,355268,7116,298793,6711,21498,2201,72370,3830,108652,4686,96273,3883,56475,3535,18833,2351,3179,994,5580,1096,6884,1156,3190,1164,37642,2782,3377,951,10106,1656,16642,1824,7517,1409,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3133813,17339,314986,8610,105563,5863,32892,2988,33362,2952,25589,2771,13720,2127,209423,7163,34831,3007,11077,1674,11764,2046,9372,1665,2618,748,174592,6514,41869,3693,53335,3699,67052,4476,12336,1896,2818827,14565,2195446,14935,188854,5740,502363,10177,645474,12293,858755,10738,623381,10814,185366,6673,30511,2756,57279,4268,57814,4367,39762,3494,438015,9314,52091,3710,115291,4957,170473,6860,100160,5127,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1656386,11547,181892,6598,63741,3808,19333,2440,24050,2214,15359,2064,4999,1284,118151,5751,19998,2803,6895,1809,7336,1361,4724,1225,1043,626,98153,5297,22999,2688,35156,3039,35877,3019,4121,900,1474494,11123,1172777,11602,100415,4199,378378,8813,345841,8010,348143,6705,301717,7236,90665,4449,11288,1800,35831,2934,27741,2137,15805,1918,211052,5960,24958,2296,71879,4188,77467,4260,36748,2982,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793768,7580,65423,3399,25747,2356,6051,1328,8453,1184,8198,1286,3045,735,39676,3011,5367,1054,1089,540,1331,454,2496,678,451,338,34309,2802,6877,1525,8979,1508,16109,1733,2344,874,728345,7976,607855,8340,35606,2406,185284,4675,196502,5176,190463,6141,120490,5043,41462,3154,4830,1115,15134,1812,14972,2032,6526,1169,79028,3985,6949,1293,22205,2245,32420,2721,17454,1853,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,721592,9016,68317,4100,22530,2426,6505,1206,6015,1182,6984,1361,3026,721,45787,3510,7354,1360,1751,824,2894,878,2661,728,48,79,38433,3525,8679,1825,12795,2014,13859,2031,3100,889,653275,9369,536669,8309,36528,2801,128650,4662,169551,5662,201940,5717,116606,4564,39338,3043,5542,1164,12085,1722,13908,1913,7803,1381,77268,4092,6920,1066,16886,2016,32700,3073,20762,2223,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1126685,9960,163415,6061,61906,4066,22771,2264,20574,2556,13429,2046,5132,1155,101509,4591,19294,2346,8266,1776,6967,1391,3662,1129,399,273,82215,4449,22817,2613,23875,2203,32465,2987,3058,1227,963270,10364,771966,10441,87620,4074,246127,6725,223850,7535,214369,5373,191304,7057,57538,4091,11516,1460,21430,2311,16732,2300,7860,1540,133766,5761,19706,1722,41163,3359,47191,3383,25706,2737,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129117,11989,163646,5973,38472,3191,13528,2080,14518,1901,8506,1491,1920,613,125174,5294,15315,1986,6312,1483,4997,1220,3396,1090,610,474,109859,5149,33287,3317,39072,3431,32881,2826,4619,1244,965471,10427,714951,9990,83125,4731,226409,6857,205171,6110,200246,6271,250520,7824,64245,4055,12199,2013,23866,2716,17924,2258,10256,1522,186275,7280,31932,3179,63500,4204,57171,3683,33672,3003,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,345328,4830,30399,2206,10311,1440,1552,567,4822,980,2741,675,1196,471,20088,1722,3402,935,615,429,1822,601,591,287,374,298,16686,1587,2425,859,6883,998,6127,1291,1251,543,314929,4967,256359,4612,14445,1525,77960,3908,78419,3446,85535,3327,58570,3265,20218,2216,2311,759,7198,1207,6849,1401,3860,1193,38352,3025,2904,911,10978,1637,14505,1579,9965,1513,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1431958,12327,94931,5235,25228,3033,5204,1321,9192,1911,6200,1444,4632,1092,69703,4434,11622,1860,3356,1041,4125,1077,3025,1073,1116,596,58081,4272,14297,2048,22745,2741,16920,2411,4119,928,1337027,12969,997385,13246,68372,4043,194463,6310,258811,8583,475739,9359,339642,9995,92490,5678,15906,1850,26305,2768,25277,2345,25002,2712,247152,8355,25234,2583,66994,4976,88912,5096,66012,4375,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1590257,14005,131047,6613,34122,2974,10162,1584,8929,1676,7879,1296,7152,1158,96925,5882,13385,1876,4030,1180,5196,1323,3166,970,993,603,83540,5378,22611,2657,28731,2898,25799,2628,6399,1345,1459210,13611,1132082,12123,71013,4040,237367,6722,275808,7425,547894,8503,327128,9180,87015,4561,12329,1976,32652,3293,19940,2588,22094,2490,240113,8018,27003,2638,63735,4499,79838,4745,69537,4785,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2508780,17418,302858,7772,102300,4512,22871,2072,35932,2480,32234,2496,11263,1580,200558,6679,33163,3103,9857,2012,11687,1739,10131,1866,1488,619,167395,6356,34447,2847,53261,3752,71020,4389,8667,1441,2205922,15946,1742794,14735,116387,4638,442110,8709,593134,11119,591163,9527,463128,9559,135174,6154,17233,2125,46085,3225,46247,3193,25609,2975,327954,8004,32799,2679,93424,5005,136926,5764,64805,3684,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1353758,11075,101698,3976,34533,2311,8182,1331,10774,1368,11001,1509,4576,846,67165,3629,13076,1660,3406,928,5578,1188,3469,736,623,437,54089,3276,11559,1939,16389,2052,23109,2395,3032,746,1252060,10165,1034467,10298,48420,2828,235862,5092,344028,6855,406157,7137,217593,6684,74681,4050,8391,1250,24532,2143,25723,2447,16035,1744,142912,4974,9032,1382,36895,2657,61289,3476,35696,2963,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,746115,9375,132450,6296,37301,3420,11067,1568,13816,1979,10478,1838,1940,753,95149,5211,14315,2231,6395,1139,4023,1299,3399,1042,498,351,80834,4632,23710,2732,24246,2874,28890,2945,3988,1045,613665,9726,464270,7598,54281,3525,129924,4694,156783,5576,123282,4369,149395,6395,37085,3545,7225,1527,12353,2348,12064,2051,5443,1232,112310,5250,18413,2430,28821,2583,44071,3797,21005,2457,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1524078,14162,161889,5873,59104,3583,14931,1823,21256,2388,15730,2104,7187,1245,102785,5132,17917,2415,6600,1551,6320,1555,4255,1020,742,379,84868,4467,21975,2401,26723,2827,31620,2398,4550,1078,1362189,13252,1087397,11788,88892,4281,309973,5844,327937,7711,360595,7530,274792,7764,81890,4647,11018,1635,29402,2878,28336,2596,13134,1850,192902,6430,22595,2016,53350,3384,76287,4117,40670,3395,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,255199,5113,25541,2588,12047,1760,1960,817,4004,816,4308,1020,1775,495,13494,1837,2900,967,726,533,739,345,1149,507,286,309,10594,1758,2012,904,3747,1047,3525,940,1310,561,229658,4980,191453,4688,10208,1316,50649,3121,63001,3322,67595,3373,38205,2591,14026,1514,1119,469,4808,959,4891,911,3208,887,24179,2248,1289,426,7250,1343,10437,1788,5203,1011,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
