GEO_ID,B07408_001E,B07408_001M,B07408_002E,B07408_002M,B07408_003E,B07408_003M,B07408_004E,B07408_004M,B07408_005E,B07408_005M,B07408_006E,B07408_006M,B07408_007E,B07408_007M,B07408_008E,B07408_008M,B07408_009E,B07408_009M,B07408_010E,B07408_010M,B07408_011E,B07408_011M,B07408_012E,B07408_012M,B07408_013E,B07408_013M,B07408_014E,B07408_014M,B07408_015E,B07408_015M,B07408_016E,B07408_016M,B07408_017E,B07408_017M,B07408_018E,B07408_018M,B07408_019E,B07408_019M,B07408_020E,B07408_020M,B07408_021E,B07408_021M,B07408_022E,B07408_022M,B07408_023E,B07408_023M,B07408_024E,B07408_024M,B07408_025E,B07408_025M,B07408_026E,B07408_026M,B07408_027E,B07408_027M,B07408_028E,B07408_028M,B07408_029E,B07408_029M,B07408_030E,B07408_030M,NAME,B07408_001EA,B07408_001MA,B07408_002MA,B07408_002EA,B07408_003MA,B07408_003EA,B07408_004EA,B07408_004MA,B07408_005MA,B07408_005EA,B07408_006MA,B07408_006EA,B07408_007EA,B07408_007MA,B07408_008MA,B07408_008EA,B07408_009MA,B07408_009EA,B07408_010EA,B07408_010MA,B07408_011EA,B07408_011MA,B07408_012MA,B07408_012EA,B07408_013EA,B07408_013MA,B07408_014EA,B07408_014MA,B07408_015EA,B07408_015MA,B07408_016EA,B07408_016MA,B07408_017MA,B07408_017EA,B07408_018EA,B07408_018MA,B07408_019EA,B07408_019MA,B07408_020EA,B07408_020MA,B07408_021EA,B07408_021MA,B07408_022MA,B07408_022EA,B07408_023MA,B07408_023EA,B07408_024EA,B07408_024MA,B07408_025EA,B07408_025MA,B07408_026MA,B07408_026EA,B07408_027EA,B07408_027MA,B07408_028MA,B07408_028EA,B07408_029MA,B07408_029EA,B07408_030EA,B07408_030MA,state
0400000US13,7600476,16739,2472270,22295,3654906,31976,864026,15637,190216,8332,419058,9070,6419125,26912,1908045,22928,3279578,30805,712536,14046,138059,7373,380907,8927,620923,21065,291199,12639,198447,11674,78018,5448,30307,3547,22952,3252,362894,13605,181819,11365,105629,7733,51134,4186,15125,2351,9187,1501,197534,9431,91207,6032,71252,5661,22338,3483,6725,1484,6012,1456,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1089325,6227,355652,7325,534294,10451,112567,6305,16626,2659,70186,3440,942462,8621,292810,7561,478175,9860,93011,5673,13717,2364,64749,3014,98145,7137,41019,4601,37942,3656,13396,2129,1702,672,4086,1169,9786,2114,6201,1544,2016,873,977,494,121,150,471,471,38932,4111,15622,2391,16161,2959,5183,1355,1086,713,880,452,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1202816,5772,305834,8406,674093,12309,143641,6415,18462,2319,60786,3172,997253,9464,222234,7476,595764,11807,113812,5739,11090,1816,54353,3122,119500,7055,45687,4684,44942,3923,20116,2624,5049,1335,3706,969,42785,4222,17712,2765,16514,2637,6288,1213,1155,499,1116,510,43278,4811,20201,2829,16873,3027,3425,947,1168,760,1611,624,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10276961,13748,3499394,24202,4947096,30291,1023148,16383,180872,8066,626451,10188,8914144,23131,2761039,27014,4561957,29758,878852,14581,137215,6744,575081,9604,862443,17008,461872,12953,239205,9884,95312,6007,30896,2823,35158,2847,265541,11159,153675,8656,64500,5779,29404,2895,8849,1731,9113,1443,234833,11435,122808,6532,81434,6251,19580,3154,3912,1190,7099,1465,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5140962,10494,1514985,15332,2609153,23486,634562,13485,74944,4529,307318,6587,4385915,19461,1147619,16449,2381210,23483,521310,12496,52212,4264,283564,6354,460590,14330,219142,8825,138920,7859,72824,4280,14833,2081,14871,2012,186486,8926,96638,5424,52331,5250,27224,2785,4636,1317,5657,1298,107971,7467,51586,4423,36692,4416,13204,2325,3263,1018,3226,788,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2435690,7099,674325,10041,1314581,15636,253759,7689,32648,2792,160377,4247,2070988,11521,483161,10147,1207320,15302,213374,7018,21504,2124,145629,4171,219511,9098,112986,6040,65119,5595,25019,2638,7461,1405,8926,1094,89285,4844,50775,3804,22674,2838,9943,1509,2227,688,3666,924,55906,4610,27403,3691,19468,2968,5423,1239,1456,685,2156,846,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2238418,7676,630000,11124,1178825,15968,260817,7443,34048,3395,134728,4358,1872021,13111,459194,10646,1061373,13599,210047,6059,21496,2782,119911,3903,211914,10889,94667,6317,66185,5845,32806,3400,8380,1802,9876,1457,82918,5311,46980,3932,23208,3003,8730,1537,1661,532,2339,601,71565,5036,29159,2968,28059,3548,9234,1587,2511,885,2602,824,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3456812,10870,938694,13417,1748054,21002,453489,12723,80470,5106,236105,6766,2976997,15646,730784,13697,1600046,20231,374335,10282,56989,4139,214843,6663,287146,12460,125918,7257,86112,6620,47474,4207,12830,2242,14812,2278,117456,6008,49506,3387,34173,3799,21391,2212,7565,1643,4821,1056,75213,6228,32486,3473,27723,3566,10289,2173,3086,987,1629,574,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3594616,8688,1209381,13063,1616285,19912,434363,13059,98531,4488,236056,7945,3100330,17261,959049,14827,1477491,19687,372470,11535,74212,4378,217108,7003,299016,13686,148956,8781,85027,5990,38340,3775,14055,2085,12638,2558,122908,7481,67145,5566,28600,3858,16785,2365,6492,1285,3886,1060,72362,6115,34231,3779,25167,3763,6768,1668,3772,1033,2424,861,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1107238,4481,304768,7001,563435,9672,152509,5322,15169,2413,71357,3040,957927,6340,228461,6328,526398,9062,128310,4943,9864,1950,64894,2976,88620,5398,45096,3912,19843,2986,15601,2339,3735,1242,4345,870,32689,4046,17800,2702,8046,2056,4545,1069,837,416,1461,557,28002,3694,13411,1910,9148,2027,4053,1270,733,439,657,379,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4635849,10936,1592682,18611,2203820,26210,438454,12831,121300,6331,279593,6364,4028401,16111,1278584,18221,2022497,24399,377103,11663,93367,6218,256850,6159,341744,13670,170919,9947,101652,6828,36668,3477,18949,2913,13556,1987,128658,7666,71257,5101,34054,4179,13094,2100,4888,963,5365,1533,137046,7209,71922,4566,45617,4599,11589,2088,4096,1099,3822,910,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5351425,12197,1901497,17761,2495242,23991,517752,12503,108953,5250,327981,7702,4630850,19823,1495455,19537,2301281,22017,448078,11590,84187,4832,301849,7459,437669,16633,234241,11710,119983,8394,47458,3871,18143,2500,17844,1946,154267,8831,95825,6775,36542,4186,13202,2022,4603,1143,4095,985,128639,6624,75976,5026,37436,3855,9014,1630,2020,796,4193,1061,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7993634,12996,2547590,19179,3902509,29737,924589,15613,115409,5155,503537,9638,6824551,21128,1939548,20750,3575011,29311,768582,14247,81926,4372,459484,8862,712300,17760,363509,11713,196979,10751,101930,5798,22965,2522,26917,2676,304771,12373,173571,8768,75430,6005,36979,2981,7359,1258,11432,1545,152012,9026,70962,5883,55089,5208,17098,2572,3159,1050,5704,1380,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4240137,9660,1329306,14796,2228854,19164,411663,9605,45248,3649,225066,4564,3627841,14573,982754,13255,2064648,18795,344506,9224,30867,2846,205066,4275,332564,10484,180224,7735,90028,5972,40714,3504,9068,1697,12530,1647,188520,8546,113583,6770,46311,4392,19424,2163,3690,1098,5512,1244,91212,6072,52745,4204,27867,3499,7019,1302,1623,715,1958,714,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2334713,8333,749941,13105,1073662,18393,279812,9904,67805,4280,163493,5430,2020421,12214,596570,13646,981001,16956,238199,8656,53394,3603,151257,5152,172667,10568,81754,6731,52250,5313,23162,2999,8736,1692,6765,1142,85336,5917,45621,3717,22124,3839,11548,1726,3682,808,2361,811,56289,5582,25996,3625,18287,2742,6903,1479,1993,785,3110,1060,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4801658,10089,1408259,17088,2416464,23384,570085,11912,95291,4528,311559,7373,4064062,16529,1046370,18021,2198123,22008,470897,11976,65109,4037,283563,7121,416311,14044,194999,9852,124204,7910,60464,4840,18993,2414,17651,2304,204041,7539,111597,5419,53097,4896,25598,2561,7781,1272,5968,1098,117244,7686,55293,4713,41040,4114,13126,2276,3408,1048,4377,1030,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,805187,4340,217470,6552,425604,9302,100994,4970,12267,2036,48852,2336,679104,5792,156097,5698,386491,8694,83764,4659,8870,1878,43882,2329,68736,4767,31893,3543,22919,2864,8998,1466,2062,790,2864,633,27680,3144,15587,2241,6611,1801,3731,829,829,455,922,422,29667,3227,13893,2027,9583,2026,4501,1244,506,334,1184,593,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1434774,5848,415911,7975,764941,11206,148359,5689,20238,2304,85325,3104,1198267,8181,291784,7882,697178,10555,120929,4813,12252,1964,76124,3177,145214,7168,74027,5644,41794,4127,17545,2732,5257,1263,6591,1567,54302,3923,30737,2918,13192,1738,7068,1433,1519,729,1786,649,36991,4885,19363,2839,12777,2289,2817,1121,1210,574,824,411,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2142753,10817,668949,14538,1014182,17386,293237,10237,51148,4445,115237,5561,1654578,16022,463047,11528,842823,16274,221088,9664,30242,3552,97378,4793,376139,14289,158525,10191,133116,8829,54270,4761,16811,2428,13417,2142,23497,3328,11377,2120,5367,1586,5039,1378,1050,538,664,433,88539,7380,36000,4829,32876,4101,12840,2276,3045,1054,3778,1203,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1079469,5029,301092,8126,571443,10949,132080,5490,13169,1828,61685,3269,928057,7733,228267,7355,526521,10545,107711,5134,8835,1616,56723,3214,89268,7173,38905,3897,29376,4200,15152,2389,2738,906,3097,788,27863,3240,15304,2560,6393,1718,4662,970,1163,552,341,250,34281,3412,18616,2473,9153,1881,4555,1137,433,360,1524,551,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7125899,11691,2383384,19114,3526719,23343,609198,12945,142248,6937,464350,8509,6405718,18575,2027701,17406,3288795,21913,540246,12952,113706,6007,435270,8443,385844,14875,178333,9891,134015,7906,39510,3364,18059,2534,15927,1935,164634,8679,80688,5278,56995,5464,15333,2082,5178,1432,6440,1013,169703,9284,96662,6400,46914,4675,14109,2210,5305,1771,6713,1291,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1608305,7297,522954,10453,748077,14253,211595,7561,33849,3346,91830,3748,1396505,10597,424306,10574,683135,13357,180071,7539,25134,2758,83859,3873,130422,9802,60077,5618,39989,4931,20467,2723,5916,1515,3973,1302,39843,4063,21588,3144,10984,2164,4452,1098,1457,801,1362,642,41535,4230,16983,2612,13969,2356,6605,1654,1342,542,2636,846,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15827256,20145,5917978,34971,7146841,44628,1349962,21587,423606,11756,988869,12820,14034944,33275,4942370,38634,6617592,39580,1194230,21497,356789,11342,923963,11991,1068321,25614,558757,16953,323548,14752,100855,5620,45006,4330,40155,3147,407975,12947,251111,9701,100075,6758,31324,2800,13474,1826,11991,1713,316016,12947,165740,8337,105626,6356,23553,2221,8337,1616,12760,2147,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7556172,15293,2269576,20067,3740057,31671,819882,16841,243152,8484,483505,10006,6477948,23218,1749857,20150,3415213,33659,687721,14804,178710,7206,446447,9012,635659,18881,297252,12156,192776,9696,82498,5402,39595,3329,23538,2514,273693,10844,149590,7456,66374,5437,32756,3493,17138,2740,7835,1565,168872,8704,72877,5836,65694,4824,16907,2515,7709,1853,5685,1273,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,540983,4218,162777,5232,290672,7001,50713,3119,3693,805,33128,1877,457046,4775,120935,4666,262439,7071,41264,2790,2582,602,29826,1868,47416,4014,24737,2911,14694,2389,5317,1408,660,441,2008,537,17085,1935,8880,1316,5072,1325,2255,688,149,140,729,249,19436,2738,8225,1629,8467,1991,1877,611,302,344,565,367,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9285919,14626,2835696,23169,4557068,35259,1103434,16672,174270,7074,615451,9909,7975105,18455,2165485,22849,4201078,30227,925714,14477,122837,6030,559991,9867,838278,17302,417753,12874,221972,11205,124178,5936,35322,3615,39053,3058,310818,11115,177674,7233,72472,5207,37178,3589,12125,2061,11369,1760,161718,9347,74784,5003,61546,5424,16364,2544,3986,1167,5038,1223,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2953674,8599,797868,12507,1504043,16152,386783,8674,66461,4040,198519,5670,2472205,13985,589673,11859,1347561,13888,310367,7400,46439,4118,178165,5708,289530,11023,123255,6703,95688,6405,45701,3958,12535,1944,12351,1819,119100,6535,55793,4150,32305,3404,21471,2743,4936,1280,4595,1037,72839,5713,29147,3324,28489,3810,9244,1754,2551,746,3408,902,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3086577,9048,891643,13744,1553519,20045,413168,10179,54465,4516,173782,6175,2550663,14275,641527,13229,1379985,18522,336432,8904,38242,3988,154477,5691,339010,10962,157318,7618,109324,7493,50535,4171,10157,1724,11676,1979,113064,7665,55106,4724,34249,4324,15170,1743,3507,976,5032,1343,83840,6445,37692,3161,29961,3643,11031,2134,2559,987,2597,867,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
