GEO_ID,B25120_001E,B25120_001M,B25120_002E,B25120_002M,B25120_003E,B25120_003M,B25120_004E,B25120_004M,B25120_005E,B25120_005M,NAME,B25120_001MA,B25120_001EA,B25120_002MA,B25120_002EA,B25120_003MA,B25120_003EA,B25120_004EA,B25120_004MA,B25120_005EA,B25120_005MA,state
0400000US01,101244987500,1386735199,84222215000,1285830810,58994511900,1148520249,25227703100,954424985,17022772500,565413213,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,20697356400,604346200,15787331100,620330091,12173165800,603343543,3614165300,282553746,4910025300,351301440,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,146668175400,1588823613,114025527200,1688048264,88174179300,1590891856,25851347900,855140185,32642648200,891627445,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,58400754500,971198254,46906852700,1019468451,31492094600,934983613,15414758100,578969453,11493901800,571283125,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US06,985876846000,5136745147,698562518000,5247971662,570687212700,4726501005,127875305400,2481366477,287314327900,2483546467,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,141990596100,1533007173,113980303500,1616492407,92430600500,1383920735,21549703000,845412770,28010292600,687198738,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,122393637500,1898862207,102668529400,1962694401,79993788800,1632412500,22674740600,1234587885,19725108200,642025766,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US10,23851763000,615617849,20088774100,548904817,15676296300,501228721,4412477800,349996581,3762988900,352592864,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,23461665800,692685580,15038379700,774440026,12237871700,726028484,2800508000,462417743,8423286100,402339713,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US12,435307997100,3721702623,346505449400,3688840987,243192237200,3013131378,103313212200,1943389175,88802547700,1528274859,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,219277329200,1940083055,175811302300,1924029106,138949269000,1721335891,36862033200,960047646,43466026900,906079640,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US15,35468656400,643759884,24772980700,732619733,18413002800,638111316,6359977900,369197448,10695675700,447196023,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US16,32345463500,628709624,26517396200,676994267,20119019000,686741018,6398377300,355418144,5828067300,274975195,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US17,342312043000,2288297469,279982759900,2304213829,211355215600,2141361303,68627544300,1696595703,62329283100,937678626,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US18,144426957100,1178183660,120720871600,1262936230,92858530600,1247466642,27862341000,719991776,23706085500,530726151,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US19,74508507200,917573335,62940330000,974830329,43447119400,791759408,19493210600,696347142,11568177100,387600187,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US20,69507770200,1123233010,56870898400,1127487241,40218936400,998361833,16651962000,646535642,12636871800,419410289,Kansas,null,null,null,null,null,null,null,null,null,null,20
0400000US21,91493382800,1282861059,75252001900,1351877439,53197334200,1066087757,22054667800,825230789,16241380900,506216800,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,99895956600,1463461602,80698882200,1535479672,52960081900,1359416001,27738800300,802136770,19197074400,616475477,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US23,32343259600,607519315,27236137300,601932619,19918926200,556167634,7317211000,338584557,5107122300,301474236,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US24,190540559500,1990430315,154275913000,2060677103,127740839600,1779286530,26535073400,966901220,36264646500,993984191,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US25,211727694600,1638617622,165900229300,1730102520,129686156400,1628664671,36214072900,1160729927,45827465200,1064172378,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US26,227528832200,1513538191,193634775000,1445811392,142131631800,1492620057,51503143200,1142756871,33894057200,674030946,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US27,149220767000,1488472218,128245814600,1610723898,98700246600,1366614288,29545568000,931215351,20974952400,562196848,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US28,54637832200,865095973,44736772300,924941856,28140038300,853890696,16596734000,682621314,9901060000,405197747,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US29,139920207400,1416226529,115050099200,1524836252,84485645200,1222688909,30564454000,1039681149,24870108200,766972415,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US30,22660879700,457623910,18493998900,486200061,12080462200,419349183,6413536700,366638402,4166880800,223173243,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US31,44330962000,675457693,35876209300,718080543,25525064300,670164479,10351145100,450242986,8454752700,350966314,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US32,65950869400,1185731435,46498295700,1128369797,37684063300,1003703378,8814232400,547679256,19452573700,639096301,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US33,39854667400,818291309,33269122000,799592374,25820999800,724641588,7448122200,437575812,6585545400,409131893,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US34,288316259900,2397791870,233918365000,2505119874,181625498300,2484917071,52292866700,1521538833,54397894900,1010532577,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US35,44116755600,798980509,35348174700,807153975,24222341200,725027947,11125833500,600988538,8768581000,376435191,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US36,566547400900,4198517379,394643311500,3890854247,285128985100,3496699062,109514326400,2229630117,171904089400,2081799237,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US37,216775665500,2083550043,175468784000,2162534783,133260255000,1773460709,42208529000,1261020930,41306881500,775433817,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US38,17186069100,468861582,13919601300,493031439,8510185500,425455971,5409415800,273485989,3266467800,202135117,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US39,269940138900,1687650754,222772662400,1696187489,167662027100,1740823400,55110635300,1113784312,47167476600,905233779,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US40,81008804200,781862054,65400396700,889942159,44597829700,861117885,20802567000,734597245,15608407500,452044502,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
