GEO_ID,B19128_001E,B19128_001M,B19128_002E,B19128_002M,B19128_003E,B19128_003M,B19128_004E,B19128_004M,B19128_005E,B19128_005M,B19128_006E,B19128_006M,B19128_007E,B19128_007M,B19128_008E,B19128_008M,B19128_009E,B19128_009M,B19128_010E,B19128_010M,B19128_011E,B19128_011M,NAME,B19128_001EA,B19128_001MA,B19128_002EA,B19128_002MA,B19128_003EA,B19128_003MA,B19128_004EA,B19128_004MA,B19128_005MA,B19128_005EA,B19128_006EA,B19128_006MA,B19128_007EA,B19128_007MA,B19128_008MA,B19128_008EA,B19128_009MA,B19128_009EA,B19128_010EA,B19128_010MA,B19128_011MA,B19128_011EA,state
0400000US01,80708400700,1358094056,68361294600,1309962576,26668880500,824026890,41692414100,1067483080,12347106100,512147966,3604067400,342654530,1486844000,200165149,2117223300,299075294,8743038700,383850667,3640588100,191323145,5102450600,350651157,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,15946055100,683089048,13708921500,708553918,6491030100,513733921,7217891400,497938737,2237133500,203945798,920545400,154097995,473502100,89693058,447043300,121181198,1316588200,157852570,812114600,127003694,504473600,91895409,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,110837073600,1414703490,94008517100,1546868080,36599063400,1130601068,57409453800,1215725465,16828556500,630419137,5977220700,411223111,2937488100,273661542,3039732600,291381694,10851335800,469568733,5315221000,312320128,5536114800,294921057,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,46716171500,896834697,39779274800,950251932,15226841200,551626066,24552433600,748366290,6936896700,319514799,2051353400,172015940,833097300,117471238,1218256100,124407745,4885543300,250650489,2205548700,163406970,2679994600,200739360,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,750209344100,4711742341,626269405800,4558668277,291686880000,3273289936,334582525800,3376592363,123939938300,1683141759,43936125800,1101251525,17056837000,696678927,26879288800,946597403,80003812500,1293239341,33400998700,1025459092,46602813800,1119144746,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,108269626400,1526077560,94354109200,1526142738,41182025000,1262522605,53172084100,1330134846,13915517200,598734838,5326079900,358921889,2603636700,281772839,2722443200,262119632,8589437300,478135813,4281757400,282438443,4307679900,361185542,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,96397217300,1927912126,83339808000,1807109357,39642011500,1303105867,43697796600,1298404589,13057409300,601785267,4422837800,447775323,1661960500,264130377,2760877300,355327621,8634571500,500249216,4243714500,351775981,4390857000,319216792,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,18692282600,672001554,15864332500,672918898,6320887900,397793234,9543444600,562413630,2827950100,226997261,812798900,146204578,400979200,107524125,411819600,94739838,2015151300,201414084,999017200,153576603,1016134000,141749021,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,12286554800,743050887,9963728700,663089072,3980785600,446212839,5982943100,551368474,2322826100,245797605,626866200,158605304,229602500,66156981,397263600,131646148,1695959900,202553650,606513000,94129387,1089447000,176254192,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,328458513300,3549633674,278024066700,3525142663,100054750900,2204781729,177969315800,2753002483,50434446500,1085951622,15395059000,716597504,6183157600,462100772,9211901500,513717722,35039387500,852257654,15439947800,494401587,19599439700,730400001,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,172854522900,1994973882,146389841400,1857241806,65974489800,1345724520,80415351600,1387778365,26464681400,812922457,7702993700,548758421,3188631800,334425648,4514361900,421272625,18761687700,529790974,8976156900,332008582,9785530900,392259510,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,27298517800,593834760,22162737300,628254792,8852058500,503318500,13310678800,511789541,5135780500,351358660,1831616600,246183108,506456700,119752884,1325159900,202237994,3304163900,283146817,824200600,108219124,2479963300,263797843,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,26020374900,644045824,23094174400,625422024,9899732100,483635448,13194442300,518934801,2926200600,233483706,1113160300,157799796,567944100,122813619,545216300,108738819,1813040200,161399018,1017909500,106190652,795130700,109931502,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,264789395300,2426144124,227415708700,2435333440,104231739100,1755006530,123183969600,1825715529,37373686600,803981697,11828293100,544588899,4612752800,353954285,7215540200,469528060,25545393500,658737485,10976622100,460250280,14568771500,506121730,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,113344372200,1187185760,97709844200,1159445520,40698447100,925299124,57011397100,961066165,15634528000,506482843,5186020900,345886152,2472310500,270629521,2713710400,237153636,10448507200,356467042,5137305400,287416841,5311201700,236900262,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,58035370400,955052457,51820996300,1026494758,21265288400,652248111,30555707900,805815890,6214374100,283790926,2257510500,191569018,1166222700,138809470,1091287800,145556160,3956863500,220746529,2139116100,158902069,1817747400,146266872,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,54256693200,1071915869,47771844400,990966483,19838132000,737936426,27933712400,687165288,6484848800,372442398,2469815300,262908829,1313922200,227015484,1155893100,148081810,4015033500,255638173,2118647500,172265260,1896385900,191264375,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,72424057200,1208840627,62520711400,1189502630,26158591000,876074041,36362120500,800722328,9903345800,426471516,3158573800,261192226,1503309300,179216895,1655264500,184593728,6744771900,324623446,3089492800,187900901,3655279200,250984756,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,78012728500,1383383669,64380695500,1426718413,26515522300,946470732,37865173300,1247814759,13632032900,468040075,4024114300,286221111,1628694600,183069423,2395419700,223915837,9607918600,428291314,4116370000,219610381,5491548600,355016804,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,24336415400,607744346,21239069400,587419741,7843964000,509815051,13395105400,493354764,3097345900,236895154,1207622100,216713683,701995300,174545469,505626800,104025409,1889723900,147709135,950844300,100206876,938879600,103613438,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,149157874900,2011688105,125534559300,2064795362,55462333500,1395762035,70072225800,1596381483,23623315700,734799298,7094971900,527344095,2622122300,251384830,4472849600,479515314,16528343800,583207803,7380281500,401916963,9148062300,412564415,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,160157243500,1785514961,138183470200,1784969766,64805328700,1450421156,73378141500,1488558423,21973773300,796229574,6198964400,422322093,2397685800,283257755,3801278600,308547895,15774808900,639511461,6786190100,349606372,8988618700,545694551,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,177829652700,1617796202,152443326000,1566316041,64033208200,1377235879,88410117800,1220772423,25386326600,694772126,7910218200,451799557,3338675500,247843272,4571542700,358341708,17476108400,498879852,7870429500,297256854,9605678900,321418866,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,114996617300,1554637347,102404202100,1529030832,46434606100,1256431883,55969596000,1083207233,12592415200,443451806,4646027300,300708141,2171178500,240037426,2474848800,202598965,7946387900,318691005,4305861100,260372317,3640526800,247486001,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,43710647500,872967139,35813338000,853152738,14477086100,562113609,21336251900,630975732,7897309500,349871505,2140536500,273083779,725268400,104510820,1415268200,241723494,5756772900,280305577,2405819500,145658941,3350953400,262389085,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,108615438200,1439385541,93841381300,1370228944,38583587300,943052023,55257794000,1036023112,14774056900,544892400,4570832800,316469176,2229771800,238470326,2341061000,232084252,10203224100,427661364,4700050000,324567940,5503174100,339756678,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,17131770800,512306619,15260766500,497110622,5661765100,333615791,9599001300,431402080,1871004400,155608841,746916600,92654061,370215800,64161309,376700900,71660434,1124087700,120931125,524089300,72038543,599998500,99563717,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,34763043800,722671540,30763325500,707832626,12953462100,512037113,17809863500,617639774,3999718300,214675668,1452255100,158269585,672129400,92321888,780125700,120346948,2547463100,173346129,1336237600,122351318,1211225500,133525865,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,47514546000,1205134147,38408385200,1114920626,16443646200,769856111,21964739000,850886027,9106160800,497356229,3665918100,316408574,1689032000,242290095,1976886100,258248173,5440242600,355798604,2558607800,260879545,2881634800,243473232,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,30918327500,795122869,27282939700,814111239,11484305700,602771959,15798634000,589726839,3635387800,297242069,1479388800,246209291,733802500,160146619,745586300,203136461,2155999000,174811869,1003922000,121500711,1152077000,133179361,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,231961140000,2200517850,199570466600,2112806210,97695700400,1572955125,101874766200,1752309057,32390673400,781168868,10504836500,434919716,3966902000,340873443,6537934500,371217539,21885837000,698883918,8239020800,397653707,13646816200,646256541,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,33326658200,744993078,27478791800,746635567,10396233200,564791733,17082558600,616369635,5847866300,379141294,2285851100,259313791,942232100,141384945,1343618900,176601177,3562015300,273676638,1680908000,199835826,1881107300,182423651,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,423642907200,4243176273,352320382300,4573207676,161288519100,2998663336,191031863100,3114614672,71322524900,1643180397,21725605900,893502734,7549170300,468702731,14176435700,718917635,49596919000,1312206380,20103199700,811824201,29493719300,979731210,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,168770180600,2132620212,145260179100,2020382115,61123052600,1310109715,84137126500,1448135856,23510001500,634820123,6793652700,382693036,2994530500,250431034,3799122200,274100159,16716348900,493052895,7869055000,355136130,8847293900,360608404,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,13025511900,415204008,11857390800,417001993,4744952000,303477862,7112438800,320745813,1168121100,112595563,463690400,89917994,200920700,58857494,262769800,57584134,704430700,75187389,368046500,49376605,336384200,61365461,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
