GEO_ID,B16009_001E,B16009_001M,B16009_002E,B16009_002M,B16009_003E,B16009_003M,B16009_004E,B16009_004M,B16009_005E,B16009_005M,B16009_006E,B16009_006M,B16009_007E,B16009_007M,B16009_008E,B16009_008M,B16009_009E,B16009_009M,B16009_010E,B16009_010M,B16009_011E,B16009_011M,B16009_012E,B16009_012M,B16009_013E,B16009_013M,B16009_014E,B16009_014M,B16009_015E,B16009_015M,B16009_016E,B16009_016M,B16009_017E,B16009_017M,B16009_018E,B16009_018M,B16009_019E,B16009_019M,B16009_020E,B16009_020M,B16009_021E,B16009_021M,B16009_022E,B16009_022M,B16009_023E,B16009_023M,B16009_024E,B16009_024M,B16009_025E,B16009_025M,B16009_026E,B16009_026M,B16009_027E,B16009_027M,NAME,B16009_001EA,B16009_001MA,B16009_002MA,B16009_002EA,B16009_003MA,B16009_003EA,B16009_004EA,B16009_004MA,B16009_005MA,B16009_005EA,B16009_006MA,B16009_006EA,B16009_007EA,B16009_007MA,B16009_008EA,B16009_008MA,B16009_009MA,B16009_009EA,B16009_010EA,B16009_010MA,B16009_011EA,B16009_011MA,B16009_012MA,B16009_012EA,B16009_013EA,B16009_013MA,B16009_014MA,B16009_014EA,B16009_015EA,B16009_015MA,B16009_016EA,B16009_016MA,B16009_017MA,B16009_017EA,B16009_018EA,B16009_018MA,B16009_019EA,B16009_019MA,B16009_020MA,B16009_020EA,B16009_021MA,B16009_021EA,B16009_022EA,B16009_022MA,B16009_023EA,B16009_023MA,B16009_024MA,B16009_024EA,B16009_025EA,B16009_025MA,B16009_026MA,B16009_026EA,B16009_027MA,B16009_027EA,state
0400000US21,3941728,3642,713578,18380,176112,8085,162500,7582,8586,1953,3992,1672,673,472,361,376,537466,13099,502713,12848,20031,2771,7431,2236,4846,1811,2445,1157,3228150,18547,550413,7758,520223,7927,16625,2724,7547,1983,4844,1134,1174,685,2677737,13766,2569182,14106,50529,3874,30800,3855,20381,2671,6845,1961,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4105099,3593,723101,18959,197736,9831,186751,9665,6046,1433,2760,1258,1667,707,512,652,525365,12928,471465,13162,21621,2768,24840,2849,5807,1430,1632,1096,3381998,18762,592071,9204,554754,10160,19817,2746,11050,2277,5699,1478,751,533,2789927,14394,2525559,17347,96230,4473,126822,5932,35513,2964,5803,1593,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1226375,1425,151696,6951,32181,3325,29515,3330,754,512,158,130,51,66,1703,490,119515,4913,110513,4847,1306,551,4526,853,1010,556,2160,724,1074679,7092,169228,3417,162232,3484,1832,734,3202,732,1199,767,763,479,905451,5163,843422,5115,5340,1416,47742,3454,6086,1693,2861,966,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5285018,3286,501782,18019,117755,7840,96813,6937,11249,2532,3195,1159,2656,1629,3842,1825,384027,12793,300552,11865,35073,4362,20803,3837,15711,2938,11888,3094,4783236,18390,852503,8564,719120,10225,60885,4246,35494,4302,26042,2703,10962,2795,3930733,13363,3285647,14001,241959,7123,184156,9319,151828,6493,67143,6224,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5970359,2712,662742,18550,138416,7765,81772,6472,40236,4054,10100,2226,3638,1327,2670,1213,524326,14629,332674,10971,99179,6162,54919,6017,26395,3648,11159,3004,5307617,19080,898456,8082,733793,8388,66471,4475,61973,4770,28143,2810,8076,1875,4409161,14805,3521838,19361,265675,7971,411855,16554,163657,7399,46136,5420,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9073492,3778,1453196,27864,373588,11965,323388,11190,21809,2890,8919,2281,3000,978,16472,2637,1079608,19579,954291,19639,43871,3989,30186,3800,14282,2112,36978,4266,7620296,28427,1340003,12854,1226068,13218,45749,3387,30464,2816,19139,1985,18583,3081,6280293,19632,5791222,23036,135789,5019,185591,7966,90749,4907,76942,6364,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4837392,3121,539131,13416,132052,7018,95577,5986,13443,2409,2874,945,9772,2527,10386,2389,407079,9602,331910,8525,26148,3040,8651,1648,18654,3017,21716,3194,4298261,13785,782242,7177,698542,6586,36562,3098,14001,1788,24232,2576,8905,2190,3516019,10122,3203310,11129,106901,4791,77138,5042,85459,4798,43211,4569,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2668769,3297,564127,20198,161839,8873,155830,8603,4357,1335,276,440,490,485,886,724,402288,14436,385466,13936,11725,2343,1473,766,1979,1123,1645,1065,2104642,20216,374424,8880,361790,8563,8412,1754,1766,598,1740,746,716,607,1730218,14759,1670732,14671,34438,3620,9811,1730,11611,1837,3626,946,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5439669,3061,786914,19591,189303,9315,169672,8544,11712,2551,4621,1552,1503,775,1795,1186,597611,13015,547611,12043,24128,3433,11169,1906,10000,1754,4703,1474,4652755,19681,824009,9790,774193,10730,23018,2742,15696,2601,6701,1398,4401,1359,3828746,13622,3618932,14399,80251,4350,74330,5796,40101,3662,15132,2990,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,903534,2704,125642,8634,28491,3620,26011,3372,203,169,1447,965,15,30,815,740,97151,6681,91118,6324,1596,505,2341,950,221,196,1875,612,777892,8303,128995,3655,123637,3526,1919,722,1576,658,227,202,1636,718,648897,6325,621467,6878,8081,1581,10391,2225,2887,779,6071,1630,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1646994,2230,201879,9885,53908,4739,37105,3785,11310,2917,1754,1364,694,780,3045,2193,147971,6878,120508,5888,18154,3072,3485,1692,2872,1304,2952,1331,1445115,10038,267675,4856,239128,4574,22105,2365,3122,1044,2869,707,451,439,1177440,7053,1079170,6710,61397,4175,21053,2786,11253,2199,4567,1336,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2482946,1770,349978,18241,96155,8520,50728,6351,42248,5215,801,521,2037,1104,341,311,253823,12378,167661,8649,64351,6206,5397,1554,13901,3155,2513,1194,2132968,17917,376084,8308,263376,6478,91435,6642,7000,1630,12645,2483,1628,744,1756884,12610,1288418,11400,299979,8886,47682,5000,108223,5634,12582,3107,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1208723,1350,96055,7294,18584,3150,17004,2924,703,542,493,411,0,257,384,372,77471,5296,69128,4828,1938,715,4651,1757,638,299,1116,709,1112668,7139,195275,3075,182300,3130,4734,1351,5294,1475,2707,735,240,199,917393,5192,845430,5512,17777,2393,39752,3174,11208,1576,3226,984,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8093963,2634,793286,21921,203843,9763,121544,8354,65863,6361,9545,2307,3530,1216,3361,1508,589443,15404,328376,10267,174042,9604,51850,4618,25077,3384,10098,2274,7300677,22449,1302660,10204,968415,10800,178116,7865,88831,6720,53224,3459,14074,2149,5998017,15934,4260444,21736,824662,12664,545498,16738,286190,9437,81223,7002,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1883022,2223,367161,18329,106868,7695,60095,5759,40818,4460,275,373,1183,767,4497,1401,260293,12791,120064,7850,109257,8905,1951,715,2762,1257,26259,3410,1515861,18775,263413,8260,191058,7072,61751,5530,983,601,2058,764,7563,1825,1252448,12887,826522,10178,339092,10275,17157,2651,9708,1481,59969,5091,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17747850,5504,2550553,42762,629709,16589,353660,13073,172632,8718,64107,6193,22507,2782,16803,3564,1920844,31824,1092139,21091,471977,15105,189572,11355,129675,8524,37481,4386,15197297,42707,2480793,16059,1859875,19420,311507,10943,181830,7723,86551,4660,41030,5621,12716504,31736,9074131,35770,1689989,16975,1161800,20485,618901,15312,171683,10028,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8679686,4736,1446020,26510,378293,12980,290407,10770,76743,6420,3027,1075,4735,1467,3381,1480,1067727,18739,897626,18500,132038,8576,14034,2608,15222,2675,8807,2599,7233666,26629,1248488,13018,1109656,12790,96172,5378,17232,3207,21070,2584,4358,1637,5985178,19183,5428566,21388,332033,8418,105949,7823,91740,5379,26890,4456,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,607329,1197,76522,4878,15743,2238,14151,2028,779,634,87,128,0,211,726,439,60779,3749,55042,3465,609,333,1756,455,1609,923,1763,774,530807,4785,88790,2306,85363,2577,883,378,1413,490,714,389,417,353,442017,3788,422614,3639,3444,902,12095,1476,2357,882,1507,642,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10520103,4473,1577230,30377,422050,13442,376402,13215,22226,2972,13200,3335,2952,1064,7270,2334,1155180,20974,1046900,20567,46342,4124,27216,3565,15348,2377,19374,3559,8942873,30568,1548090,14486,1454048,13941,33421,3501,36348,3805,15892,2461,8381,1835,7394783,21123,6942237,21122,129437,6348,198013,9172,79581,4296,45515,4970,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3386881,3303,544079,13785,154148,7630,128726,7195,21574,3767,762,532,2435,1131,651,515,389931,9313,335637,8022,38268,4321,5863,1835,5074,1172,5089,1507,2842802,14289,502101,8348,458999,8199,32040,3006,2491,939,5851,1423,2720,881,2340701,9661,2153354,8289,115457,5188,23859,3441,34155,2824,13876,1744,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3533262,2515,538923,15390,126374,6020,89610,6145,29528,3642,2059,1070,4532,1149,645,585,412549,12117,330446,9614,54727,5178,11244,2020,13614,2116,2518,1121,2994339,16011,493411,6705,410273,7386,55532,4196,13737,3183,12103,1979,1766,870,2500928,12429,2194555,13409,164924,6573,66217,5641,65116,4121,10116,2689,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11582235,3992,1492327,25561,366332,12629,296812,11972,48843,4898,11871,2584,5491,1757,3315,1228,1125995,17338,946001,16213,105292,6580,38895,4028,26983,3299,8824,2459,10089908,25384,1657432,12661,1497343,12658,66603,4941,63329,5287,22557,2235,7600,2138,8432476,18044,7673438,22467,272701,8364,303966,10614,142588,6782,39783,4069,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,955941,962,129051,8249,29084,3570,16464,2522,10654,2421,1464,661,212,358,290,259,99967,6113,66171,5367,20654,3130,9376,2150,2735,1210,1031,555,826890,8195,136351,3590,109756,3397,17711,2263,5629,1461,2974,1000,281,222,690539,6245,563032,6178,57864,3500,52333,3876,12545,1746,4765,1604,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4196576,3529,719673,20673,181640,10639,157598,9558,21084,3788,2118,1294,693,525,147,186,538033,13715,486810,13243,41204,3400,5799,1568,2983,1111,1237,656,3476903,20087,586361,10533,547702,10622,26162,3239,7414,1516,4244,1350,839,493,2890542,13667,2718925,13060,99917,5121,39565,3705,25912,2782,6223,2306,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,731464,1215,101596,6934,23796,3187,20128,2959,366,362,660,650,0,223,2642,1268,77800,4822,68030,4839,1368,494,2013,679,484,344,5905,1293,629868,7014,117441,3557,108413,3831,4040,778,1735,599,377,322,2876,1133,512427,4872,481151,5350,8935,1400,10441,1877,3780,1424,8120,1934,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5794964,4358,977042,25958,258642,12206,229278,11964,21445,2801,2581,1147,2373,1157,2965,1694,718400,17544,647012,16630,50612,4727,9281,2044,5774,1654,5721,2025,4817922,25736,810765,11860,762966,11757,28334,3359,8799,1935,7018,1391,3648,1327,4007157,17537,3779848,17494,120489,5921,47620,4748,41308,3553,17892,3930,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
