GEO_ID,B15001_001E,B15001_001M,B15001_002E,B15001_002M,B15001_003E,B15001_003M,B15001_004E,B15001_004M,B15001_005E,B15001_005M,B15001_006E,B15001_006M,B15001_007E,B15001_007M,B15001_008E,B15001_008M,B15001_009E,B15001_009M,B15001_010E,B15001_010M,B15001_011E,B15001_011M,B15001_012E,B15001_012M,B15001_013E,B15001_013M,B15001_014E,B15001_014M,B15001_015E,B15001_015M,B15001_016E,B15001_016M,B15001_017E,B15001_017M,B15001_018E,B15001_018M,B15001_019E,B15001_019M,B15001_020E,B15001_020M,B15001_021E,B15001_021M,B15001_022E,B15001_022M,B15001_023E,B15001_023M,B15001_024E,B15001_024M,B15001_025E,B15001_025M,B15001_026E,B15001_026M,B15001_027E,B15001_027M,B15001_028E,B15001_028M,B15001_029E,B15001_029M,B15001_030E,B15001_030M,B15001_031E,B15001_031M,B15001_032E,B15001_032M,B15001_033E,B15001_033M,B15001_034E,B15001_034M,B15001_035E,B15001_035M,B15001_036E,B15001_036M,B15001_037E,B15001_037M,B15001_038E,B15001_038M,B15001_039E,B15001_039M,B15001_040E,B15001_040M,B15001_041E,B15001_041M,B15001_042E,B15001_042M,B15001_043E,B15001_043M,B15001_044E,B15001_044M,B15001_045E,B15001_045M,B15001_046E,B15001_046M,B15001_047E,B15001_047M,B15001_048E,B15001_048M,B15001_049E,B15001_049M,B15001_050E,B15001_050M,B15001_051E,B15001_051M,B15001_052E,B15001_052M,B15001_053E,B15001_053M,B15001_054E,B15001_054M,B15001_055E,B15001_055M,B15001_056E,B15001_056M,B15001_057E,B15001_057M,B15001_058E,B15001_058M,B15001_059E,B15001_059M,B15001_060E,B15001_060M,B15001_061E,B15001_061M,B15001_062E,B15001_062M,B15001_063E,B15001_063M,B15001_064E,B15001_064M,B15001_065E,B15001_065M,B15001_066E,B15001_066M,B15001_067E,B15001_067M,B15001_068E,B15001_068M,B15001_069E,B15001_069M,B15001_070E,B15001_070M,B15001_071E,B15001_071M,B15001_072E,B15001_072M,B15001_073E,B15001_073M,B15001_074E,B15001_074M,B15001_075E,B15001_075M,B15001_076E,B15001_076M,B15001_077E,B15001_077M,B15001_078E,B15001_078M,B15001_079E,B15001_079M,B15001_080E,B15001_080M,B15001_081E,B15001_081M,B15001_082E,B15001_082M,B15001_083E,B15001_083M,NAME,B15001_001MA,B15001_001EA,B15001_002MA,B15001_002EA,B15001_003MA,B15001_003EA,B15001_004EA,B15001_004MA,B15001_005MA,B15001_005EA,B15001_006EA,B15001_006MA,B15001_007EA,B15001_007MA,B15001_008MA,B15001_008EA,B15001_009MA,B15001_009EA,B15001_010MA,B15001_010EA,B15001_011MA,B15001_011EA,B15001_012MA,B15001_012EA,B15001_013EA,B15001_013MA,B15001_014MA,B15001_014EA,B15001_015MA,B15001_015EA,B15001_016EA,B15001_016MA,B15001_017MA,B15001_017EA,B15001_018MA,B15001_018EA,B15001_019EA,B15001_019MA,B15001_020MA,B15001_020EA,B15001_021MA,B15001_021EA,B15001_022MA,B15001_022EA,B15001_023MA,B15001_023EA,B15001_024EA,B15001_024MA,B15001_025MA,B15001_025EA,B15001_026EA,B15001_026MA,B15001_027EA,B15001_027MA,B15001_028EA,B15001_028MA,B15001_029EA,B15001_029MA,B15001_030MA,B15001_030EA,B15001_031EA,B15001_031MA,B15001_032MA,B15001_032EA,B15001_033EA,B15001_033MA,B15001_034MA,B15001_034EA,B15001_035EA,B15001_035MA,B15001_036EA,B15001_036MA,B15001_037EA,B15001_037MA,B15001_038EA,B15001_038MA,B15001_039EA,B15001_039MA,B15001_040MA,B15001_040EA,B15001_041EA,B15001_041MA,B15001_042MA,B15001_042EA,B15001_043MA,B15001_043EA,B15001_044MA,B15001_044EA,B15001_045MA,B15001_045EA,B15001_046MA,B15001_046EA,B15001_047MA,B15001_047EA,B15001_048EA,B15001_048MA,B15001_049MA,B15001_049EA,B15001_050MA,B15001_050EA,B15001_051MA,B15001_051EA,B15001_052MA,B15001_052EA,B15001_053EA,B15001_053MA,B15001_054MA,B15001_054EA,B15001_055EA,B15001_055MA,B15001_056EA,B15001_056MA,B15001_057MA,B15001_057EA,B15001_058EA,B15001_058MA,B15001_059EA,B15001_059MA,B15001_060EA,B15001_060MA,B15001_061EA,B15001_061MA,B15001_062MA,B15001_062EA,B15001_063EA,B15001_063MA,B15001_064MA,B15001_064EA,B15001_065EA,B15001_065MA,B15001_066MA,B15001_066EA,B15001_067MA,B15001_067EA,B15001_068EA,B15001_068MA,B15001_069EA,B15001_069MA,B15001_070MA,B15001_070EA,B15001_071EA,B15001_071MA,B15001_072MA,B15001_072EA,B15001_073EA,B15001_073MA,B15001_074EA,B15001_074MA,B15001_075MA,B15001_075EA,B15001_076EA,B15001_076MA,B15001_077MA,B15001_077EA,B15001_078EA,B15001_078MA,B15001_079EA,B15001_079MA,B15001_080MA,B15001_080EA,B15001_081EA,B15001_081MA,B15001_082EA,B15001_082MA,B15001_083MA,B15001_083EA,state
0400000US13,7218066,3271,3465631,4417,501451,5073,19858,2795,102536,6146,175879,8061,163645,6046,12384,2110,24748,2760,2401,815,647052,5806,44595,4188,78316,5059,189734,7060,142943,6115,38508,3567,111177,5435,41779,3412,690862,4501,31617,2967,67684,4753,205116,7873,144121,5796,42903,3870,136589,5155,62832,3485,1189142,5232,59070,4600,116455,5944,361982,8307,234158,6724,77679,4522,213604,6343,126194,5197,437124,2662,53125,4080,50785,3229,125819,4740,76966,4086,15937,1796,63656,3445,50836,3093,3752435,3820,480992,4381,10829,2303,71161,4739,142553,8177,196446,7655,19202,2858,37909,4185,2892,951,675851,5088,27614,3823,59676,4457,151693,7008,167715,7121,53451,4451,144123,6366,71579,3872,716021,5357,23819,2748,47293,3908,178087,6821,161288,6030,65172,4724,154117,6025,86245,4521,1282797,4913,48212,3626,107128,5049,390126,7485,284437,7865,105316,5382,215663,6916,131915,4553,596774,2417,74910,3455,89260,3785,222419,5751,94872,3534,23864,2396,54713,3397,36736,2897,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1059960,702,527069,879,71616,980,300,217,5650,1458,32310,2798,27157,3067,3177,1054,2936,797,86,143,93506,1283,1052,648,3724,894,30956,2237,25923,2766,9742,1884,17801,2023,4308,1064,89919,1111,2008,844,3815,888,28190,2590,18631,2131,9027,1511,19145,1484,9103,1370,184147,1072,6948,1437,9551,1480,47764,2921,43935,2829,17280,1925,38032,2800,20637,1954,87881,714,8047,1328,5496,1139,28994,2144,16324,1798,4359,1185,13913,1584,10748,1369,532891,478,61416,1010,551,479,2960,943,21790,2805,25971,2712,4090,1189,5750,1054,304,200,87444,1299,807,441,4048,974,21600,2452,23031,2359,8751,1300,21533,1908,7674,1290,86395,904,1508,579,3640,938,23079,2159,18796,1984,9765,1689,19928,1919,9679,1553,187391,1097,8018,1513,8288,1583,45902,3181,44243,2990,22250,2386,39961,2792,18729,1762,110245,482,16162,1707,10487,1252,38778,2356,17954,1933,4481,1027,14051,1463,8332,1224,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1142490,1393,566293,1707,78541,2132,1405,734,13198,1736,27846,2348,29635,2657,2760,1125,3575,1105,122,187,105154,2207,3815,1126,8724,1608,33735,2671,29191,2807,8435,1458,16256,1903,4998,1256,98059,1622,3484,897,7627,1510,26713,1954,23004,2059,9248,1170,19226,1966,8757,1305,193899,1861,8493,1290,14414,2000,53723,3165,47906,2712,17198,2037,32702,2324,19463,2144,90640,882,5803,933,7809,1217,28406,1830,21379,1939,3936,924,12689,1352,10618,1493,576197,1744,76120,1523,1284,736,8512,1515,23595,2514,32313,2895,3748,1066,6668,1336,0,267,104286,1970,2879,907,6143,1267,26165,2362,33488,3066,9504,1455,20447,2282,5660,1137,95312,1634,3867,1088,5664,1266,21936,2026,27398,2097,9783,1396,20044,1989,6620,1087,194278,1836,7016,1164,12018,1723,52768,2834,56105,3047,18360,1755,32636,2370,15375,1994,106201,1010,6215,965,11495,1575,39232,2360,28583,1875,5239,1098,11218,1719,4219,836,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9717236,2515,4696320,4528,637802,3487,15729,2535,99513,5407,191693,5697,236084,7631,30459,3092,59801,3906,4523,954,887293,3773,38624,3473,81087,5116,230608,6999,191947,7752,60177,4042,207109,5761,77741,4564,859358,3407,41552,3813,64623,4288,231016,8392,176338,6534,62068,3839,177525,5930,106236,4859,1632894,3143,81246,4557,111514,5651,458722,9778,351715,7108,121259,5010,296030,6512,212408,6781,678973,1655,67605,3838,68889,3132,221969,5722,123237,4095,21391,2082,93941,3691,81941,3466,5020916,4055,613672,4068,7341,1678,68154,4235,151892,6266,262683,6842,34880,2999,82458,4048,6264,1236,887383,3607,24214,2822,57553,4139,168279,6100,194142,7394,72189,4326,247525,7312,123481,4985,868066,2963,36211,2812,49405,3881,186446,5299,195930,6242,83567,3810,198597,6037,117910,4334,1715946,2885,80081,4366,102954,5254,469474,8351,397570,8353,151724,5233,319147,6814,194996,5804,935849,1560,103094,4161,101839,4032,369662,6787,175095,5287,36829,2668,89751,3643,59579,3967,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4884506,2705,2372252,3028,333040,3198,11227,1781,64960,3747,108235,4516,117822,4926,8504,1434,21616,2292,676,396,417683,3588,17386,2240,42519,3539,135192,5302,91517,3978,31863,2689,76698,3604,22508,2225,418251,2627,14892,2228,31719,2780,144849,5222,92837,4520,34266,3132,68858,3668,30830,2307,844852,3185,26848,2374,70789,3924,312733,7187,171957,5904,60997,3594,123887,4614,77641,3787,358426,1325,32694,2074,39536,2763,147500,4170,59975,3440,10010,1251,33230,2662,35481,2570,2512254,2863,321668,2578,7082,1498,47187,3144,91194,4476,136836,5346,12173,1780,25858,2678,1338,496,410833,2938,13285,1761,30690,2703,98264,4307,103823,4255,41008,3027,92065,4820,31698,2661,420780,2314,12036,1708,29536,2489,119501,4075,96961,4817,47177,3163,81774,3608,33795,2671,874408,2617,24857,2511,58392,3924,330697,6747,189712,6389,75652,4271,114422,4109,80676,3877,484565,1558,34193,2515,68906,3182,233124,4947,77838,3571,14954,1378,26259,2309,29291,2422,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2325209,2173,1137011,2706,156576,2702,2549,755,21191,2505,42010,3513,64117,3976,12332,1766,13495,1903,882,564,194837,2313,5769,1208,13406,1894,51417,2803,46529,2790,24154,2095,41432,2811,12130,1943,185358,1811,5899,1102,9207,1333,55966,2840,41765,2231,21874,2074,35175,2355,15472,1566,407192,1886,9892,1462,21943,1928,150840,4313,86677,3358,37191,2374,64883,3431,35766,2404,193048,921,17730,1422,15593,1331,85770,2835,32026,2028,4484,792,20359,1800,17086,1665,1188198,1958,149848,2152,1098,505,15251,1973,32469,2489,71809,3258,13593,1867,14621,1858,1007,461,188185,2358,3963,984,7924,1418,33375,2837,45484,2933,30621,1850,50875,3095,15943,1792,180938,1994,6913,1179,6056,1084,37846,2712,45616,2573,25763,1996,41669,2644,17075,1545,409452,1803,9452,1208,16900,1876,137285,4498,94410,3537,47312,2841,67875,3352,36218,2460,259775,997,19404,1542,20593,1746,128649,3516,48358,2716,11178,1268,22684,1713,8909,1400,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2132343,2447,1044557,2299,149414,2656,3272,1177,21841,2078,44286,2869,63301,3709,7600,1441,8800,1699,314,265,189875,2761,8257,1554,14952,1863,45177,3310,50796,3353,15477,2178,41739,2973,13477,1743,175271,2076,8140,1570,10981,1469,45451,3019,39136,2770,11923,1473,37801,2455,21839,2299,366523,2378,14251,2246,21593,2043,108449,4152,87024,2837,26307,2508,67287,3271,41612,2614,163474,1502,12132,1579,11774,1317,58605,2315,32455,1867,5265,1040,22081,1805,21162,1850,1087786,2186,142248,2846,1984,885,15488,2194,35951,3054,62900,3701,9741,1602,15016,2125,1168,568,182621,2741,4804,1091,9888,1649,33323,3206,48003,2832,19649,2009,49738,3054,17216,1918,173573,2169,6943,1332,9804,1486,34956,2842,40164,2808,16194,1974,41005,2680,24507,2224,373783,2860,10958,1803,18404,2111,98533,3828,99732,4453,32859,2357,73255,3262,40042,2885,215561,1130,16355,1794,20373,1867,86849,3151,48689,2959,8168,1172,21473,1681,13654,1564,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3324930,3154,1612126,3543,215035,2652,5474,1441,34813,2912,85811,4400,69008,4268,7502,1488,11803,1900,624,447,281869,3143,10688,1829,28792,2867,97423,4413,68127,3802,18549,2074,42468,2794,15822,2033,291433,2371,12081,1909,29928,2706,106635,4165,62832,3843,16072,2196,43085,3774,20800,2011,575039,2370,39695,3228,65456,3642,218330,5798,103696,5191,32422,2883,69447,3508,45993,2948,248750,1452,53164,2807,28571,2163,81096,3314,35657,2277,6518,1200,22269,1878,21475,1936,1712804,2592,206587,2602,3864,1089,26566,2937,61407,4233,86239,5131,11491,1841,16003,2348,1017,486,281714,3036,6766,1264,21574,2318,70419,4194,72017,3938,29951,2698,56231,3184,24756,2199,286644,2263,10151,1349,21437,2219,79914,4402,70251,4317,30798,2913,43127,3570,30966,2560,607088,2251,29917,2677,58635,3531,219264,5109,121750,4845,53456,3656,64977,4042,59089,3315,330771,1417,60209,2388,47627,2881,123744,3580,52850,2945,10463,1629,18326,1796,17552,2034,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3426176,2133,1653635,2286,243735,3041,10311,2121,50056,3250,86438,4725,79325,4971,2958,1088,13631,2376,1016,596,309552,3429,12402,2013,42031,3148,110713,5303,65225,3754,14802,1892,49626,3235,14753,1810,284877,4089,13826,2295,35502,3423,102725,5686,63284,4203,14598,2010,38320,3229,16622,1887,577399,3448,39791,3301,68771,3964,213566,6091,115046,4869,22488,2329,77989,3870,39748,2719,238072,1575,36442,2607,26550,2094,77156,2969,41567,2795,4477,911,28295,2520,23585,2000,1772541,1844,236534,3026,6439,1221,38733,3393,66118,4347,99229,5130,6427,1534,18017,2252,1571,714,313032,3684,8920,1654,33817,3591,75370,4363,79088,4639,26244,2904,66299,4008,23294,2173,288814,3410,9330,1463,27004,2590,87206,4470,67017,3842,24780,2169,50740,3147,22737,2625,612644,3090,26126,2775,59216,3864,215993,5365,140710,5424,35944,2763,87509,3806,47146,2769,321517,1648,43417,2477,48731,2965,129616,4028,47680,3174,7841,1387,25296,2246,18936,1720,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1053916,1231,508023,1380,59528,1232,727,377,8443,1103,21256,1892,22704,2077,1993,726,4405,965,0,230,70827,1213,640,428,6307,1344,25084,2063,16794,2298,6231,1112,13086,1399,2685,698,84661,1131,1585,597,4778,1110,31581,2369,17559,1912,8385,1321,13903,1586,6870,1230,200421,1122,5759,1062,10617,1429,70601,3169,40905,2665,17510,1704,34449,2547,20580,2069,92586,461,9590,1227,9983,1192,31346,1746,13912,1538,3804,772,12259,1416,11692,1198,545893,1111,57374,1014,154,147,6008,1158,18836,1758,24540,1921,2199,673,5059,1143,578,362,73730,1078,682,478,2143,941,20009,1929,17328,1666,8219,1190,18906,1761,6443,1235,87158,1160,1250,654,3102,1080,24977,2237,19513,1705,10757,1571,17796,1841,9763,1649,209375,891,3026,719,7960,1195,70571,3239,41989,2285,24105,1833,39306,2541,22418,1601,118256,449,10982,1722,12383,1319,48228,2311,20163,1647,5687,926,12645,1419,8168,1147,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4434210,1655,2109076,2245,285364,2232,9446,1725,40794,3481,86668,4128,105801,3933,12906,2055,27768,3170,1981,724,375361,2519,20964,2701,33125,3240,92954,5363,78560,4979,25145,2756,83469,4419,41144,2910,383059,2778,17852,2618,26548,2635,103325,4225,75128,4021,19879,2196,79425,4304,60902,3855,764404,2888,26376,3220,53659,3596,203585,5757,147118,5102,43437,3197,141364,4182,148865,4731,300888,1147,26171,2026,33066,2950,76305,4196,46390,2887,9322,1365,47195,3072,62439,2719,2325134,1789,275372,1986,4647,1365,25005,2615,77524,4394,111747,5050,12342,2259,40074,2916,4033,1243,391923,2377,15240,2094,21914,2535,74211,4763,86295,4550,29305,2482,100717,5152,64241,3756,411561,2052,13992,1588,16794,2188,92522,4872,83484,4498,33332,3008,95771,3926,75666,3559,836914,1906,25622,2525,45167,3573,214757,5617,180734,6134,65466,4188,166567,6190,138601,4849,409364,1614,35711,2493,50426,3568,146930,4191,66956,3005,18864,1873,48409,2720,42068,2457,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5140133,714,2446687,1539,339467,2121,6081,1503,42676,3692,95362,4680,140236,6106,7288,1229,44456,3497,3368,968,417077,1855,12669,2251,25921,2639,103997,5113,71042,4137,23063,2537,120625,5629,59760,3221,432485,2075,14932,2281,20992,2173,117463,4585,65269,3883,28620,2544,105888,4771,79321,3206,879323,2198,35885,2969,50369,2832,247875,6191,144017,6138,62001,3543,184641,5385,154535,5224,378335,1150,38418,2820,35589,2753,106190,4259,54186,3209,20384,2042,57956,3015,65612,2960,2693446,1413,341768,1281,4715,1215,27175,2451,84147,4884,153340,5969,10641,1705,56876,3863,4874,1040,427471,1816,9718,1887,19292,2648,70556,4340,75817,4256,27177,2637,136803,5067,88108,4273,455848,2097,12994,1874,20072,2588,90027,5140,73578,4399,46445,3798,120736,4276,91996,4014,940578,1678,39523,2784,39456,3461,229463,7449,166373,6491,102657,4444,203516,5994,159590,4964,527781,999,55871,3011,53700,3233,202893,5172,78258,3468,27247,2176,62142,3366,47670,3239,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7542667,2225,3651822,2832,495576,2996,8420,1591,77717,4186,153528,5503,202587,6603,19729,2079,31692,2753,1903,690,579349,3100,15646,1593,52343,3735,166221,6171,156393,5771,43470,3435,103726,4255,41550,3096,634608,2712,14235,1758,46112,3498,190861,5946,161931,5566,48824,3377,110549,4571,62096,3019,1352237,3276,37316,2594,95463,5092,434270,8281,328692,7371,107268,4238,207386,6238,141842,4045,590052,1442,49653,2477,69364,3008,194900,3910,112293,3896,24861,2107,68772,3790,70209,3069,3890845,2360,477290,2295,5845,1407,54773,3393,115481,4621,234053,6316,22823,2381,41180,3666,3135,867,582598,2846,11502,1889,37296,2644,125055,5027,167943,5977,56797,3667,130197,4811,53808,3030,642797,2188,12637,1776,35840,2743,146801,5261,170054,4845,76187,4170,126227,4971,75051,4409,1412707,2505,29585,2416,77861,3789,444202,7049,352740,6748,155912,5120,215265,5319,137142,4614,775453,1535,57979,3108,98290,2943,329909,5314,142085,4479,35829,2759,61638,3257,49723,2754,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
