GEO_ID,B25006_001E,B25006_001M,B25006_002E,B25006_002M,B25006_003E,B25006_003M,B25006_004E,B25006_004M,B25006_005E,B25006_005M,B25006_006E,B25006_006M,B25006_007E,B25006_007M,B25006_008E,B25006_008M,B25006_009E,B25006_009M,B25006_010E,B25006_010M,NAME,B25006_001MA,B25006_001EA,B25006_002EA,B25006_002MA,B25006_003MA,B25006_003EA,B25006_004EA,B25006_004MA,B25006_005EA,B25006_005MA,B25006_006MA,B25006_006EA,B25006_007MA,B25006_007EA,B25006_008MA,B25006_008EA,B25006_009MA,B25006_009EA,B25006_010EA,B25006_010MA,state
0400000US13,3482420,15694,2234071,10715,1033826,10057,8530,1636,93977,3500,1065,419,74993,5160,35958,3091,5697,1158,30261,2763,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445812,4223,151792,4175,7299,942,1503,623,178424,4594,31644,1952,4644,938,70506,3765,2754,1002,67752,3676,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,576709,5739,542518,5569,2989,903,6814,1104,6115,1022,616,386,8813,1694,8844,1172,1523,673,7321,1118,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4752857,13579,3641258,12552,664462,8446,10287,1432,188412,4596,1332,674,196529,6462,50577,4376,9440,1341,41137,3946,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2470905,11185,2161152,9793,212576,4560,6806,1273,32239,1954,320,262,34693,2798,23119,2429,3313,779,19806,2283,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1223439,6610,1150330,6168,31005,2004,2774,684,15675,1361,154,167,10623,1587,12878,1783,1196,490,11682,1648,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101658,6952,973878,7528,60543,2736,7353,1164,20371,1364,416,334,18528,1833,20569,2178,2574,772,17995,2090,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1684348,9801,1514253,9643,125972,3885,3368,891,15279,1590,485,270,9755,1684,15236,2021,1019,555,14217,1889,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1689822,9615,1123462,7510,500625,7498,10159,1462,21439,1628,1051,733,16560,1966,16526,1806,2423,727,14103,1720,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545417,5576,528114,5426,3928,741,2985,695,4117,866,189,215,706,382,5378,893,196,172,5182,860,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2127439,8728,1333035,8220,612865,7118,5439,1198,102293,2641,630,298,39333,2585,33844,2615,4551,1136,29293,2382,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2520419,10488,2130179,10332,149241,3792,5850,1254,113678,3926,257,217,76225,3542,44989,3765,9494,1369,35495,3450,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3806621,12287,3124044,10401,506249,7080,20742,2044,73093,2262,906,412,27943,2394,53644,3023,7123,1069,46521,2910,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2091548,8178,1883418,8332,89286,3163,18266,1555,58331,3174,812,317,15903,1987,25532,2528,1902,542,23630,2449,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1079999,8323,685806,5751,368112,6012,4315,909,8859,1404,78,134,5920,1183,6909,1451,519,286,6390,1414,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2350628,10288,2002879,9625,259229,6602,9370,1361,29086,2351,1203,422,16316,1984,32545,2840,1346,531,31199,2857,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,402747,4175,374350,4066,1151,453,17614,1811,1963,770,324,306,1182,603,6163,1152,248,253,5915,1173,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,719304,4689,658882,4552,28603,1464,4646,825,8290,1129,661,495,9056,1571,9166,1488,1304,562,7862,1367,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,989811,6963,762859,6867,80339,2733,9164,1254,65394,2745,5367,1094,43393,3528,23295,2755,4141,909,19154,2536,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,515431,4523,494327,4221,3739,724,1125,393,7520,842,47,77,2848,907,5825,1162,870,471,4955,1019,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3172421,11815,2327586,10808,416066,5199,6183,1050,220600,3544,789,549,148401,6047,52796,3728,15052,1958,37744,2877,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,765183,5603,597665,5835,16079,1409,49759,2281,8727,1232,233,169,77366,4311,15354,1886,6059,1046,9295,1494,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7196427,16507,5088573,16906,1060473,10971,25097,2292,444780,6081,1821,675,446257,7980,129426,5286,38704,3101,90722,4586,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3670859,14413,2677019,13360,770760,7776,36072,2443,63510,3420,1298,589,74382,4474,47818,3893,6360,1383,41458,3530,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,280412,3191,260288,3140,3074,763,10443,1160,2572,606,272,280,1144,422,2619,638,136,149,2483,648,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4525066,15956,3832629,13268,544166,6323,8622,1370,63828,2283,197,171,25284,2353,50340,3089,4283,875,46057,2983,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1432959,7544,1122535,7072,100222,3350,85646,2936,19624,1406,1324,687,25358,1923,78250,3566,2370,737,75880,3466,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1507137,8164,1341700,8134,24986,1871,16117,2044,46251,2277,3979,759,39015,3102,35089,2707,3872,1108,31217,2364,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4936030,14212,4219687,13606,484351,8856,7827,1267,110094,3289,715,480,60513,3712,52843,4345,7827,1424,45016,3975,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,402295,4265,345404,4163,22024,1990,1051,522,8274,1137,349,438,18108,2162,7085,1468,2088,732,4997,1198,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1761393,10691,1241409,8806,457315,6023,5025,1164,19533,1605,306,250,18938,2350,18867,2339,2280,785,16587,2120,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,318955,3470,291465,3109,3413,605,17281,1250,1781,609,26,62,1663,488,3326,847,95,101,3231,849,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2440663,12796,1978890,11341,379680,6341,6301,1397,28250,1900,556,375,21798,2785,25188,2602,1997,631,23191,2593,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8738664,20291,6670729,21168,1057886,10898,44548,3013,306514,5328,5866,1400,517910,10066,135211,6153,37142,3399,98069,5529,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,880025,4985,802641,5639,6383,841,10823,1135,16800,1251,5219,904,26926,2639,11233,1556,2175,851,9058,1482,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256922,2727,249882,2591,1529,405,709,341,1861,394,0,211,370,235,2571,741,87,123,2484,717,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2992732,14604,2201021,11012,558853,7937,8265,1456,134659,3784,1386,597,44610,3710,43938,3687,5613,1287,38325,3304,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2606863,9745,2178767,10916,88422,3430,31109,2259,157590,3650,10045,1153,65787,3791,75143,4011,7236,1469,67907,3653,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741940,5724,704206,5473,21574,1984,1460,686,3446,656,61,99,670,382,10523,1451,390,268,10133,1354,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2279532,9375,2053124,8471,121864,3683,18523,1523,38044,1885,670,353,23204,2320,24103,2473,3767,980,20336,2188,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222803,3575,209679,3076,1490,568,3563,600,681,324,96,115,3842,1006,3452,888,210,192,3242,902,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1319448,9440,895211,10297,110853,4510,2619,709,4664,1073,0,285,137512,4895,168589,5720,8254,1142,160335,5548,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
