GEO_ID,B15011_001E,B15011_001M,B15011_002E,B15011_002M,B15011_003E,B15011_003M,B15011_004E,B15011_004M,B15011_005E,B15011_005M,B15011_006E,B15011_006M,B15011_007E,B15011_007M,B15011_008E,B15011_008M,B15011_009E,B15011_009M,B15011_010E,B15011_010M,B15011_011E,B15011_011M,B15011_012E,B15011_012M,B15011_013E,B15011_013M,B15011_014E,B15011_014M,B15011_015E,B15011_015M,B15011_016E,B15011_016M,B15011_017E,B15011_017M,B15011_018E,B15011_018M,B15011_019E,B15011_019M,B15011_020E,B15011_020M,B15011_021E,B15011_021M,B15011_022E,B15011_022M,B15011_023E,B15011_023M,B15011_024E,B15011_024M,B15011_025E,B15011_025M,B15011_026E,B15011_026M,B15011_027E,B15011_027M,B15011_028E,B15011_028M,B15011_029E,B15011_029M,B15011_030E,B15011_030M,B15011_031E,B15011_031M,B15011_032E,B15011_032M,B15011_033E,B15011_033M,B15011_034E,B15011_034M,B15011_035E,B15011_035M,B15011_036E,B15011_036M,B15011_037E,B15011_037M,B15011_038E,B15011_038M,B15011_039E,B15011_039M,NAME,B15011_001MA,B15011_001EA,B15011_002MA,B15011_002EA,B15011_003EA,B15011_003MA,B15011_004EA,B15011_004MA,B15011_005MA,B15011_005EA,B15011_006MA,B15011_006EA,B15011_007EA,B15011_007MA,B15011_008MA,B15011_008EA,B15011_009MA,B15011_009EA,B15011_010EA,B15011_010MA,B15011_011EA,B15011_011MA,B15011_012MA,B15011_012EA,B15011_013MA,B15011_013EA,B15011_014EA,B15011_014MA,B15011_015MA,B15011_015EA,B15011_016MA,B15011_016EA,B15011_017EA,B15011_017MA,B15011_018EA,B15011_018MA,B15011_019MA,B15011_019EA,B15011_020MA,B15011_020EA,B15011_021MA,B15011_021EA,B15011_022MA,B15011_022EA,B15011_023MA,B15011_023EA,B15011_024EA,B15011_024MA,B15011_025MA,B15011_025EA,B15011_026MA,B15011_026EA,B15011_027EA,B15011_027MA,B15011_028EA,B15011_028MA,B15011_029MA,B15011_029EA,B15011_030MA,B15011_030EA,B15011_031EA,B15011_031MA,B15011_032MA,B15011_032EA,B15011_033MA,B15011_033EA,B15011_034EA,B15011_034MA,B15011_035EA,B15011_035MA,B15011_036MA,B15011_036EA,B15011_037MA,B15011_037EA,B15011_038EA,B15011_038MA,B15011_039MA,B15011_039EA,state
0400000US13,1701758,20212,806667,12534,249180,8282,101361,5540,14037,1714,71136,4588,11752,1815,50894,3932,442995,8655,177939,5656,25341,2342,131769,5919,26703,3132,81243,4396,114492,4433,50890,3194,8156,1333,27648,2424,10334,1679,17464,2088,895091,13336,340896,9954,100101,5127,37611,3799,72859,4809,49411,3947,80914,4380,462746,8971,97146,4451,56581,3880,103859,4904,105315,5201,99845,5053,91449,3826,13143,2005,10407,1625,6315,1099,37793,2487,23791,2308,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,273574,7490,133687,4647,35438,2912,15003,2091,1645,644,8261,1609,1731,685,8798,1470,73588,3841,34015,3138,3646,1051,15998,2028,4579,796,15350,1923,24661,1789,11203,1274,1216,575,5399,877,2443,789,4400,815,139887,4800,43617,2677,14819,2128,5879,1273,7295,1214,5546,1250,10078,1623,73887,3607,20734,2426,7125,1249,13259,1443,13959,1810,18810,2213,22383,1660,4247,1034,3384,924,1647,580,8247,1268,4858,955,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,240928,6860,124709,4456,34052,2949,15932,1979,2627,862,6496,1416,1204,503,7793,1504,67350,3393,28578,2194,3748,913,15049,1842,6778,1173,13197,1811,23307,1689,10872,1362,835,313,4246,1117,4030,782,3324,866,116219,4796,39030,3030,9747,1529,6046,1153,5977,1275,6549,1043,10711,1862,61752,3231,14344,1583,8140,1551,9918,1653,16534,1759,12816,1573,15437,1984,2372,653,1815,530,982,520,7105,1269,3163,821,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2603917,21666,1252931,12428,426460,8734,181039,6224,22827,2603,102640,5219,22088,2457,97866,4402,650589,9899,270254,7490,38580,3054,173222,5587,42780,2729,125753,5191,175882,4315,72664,3863,10484,1319,40583,2830,23417,2167,28734,2537,1350986,14844,529449,9707,151753,6341,53807,3489,108860,5712,79329,4403,135700,5849,672207,9865,150419,5421,88287,4194,127493,5039,146343,4697,159665,5626,149330,4865,22121,1894,20194,1602,10911,1627,60418,3508,35686,2369,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,959113,13192,469133,8574,147080,5900,53814,3520,10368,1657,37825,3095,8954,1401,36119,2799,253342,5836,94076,3829,21685,2088,68663,3682,23084,2073,45834,3060,68711,3600,27049,2277,5601,963,12663,1274,12265,1459,11133,1472,489980,9039,180357,6141,43795,3320,26589,2881,34062,2999,33645,2650,42266,2826,254073,6633,50257,3684,39981,3037,45188,3150,67621,3576,51026,3624,55550,3102,6002,937,7046,1032,3697,960,27092,2024,11713,1646,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,503551,11957,242303,6652,78897,3805,32646,2429,4104,1008,19196,2160,6165,1097,16786,1757,125961,4272,51604,3044,8125,1330,30025,2402,15842,1406,20365,2056,37445,2361,14507,1511,1963,487,7552,979,7436,1096,5987,935,261248,7492,98020,4525,26375,2219,12780,1694,18125,1912,18000,1904,22740,2445,131635,4424,22704,2064,18278,1502,23784,2101,40114,2347,26755,1974,31593,2100,3496,820,3917,873,1212,469,16250,1446,6718,1071,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,547888,10838,266998,6632,85197,3938,35046,2777,5086,1077,21022,2423,5137,996,18906,2819,138558,4079,54456,2584,8506,1469,35474,2104,13619,1486,26503,2710,43243,2365,16607,1773,2553,646,10115,1155,7643,1169,6325,1008,280890,6552,99521,3946,22025,2002,13218,1650,19814,2471,18653,2128,25811,2680,146242,4428,26177,2226,19669,2052,29240,2056,39321,2440,31835,2497,35127,2253,4004,809,3102,698,2888,694,16262,1555,8871,1362,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,596383,11560,281359,6486,90071,4240,38349,3436,5475,1146,20988,2177,6325,1244,18934,2208,147544,5344,55480,3523,10572,1511,39363,2542,13020,1805,29109,2453,43744,2427,17419,1828,2493,621,9230,1443,6330,1121,8272,1452,315024,7732,117463,4292,34017,2812,17138,1878,19587,2676,18810,2116,27911,2528,161683,5817,29834,2224,25971,2528,25180,2432,46211,3320,34487,2470,35878,2552,3737,943,4201,1062,2397,633,17507,1718,8036,1525,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,630895,12380,288938,7165,91589,4324,35643,2627,8847,1757,19549,2295,4729,1034,22821,2535,145469,5327,53245,3172,10156,1430,39017,3275,14001,1680,29050,2458,51880,3175,22376,2164,4009,782,10227,1414,8562,1381,6706,1202,341957,7981,125773,5431,35492,3187,18749,2373,23021,2165,18913,2266,29598,2888,171952,5436,32123,2948,26598,2744,29930,2693,49886,3342,33415,2702,44232,2749,4544,1033,5358,1127,3162,728,22403,2020,8765,1196,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,250969,6773,115524,4295,26824,2275,12594,1677,1411,597,4563,958,1376,580,6880,1131,64749,3536,27782,2390,2881,723,13523,1442,6351,1068,14212,1826,23951,1428,11582,1340,578,258,3227,660,3652,687,4912,904,135445,4422,38093,2386,12374,1441,5162,1171,5130,1322,5019,1117,10408,1413,76539,3342,19670,1921,10823,1362,8565,1256,18191,1691,19290,2221,20813,1681,3753,760,2763,657,752,430,6952,1093,6593,986,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1396843,17610,664803,10657,189570,5254,100941,4270,7437,1430,34496,2662,6249,1171,40447,3088,365599,7837,187874,6447,17186,1985,75420,4554,15629,1786,69490,3986,109634,3715,58768,2757,6308,1208,15899,1745,8312,1174,20347,2001,732040,10493,248097,7052,94862,4591,22920,2515,39846,3643,28119,2819,62350,4060,393466,8565,121548,5473,49858,3740,67803,3986,60130,3705,94127,3776,90477,3172,18610,2005,11069,1434,5801,1098,29075,2182,25922,2015,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1738899,17070,828338,12136,269393,7073,132507,5536,10577,2049,55473,4700,5480,1245,65356,4299,435377,8768,204538,6390,16700,1928,103705,5114,19086,1684,91348,3764,123568,3925,59375,2580,6071,882,24691,2276,10003,1404,23428,2070,910561,10399,328134,6377,127701,5586,33657,3329,53103,4019,26741,2243,86932,4920,472615,8260,137035,4648,57220,3870,77082,3638,77868,4068,123410,5372,109812,4335,24570,2512,12844,1645,6718,1125,30605,2363,35075,2731,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1655181,17276,806130,11175,228320,6988,99113,4398,15349,1738,53785,3432,15281,1792,44792,3217,438829,8214,182233,5710,26991,1996,118748,3871,35543,2510,75314,3938,138981,4668,58297,2824,9182,1303,29524,2505,21503,1726,20475,2103,849051,10706,282411,5611,74293,4448,34985,2465,59365,3305,45784,2962,67984,3696,455279,7196,100271,4202,67333,3468,89262,4284,102227,4064,96186,4072,111361,3926,16738,1891,15028,1583,6326,1089,49782,2743,23487,2156,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1122836,14058,552219,9298,184107,4784,84883,3953,9253,1169,38558,3070,10420,1395,40993,2736,287329,6539,121505,4074,15629,1665,71443,3739,24619,1905,54133,3583,80783,3339,33235,2090,4303,893,16603,1716,14294,1095,12348,1317,570617,8273,214197,5616,65247,3354,24934,1973,37031,2586,27972,2292,59013,3391,290425,5510,65423,3499,39678,2116,52118,2926,64604,2866,68602,2822,65995,2729,9895,1381,8742,1145,3239,762,30054,1748,14065,1350,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,371519,9137,164643,5457,46681,3618,16826,2259,3056,844,12263,2039,4015,1206,10521,1757,84011,4111,28628,2538,5699,1401,25936,2447,11171,1632,12577,1524,33951,2287,12087,1594,2439,640,7789,1083,6215,1099,5421,988,206876,6030,70384,4187,14641,1952,10022,1936,13090,1875,16116,2037,16515,2167,107024,4155,19566,2308,15447,1930,19373,2130,33774,2155,18864,1903,29468,2347,3675,851,3979,1130,1682,509,14216,1775,5916,1008,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1019819,14714,485087,9219,148541,5045,57018,3034,9101,1476,38171,2850,8343,1336,35908,2907,257089,6245,99045,3974,16815,1743,66372,3247,22378,2230,52479,3687,79457,3380,31550,2029,4148,867,17857,1814,11700,1407,14202,1668,534732,8560,201683,5482,53085,3654,24308,2867,39577,3387,35780,2951,48933,2998,272277,7322,51071,3193,40219,3074,53747,3236,73459,4108,53781,3571,60772,3269,7625,1268,8251,1203,4263,921,28118,2215,12515,1550,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,193860,7025,94407,3997,24415,2268,11305,1767,846,384,5094,1124,1881,573,5289,1218,52428,2838,22793,2043,4230,1028,8801,1375,6030,1179,10574,1319,17564,1893,6918,1176,699,290,3743,832,2983,864,3221,767,99453,4332,30205,2135,8294,1185,4383,989,4054,999,6769,1213,6705,1186,56108,3110,14911,2041,8836,1216,7751,1236,13054,1480,11556,1438,13140,1494,2376,717,2007,589,642,296,5494,992,2621,703,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,339071,6957,164576,4200,52851,2547,19470,1847,3649,1088,12544,1478,3783,919,13405,1661,89480,3016,32520,2263,5698,843,24785,1749,11702,1398,14775,1722,22245,1751,7052,948,1432,495,5255,1058,4875,737,3631,754,174495,4282,64329,2564,14971,1801,9617,1430,13056,1617,11883,1364,14802,1661,88345,3464,16330,1857,13333,1684,17193,1724,25487,1744,16002,1469,21821,2299,2133,530,2726,722,1379,534,11278,1668,4305,844,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,388125,10981,201879,6732,57842,3938,20140,2424,3700,1422,15697,2071,2575,815,15730,2011,104730,4343,43061,3330,6306,1384,28781,2779,7247,1238,19335,2428,39307,2585,16555,2160,1638,537,8869,1304,4617,915,7628,1413,186246,7351,65302,4431,15894,2502,8001,1511,13672,1783,10392,1809,17343,2706,94841,4350,18919,1782,16155,2562,20070,2049,18085,1787,21612,2573,26103,2362,4399,983,3735,887,2142,767,10004,1561,5823,871,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
