GEO_ID,B25088_001E,B25088_001M,B25088_002E,B25088_002M,B25088_003E,B25088_003M,NAME,B25088_001EA,B25088_001MA,B25088_002EA,B25088_002MA,B25088_003MA,B25088_003EA,state
0400000US01,772,11,1130,10,346,4,Alabama,null,null,null,null,null,null,01
0400000US02,1363,48,1772,43,499,20,Alaska,null,null,null,null,null,null,02
0400000US04,1119,12,1442,12,366,5,Arizona,null,null,null,null,null,null,04
0400000US05,657,13,987,14,311,5,Arkansas,null,null,null,null,null,null,05
0400000US06,1790,8,2242,8,452,5,California,null,null,null,null,null,null,06
0400000US08,1327,12,1590,11,387,5,Colorado,null,null,null,null,null,null,08
0400000US09,1704,15,2068,19,777,10,Connecticut,null,null,null,null,null,null,09
0400000US10,1242,34,1569,30,428,13,Delaware,null,null,null,null,null,null,10
0400000US11,1869,68,2297,82,546,32,District of Columbia,null,null,null,null,null,null,11
0400000US12,1087,7,1505,10,470,3,Florida,null,null,null,null,null,null,12
0400000US13,1106,8,1390,8,381,4,Georgia,null,null,null,null,null,null,13
0400000US15,1618,48,2240,56,475,13,Hawaii,null,null,null,null,null,null,15
0400000US16,923,19,1187,18,315,7,Idaho,null,null,null,null,null,null,16
0400000US17,1254,9,1655,8,534,5,Illinois,null,null,null,null,null,null,17
0400000US18,867,7,1090,6,344,3,Indiana,null,null,null,null,null,null,18
0400000US19,819,12,1140,11,392,4,Iowa,null,null,null,null,null,null,19
0400000US20,882,15,1239,12,419,6,Kansas,null,null,null,null,null,null,20
0400000US21,741,10,1072,9,311,4,Kentucky,null,null,null,null,null,null,21
0400000US22,705,14,1163,12,320,4,Louisiana,null,null,null,null,null,null,22
0400000US23,949,18,1289,21,433,8,Maine,null,null,null,null,null,null,23
0400000US24,1672,15,2016,20,555,8,Maryland,null,null,null,null,null,null,24
0400000US25,1650,12,2036,16,654,6,Massachusetts,null,null,null,null,null,null,25
0400000US26,969,7,1288,7,442,3,Michigan,null,null,null,null,null,null,26
0400000US27,1180,9,1503,11,438,4,Minnesota,null,null,null,null,null,null,27
0400000US28,650,14,1043,14,331,6,Mississippi,null,null,null,null,null,null,28
0400000US29,876,8,1182,9,366,4,Missouri,null,null,null,null,null,null,29
0400000US30,794,25,1217,20,350,7,Montana,null,null,null,null,null,null,30
0400000US31,893,15,1218,14,429,6,Nebraska,null,null,null,null,null,null,31
0400000US32,1366,20,1638,18,429,13,Nevada,null,null,null,null,null,null,32
0400000US33,1492,29,1853,24,668,12,New Hampshire,null,null,null,null,null,null,33
0400000US34,1907,17,2370,15,909,8,New Jersey,null,null,null,null,null,null,34
0400000US35,794,22,1202,19,303,7,New Mexico,null,null,null,null,null,null,35
0400000US36,1362,9,1963,14,665,6,New York,null,null,null,null,null,null,36
0400000US37,951,7,1250,8,358,5,North Carolina,null,null,null,null,null,null,37
0400000US38,684,22,1133,22,378,7,North Dakota,null,null,null,null,null,null,38
0400000US39,963,7,1246,6,416,4,Ohio,null,null,null,null,null,null,39
0400000US40,747,11,1089,12,341,5,Oklahoma,null,null,null,null,null,null,40
0400000US41,1228,19,1577,15,429,6,Oregon,null,null,null,null,null,null,41
0400000US42,968,6,1390,7,459,3,Pennsylvania,null,null,null,null,null,null,42
0400000US44,1555,29,1837,33,647,14,Rhode Island,null,null,null,null,null,null,44
0400000US45,838,10,1177,9,336,4,South Carolina,null,null,null,null,null,null,45
0400000US46,777,29,1151,21,375,8,South Dakota,null,null,null,null,null,null,46
0400000US47,836,9,1161,8,338,4,Tennessee,null,null,null,null,null,null,47
0400000US48,1016,6,1402,6,437,3,Texas,null,null,null,null,null,null,48
0400000US49,1208,17,1433,11,348,5,Utah,null,null,null,null,null,null,49
0400000US50,1155,25,1445,26,580,14,Vermont,null,null,null,null,null,null,50
0400000US51,1326,13,1728,13,409,6,Virginia,null,null,null,null,null,null,51
0400000US53,1394,11,1736,11,469,5,Washington,null,null,null,null,null,null,53
0400000US54,491,11,918,15,268,4,West Virginia,null,null,null,null,null,null,54
0400000US55,1090,9,1404,8,497,4,Wisconsin,null,null,null,null,null,null,55
0400000US56,858,47,1300,30,350,10,Wyoming,null,null,null,null,null,null,56
0400000US72,260,6,851,12,142,2,Puerto Rico,null,null,null,null,null,null,72
