GEO_ID,C15003_001E,C15003_001M,C15003_002E,C15003_002M,C15003_003E,C15003_003M,C15003_004E,C15003_004M,C15003_005E,C15003_005M,C15003_006E,C15003_006M,C15003_007E,C15003_007M,C15003_008E,C15003_008M,C15003_009E,C15003_009M,C15003_010E,C15003_010M,C15003_011E,C15003_011M,C15003_012E,C15003_012M,C15003_013E,C15003_013M,C15003_014E,C15003_014M,C15003_015E,C15003_015M,C15003_016E,C15003_016M,C15003_017E,C15003_017M,C15003_018E,C15003_018M,NAME,C15003_001EA,C15003_001MA,C15003_002EA,C15003_002MA,C15003_003EA,C15003_003MA,C15003_004MA,C15003_004EA,C15003_005MA,C15003_005EA,C15003_006MA,C15003_006EA,C15003_007EA,C15003_007MA,C15003_008EA,C15003_008MA,C15003_009MA,C15003_009EA,C15003_010EA,C15003_010MA,C15003_011EA,C15003_011MA,C15003_012MA,C15003_012EA,C15003_013EA,C15003_013MA,C15003_014EA,C15003_014MA,C15003_015EA,C15003_015MA,C15003_016MA,C15003_016EA,C15003_017EA,C15003_017MA,C15003_018EA,C15003_018MA,state
0400000US23,937014,1752,5024,1106,2144,760,4055,1035,22291,2051,12659,1792,18329,2417,15563,1922,10722,1510,274840,7687,47557,2884,59095,2932,129068,5307,84698,3682,162350,5718,64297,3400,15546,1809,8776,1272,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3873474,3559,38616,3488,25002,3243,53159,4741,65151,4865,58322,4243,80578,5101,83026,4621,58773,4548,891737,13881,112852,5647,232246,7033,532419,12768,244750,8849,762917,13961,426847,8483,113612,5144,93467,5318,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4458898,2445,62737,4846,35463,4051,43333,3911,78477,4796,55605,3515,76395,4506,68330,4756,65061,4311,1036523,15485,131941,6077,224007,6769,504533,11810,337594,8942,992307,15014,525464,9145,122279,6021,98849,5150,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6569801,4232,70334,3672,19467,2686,35885,2980,102867,4378,82616,4817,151683,6074,173814,6597,104456,4367,1770917,18834,261302,8134,518719,12238,1073412,13385,549148,11004,1023760,14563,466019,9462,102984,4332,62418,3892,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3528096,3505,32801,3231,9754,2018,19265,2696,54033,2907,29845,3068,45602,3114,54684,3088,42921,3012,852174,10357,111405,5172,240701,5904,558776,8840,353299,7265,760013,10312,252536,7536,71002,3669,39285,2901,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1904406,4745,25078,3060,12314,1592,23715,2755,64151,4555,47930,3776,71966,4558,83379,5257,33258,3018,474655,9815,108781,4942,105016,5735,322942,9284,159702,6287,236965,7243,96893,4825,22195,2230,15466,2324,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3984849,5419,33191,4423,11255,1802,21943,2298,108590,5107,61319,4183,108535,5373,116022,5439,62780,3816,1086599,14426,183138,6893,293959,8388,606040,12761,271659,8305,639352,11287,272880,8338,66072,3511,41515,2790,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,672952,2328,2724,723,643,354,1664,661,11813,1585,7187,1274,10863,1936,11525,1814,9214,1406,172340,5744,28742,2443,43043,3267,125870,4512,53464,3324,133356,5812,38539,2920,13100,1847,8865,1715,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1184379,2776,7599,1291,6390,1245,11178,2013,22863,2291,14170,2227,15602,1822,19321,2179,17089,1953,294198,6654,41554,3127,92549,3904,196119,5824,106676,4128,232326,5709,73363,4031,19542,1982,13840,1837,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1789530,2380,21038,2452,16259,2419,45783,4351,28984,3332,31803,3218,32656,3510,53122,4247,45016,4041,465362,12786,65971,3933,128323,6029,340886,9196,126202,5985,256589,8945,88194,5027,29629,2855,13713,1692,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,907755,1813,5241,982,1392,721,4190,1293,14188,2130,12037,2242,15250,1757,15390,1686,9848,1559,236495,7137,34185,2818,52766,3670,118561,5363,90731,4464,185129,5775,83983,4119,17655,2247,10714,1620,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5970904,2573,65794,4006,46019,4242,94618,6742,116451,6414,72664,4354,110039,5844,110675,5371,97474,4716,1614991,20098,146255,6294,293471,8196,721305,13482,367832,10026,1321937,17331,567392,10870,140037,5112,83950,4552,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1341329,3861,18710,2442,16798,2256,34399,3456,31764,3066,28029,3522,33207,3257,39358,4113,21152,2756,296124,7261,58602,4413,84327,4166,249290,7419,94493,5545,189989,6502,100346,5853,21445,2462,23296,2382,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13089848,5372,221110,8113,130657,6796,260078,10603,309565,10764,212038,8352,287063,9834,293360,10610,268236,9542,3150648,27112,476587,13653,597794,13349,1550865,20623,1072055,16488,2433331,24414,1307200,17515,346468,9612,172793,6426,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6325621,8504,72323,5245,47605,3806,86244,5883,148560,6781,156031,6539,189040,7617,179471,7004,85553,5903,1473262,19299,276380,9251,409053,10813,983064,16180,545716,10878,1123118,17231,386138,9133,95463,4324,68600,3863,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,442946,1407,2580,728,954,423,1119,488,17121,1357,2813,537,6894,1175,7012,1095,4270,842,103470,3701,16401,1775,29452,2041,76704,3858,51857,2933,87414,3899,24546,2198,5878,1210,4461,932,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7720849,4652,59800,4682,18934,2299,34931,3018,140848,5292,115134,5307,186874,7056,225032,7562,133540,6182,2425147,23403,293836,9070,529424,12570,1054114,13144,602445,12150,1210527,18150,494391,10421,119973,5209,75899,3988,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2449213,4397,20893,2637,11651,1762,29978,2782,49008,3447,50998,3479,60868,4136,77003,4611,36823,2519,660833,10622,124022,6028,182473,6165,417473,8753,166649,6924,376600,8892,130327,5691,32960,3061,20654,1845,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2614886,3688,22997,2568,16255,2362,33498,3853,34400,3347,34918,4190,51547,4083,54764,4045,45758,3263,534940,12658,118376,5381,222760,6498,489017,9913,203853,6714,478133,9547,186388,5511,52713,3066,34569,2749,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8654829,5036,80654,5018,25056,3058,47957,3286,171250,6928,124511,5892,212873,7506,212143,6477,126243,5375,2906937,23881,339378,9018,471947,8840,954393,15720,638002,10935,1445223,18807,628765,12763,163666,5389,105831,5004,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,709979,1294,15076,2603,8317,1465,10931,2143,17752,2185,13861,2051,18108,2206,19680,2705,13404,1991,160200,6188,32792,3095,37989,3330,94524,4521,52759,3369,128188,5312,62231,3669,13977,1932,10190,1629,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3074357,4942,37272,3365,20547,2525,40581,3676,69665,4010,74841,4454,96385,5421,97444,4783,53146,4041,802730,14195,135047,6013,182270,5459,450521,12297,259417,7460,484341,10578,198055,7344,42507,3623,29588,2879,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,532379,2184,3867,1235,913,450,2674,944,17304,1512,6493,1419,9454,1524,8303,1399,6207,1483,146863,5236,21564,2204,32346,2250,83243,4288,53362,3406,98760,3952,28369,2076,8196,1206,4461,996,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4242391,5415,47153,4033,25541,2629,43641,3842,148466,6082,91036,5125,128862,6620,133495,7185,75648,4076,1166714,15282,255417,7723,261534,7919,621413,11996,263107,8731,621127,13725,247545,7761,64674,4001,47018,3598,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15772122,8854,305289,8181,271054,10435,563116,14639,394462,10882,469983,12635,370143,10464,423391,10588,250883,7672,3302510,28437,730731,13858,1000564,17887,2597665,25435,1000561,17303,2733721,28369,967482,15539,230575,7562,159992,6405,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1584824,1842,10574,1787,7251,1516,19266,2470,11852,1708,17212,2507,20362,2313,33184,2923,29335,3410,343912,8058,43771,3142,123463,5214,316330,9043,143171,6149,315627,8013,105098,5333,24821,2357,19595,1729,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,431042,1273,2280,766,756,359,1499,482,8594,1133,5169,1187,7241,1166,8069,1514,5148,827,118533,4704,17196,2042,26179,2019,49757,2833,35790,2915,87638,3336,41182,2633,9139,1228,6872,879,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5361301,8828,60143,4464,29581,3442,69526,5448,134422,6409,91523,5833,133051,7097,126732,6463,76698,4331,1174873,17386,189073,7361,307391,8451,771035,13858,361635,10124,1075786,17050,553862,12511,125398,5195,80572,4718,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4505657,3392,54612,4726,26700,2880,47270,4203,57345,4112,51393,4036,70477,4594,82745,4870,68750,4412,901110,15989,171468,7461,361229,9985,787998,12969,425322,9351,897884,12239,353426,9746,87002,4412,60926,3848,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1294747,3486,10994,1887,5016,1095,12022,1716,50616,4065,38389,2894,45921,3241,39742,3308,14521,1907,450902,9986,87644,5060,76265,4377,160824,6161,75046,4004,140850,5844,61097,3982,14629,1815,10269,1622,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3800295,4346,30976,3385,9613,1597,21362,1909,69291,3308,35844,2927,63782,4226,88556,3911,56001,3366,1128203,12869,137093,5107,265851,7119,537876,9262,354494,7246,659852,9830,248657,7196,55809,3532,37035,2615,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,370951,2166,1138,529,531,283,1435,647,6572,1279,4300,1024,5403,1035,5542,1140,3717,963,92179,4309,19804,2049,31368,2472,69831,4048,39657,2381,58232,3859,22556,2889,4396,929,4290,891,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2444933,1673,65040,4175,158615,5375,128821,5800,131662,5617,112420,4786,48833,3564,61440,3724,39989,3432,541967,11193,81742,4285,44276,3354,273521,7457,212186,6565,389954,7471,104324,4673,31027,2868,19116,2106,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
