GEO_ID,C08513_001E,C08513_001M,C08513_002E,C08513_002M,C08513_003E,C08513_003M,C08513_004E,C08513_004M,C08513_005E,C08513_005M,C08513_006E,C08513_006M,C08513_007E,C08513_007M,C08513_008E,C08513_008M,C08513_009E,C08513_009M,C08513_010E,C08513_010M,C08513_011E,C08513_011M,C08513_012E,C08513_012M,C08513_013E,C08513_013M,C08513_014E,C08513_014M,C08513_015E,C08513_015M,C08513_016E,C08513_016M,C08513_017E,C08513_017M,C08513_018E,C08513_018M,C08513_019E,C08513_019M,C08513_020E,C08513_020M,C08513_021E,C08513_021M,C08513_022E,C08513_022M,C08513_023E,C08513_023M,C08513_024E,C08513_024M,C08513_025E,C08513_025M,C08513_026E,C08513_026M,C08513_027E,C08513_027M,C08513_028E,C08513_028M,C08513_029E,C08513_029M,C08513_030E,C08513_030M,NAME,C08513_001EA,C08513_001MA,C08513_002EA,C08513_002MA,C08513_003MA,C08513_003EA,C08513_004EA,C08513_004MA,C08513_005EA,C08513_005MA,C08513_006MA,C08513_006EA,C08513_007EA,C08513_007MA,C08513_008MA,C08513_008EA,C08513_009MA,C08513_009EA,C08513_010EA,C08513_010MA,C08513_011MA,C08513_011EA,C08513_012MA,C08513_012EA,C08513_013MA,C08513_013EA,C08513_014EA,C08513_014MA,C08513_015MA,C08513_015EA,C08513_016EA,C08513_016MA,C08513_017EA,C08513_017MA,C08513_018MA,C08513_018EA,C08513_019EA,C08513_019MA,C08513_020EA,C08513_020MA,C08513_021MA,C08513_021EA,C08513_022MA,C08513_022EA,C08513_023EA,C08513_023MA,C08513_024MA,C08513_024EA,C08513_025EA,C08513_025MA,C08513_026EA,C08513_026MA,C08513_027EA,C08513_027MA,C08513_028EA,C08513_028MA,C08513_029MA,C08513_029EA,C08513_030MA,C08513_030EA,state
0400000US13,4114847,23689,3531992,25403,582855,10961,296875,10967,285980,8965,3267359,24057,2884415,24638,382944,10276,221308,9335,161636,8453,418873,13923,301057,11604,117816,7929,40435,4659,77381,6974,93218,7009,72952,5621,20266,3673,7667,1751,12599,2868,136508,7781,96730,5780,39778,4897,12384,2514,27394,4110,198889,8662,176838,7904,22051,3261,15081,2370,6970,1752,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,658038,8063,480394,10422,177644,9500,97953,6016,79691,7586,437174,8661,337507,9105,99667,5869,60907,4325,38760,4427,90543,5598,62548,5288,27995,2872,14833,2108,13162,1755,43994,4220,19636,2281,24358,3331,9491,2000,14867,2949,52669,5294,34787,3867,17882,3105,8779,1920,9103,2001,33658,4890,25916,4715,7742,1574,3943,1047,3799,1122,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,654351,9215,583840,9871,70511,3879,42729,3498,27782,2515,507226,9334,455284,9610,51942,3445,33002,3087,18940,1958,65080,4005,55838,3620,9242,1614,4047,945,5195,1266,5344,1223,4616,1153,728,406,327,311,401,250,36444,3534,30496,3074,5948,1459,3346,1000,2602,1024,40257,3944,37606,3897,2651,974,2007,794,644,467,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5790603,23746,4483060,25138,1307543,18337,699827,15061,607716,14690,4268164,24607,3391621,23583,876543,16934,489981,12877,386562,12208,502451,12100,313332,9505,189119,8029,71264,4393,117855,7003,496783,12170,370277,9834,126506,7193,74583,4871,51923,5161,273998,10368,202969,8087,71029,5794,37650,3950,33379,4040,249207,7603,204861,6717,44346,4578,26349,3377,17997,2598,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2787823,17846,2568033,18728,219790,6887,129323,6158,90467,5276,2337812,17798,2182171,17527,155641,6297,95029,5077,60612,4285,236138,8247,196354,7311,39784,3496,19698,2507,20086,2698,23123,2773,19147,2636,3976,1101,2156,978,1820,703,97124,5065,83064,4669,14060,2139,7586,1390,6474,1686,93626,4782,87297,4305,6329,1759,4854,1481,1475,663,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1515823,11740,1407234,11984,108589,5107,57876,3974,50713,4121,1200336,10631,1127757,10507,72579,3904,42144,3395,30435,3319,147364,5851,126113,5031,21251,2644,6533,1422,14718,2336,16724,2468,14183,2365,2541,839,1326,581,1215,590,78235,5197,69560,4448,8675,2046,5472,1518,3203,1214,73164,4712,69621,4690,3543,998,2401,785,1142,484,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1372924,11343,1230984,11026,141940,5826,75789,4403,66151,4436,1127331,11975,1019876,11909,107455,5018,60178,4175,47277,3501,128220,7734,104527,6883,23693,2820,9801,1824,13892,2132,6795,1633,5288,1376,1507,803,691,397,816,599,50692,3930,44625,3188,6067,1648,2455,881,3612,1294,59886,4477,56668,4258,3218,868,2664,791,554,346,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1820806,17174,1721299,16517,99507,5266,51510,4050,47997,3854,1500173,17611,1435589,17356,64584,4523,37146,3294,27438,2795,187745,8726,164851,8358,22894,3056,6589,1429,16305,2615,17429,2649,15790,2600,1639,592,763,413,876,426,49537,4094,43967,3707,5570,1387,3336,1161,2234,891,65922,4936,61102,4285,4820,1767,3676,1766,1144,624,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1950271,14337,1770525,15665,179746,6825,117225,6140,62521,5054,1591805,15822,1467862,15982,123943,5707,90484,4967,33459,3517,211668,9070,174169,8716,37499,3677,16872,1939,20627,3180,28446,3454,24180,3265,4266,1128,1654,854,2612,788,76243,5278,66137,4728,10106,1918,4854,1095,5252,1486,42109,3455,38177,3000,3932,1239,3361,1186,571,306,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,615364,6884,577206,6374,38158,3296,29444,2736,8714,1704,494739,6938,465751,6646,28988,2872,22513,2334,6475,1419,54282,3855,49883,3642,4399,1056,3520,875,879,473,2954,883,2707,837,247,215,189,195,58,90,31043,2449,28195,2310,2848,836,1890,731,958,470,32346,2471,30670,2457,1676,551,1332,515,344,259,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2557335,19868,2117908,18256,439427,10612,260911,9280,178516,8204,1939421,19561,1644127,17746,295294,9559,191330,7988,103964,6234,269275,10512,192812,8167,76463,5765,34219,3298,42244,4299,133487,6454,101843,6323,31644,3509,13552,2033,18092,2811,92517,5433,74947,5089,17570,2256,9993,1674,7577,1932,122635,5991,104179,5102,18456,2161,11817,1832,6639,1285,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3205372,19260,2549045,16834,656327,13761,396304,11319,260023,8354,2339387,17005,1935828,17322,403559,11043,261324,9719,142235,6288,250631,9310,165239,7359,85392,6226,37753,3719,47639,4631,290481,9305,193924,7601,96557,6115,51260,4465,45297,3739,191441,7547,140239,6563,51202,4683,32780,3447,18422,2862,133432,5258,113815,4664,19617,2532,13187,1779,6430,1793,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4003428,19255,3668983,18864,334445,9074,218520,7285,115925,7250,3338038,19701,3086388,19116,251650,7713,173491,6014,78159,4754,342406,8830,294386,8968,48020,4104,24544,2426,23476,3843,50852,3601,45832,3289,5020,1350,2429,783,2591,987,128426,6038,115013,5782,13413,1894,8816,1499,4597,1122,143706,7029,127364,5373,16342,5079,9240,1892,7102,4113,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2666098,12451,2403489,13169,262609,8061,157179,6058,105430,4980,2088371,12999,1909059,11651,179312,7327,112443,4982,66869,4602,226454,6988,188059,5570,38395,3868,17495,2494,20900,2765,92173,5377,74893,4448,17280,2277,10030,1591,7250,1403,115298,5304,98732,4949,16566,2216,10004,1635,6562,1508,143802,4672,132746,4379,11056,2022,7207,1349,3849,1422,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1111361,13626,1063534,13396,47827,3398,25866,2646,21961,2681,935393,14291,904654,13455,30739,2860,18044,2254,12695,1918,111606,6156,100190,5618,11416,2146,4213,1554,7203,1597,5019,1446,4493,1402,526,434,219,210,307,370,31256,2849,27355,2597,3901,1477,2338,1024,1563,1073,28087,3116,26842,2962,1245,729,1052,721,193,215,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2743623,14858,2567745,14724,175878,7034,107076,5604,68802,5126,2246377,14771,2118130,14486,128247,6725,81712,5585,46535,4186,251011,9116,226009,8004,25002,3059,11072,1685,13930,2485,45970,3828,42779,3684,3191,999,1615,603,1576,703,87586,3963,77180,3969,10406,1634,5971,1317,4435,1101,112679,6051,103647,5811,9032,1779,6706,1501,2326,977,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,458003,5845,440377,5950,17626,2366,14043,2044,3583,1037,347209,6306,336061,6395,11148,1649,8990,1473,2158,662,44854,3933,41761,3654,3093,1090,2219,813,874,638,3334,899,3229,894,105,137,105,137,0,273,32494,2560,30814,2460,1680,652,1218,601,462,331,30112,2925,28512,2782,1600,648,1511,664,89,80,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,937834,8489,854845,9240,82989,5193,43485,3860,39504,3386,763687,8664,702482,9037,61205,4513,34304,3499,26901,2783,92184,4871,76149,4069,16035,2491,5851,1293,10184,1913,5606,1138,4844,979,762,415,412,231,350,334,36596,3069,33381,2967,3215,697,1846,570,1369,453,39761,2839,37989,2670,1772,583,1072,465,700,324,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1191986,12734,841597,10926,350389,10148,184241,9258,166148,9071,932458,15351,670660,11524,261798,10527,148556,7659,113242,8363,132312,6680,82834,4748,49478,4513,21812,2657,27666,3252,38599,4409,22015,2891,16584,2673,5287,1499,11297,2365,44839,4054,28146,3146,16693,3035,5194,1331,11499,2816,43778,4398,37942,4217,5836,1265,3392,1102,2444,744,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,628044,7757,582425,8069,45619,3717,32437,3159,13182,2293,512450,8997,476427,8868,36023,3262,26648,2969,9375,1877,48727,4464,43492,4224,5235,1344,2597,882,2638,1072,3637,899,3066,784,571,419,495,413,76,113,24050,3123,22040,2838,2010,736,1313,518,697,453,39180,3507,37400,3542,1780,603,1384,580,396,279,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3801308,21987,2659840,18889,1141468,16197,623787,14499,517681,11602,2909946,21071,2180268,17631,729678,15993,455701,13083,273977,9504,330972,11525,168328,7109,162644,8174,62076,4138,100568,6500,220603,9680,105550,6047,115053,7098,50574,4136,64479,5507,194346,8792,92349,5116,101997,6510,34241,3049,67756,5713,145441,5723,113345,4810,32096,2895,21195,2287,10901,1595,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,848687,9895,551466,8945,297221,8374,221674,8744,75547,5283,676909,10187,442141,8549,234768,7662,177921,7730,56847,4674,88723,5646,54106,4317,34617,3729,23995,2833,10622,2082,9734,1609,6279,1433,3455,915,2466,844,989,497,31469,3472,21384,3055,10085,1867,7017,1592,3068,932,41852,3221,27556,2786,14296,2038,10275,1944,4021,1067,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9046575,33122,6361129,34306,2685446,25244,1500540,18271,1184906,18969,4810410,23782,3892069,24136,918341,12666,575212,10933,343129,9203,616520,13716,399022,11326,217498,9459,102581,6024,114917,8073,2563117,25060,1397100,20610,1166017,18493,629206,12844,536811,12515,709456,15879,411927,11001,297529,10275,144126,6782,153403,7758,347072,10372,261011,9087,86061,4578,49415,3493,36646,3109,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4121671,25131,3655851,23586,465820,9708,243145,9101,222675,8681,3380316,21936,3055258,20430,325058,10463,185956,7663,139102,7371,412817,11329,312621,10330,100196,6689,37155,4440,63041,5360,42680,3659,35313,3242,7367,1642,2359,648,5008,1557,119348,7608,100424,6731,18924,2973,8470,1807,10454,2367,166510,6812,152235,6355,14275,2286,9205,1660,5070,1702,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,379847,4886,364496,4710,15351,1910,11791,1604,3560,1104,303887,4888,293158,4979,10729,1579,8276,1271,2453,930,34486,3355,32312,3178,2174,792,1639,660,535,382,2506,771,2057,673,449,392,85,130,364,298,20437,1957,19010,1899,1427,518,1247,478,180,182,18531,1496,17959,1465,572,290,544,289,28,48,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5075200,21324,4742603,20914,332597,9923,219010,7644,113587,6244,4255815,23670,4016884,23510,238931,7832,166094,6284,72837,4973,392247,12317,338418,11379,53829,4842,27352,3016,26477,3317,85372,5789,77566,5659,7806,1668,3965,1020,3841,1165,161763,6846,142188,6182,19575,2419,11590,1841,7985,1670,180003,8166,167547,7779,12456,1872,10009,1544,2447,848,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1641563,13382,1478373,12546,163190,4883,89185,4601,74005,3885,1330003,15238,1214391,13352,115612,5076,68182,4554,47430,3316,183608,8332,150366,7225,33242,3581,13486,2070,19756,2959,8459,1641,7176,1448,1283,815,684,689,599,380,50951,3843,42444,3405,8507,1884,3451,1110,5056,1574,68542,4273,63996,3837,4546,1119,3382,1011,1164,554,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1709279,14334,1456527,14257,252752,7243,136249,5920,116503,6039,1238821,12530,1069713,13005,169108,6913,94411,4839,74697,5261,173345,7740,131887,6697,41458,4462,18915,2761,22543,3038,72364,5373,58906,4671,13458,2021,6352,1291,7106,1684,116617,4967,100079,4553,16538,2574,10236,2028,6302,1704,108132,5757,95942,5061,12190,2452,6335,1524,5855,1737,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5655344,24975,5122189,27489,533155,11708,326438,9627,206717,8763,4338134,23836,4003356,26112,334778,10013,216112,8381,118666,6011,498112,11117,420494,9123,77618,5544,36872,3328,40746,4110,317313,9663,266850,8889,50463,3925,30553,2872,19910,3301,289678,10956,243063,9407,46615,4673,27108,2720,19507,3500,212107,7227,188426,6581,23681,2293,15793,1966,7888,1372,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
