GEO_ID,B25116_001E,B25116_001M,B25116_002E,B25116_002M,B25116_003E,B25116_003M,B25116_004E,B25116_004M,B25116_005E,B25116_005M,B25116_006E,B25116_006M,B25116_007E,B25116_007M,B25116_008E,B25116_008M,B25116_009E,B25116_009M,B25116_010E,B25116_010M,B25116_011E,B25116_011M,B25116_012E,B25116_012M,B25116_013E,B25116_013M,B25116_014E,B25116_014M,B25116_015E,B25116_015M,B25116_016E,B25116_016M,B25116_017E,B25116_017M,B25116_018E,B25116_018M,B25116_019E,B25116_019M,B25116_020E,B25116_020M,B25116_021E,B25116_021M,B25116_022E,B25116_022M,B25116_023E,B25116_023M,NAME,B25116_001MA,B25116_001EA,B25116_002MA,B25116_002EA,B25116_003EA,B25116_003MA,B25116_004MA,B25116_004EA,B25116_005EA,B25116_005MA,B25116_006EA,B25116_006MA,B25116_007MA,B25116_007EA,B25116_008MA,B25116_008EA,B25116_009EA,B25116_009MA,B25116_010EA,B25116_010MA,B25116_011MA,B25116_011EA,B25116_012EA,B25116_012MA,B25116_013MA,B25116_013EA,B25116_014MA,B25116_014EA,B25116_015EA,B25116_015MA,B25116_016EA,B25116_016MA,B25116_017MA,B25116_017EA,B25116_018EA,B25116_018MA,B25116_019MA,B25116_019EA,B25116_020EA,B25116_020MA,B25116_021EA,B25116_021MA,B25116_022EA,B25116_022MA,B25116_023MA,B25116_023EA,state
0400000US13,3482420,15694,2304165,17073,515387,11911,208762,8828,122293,5897,86811,4819,97521,3732,1788778,16898,1092229,13998,367571,6996,219199,4809,109779,3896,1178255,14458,405618,10065,260615,8502,67399,4194,38449,3207,39155,3018,772637,12644,669932,12314,63966,4515,23785,2478,14954,1778,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445812,4223,258533,5422,50222,3466,15439,1991,14336,1824,7813,1254,12634,1415,208311,5432,96506,4138,50935,2378,32515,2060,28355,1846,187279,5414,58650,3769,29794,2466,11009,1688,9254,1473,8593,1312,128629,4630,102482,4150,16462,1782,5642,1212,4043,961,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,576709,5739,401532,6302,79134,4295,26411,2628,18767,1784,15030,1613,18926,1798,322398,6544,191393,5223,63642,2235,42159,1919,25204,1613,175177,5242,60775,3292,36302,3081,10517,1855,4942,1102,9014,1384,114402,4330,99961,4312,8426,1623,3552,866,2463,910,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4752857,13579,3219338,16289,734116,11895,263793,7051,160550,6041,127239,4593,182534,5943,2485222,14134,1471345,13842,523784,7546,297131,4444,192962,4111,1533519,13202,606278,11450,366227,10613,92127,4932,61382,3837,86542,4096,927241,12893,786457,12675,82151,3827,33852,2588,24781,2370,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2470905,11185,1736751,11947,390042,8837,137991,6733,87651,3740,70581,3625,93819,3190,1346709,12008,797410,10458,277759,4725,167889,3909,103651,3140,734154,9897,288418,7195,171160,6180,45133,3295,29162,2320,42963,2460,445736,9133,383291,8000,36980,2988,15549,1636,9916,1307,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1223439,6610,885284,8254,201299,5657,70572,3271,41459,2802,33846,2227,55422,2553,683985,7923,397345,6907,145205,3228,83931,2226,57504,1622,338155,6728,148437,5558,82380,4289,20976,2050,14700,1622,30381,2402,189718,5897,166212,5488,12963,1644,5693,874,4850,868,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101658,6952,749907,8746,167999,5444,58118,4312,37722,2289,29728,1674,42431,2477,581908,8597,342319,7211,123202,2854,70347,2589,46040,2221,351751,6919,145391,5223,86382,5237,22108,2065,13915,1393,22986,1792,206360,5644,179886,5169,14262,1655,5878,1017,6334,1104,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1684348,9801,1156292,12036,270192,6504,89606,4469,61445,3782,50629,2917,68512,3110,886100,11351,511731,10165,189917,4443,118583,3413,65869,2500,528056,11015,199911,7187,118122,5405,36612,3060,20803,1709,24374,2373,328145,8095,285451,7247,26462,2479,10670,1604,5562,1097,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1689822,9615,1141504,11499,267027,7649,89881,5011,64288,3739,49559,2898,63299,3316,874477,11536,503058,9629,185912,4608,114969,2961,70538,2906,548318,11587,201826,7759,126292,6789,37153,3068,19051,2037,19330,1865,346492,9828,296117,9681,31124,2562,12369,1928,6882,1286,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545417,5576,396395,5449,90000,3649,29370,2383,22305,1974,17836,1533,20489,1608,306395,5100,168415,4554,73132,2142,40729,1633,24119,1446,149022,5676,65623,4070,30753,3156,13735,1611,9498,1353,11637,1622,83399,4470,70331,3868,6645,1206,2961,762,3462,757,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2127439,8728,1426267,12068,309543,8267,121401,5965,69807,3589,53284,3083,65051,2690,1116724,12533,652540,10287,247314,5112,138751,3600,78119,2923,701172,11745,260845,7865,147692,6407,43553,3583,29464,2792,40136,3131,440327,10655,375092,8967,38129,3067,15580,1955,11526,1648,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2520419,10488,1568382,10691,341586,7681,116312,4842,79653,3796,58359,3386,87262,4117,1226796,11331,701632,8914,273922,4957,150218,3567,101024,3531,952037,10587,394734,8816,208568,6721,65352,3787,49690,3381,71124,3563,557303,9447,466655,8680,47714,3495,23540,2208,19394,2094,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3806621,12287,2769474,14635,657992,10474,228457,7219,156838,5790,112864,3746,159833,4602,2111482,14179,1201034,11208,460957,5801,276895,4479,172596,3810,1037147,11792,432134,10230,243878,7640,74504,4350,43740,2983,70012,3305,605013,11133,517109,10149,49582,3150,20597,2146,17725,1823,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2091548,8178,1527328,10448,334107,6773,134248,5208,74078,3349,55346,2815,70435,2786,1193221,9242,735404,7647,244003,3604,131127,2612,82687,2320,564220,7849,257017,7354,143184,5957,36138,2734,23989,2119,53706,2828,307203,7232,267337,7038,21333,1771,8498,1294,10035,1282,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1079999,8323,753374,9176,176092,4828,57107,4391,43339,2809,35482,2311,40164,2138,577282,9000,326322,7944,121752,3495,80651,2940,48557,2669,326625,7460,117093,5508,69807,4537,21299,2478,12704,1988,13283,1694,209532,6321,181083,5893,16120,1847,7851,1169,4478,938,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2350628,10288,1621371,13182,382472,9165,133169,5806,89541,4399,67901,3001,91861,3743,1238899,13754,722164,11601,250452,4446,165948,3677,100335,3041,729257,11761,306889,8758,175115,6477,51133,3996,32155,2640,48486,2826,422368,9863,364521,9543,32004,2597,15064,1704,10779,1279,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,402747,4175,280633,4455,68613,3388,22564,2112,15706,1732,13447,1420,16896,1568,212020,4335,115102,4505,49155,2195,30700,1537,17063,1075,122114,4642,51149,2967,26150,2539,10200,1457,6472,974,8327,1051,70965,3492,60144,3450,6336,1077,2030,524,2455,668,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,719304,4689,484649,6026,106296,3941,35871,2567,22473,1892,19488,1716,28464,1444,378353,6331,222451,5133,80001,2399,45688,1588,30213,1714,234655,5829,98967,4749,60271,3677,13724,1725,7635,1368,17337,1598,135688,5304,117086,4955,9876,1345,3855,942,4871,836,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,989811,6963,565869,9281,130996,6019,51212,3967,30336,2651,25933,2080,23515,2078,434873,9157,244962,7941,92287,3805,64679,2886,32945,2020,423942,8805,135236,5813,81979,4761,23295,2596,15370,1931,14592,1865,288706,7933,239977,7077,30331,2792,13220,1888,5178,1097,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,515431,4523,369448,5293,75573,4150,25331,2875,18734,1996,14337,1463,17171,1603,293875,5802,171578,4400,67517,2661,36018,1756,18762,1263,145983,5144,54754,3296,28505,2688,8509,1269,7062,1190,10678,1485,91229,4377,76034,3869,8671,1611,3571,927,2953,717,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3172421,11815,2106728,14618,430357,8531,140482,6380,88357,3396,80124,3693,121394,4364,1676371,13538,963531,10518,367722,6446,206925,4454,138193,4051,1065693,11891,396937,9301,207766,7843,69036,4267,48757,2999,71378,3143,668756,9660,548111,9375,71176,4125,28322,2890,21147,1987,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,765183,5603,519864,7374,124416,5766,39136,3324,33651,2875,25867,2294,25762,2055,395448,6153,214556,5489,90142,2692,54936,2461,35814,2093,245319,7043,92288,4806,55534,4481,17199,2428,10983,1746,8572,1368,153031,6132,130604,5574,12801,1650,6064,1349,3562,1060,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7196427,16507,3904123,16568,853590,12779,280575,8364,190194,5951,155198,5048,227623,6137,3050533,15912,1704533,14040,692665,7552,389966,7518,263369,5291,3292304,17577,1236226,15764,652807,12346,213594,7900,161813,6037,208012,5806,2056078,18740,1612874,17037,244858,7730,116635,4238,81711,4431,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3670859,14413,2465551,18417,582230,12269,210781,7337,128152,5467,110379,4802,132918,4832,1883321,15968,1078681,12203,406758,5759,256387,4862,141495,5150,1205308,14092,439787,10341,263496,7578,79877,4667,45627,3055,50787,3371,765521,12083,658665,11304,62540,4315,26724,2406,17592,1824,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,280412,3191,187673,3460,42646,2593,15525,1876,9318,1330,7931,934,9872,1076,145027,3534,85507,2803,31185,1499,16355,750,11980,921,92739,3625,45237,2887,26808,2477,5420,990,3904,776,9105,972,47502,2756,41578,2554,3108,662,1050,277,1766,464,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4525066,15956,3095197,18587,728374,12597,246479,8113,164054,5601,128509,4036,189332,6031,2366823,16877,1342441,13761,517964,5925,307728,4448,198690,4619,1429869,17019,586947,11720,325249,9671,104584,4580,66238,3358,90876,3990,842922,13257,713440,11464,74646,3809,30792,2631,24044,2085,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1432959,7544,971378,9238,229480,5824,76655,4167,51151,2863,46693,2619,54981,2641,741898,8263,419282,6908,158214,3846,103311,2721,61091,2231,461581,7782,171360,5667,103922,4462,26436,2144,16982,1874,24020,2117,290221,7550,251938,7446,23375,2301,9259,1316,5649,1079,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1507137,8164,942674,8824,205474,6823,60300,3821,52955,3339,41927,2782,50292,2754,737200,8757,391411,7538,176924,4923,106087,3305,62778,2675,564463,10492,211026,7030,121242,5910,35803,2510,19412,1828,34569,2759,353437,8565,301995,8296,29697,3622,12160,1318,9585,1396,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4936030,14212,3461678,15683,795778,11199,250558,6851,174169,5668,147509,4178,223542,5200,2665900,17214,1494474,13912,593127,6809,346060,4785,232239,5041,1474352,16039,662277,11236,348001,9623,106337,4451,74149,3616,133790,4488,812075,13330,668646,11708,70918,4826,36627,2234,35884,2367,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,402295,4265,244516,5053,57380,3223,19042,2230,12926,1669,9338,1233,16074,1644,187136,4794,106119,3536,44229,2233,21902,1405,14886,1432,157779,5612,67991,3733,32027,2944,12912,1991,8958,1417,14094,1503,89788,5153,74245,4315,7784,1566,4114,997,3645,821,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1761393,10691,1210160,11085,296537,8722,100449,5332,64653,3853,63484,3888,67951,3413,913623,11063,495786,8866,210430,5643,136686,3880,70721,2894,551233,10628,193458,7620,115952,7132,34826,3385,22344,2401,20336,2060,357775,9933,302844,8610,34185,3395,12827,1714,7919,1407,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,318955,3470,216821,3676,47426,2709,14660,1530,12500,1789,7513,1033,12753,1075,169395,4249,100231,3395,34864,1747,21404,1167,12896,973,102134,3829,48184,3362,26494,2262,6159,1250,4798,794,10733,1291,53950,3404,45377,3140,3557,994,2227,652,2789,604,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2440663,12796,1662768,15433,385780,9314,136781,6069,87169,4633,77295,3555,84535,4049,1276988,12685,718122,11015,278760,5670,178136,4363,101970,3640,777895,11156,289785,8249,168800,7611,52717,3094,33047,2608,35221,2855,488110,11191,416230,10285,43868,3382,17922,2159,10090,1370,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8738664,20291,5555903,27420,1068253,14809,378574,10019,259981,7162,197077,5478,232621,5329,4487650,28410,2737844,22610,910304,11172,524515,7257,314987,6051,3182761,25433,1098216,16366,730279,14064,160990,6385,96563,5349,110384,4859,2084545,23408,1836121,21454,154377,6486,57204,3651,36843,2897,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,880025,4985,615142,6267,93889,4405,36435,3186,18526,1814,16495,1774,22433,1746,521253,5975,333219,5496,95872,2706,56137,1740,36025,1510,264883,6277,70974,4186,42865,3567,10077,1242,7969,1338,10063,1456,193909,5773,176182,5514,11752,1763,2649,813,3326,874,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256922,2727,180847,3870,41333,2701,13553,1435,11169,1372,7238,946,9373,980,139514,3445,76987,2536,33898,1784,18248,1081,10381,937,76075,3506,33910,2530,18570,2203,6060,1117,3567,706,5713,975,42165,2794,35389,2327,4023,928,1631,643,1122,397,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2992732,14604,2025240,16608,448854,10260,170260,6548,98995,4316,83328,4157,96271,4300,1576386,15070,913079,13241,344432,6186,203001,4745,115874,3455,967492,13869,345681,9689,216117,8136,52861,4147,33466,3089,43237,2760,621811,12514,537753,11309,47840,3250,21818,2533,14400,1539,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2606863,9745,1644939,11518,363211,8372,129062,6102,92539,4991,66864,3489,74746,3409,1281728,11565,739285,10589,288510,5578,160843,3950,93090,3259,961924,12195,368241,8946,219828,8043,60985,3755,34686,2758,52742,3319,593683,12506,511767,11788,47288,3332,19454,2181,15174,1705,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741940,5724,553429,5834,137393,5161,36388,2919,30783,2563,28890,2225,41332,2555,416036,6031,217717,4593,98065,3058,62983,2633,37271,2016,188511,6311,82455,3996,47032,3201,15474,1847,9906,1218,10043,1282,106056,5254,91497,5000,8133,1487,4086,993,2340,598,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2279532,9375,1566039,12101,344740,8514,126380,5542,73975,3418,59082,2793,85303,3540,1221299,11519,722825,9704,260590,3732,147232,2645,90652,2450,713493,10686,324366,7072,180831,6830,50664,2930,30512,2221,62359,3290,389127,8853,335647,7944,27586,2384,11922,1434,13972,1286,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222803,3575,155278,3397,35875,2791,11536,1527,9496,1440,6859,1199,7984,1163,119403,3569,69649,2831,28358,1764,13342,950,8054,821,67525,3690,25900,2630,15836,2183,4125,910,3271,858,2668,696,41625,3316,37460,3138,2535,665,1072,474,558,413,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
