GEO_ID,C22001_001E,C22001_001M,C22001_002E,C22001_002M,C22001_003E,C22001_003M,NAME,C22001_001EA,C22001_001MA,C22001_002EA,C22001_002MA,C22001_003EA,C22001_003MA,state
0400000US01,1815152,10938,260140,9719,1555012,12896,Alabama,null,null,null,null,null,null,01
0400000US02,254610,2804,26973,2080,227637,3388,Alaska,null,null,null,null,null,null,02
0400000US04,2334050,12895,308610,10005,2025440,12353,Arizona,null,null,null,null,null,null,04
0400000US05,1114902,8104,153012,6075,961890,7956,Arkansas,null,null,null,null,null,null,05
0400000US06,12406475,16820,918290,16010,11488185,21289,California,null,null,null,null,null,null,06
0400000US08,1960585,9151,153681,6436,1806904,10525,Colorado,null,null,null,null,null,null,08
0400000US09,1358809,7109,138205,5417,1220604,7412,Connecticut,null,null,null,null,null,null,09
0400000US10,328765,4178,37096,2975,291669,4846,Delaware,null,null,null,null,null,null,10
0400000US11,252388,3730,28656,2792,223732,4082,District of Columbia,null,null,null,null,null,null,11
0400000US12,7035068,25739,871694,13415,6163374,26701,Florida,null,null,null,null,null,null,12
0400000US13,3482420,15694,469338,10718,3013082,15059,Georgia,null,null,null,null,null,null,13
0400000US15,445812,4223,40594,3167,405218,4610,Hawaii,null,null,null,null,null,null,15
0400000US16,576709,5739,71990,3633,504719,5808,Idaho,null,null,null,null,null,null,16
0400000US17,4752857,13579,523580,9393,4229277,16503,Illinois,null,null,null,null,null,null,17
0400000US18,2470905,11185,286289,8136,2184616,11773,Indiana,null,null,null,null,null,null,18
0400000US19,1223439,6610,132295,5162,1091144,7927,Iowa,null,null,null,null,null,null,19
0400000US20,1101658,6952,96281,4932,1005377,8368,Kansas,null,null,null,null,null,null,20
0400000US21,1684348,9801,280171,8002,1404177,11523,Kentucky,null,null,null,null,null,null,21
0400000US22,1689822,9615,258527,7669,1431295,10365,Louisiana,null,null,null,null,null,null,22
0400000US23,545417,5576,88303,3819,457114,5601,Maine,null,null,null,null,null,null,23
0400000US24,2127439,8728,178730,6549,1948709,10508,Maryland,null,null,null,null,null,null,24
0400000US25,2520419,10488,288633,7655,2231786,11573,Massachusetts,null,null,null,null,null,null,25
0400000US26,3806621,12287,641615,11644,3165006,13888,Michigan,null,null,null,null,null,null,26
0400000US27,2091548,8178,158090,5400,1933458,9580,Minnesota,null,null,null,null,null,null,27
0400000US28,1079999,8323,177433,6880,902566,9571,Mississippi,null,null,null,null,null,null,28
0400000US29,2350628,10288,313472,8367,2037156,11877,Missouri,null,null,null,null,null,null,29
0400000US30,402747,4175,37192,2610,365555,4292,Montana,null,null,null,null,null,null,30
0400000US31,719304,4689,65852,3963,653452,5636,Nebraska,null,null,null,null,null,null,31
0400000US32,989811,6963,97141,5185,892670,8327,Nevada,null,null,null,null,null,null,32
0400000US33,515431,4523,42581,2891,472850,5263,New Hampshire,null,null,null,null,null,null,33
0400000US34,3172421,11815,214973,6929,2957448,13412,New Jersey,null,null,null,null,null,null,34
0400000US35,765183,5603,99329,4414,665854,6895,New Mexico,null,null,null,null,null,null,35
0400000US36,7196427,16507,997131,15544,6199296,21688,New York,null,null,null,null,null,null,36
0400000US37,3670859,14413,482298,11011,3188561,15925,North Carolina,null,null,null,null,null,null,37
0400000US38,280412,3191,22964,1762,257448,3673,North Dakota,null,null,null,null,null,null,38
0400000US39,4525066,15956,637612,12202,3887454,16839,Ohio,null,null,null,null,null,null,39
0400000US40,1432959,7544,195883,5242,1237076,8540,Oklahoma,null,null,null,null,null,null,40
0400000US41,1507137,8164,269533,8357,1237604,10059,Oregon,null,null,null,null,null,null,41
0400000US42,4936030,14212,564362,11250,4371668,17194,Pennsylvania,null,null,null,null,null,null,42
0400000US44,402295,4265,58475,3584,343820,4986,Rhode Island,null,null,null,null,null,null,44
0400000US45,1761393,10691,255795,8097,1505598,11114,South Carolina,null,null,null,null,null,null,45
0400000US46,318955,3470,32558,2778,286397,4075,South Dakota,null,null,null,null,null,null,46
0400000US47,2440663,12796,415861,8480,2024802,12739,Tennessee,null,null,null,null,null,null,47
0400000US48,8738664,20291,1123649,18084,7615015,22785,Texas,null,null,null,null,null,null,48
0400000US49,880025,4985,78187,3336,801838,5594,Utah,null,null,null,null,null,null,49
0400000US50,256922,2727,33981,2465,222941,3589,Vermont,null,null,null,null,null,null,50
0400000US51,2992732,14604,256388,7929,2736344,15711,Virginia,null,null,null,null,null,null,51
0400000US53,2606863,9745,346450,8134,2260413,11641,Washington,null,null,null,null,null,null,53
0400000US54,741940,5724,114433,5153,627507,7065,West Virginia,null,null,null,null,null,null,54
0400000US55,2279532,9375,249977,6663,2029555,10096,Wisconsin,null,null,null,null,null,null,55
0400000US56,222803,3575,13874,2000,208929,3870,Wyoming,null,null,null,null,null,null,56
0400000US72,1319448,9440,484807,9039,834641,8721,Puerto Rico,null,null,null,null,null,null,72
