GEO_ID,C16003_001E,C16003_001M,C16003_002E,C16003_002M,C16003_003E,C16003_003M,C16003_004E,C16003_004M,C16003_005E,C16003_005M,C16003_006E,C16003_006M,C16003_007E,C16003_007M,C16003_008E,C16003_008M,NAME,C16003_001MA,C16003_001EA,C16003_002MA,C16003_002EA,C16003_003EA,C16003_003MA,C16003_004MA,C16003_004EA,C16003_005EA,C16003_005MA,C16003_006EA,C16003_006MA,C16003_007MA,C16003_007EA,C16003_008EA,C16003_008MA,state
0400000US40,81265,6771,18403,2967,386,336,15431,2787,2586,887,62862,4881,50308,4595,12554,2291,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,130987,11026,34472,4032,1609,833,22912,3682,9951,2294,96515,8086,60704,7769,35811,3894,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,251454,10785,49838,4669,5157,1431,25553,3720,19128,2770,201616,8562,90451,7142,111165,6933,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,55137,6281,10281,2468,1010,637,7527,2362,1744,799,44856,4879,27117,3956,17739,2750,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,79831,6985,14848,2641,570,415,12723,2335,1555,765,64983,5930,51203,5242,13780,2650,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,8446,2649,2185,1051,74,131,860,689,1251,770,6261,1931,2221,1346,4040,1402,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,108766,10101,21333,3558,1884,1179,13199,2294,6250,2082,87433,8499,61477,7371,25956,3700,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1963970,41952,500196,16017,23671,3967,437891,14174,38634,4052,1463774,31206,1276982,28023,186792,10288,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,70716,7881,17471,3343,229,308,15173,3197,2069,787,53245,5360,42183,4886,11062,2171,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,5317,1677,829,748,0,211,0,211,829,748,4488,1253,671,477,3817,1114,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,229653,12930,44302,4850,4147,1455,25797,3935,14358,2692,185351,9779,108142,7366,77209,7519,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,287756,13102,72834,5685,2810,1158,45130,4452,24894,3370,214922,9910,99998,6801,114924,8184,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,5630,1632,952,649,0,269,723,611,229,210,4678,1279,1659,722,3019,1026,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,86503,8701,20113,3480,515,317,15311,3280,4287,1092,66390,6455,42808,5082,23582,3441,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,5106,1741,1678,1273,54,66,1624,1287,0,269,3428,1250,2944,1153,484,350,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2356171,21869,457997,7249,2004,864,455688,7368,305,224,1898174,18148,1896347,18189,1827,858,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
