GEO_ID,B08101_001E,B08101_001M,B08101_002E,B08101_002M,B08101_003E,B08101_003M,B08101_004E,B08101_004M,B08101_005E,B08101_005M,B08101_006E,B08101_006M,B08101_007E,B08101_007M,B08101_008E,B08101_008M,B08101_009E,B08101_009M,B08101_010E,B08101_010M,B08101_011E,B08101_011M,B08101_012E,B08101_012M,B08101_013E,B08101_013M,B08101_014E,B08101_014M,B08101_015E,B08101_015M,B08101_016E,B08101_016M,B08101_017E,B08101_017M,B08101_018E,B08101_018M,B08101_019E,B08101_019M,B08101_020E,B08101_020M,B08101_021E,B08101_021M,B08101_022E,B08101_022M,B08101_023E,B08101_023M,B08101_024E,B08101_024M,B08101_025E,B08101_025M,B08101_026E,B08101_026M,B08101_027E,B08101_027M,B08101_028E,B08101_028M,B08101_029E,B08101_029M,B08101_030E,B08101_030M,B08101_031E,B08101_031M,B08101_032E,B08101_032M,B08101_033E,B08101_033M,B08101_034E,B08101_034M,B08101_035E,B08101_035M,B08101_036E,B08101_036M,B08101_037E,B08101_037M,B08101_038E,B08101_038M,B08101_039E,B08101_039M,B08101_040E,B08101_040M,B08101_041E,B08101_041M,B08101_042E,B08101_042M,B08101_043E,B08101_043M,B08101_044E,B08101_044M,B08101_045E,B08101_045M,B08101_046E,B08101_046M,B08101_047E,B08101_047M,B08101_048E,B08101_048M,B08101_049E,B08101_049M,B08101_050E,B08101_050M,B08101_051E,B08101_051M,B08101_052E,B08101_052M,B08101_053E,B08101_053M,B08101_054E,B08101_054M,B08101_055E,B08101_055M,B08101_056E,B08101_056M,NAME,B08101_001EA,B08101_001MA,B08101_002EA,B08101_002MA,B08101_003EA,B08101_003MA,B08101_004MA,B08101_004EA,B08101_005MA,B08101_005EA,B08101_006EA,B08101_006MA,B08101_007EA,B08101_007MA,B08101_008EA,B08101_008MA,B08101_009MA,B08101_009EA,B08101_010MA,B08101_010EA,B08101_011MA,B08101_011EA,B08101_012EA,B08101_012MA,B08101_013EA,B08101_013MA,B08101_014EA,B08101_014MA,B08101_015EA,B08101_015MA,B08101_016EA,B08101_016MA,B08101_017EA,B08101_017MA,B08101_018EA,B08101_018MA,B08101_019MA,B08101_019EA,B08101_020EA,B08101_020MA,B08101_021MA,B08101_021EA,B08101_022MA,B08101_022EA,B08101_023EA,B08101_023MA,B08101_024EA,B08101_024MA,B08101_025MA,B08101_025EA,B08101_026MA,B08101_026EA,B08101_027MA,B08101_027EA,B08101_028MA,B08101_028EA,B08101_029EA,B08101_029MA,B08101_030MA,B08101_030EA,B08101_031MA,B08101_031EA,B08101_032MA,B08101_032EA,B08101_033MA,B08101_033EA,B08101_034MA,B08101_034EA,B08101_035EA,B08101_035MA,B08101_036MA,B08101_036EA,B08101_037MA,B08101_037EA,B08101_038EA,B08101_038MA,B08101_039MA,B08101_039EA,B08101_040EA,B08101_040MA,B08101_041EA,B08101_041MA,B08101_042MA,B08101_042EA,B08101_043EA,B08101_043MA,B08101_044EA,B08101_044MA,B08101_045MA,B08101_045EA,B08101_046EA,B08101_046MA,B08101_047MA,B08101_047EA,B08101_048MA,B08101_048EA,B08101_049EA,B08101_049MA,B08101_050MA,B08101_050EA,B08101_051EA,B08101_051MA,B08101_052EA,B08101_052MA,B08101_053MA,B08101_053EA,B08101_054EA,B08101_054MA,B08101_055MA,B08101_055EA,B08101_056EA,B08101_056MA,state
0400000US13,4118024,22215,116182,6165,375061,8345,1930866,14764,973429,10045,350976,8661,227901,6049,143609,5176,3267029,22798,79682,5025,272458,7272,1531069,15078,791539,9931,290565,7797,184924,5540,116792,4722,424278,14152,16492,2232,51398,3588,216727,10044,84377,5490,25418,2627,19467,2469,10399,1691,93624,7121,2779,899,14163,2758,43882,4903,20315,2616,7214,1527,3485,878,1786,511,60545,5297,8205,1862,12679,2384,21355,2976,9532,1879,4109,1063,2274,762,2391,737,73659,6173,2197,831,9945,2054,37575,4178,15132,2318,3974,986,2524,833,2312,811,198889,8662,6827,1711,14418,2713,80258,5834,52534,3748,19696,2074,15227,1904,9929,1530,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,657295,7523,16902,1862,67393,2793,272425,5086,149952,3287,65323,3572,48737,2844,36563,2837,437687,8611,7335,1451,39771,2890,189791,5833,101151,4092,44898,2946,32847,2587,21894,1978,90538,5487,3305,972,9751,2265,38144,3070,22307,2391,6844,1252,5107,1114,5080,1404,43534,4212,2121,757,4954,1357,13735,2453,10159,1495,5494,1208,3947,946,3124,842,29641,3662,2959,1198,5724,1728,10240,1772,5131,1282,1964,779,2637,901,986,546,22237,3125,612,443,3215,1160,10206,2217,3594,946,1280,501,1501,611,1829,847,33658,4890,570,525,3978,3368,10309,1654,7610,1569,4843,1180,2698,841,3650,963,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,669892,8472,26486,2921,70500,3896,293851,5473,153145,3550,59967,3413,39762,2972,26181,2284,520863,9021,19960,2387,54968,3842,225979,5778,121827,3654,47223,3364,31401,2509,19505,2049,66471,3893,2534,684,7056,1525,33545,2909,14872,1909,4608,1164,2280,706,1576,628,5410,1206,73,120,168,176,2433,907,1831,573,536,278,261,190,108,128,21488,2785,1758,628,4457,1400,7449,1389,3679,1048,1705,694,1445,605,995,519,15403,2118,1567,820,1525,585,6611,1500,3545,999,1017,496,1080,481,58,95,40257,3944,594,406,2326,1153,17834,2408,7391,1526,4878,1341,3295,931,3939,862,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5792659,21042,197309,6041,530104,9740,2584026,13311,1371488,10204,541078,9022,337603,7565,231051,6173,4273034,23657,131433,5230,361190,9192,1882195,13037,1045032,11097,419476,8601,261462,6812,172246,5298,502443,11652,26163,2596,52101,3980,232665,8730,111462,4659,41701,2634,23051,2448,15300,1668,494684,12316,12284,2005,59090,4195,252316,9157,97989,4929,37263,2674,22600,2278,13142,1631,178901,8180,18291,2093,34937,3478,70696,5137,30986,2512,9461,1571,7497,1214,7033,1238,94390,6290,4276,1252,13290,2011,42675,3600,19381,2363,7902,1432,4009,910,2857,1026,249207,7603,4862,1345,9496,1707,103479,5787,66638,4376,25275,2727,18984,1898,20473,1888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2845206,17408,106075,4671,270615,7342,1216400,8833,684670,6569,274477,6115,173477,5202,119492,4964,2385577,17869,77824,4218,212444,7441,1024608,9452,583310,8021,238005,6396,150540,4514,98846,4252,242733,7832,12233,1685,29251,2924,113245,4865,54151,4357,17300,2033,9578,1512,6975,1180,27693,2999,1159,482,5226,1473,11558,1979,6799,1593,1178,588,738,332,1035,410,62196,4216,9603,1535,14093,2066,18809,2611,8807,1533,4558,938,3021,741,3305,881,33381,3171,1969,684,4115,1073,13192,1755,8448,1507,2818,882,1714,563,1125,558,93626,4782,3287,1047,5486,1164,34988,2942,23155,2409,10618,1592,7886,1282,8206,1143,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1513705,9788,70804,3198,150189,4140,609487,5826,355063,3996,151119,4616,104105,3786,72938,3300,1200762,9698,51194,3077,109061,3919,487611,5958,289014,4955,123608,4284,84312,3539,55962,2697,146859,6254,8407,1448,17246,1966,64126,3845,33482,2912,11297,1274,7867,1207,4434,932,16649,2474,1366,781,3960,1272,7023,1651,2413,688,931,538,599,282,357,210,54328,3932,6398,1221,11510,1564,16626,2077,9361,1301,4517,821,3466,704,2450,521,21943,2760,490,301,3089,1017,9927,1921,4223,902,2363,741,1141,439,710,401,73164,4712,2949,934,5323,1518,24174,2312,16570,1827,8403,1117,6720,1260,9025,1460,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1358914,9336,60617,4351,140862,4550,561120,5924,314311,4918,127942,3948,87573,4013,66489,3035,1116031,10471,46022,3849,109446,4284,462006,6484,264130,5559,109322,3819,73279,3740,51826,2700,124333,7026,7403,1378,15192,2029,57684,4054,25129,2790,8774,1291,6488,1364,3663,924,7098,1824,356,331,1554,793,2769,1090,1300,720,517,275,184,181,418,237,35048,3196,3762,772,8022,1852,11293,1839,5895,977,1673,454,2112,605,2291,543,16518,1899,1054,555,3036,921,6598,1288,3906,949,1067,382,499,280,358,198,59886,4477,2020,763,3612,1214,20770,2124,13951,1918,6589,1218,5011,1094,7933,1232,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1803377,15174,78400,6112,178549,5658,785686,8980,422516,6922,167348,4956,98642,4356,72236,3172,1482669,16578,54313,3741,135983,5808,651346,9642,354276,7149,142745,4909,83191,3506,60815,3047,186526,8284,9887,1378,22701,2777,88697,5345,40511,3358,13432,1992,6261,1286,5037,1181,19654,2766,1940,708,2403,823,7584,1361,5121,1099,1192,583,964,510,450,250,31407,2884,3153,807,7152,1368,10690,1655,5244,1199,1583,587,1872,834,1713,537,17199,2433,1688,644,2256,981,6265,1259,4216,1355,1601,556,812,466,361,241,65922,4936,7419,3943,8054,3011,21104,3295,13148,1597,6795,1161,5542,1060,3860,834,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1932178,14163,67132,4901,197949,6973,848300,10454,439839,6681,176509,5524,116875,4684,85574,3898,1578167,15029,45191,3512,152086,5416,691251,11122,369087,6227,146976,5238,100274,4291,73302,3801,206556,9173,12253,2024,26072,3440,101652,6554,37961,3372,15370,1837,7877,1345,5371,1078,27806,3374,1516,659,4693,1487,13095,2143,4902,1307,1923,719,1060,414,617,350,38366,3948,4701,1507,8367,1615,11939,1948,7081,1376,3242,972,1765,650,1271,488,39174,3406,2625,864,4767,1336,17892,2324,8386,1536,3514,1095,1483,612,507,238,42109,3455,846,470,1964,1000,12471,1925,12422,1707,5484,1077,4416,955,4506,1051,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627588,6403,24164,2196,53911,3017,238127,3393,162515,3283,68748,2705,49252,2752,30871,1993,504971,6849,15068,1533,42577,2714,193770,3627,132581,3612,57051,2592,39864,2446,24060,1643,55677,3747,2702,651,5065,1116,22730,2176,14754,1576,5122,1007,3777,1015,1527,428,3067,875,328,260,209,198,1178,643,583,358,140,116,300,218,329,291,21874,2033,4141,1037,3798,923,6353,1428,3770,866,1653,450,1542,558,617,250,9653,1609,1020,505,1327,688,3358,911,2252,702,564,274,545,377,587,454,32346,2471,905,500,935,512,10738,1453,8575,1098,4218,900,3224,783,3751,1004,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2847946,17144,90670,4431,249786,6635,1219909,10016,704529,7756,266229,6325,185643,5556,131180,4452,2079711,18858,50731,3720,163276,6237,902031,10286,526889,8548,200122,6286,140522,5258,96140,3808,304131,11171,17414,2372,35309,3662,132210,8664,70401,4272,24240,2331,15233,1711,9324,1744,245628,9404,8394,1721,27667,3319,110561,5978,54450,3366,23260,2348,13421,1774,7875,1498,64917,4602,9038,1538,13139,2219,22048,2700,10890,1657,4047,982,2833,790,2922,878,30924,3085,1480,675,4486,1134,11560,1854,8491,1516,2064,887,1414,495,1429,469,122635,5991,3613,1017,5909,1409,41499,3960,33408,3129,12496,1955,12220,1731,13490,1686,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3151546,16613,113943,5530,289623,5927,1314673,10235,764262,7376,298100,6413,219864,6675,151081,4948,2294910,16547,63755,4296,174877,5899,937590,11962,592864,7814,239331,6177,172166,5760,114327,4722,246522,9029,17701,2593,26523,3040,104914,6794,57950,3704,18799,2228,11123,1709,9512,1700,285330,9451,7591,1639,40770,3594,144360,6771,53076,3669,16997,2032,15088,1949,7448,926,147318,6450,17028,2138,32619,3443,60403,4764,18687,2311,5633,1185,7622,1306,5326,1174,44034,3888,3075,887,6272,1595,19761,2178,7836,1392,3254,808,2095,669,1741,558,133432,5258,4793,1079,8562,1910,47645,3544,33849,2418,14086,1925,11770,1680,12727,1438,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4044769,19421,155303,4799,388457,7222,1688956,10750,1034638,8073,404512,7138,225752,7349,147151,4992,3370583,20226,111709,3923,306209,6802,1412783,10892,879322,10289,346399,6903,193894,6255,120267,4131,347458,8858,20413,2180,39366,3859,161256,6394,79092,4647,27587,2343,11802,1327,7942,1336,51549,3592,3886,996,9988,2028,20910,2415,9786,1520,3925,888,1674,535,1380,480,88131,4889,11905,1850,20431,2335,27811,2474,15476,1618,6138,1001,3369,984,3001,696,43342,2732,3461,1038,5642,1140,17478,1786,8905,1296,3879,873,2430,713,1547,537,143706,7029,3929,970,6821,1380,48718,3796,42057,3589,16584,1823,12583,1470,13014,1703,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2649994,12193,110031,4123,243093,5127,1125498,7515,651859,5769,255330,5365,161890,4808,102293,3389,2072089,12267,76995,3612,175870,5435,890318,8242,520254,6215,202282,4839,129738,4470,76632,3088,226272,7274,10742,1548,24366,2379,103178,5663,51880,2988,19645,1645,10393,1287,6068,966,92083,5351,3845,929,12972,2229,46057,3581,15142,1898,7774,1347,4302,1055,1991,672,74469,4406,8964,1514,14879,2208,22763,2771,14199,1369,5689,899,4823,998,3152,679,41279,3751,2272,641,4623,989,16068,1761,10744,1734,3834,820,1843,526,1895,552,143802,4672,7213,1473,10383,1883,47114,3342,39640,2565,16106,1579,10791,1303,12555,1231,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1158617,12860,36763,3253,107688,4967,511760,7906,274563,5795,108463,4460,69324,3754,50056,2969,974939,14370,28095,3189,87292,4724,430304,8188,234205,5632,91583,4506,60973,3758,42487,3033,115956,6429,4159,991,12458,1871,58392,4273,23871,2995,9587,1502,4239,814,3250,727,5079,1266,51,92,607,523,2338,915,1595,646,298,304,104,112,86,106,20115,2558,3280,1264,4666,1117,4427,1085,3083,1062,2497,1131,761,437,1401,578,14441,1898,657,425,1333,724,6019,1387,3942,1025,1308,602,684,376,498,342,28087,3116,521,417,1332,731,10280,1883,7867,1710,3190,943,2563,844,2334,681,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2706413,14734,111359,4723,263586,6407,1143279,9525,656033,5559,256188,6457,160693,5639,115275,4077,2212453,14756,82490,4310,204725,6303,936681,9936,545247,7353,212767,5558,135944,5069,94599,4166,250846,8652,13938,2040,30355,2798,112269,5555,56412,3608,20010,2314,10185,1499,7677,1233,42305,3718,2238,846,5674,1561,17555,1779,9601,1565,4068,935,1995,899,1174,465,55578,3476,7030,1354,11599,2032,19826,2363,10002,1770,3747,867,2037,577,1337,393,32552,2878,1966,772,4608,1248,13025,1933,8196,1580,2374,742,1234,466,1149,568,112679,6051,3697,1943,6625,2053,43923,5248,26575,2512,13222,2015,9298,1379,9339,1433,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,459904,5870,17194,1483,42762,2434,179450,3853,112758,2764,50221,2610,32687,2261,24832,1706,347835,6368,12498,1402,30582,2422,137012,4092,85822,2960,38430,2316,26019,2114,17472,1424,44652,3836,2527,689,4753,1298,20450,2027,9485,1558,3624,1027,2129,724,1684,595,3856,970,151,122,922,647,1444,758,807,369,133,164,188,180,211,251,23813,2474,983,446,3835,1118,7866,1657,6090,1050,2697,720,1168,429,1174,409,9636,1490,511,264,1557,612,3279,757,2552,764,861,431,433,292,443,273,30112,2925,524,342,1113,534,9399,1617,8002,1332,4476,977,2750,707,3848,803,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,921395,7259,41662,2450,93799,3484,377901,4490,212215,3400,86322,3074,60667,2789,48829,2468,749921,8047,30780,2355,74511,3225,309013,5608,176143,3764,70995,2947,49402,2691,39077,2194,90211,4743,5759,1014,11075,1690,41043,3336,18572,2023,7006,1039,3789,878,2967,702,5299,1085,237,161,517,331,2961,927,730,381,282,179,387,289,185,157,25432,2470,3196,781,4034,1169,6580,1044,6156,965,1884,477,1860,537,1722,415,10771,1633,750,396,1869,746,4474,1246,1295,433,1255,526,743,405,385,201,39761,2839,940,478,1793,579,13830,1641,9319,1423,4900,735,4486,778,4493,885,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1184067,11117,35167,2921,109580,4490,556076,7728,257801,4429,99162,4392,76092,4002,50189,3380,926694,14401,23195,2487,81044,4603,444228,8837,203398,5388,77474,3948,58601,3756,38754,3170,130007,6936,6286,1474,15625,2580,58855,4145,26435,3611,10860,2100,7332,1533,4614,1199,38895,4469,1544,631,5662,1406,18479,2859,7274,1316,2738,1061,2267,867,931,442,21115,3140,2566,887,3342,1274,7870,1537,4091,1226,1004,590,1235,627,1007,633,23578,3609,1328,762,2725,1058,9272,2441,5960,1608,1771,837,1610,625,912,493,43778,4398,248,312,1182,592,17372,2556,10643,2023,5315,1102,5047,1232,3971,1008,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,667506,6655,25833,2139,58204,2720,253477,3993,179581,3639,71062,3058,47812,2979,31537,2234,544574,8302,18121,2034,41821,3118,212537,4669,148685,4057,59182,2656,39767,2830,24461,2018,51501,4548,2906,760,8386,1750,21189,2767,10763,1447,3850,960,2725,872,1682,497,6098,990,271,193,482,348,2283,786,1981,723,648,321,320,243,113,139,18809,2968,2836,1037,4645,1583,4022,1084,3082,861,1329,716,1360,798,1535,600,7344,1371,292,198,340,246,2414,844,2931,992,870,386,162,148,335,230,39180,3507,1407,1230,2530,1221,11032,1689,12139,1379,5183,1250,3478,949,3411,765,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4054388,17515,114815,5454,318794,6865,1726334,11346,1031691,8435,397868,8193,259743,7394,205143,5594,2932983,20901,67779,3768,214483,5806,1216942,13927,774789,9571,303417,7636,198806,6380,156767,4773,340504,11066,17553,2438,33089,3002,145918,7176,81085,5100,29288,2593,19428,2240,14143,1867,439572,13460,11246,1596,37783,3053,229305,8912,93953,4657,34000,2584,21403,2269,11882,1731,118235,6050,10529,1715,17831,2378,47940,3489,22330,2777,8812,1705,4443,975,6350,1281,77653,5979,6402,1719,11171,1966,34662,3220,16995,2476,4140,1273,2184,651,2099,845,145441,5723,1306,556,4437,1041,51567,3510,42539,3319,18211,2015,13479,1899,13902,1779,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,857959,8659,30535,3234,82476,3693,363141,5849,203309,5801,83851,3529,56136,3148,38511,2867,684583,9375,23597,2888,66521,3812,287824,6926,164316,5350,68239,3345,45340,3084,28746,2379,89304,5697,3693,1037,8395,1672,45636,4001,18263,2406,6758,1268,3613,1120,2946,1036,9950,1652,543,476,1415,816,3765,1237,2348,761,984,454,363,213,532,296,18920,2613,1222,746,1859,716,7785,1868,4039,1113,1902,707,1335,475,778,382,13350,1874,609,365,1693,733,6086,1260,2647,876,833,404,1084,774,398,329,41852,3221,871,597,2593,837,12045,1594,11696,1964,5135,1146,4401,848,5111,1054,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
