GEO_ID,B01001I_001E,B01001I_001M,B01001I_002E,B01001I_002M,B01001I_003E,B01001I_003M,B01001I_004E,B01001I_004M,B01001I_005E,B01001I_005M,B01001I_006E,B01001I_006M,B01001I_007E,B01001I_007M,B01001I_008E,B01001I_008M,B01001I_009E,B01001I_009M,B01001I_010E,B01001I_010M,B01001I_011E,B01001I_011M,B01001I_012E,B01001I_012M,B01001I_013E,B01001I_013M,B01001I_014E,B01001I_014M,B01001I_015E,B01001I_015M,B01001I_016E,B01001I_016M,B01001I_017E,B01001I_017M,B01001I_018E,B01001I_018M,B01001I_019E,B01001I_019M,B01001I_020E,B01001I_020M,B01001I_021E,B01001I_021M,B01001I_022E,B01001I_022M,B01001I_023E,B01001I_023M,B01001I_024E,B01001I_024M,B01001I_025E,B01001I_025M,B01001I_026E,B01001I_026M,B01001I_027E,B01001I_027M,B01001I_028E,B01001I_028M,B01001I_029E,B01001I_029M,B01001I_030E,B01001I_030M,B01001I_031E,B01001I_031M,NAME,B01001I_001MA,B01001I_001EA,B01001I_002EA,B01001I_002MA,B01001I_003EA,B01001I_003MA,B01001I_004MA,B01001I_004EA,B01001I_005MA,B01001I_005EA,B01001I_006MA,B01001I_006EA,B01001I_007MA,B01001I_007EA,B01001I_008EA,B01001I_008MA,B01001I_009MA,B01001I_009EA,B01001I_010MA,B01001I_010EA,B01001I_011MA,B01001I_011EA,B01001I_012MA,B01001I_012EA,B01001I_013MA,B01001I_013EA,B01001I_014EA,B01001I_014MA,B01001I_015MA,B01001I_015EA,B01001I_016MA,B01001I_016EA,B01001I_017MA,B01001I_017EA,B01001I_018EA,B01001I_018MA,B01001I_019MA,B01001I_019EA,B01001I_020EA,B01001I_020MA,B01001I_021MA,B01001I_021EA,B01001I_022MA,B01001I_022EA,B01001I_023EA,B01001I_023MA,B01001I_024MA,B01001I_024EA,B01001I_025MA,B01001I_025EA,B01001I_026MA,B01001I_026EA,B01001I_027MA,B01001I_027EA,B01001I_028EA,B01001I_028MA,B01001I_029MA,B01001I_029EA,B01001I_030MA,B01001I_030EA,B01001I_031EA,B01001I_031MA,state
0400000US13,856924,750,459242,4878,53666,2327,51026,3082,35956,2643,21492,1603,16051,2054,44950,2715,50696,2442,49281,2054,74259,2629,36608,1962,17108,1766,5227,956,1870,807,1052,610,397682,4823,52742,1971,46566,3473,35908,3034,19408,1803,13464,1944,32742,2135,39238,2314,38747,2421,58560,2246,31187,2233,17607,1863,7578,1266,3291,847,644,368,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,121001,-555555555,61039,655,7425,500,7698,929,4633,952,3279,375,2181,587,5701,558,5354,388,4205,621,7438,750,6307,657,3631,544,2260,692,753,422,174,145,59962,655,7229,482,6374,919,5230,918,3284,377,2656,603,5352,658,4411,446,4231,470,6585,551,6955,634,4043,337,2379,282,1108,200,125,108,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,177326,-555555555,93655,1827,12512,1071,11028,1554,9468,1420,5363,867,3166,968,9534,1514,7583,1315,7313,951,12262,1066,8512,1149,4159,663,1754,570,576,245,425,281,83671,1827,10636,1106,11028,1367,8750,1337,4655,647,3192,800,6594,948,6371,974,7317,1134,11284,1234,6576,1109,3647,694,2095,566,1113,453,413,308,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2037851,1698,1050982,2229,107778,1275,105534,4637,102661,4609,56120,985,36888,1408,92149,1704,93912,1508,93061,1096,161543,1400,107211,1252,56803,821,24259,933,11455,1081,1608,741,986869,2163,104591,1141,103218,4108,92417,3849,54208,998,34889,1317,78703,1714,83307,1687,86152,1166,146994,1643,98318,1400,57280,886,28890,989,13880,1028,4022,1074,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,389550,1140,204824,2151,25745,1188,23109,1812,19683,2118,9767,1013,7866,1033,18088,1526,18832,1770,22009,1859,27215,1818,18349,1382,8490,955,3548,715,1582,458,541,318,184726,2118,24796,1138,20122,1940,20793,2197,9573,793,6516,965,13808,1270,15748,1127,15678,1348,26742,1488,15321,1130,8825,1009,3952,739,1947,595,905,418,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,151736,1047,79320,1755,9995,873,8693,1236,8702,1193,4383,944,4151,963,7736,1272,6953,1092,6349,996,11591,1328,6464,1136,2739,654,1084,332,345,229,135,128,72416,1808,9139,854,8393,1398,7499,1253,5338,1122,2635,804,6522,1284,6433,1031,5222,836,9375,1261,5913,1015,4147,845,1100,447,423,263,277,193,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,301140,561,156805,2066,19624,1316,17843,2036,16693,2014,8931,1114,7017,1277,13014,1700,13580,1250,12075,1160,21898,1399,14503,1194,7277,880,2912,968,1198,563,240,179,144335,1975,19590,1215,17929,1337,13644,1314,7785,1151,6761,1502,10946,1613,11760,1120,11853,1258,19210,1072,12808,1068,6652,847,3110,684,1980,612,307,159,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,131063,2990,74817,3026,8651,1145,8956,1629,5954,1072,4038,1106,3351,959,8625,1675,7690,1342,6732,1002,11266,1167,5476,1204,2276,640,1153,688,438,240,211,286,56246,3014,8261,1341,6430,999,4765,1068,2282,652,2567,935,5079,1169,4834,1002,5926,1086,8120,1259,4395,855,2037,600,943,350,607,293,0,271,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,193732,1434,108210,2394,9865,1357,7252,1305,7094,1277,3738,839,3407,899,11439,1366,13301,994,10859,1194,17915,1543,11520,1268,5891,777,3487,772,2147,614,295,217,85522,2038,10104,1353,5790,1323,6363,1175,2971,870,3157,861,6395,1204,8004,1188,7497,948,11080,1312,9484,1207,7485,843,3824,662,2573,610,795,448,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,16490,910,8527,771,667,348,1026,404,597,296,405,350,1066,576,742,468,822,456,448,304,1002,431,808,472,524,275,294,203,78,86,48,74,7963,917,1093,627,654,339,979,356,240,227,656,314,769,529,382,252,526,386,867,401,870,354,292,180,411,285,176,160,48,74,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,473721,180,248107,1561,26526,783,22205,1622,16128,1719,10882,871,10069,1167,23733,1255,28507,989,27084,768,40647,1876,24603,1572,10662,741,4977,923,1762,546,322,246,225614,1553,24496,680,20595,1841,18524,1869,9481,711,7537,819,18986,1098,23089,964,22428,868,34647,1022,23473,987,13291,639,5424,499,2674,383,969,441,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,631016,448,308667,1270,32087,401,30416,2117,27023,2047,17851,587,13548,972,32314,1159,27699,815,25863,646,42722,933,31739,918,16810,554,6650,878,3020,916,925,554,322349,1177,30896,370,26140,2506,29728,2508,17666,764,13466,673,30101,815,27583,724,26223,780,47107,871,36064,723,20931,721,10171,571,4517,608,1756,557,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,439282,1084,225406,2244,26435,1241,26285,1936,21983,1624,13604,1165,9727,1260,18766,1430,16707,1193,18054,1212,30514,1517,21046,1375,12774,1297,5561,822,3243,679,707,358,213876,2176,26153,1194,21795,1950,23402,1719,11459,1040,7448,1074,17103,1340,16272,1065,17427,1549,29169,1313,20747,1223,12250,1176,6619,956,3214,555,818,362,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,248297,1066,129839,2048,16841,1242,14518,1657,13609,1507,6807,773,5207,869,11390,1205,12575,1272,13123,1085,18151,1268,9974,1165,5002,646,1788,454,756,324,98,103,118458,1972,17406,1429,14329,1388,10970,1207,5872,681,5022,850,8114,1069,12328,1142,9910,960,17171,1146,9207,1005,4784,639,2001,619,890,382,454,333,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,73435,3496,42573,2152,4148,1173,3542,908,3869,942,1368,551,1837,998,6148,1305,3727,1065,4786,929,7157,1399,3000,1077,1885,749,833,324,208,197,65,102,30862,2537,4398,1182,2799,857,2845,889,1488,665,1430,1054,2926,731,2380,882,3882,1110,2972,810,2899,939,1587,609,517,361,465,289,274,257,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,213180,1267,109473,2248,13628,1200,11358,1141,11331,1423,5426,892,4327,1143,9279,1609,10095,934,8998,1024,14197,1374,11581,1354,4870,732,2664,645,1306,640,413,257,103707,2395,12628,1126,10582,1366,9100,1174,5485,1036,3674,842,9808,1270,9563,1297,8856,1408,13700,1103,10256,1015,4781,917,2680,647,1761,596,833,438,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,28176,514,14697,1271,1111,527,2077,670,1230,453,1302,520,658,426,1500,657,1128,556,937,688,1413,525,1781,645,1085,489,134,117,198,163,143,140,13479,1235,2241,752,1321,582,777,312,848,451,679,415,1272,603,506,318,857,422,1245,545,1618,503,1243,566,576,322,154,141,142,149,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,168298,179,87156,1704,10036,822,11482,1022,9381,1303,4418,672,3858,663,7938,1027,6259,861,7405,1147,12281,1182,8358,1109,3556,553,1023,380,1082,449,79,92,81142,1719,11373,854,10247,1766,9163,1415,4020,645,2905,624,7316,801,6253,877,6804,1143,11495,1284,6276,875,2712,484,1258,490,1172,494,148,163,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,720068,-555555555,368184,1415,39342,533,38675,2657,35177,2764,20054,458,13050,537,31791,794,31845,679,31874,652,56592,925,37385,816,19366,591,8888,559,3232,693,913,627,351884,1416,38063,729,36106,2330,35728,2185,19600,828,12027,423,28130,691,28899,442,28647,517,53811,660,34939,661,20273,526,10122,462,4137,582,1402,538,Nevada,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,36941,649,17430,1125,2358,621,1748,573,1472,553,749,473,464,305,1967,784,1184,644,744,611,2565,820,2307,808,832,416,714,485,326,239,0,257,19511,1221,1492,582,1717,599,2409,727,1395,595,999,547,2080,604,982,525,2074,782,2863,781,1638,824,667,318,685,436,440,345,70,87,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1564037,-555555555,788523,1301,70927,838,65890,3356,61784,3315,39465,952,26319,1709,71240,1880,71386,555,69708,1200,123930,1885,95771,1225,52036,787,26812,1078,11537,1109,1718,583,775514,1300,67430,743,62637,3215,59268,3227,35795,1001,24679,1335,59368,1364,63709,437,64951,558,121050,809,99959,742,60685,463,33230,974,16920,1365,5833,966,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,959411,-555555555,476387,1599,43037,893,41881,2676,44569,2766,25293,1121,17952,1416,37101,1968,36397,1723,31427,1191,59167,2032,59419,1887,41559,578,23592,967,11893,1144,3100,791,483024,1601,42138,984,42934,2846,39482,2810,24205,1086,16937,1392,36453,1464,34107,1237,31661,1531,60847,1656,61828,1260,44559,603,26274,857,15098,979,6501,1053,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3434888,1840,1692533,2312,145386,1027,134183,4829,131637,4834,86494,1210,64342,1268,159808,1678,154129,1336,142623,1437,253344,1369,198882,1081,123443,1095,62566,965,27945,1302,7751,1069,1742355,2427,138267,877,130169,4082,126640,4132,81853,1071,58070,1195,144438,2606,143129,1197,138580,1411,255684,1411,219525,1099,152669,855,87552,873,48154,1894,17625,1863,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,804826,1735,426244,4874,53331,2562,49523,3473,36372,2897,18285,1772,16658,2636,43655,3470,45799,2906,47078,2471,67439,3064,29459,2123,11344,1588,5106,1005,2030,732,165,137,378582,4661,53571,2514,46343,3506,34294,2890,19017,1701,11790,1549,32154,2340,35908,2224,40507,2696,55366,2525,28485,2134,12045,1200,5725,841,2531,767,846,441,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,13919,1285,7506,1130,1488,603,835,369,755,313,454,243,386,229,617,306,835,524,268,202,591,275,655,356,299,194,0,211,323,248,0,211,6413,867,614,317,820,359,656,347,287,171,284,147,651,364,415,245,666,400,882,392,402,288,329,286,210,215,173,161,24,42,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,355016,1895,181559,2935,21113,1132,22425,1941,16180,1779,8702,1222,6247,1157,16976,1537,16807,1082,16278,1151,22820,1505,17925,1537,9385,1196,3856,870,2661,827,184,158,173457,2681,21612,1199,20167,1895,15177,1945,8827,866,5440,1006,15936,1468,15124,1139,13566,1123,21166,1298,17409,1502,9803,1030,5475,849,2466,707,1289,392,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,332611,545,171761,2232,21341,1016,19269,1545,16131,1631,8905,941,6798,991,16731,1216,17942,1223,15286,1126,23843,1456,14925,974,6148,521,2478,693,1590,581,374,319,160850,2161,23151,1220,18974,1637,17207,2141,8428,905,6758,954,14161,1173,14449,1019,13100,1233,19995,1334,13739,1129,6593,682,2244,590,1655,536,396,238,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,451940,354,237905,1876,29294,1353,28122,2388,22747,2059,14374,1538,9391,1469,20975,1558,21805,1318,20099,1487,34528,1535,20644,1520,10285,999,4125,840,680,309,836,424,214035,1924,26373,1186,25292,1965,22979,1824,11730,1121,7431,1296,17666,1818,18725,1123,17875,1466,29662,1571,19361,1422,9705,1044,4239,779,1917,636,1080,489,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
