GEO_ID,B19113A_001E,B19113A_001M,NAME,B19113A_001EA,B19113A_001MA,state
0400000US01,57282,1048,Alabama,null,null,01
0400000US02,87136,3936,Alaska,null,null,02
0400000US04,58104,1071,Arizona,null,null,04
0400000US05,51416,1049,Arkansas,null,null,05
0400000US06,70545,478,California,null,null,06
0400000US08,71669,795,Colorado,null,null,08
0400000US09,88627,1436,Connecticut,null,null,09
0400000US10,73786,1531,Delaware,null,null,10
0400000US11,161665,9214,District of Columbia,null,null,11
0400000US12,56890,418,Florida,null,null,12
0400000US13,63502,761,Georgia,null,null,13
0400000US15,79996,4219,Hawaii,null,null,15
0400000US16,53458,1146,Idaho,null,null,16
0400000US17,71735,488,Illinois,null,null,17
0400000US18,57656,660,Indiana,null,null,18
0400000US19,61977,625,Iowa,null,null,19
0400000US20,63271,1010,Kansas,null,null,20
0400000US21,51905,644,Kentucky,null,null,21
0400000US22,63522,1228,Louisiana,null,null,22
0400000US23,58631,1179,Maine,null,null,23
0400000US24,92967,1688,Maryland,null,null,24
0400000US25,84414,1106,Massachusetts,null,null,25
0400000US26,59875,506,Michigan,null,null,26
0400000US27,72003,536,Minnesota,null,null,27
0400000US28,55860,1328,Mississippi,null,null,28
0400000US29,59364,681,Missouri,null,null,29
0400000US30,56040,1958,Montana,null,null,30
0400000US31,62840,1100,Nebraska,null,null,31
0400000US32,62848,1427,Nevada,null,null,32
0400000US33,74767,1642,New Hampshire,null,null,33
0400000US34,90455,832,New Jersey,null,null,34
0400000US35,54050,1647,New Mexico,null,null,35
0400000US36,75334,506,New York,null,null,36
0400000US37,60169,623,North Carolina,null,null,37
0400000US38,66736,1292,North Dakota,null,null,38
0400000US39,60001,455,Ohio,null,null,39
0400000US40,55691,793,Oklahoma,null,null,40
0400000US41,58363,1091,Oregon,null,null,41
0400000US42,65328,458,Pennsylvania,null,null,42
0400000US44,74049,1815,Rhode Island,null,null,44
0400000US45,60337,863,South Carolina,null,null,45
0400000US46,63249,1771,South Dakota,null,null,46
0400000US47,54133,821,Tennessee,null,null,47
0400000US48,60887,419,Texas,null,null,48
0400000US49,63100,843,Utah,null,null,49
0400000US50,62653,1758,Vermont,null,null,50
0400000US51,78864,978,Virginia,null,null,51
0400000US53,70352,639,Washington,null,null,53
0400000US54,49524,1019,West Virginia,null,null,54
0400000US55,65161,524,Wisconsin,null,null,55
0400000US56,66878,2611,Wyoming,null,null,56
0400000US72,22347,452,Puerto Rico,null,null,72
