GEO_ID,C05003_001E,C05003_001M,C05003_002E,C05003_002M,C05003_003E,C05003_003M,C05003_004E,C05003_004M,C05003_005E,C05003_005M,C05003_006E,C05003_006M,C05003_007E,C05003_007M,C05003_008E,C05003_008M,C05003_009E,C05003_009M,C05003_010E,C05003_010M,C05003_011E,C05003_011M,C05003_012E,C05003_012M,C05003_013E,C05003_013M,C05003_014E,C05003_014M,C05003_015E,C05003_015M,NAME,C05003_001MA,C05003_001EA,C05003_002MA,C05003_002EA,C05003_003MA,C05003_003EA,C05003_004EA,C05003_004MA,C05003_005MA,C05003_005EA,C05003_006EA,C05003_006MA,C05003_007MA,C05003_007EA,C05003_008MA,C05003_008EA,C05003_009EA,C05003_009MA,C05003_010EA,C05003_010MA,C05003_011MA,C05003_011EA,C05003_012EA,C05003_012MA,C05003_013MA,C05003_013EA,C05003_014MA,C05003_014EA,C05003_015EA,C05003_015MA,state
0400000US13,9712587,-555555555,4742754,6636,1277123,5620,1236127,6355,40996,3894,3465631,4417,3015192,9193,450439,8818,4969833,6636,1217398,6013,1178982,7330,38416,4219,3752435,3820,3339327,8463,413108,8240,Georgia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1363621,-555555555,684087,1583,157018,1400,150239,2013,6779,1526,527069,879,426595,6778,100474,6524,679534,1583,146643,1457,139294,2554,7349,1824,532891,478,399280,6144,133611,6148,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1571450,-555555555,787506,2645,221213,2348,217035,2348,4178,981,566293,1707,527502,3443,38791,2894,783944,2645,207747,2192,202962,2393,4785,1273,576197,1744,536853,2886,39344,2523,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12843166,-555555555,6294434,5283,1598114,3716,1543873,6300,54241,5150,4696320,4528,3869534,12865,826786,12579,6548732,5283,1527816,3517,1471842,4755,55974,4120,5020916,4055,4198058,12380,822858,11324,Illinois,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6490621,-555555555,3197124,3805,824872,3220,808521,3798,16351,2239,2372252,3028,2235382,5917,136870,5177,3293497,3805,781243,3290,763382,3851,17861,2015,2512254,2863,2382547,5379,129707,5410,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3049883,-555555555,1505879,3896,368868,3010,362584,2940,6284,1139,1137011,2706,1072297,3565,64714,3143,1544004,3896,355806,3197,345628,3562,10178,1856,1188198,1958,1129897,3463,58301,3338,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2859169,-555555555,1417134,3693,372577,3240,363171,3549,9406,2025,1044557,2299,957405,4745,87152,4522,1442035,3693,354249,3373,345918,3746,8331,1739,1087786,2186,1005733,3648,82053,3449,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4346266,-555555555,2140493,4037,528367,3663,519949,3798,8418,1496,1612126,3543,1546547,4086,65579,3804,2205773,4037,492969,3635,485431,3781,7538,1488,1712804,2592,1653756,3801,59048,3258,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4544228,-555555555,2227014,4151,573379,3857,567548,4015,5831,1330,1653635,2286,1562902,4167,90733,4027,2317214,4151,544673,3983,539980,3965,4693,1246,1772541,1844,1700932,3813,71609,3815,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1327567,-555555555,648889,1474,140866,1107,138767,1166,2099,692,508023,1380,490983,1759,17040,1785,678678,1474,132785,1190,130187,1278,2598,727,545893,1111,521964,2010,23929,1753,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5785982,-555555555,2799597,3400,690521,2990,657968,4201,32553,3344,2109076,2245,1741676,8222,367400,7970,2986385,3400,661251,2903,632262,3533,28989,2771,2325134,1789,1950381,8176,374753,8299,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6557254,-555555555,3170167,2392,723480,1826,693883,3528,29597,3137,2446687,1539,2004986,9138,441701,9525,3387087,2392,693641,2009,662989,4128,30652,3450,2693446,1413,2211832,9760,481614,9337,Massachusetts,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9877574,-555555555,4848760,3767,1196938,3175,1167074,3677,29864,2841,3651822,2832,3386509,7896,265313,7162,5028814,3767,1137969,2913,1109860,3994,28109,3096,3890845,2360,3626384,7147,264461,6818,Michigan,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5310584,-555555555,2635397,3097,657462,2831,634855,3505,22607,2245,1977935,2224,1811052,5211,166883,5158,2675187,3097,626191,2941,603938,3720,22253,2594,2048996,2346,1882256,6065,166740,5711,Minnesota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2970036,-555555555,1441525,4150,383844,3732,380269,3773,3575,936,1057681,2042,1028397,3354,29284,2771,1528511,4150,369324,3651,366218,3734,3106,888,1159187,1674,1133724,2345,25463,2071,Mississippi,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5996231,-555555555,2932383,4144,725446,3364,712067,3909,13379,2298,2206937,3394,2102894,5794,104043,5149,3063848,4144,692125,3496,680663,3608,11462,1862,2371723,3111,2268070,5043,103653,4508,Missouri,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,990898,-555555555,499235,2028,116012,1628,115009,1714,1003,458,383223,1620,376947,2009,6276,1398,491663,2028,106588,1553,105282,1658,1306,634,385075,1306,373629,1845,11446,1767,Montana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1830429,-555555555,906540,2253,234992,2246,229544,2505,5448,1212,671548,1608,622074,2907,49474,3017,923889,2253,225374,2049,217844,2841,7530,1672,698515,1368,648789,3018,49726,2685,Nebraska,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2704642,-555555555,1365498,2352,340461,1994,322892,3154,17569,2440,1025037,1594,792155,6066,232882,5737,1339144,2352,324312,2110,308067,3224,16245,2520,1014832,1332,773070,5776,241762,5817,Nevada,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1316759,-555555555,647349,1875,145470,1421,142570,1365,2900,811,501879,1488,472840,2705,29039,2743,669410,1875,140294,1514,137380,1568,2914,869,529116,1262,494227,2674,34889,2686,New Hampshire,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8801624,-555555555,4284049,2455,1054760,2185,996990,5061,57770,4866,3229289,1528,2386688,10714,842601,10443,4517575,2455,1008052,2125,948912,4336,59140,3868,3509523,1604,2624453,11853,885070,11871,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2065932,-555555555,1020996,2983,263975,2281,256384,2841,7591,1712,757021,1992,667047,5770,89974,5103,1044936,2983,254671,2581,244037,3723,10634,2317,790265,1820,693323,5725,96942,5072,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19392283,-555555555,9387534,4174,2206820,3013,2085561,7690,121259,6938,7180714,3688,5274275,20719,1906439,20198,10004749,4174,2105643,3091,1987345,6370,118298,5895,7899106,3024,5747490,17406,2151616,16302,New York,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9561558,-555555555,4657156,7691,1172693,6561,1135664,7048,37029,3689,3484463,4154,3147142,8573,337321,7466,4904402,7691,1111550,6763,1077221,7268,34329,3397,3792852,3952,3482394,7332,310458,7786,North Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,674499,-555555555,343445,1580,79236,1364,77740,1243,1496,685,264209,1256,257039,1384,7170,1364,331054,1580,71221,1248,70525,1232,696,359,259833,1007,252556,1196,7277,943,North Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11536182,-555555555,5630118,4606,1388737,3910,1367605,4736,21132,2793,4241381,3380,4031197,6741,210184,6361,5906064,4606,1332109,3739,1308424,4645,23685,3209,4573955,3631,4359208,6241,214747,5726,Ohio,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3761702,-555555555,1856245,4017,473250,3051,461226,3562,12024,2232,1382995,2613,1288333,4541,94662,4016,1905457,4017,457674,3438,447804,3566,9870,1814,1447783,2279,1357957,4681,89826,3822,Oklahoma,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3838957,-555555555,1902185,3522,446968,2718,430099,4104,16869,2907,1455217,2153,1283329,6565,171888,6141,1936772,3522,419543,2572,404778,3385,14765,2533,1517229,2006,1345008,5001,172221,5138,Oregon,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12709630,-555555555,6192105,4822,1425944,3469,1394467,4589,31477,3185,4766161,4298,4438876,8836,327285,7959,6517525,4822,1359230,3214,1324647,4424,34583,3221,5158295,3509,4812572,8614,345723,8215,Pennsylvania,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1052886,-555555555,508198,1277,114965,1101,111191,1357,3774,1011,393233,964,333350,3057,59883,3111,544688,1277,109058,1128,104475,1505,4583,1191,435630,994,369535,3533,66095,3301,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4636312,-555555555,2253035,4319,547779,3820,537879,3932,9900,1672,1705256,1871,1597853,4700,107403,4459,2383277,4319,533651,3935,524337,3826,9314,1850,1849626,1869,1757749,4340,91877,4557,South Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816463,-555555555,411170,2367,105782,1858,103612,1927,2170,1120,305388,1680,294711,1452,10677,1773,405293,2367,96298,1867,94813,1976,1485,777,308995,1083,301089,1395,7906,1065,South Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6356897,-555555555,3095030,5512,766068,4704,749647,4487,16421,2216,2328962,3741,2191316,5993,137646,5442,3261867,5512,731166,4572,716873,5199,14293,2155,2530701,2879,2410068,5359,120633,4894,Tennessee,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25257114,-555555555,12531720,7396,3526000,7061,3343941,10872,182059,8236,9005720,4509,7084056,22712,1921664,22177,12725394,7396,3361547,6110,3199624,9996,161923,8169,9363847,4013,7487462,20426,1876385,19229,Texas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2776469,-555555555,1397849,2069,451837,1740,441675,2596,10162,1743,946012,1383,843873,4095,102139,3863,1378620,2069,421839,1790,410049,2470,11790,2118,956781,1562,858234,4501,98547,4383,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,625960,-555555555,308172,1012,66943,1105,65589,1022,1354,600,241229,971,230164,1713,11065,1552,317788,1012,62718,800,60574,902,2144,724,255070,871,242073,1520,12997,1260,Vermont,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8024617,-555555555,3941957,5811,952493,5639,920609,6406,31884,3363,2989464,4367,2582095,9653,407369,9394,4082660,5811,901128,5240,867225,5414,33903,2853,3181532,3476,2743569,9113,437963,8662,Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6744496,-555555555,3358423,3276,811443,2758,771651,4380,39792,3527,2546980,2855,2164532,8587,382448,8594,3386073,3276,772140,3010,730438,5080,41702,4426,2613933,2248,2191613,7672,422320,8026,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1853973,-555555555,913160,2808,198558,2358,197961,2329,597,333,714602,2432,703348,2858,11254,1570,940813,2808,188125,2591,187405,2612,720,512,752688,1773,742748,2215,9940,1347,West Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5691047,-555555555,2826199,3414,684353,2853,671365,3405,12988,1907,2141846,2876,2024863,5474,116983,4479,2864848,3414,651855,2797,637428,3139,14427,1966,2212993,2464,2102471,4126,110522,3907,Wisconsin,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,564460,-555555555,287053,2431,69794,1702,69271,1743,523,296,217259,1520,210017,1708,7242,1369,277407,2431,66924,1757,65032,1808,1892,1203,210483,1577,204297,1814,6186,1291,Wyoming,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3722133,-555555555,1785266,2651,462008,2649,459937,2868,2071,763,1323258,-555555555,1276868,3854,46390,3855,1936867,2651,435636,2650,433880,2764,1756,708,1501231,-555555555,1445920,3627,55311,3627,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,72
