GEO_ID,B17001H_001E,B17001H_001M,B17001H_002E,B17001H_002M,B17001H_003E,B17001H_003M,B17001H_004E,B17001H_004M,B17001H_005E,B17001H_005M,B17001H_006E,B17001H_006M,B17001H_007E,B17001H_007M,B17001H_008E,B17001H_008M,B17001H_009E,B17001H_009M,B17001H_010E,B17001H_010M,B17001H_011E,B17001H_011M,B17001H_012E,B17001H_012M,B17001H_013E,B17001H_013M,B17001H_014E,B17001H_014M,B17001H_015E,B17001H_015M,B17001H_016E,B17001H_016M,B17001H_017E,B17001H_017M,B17001H_018E,B17001H_018M,B17001H_019E,B17001H_019M,B17001H_020E,B17001H_020M,B17001H_021E,B17001H_021M,B17001H_022E,B17001H_022M,B17001H_023E,B17001H_023M,B17001H_024E,B17001H_024M,B17001H_025E,B17001H_025M,B17001H_026E,B17001H_026M,B17001H_027E,B17001H_027M,B17001H_028E,B17001H_028M,B17001H_029E,B17001H_029M,B17001H_030E,B17001H_030M,B17001H_031E,B17001H_031M,B17001H_032E,B17001H_032M,B17001H_033E,B17001H_033M,B17001H_034E,B17001H_034M,B17001H_035E,B17001H_035M,B17001H_036E,B17001H_036M,B17001H_037E,B17001H_037M,B17001H_038E,B17001H_038M,B17001H_039E,B17001H_039M,B17001H_040E,B17001H_040M,B17001H_041E,B17001H_041M,B17001H_042E,B17001H_042M,B17001H_043E,B17001H_043M,B17001H_044E,B17001H_044M,B17001H_045E,B17001H_045M,B17001H_046E,B17001H_046M,B17001H_047E,B17001H_047M,B17001H_048E,B17001H_048M,B17001H_049E,B17001H_049M,B17001H_050E,B17001H_050M,B17001H_051E,B17001H_051M,B17001H_052E,B17001H_052M,B17001H_053E,B17001H_053M,B17001H_054E,B17001H_054M,B17001H_055E,B17001H_055M,B17001H_056E,B17001H_056M,B17001H_057E,B17001H_057M,B17001H_058E,B17001H_058M,B17001H_059E,B17001H_059M,NAME,B17001H_001MA,B17001H_001EA,B17001H_002EA,B17001H_002MA,B17001H_003EA,B17001H_003MA,B17001H_004MA,B17001H_004EA,B17001H_005MA,B17001H_005EA,B17001H_006MA,B17001H_006EA,B17001H_007EA,B17001H_007MA,B17001H_008EA,B17001H_008MA,B17001H_009MA,B17001H_009EA,B17001H_010MA,B17001H_010EA,B17001H_011EA,B17001H_011MA,B17001H_012MA,B17001H_012EA,B17001H_013EA,B17001H_013MA,B17001H_014EA,B17001H_014MA,B17001H_015EA,B17001H_015MA,B17001H_016EA,B17001H_016MA,B17001H_017MA,B17001H_017EA,B17001H_018EA,B17001H_018MA,B17001H_019MA,B17001H_019EA,B17001H_020EA,B17001H_020MA,B17001H_021EA,B17001H_021MA,B17001H_022MA,B17001H_022EA,B17001H_023EA,B17001H_023MA,B17001H_024EA,B17001H_024MA,B17001H_025EA,B17001H_025MA,B17001H_026EA,B17001H_026MA,B17001H_027MA,B17001H_027EA,B17001H_028EA,B17001H_028MA,B17001H_029EA,B17001H_029MA,B17001H_030MA,B17001H_030EA,B17001H_031EA,B17001H_031MA,B17001H_032MA,B17001H_032EA,B17001H_033EA,B17001H_033MA,B17001H_034EA,B17001H_034MA,B17001H_035MA,B17001H_035EA,B17001H_036EA,B17001H_036MA,B17001H_037MA,B17001H_037EA,B17001H_038MA,B17001H_038EA,B17001H_039EA,B17001H_039MA,B17001H_040MA,B17001H_040EA,B17001H_041EA,B17001H_041MA,B17001H_042MA,B17001H_042EA,B17001H_043MA,B17001H_043EA,B17001H_044EA,B17001H_044MA,B17001H_045EA,B17001H_045MA,B17001H_046EA,B17001H_046MA,B17001H_047EA,B17001H_047MA,B17001H_048MA,B17001H_048EA,B17001H_049EA,B17001H_049MA,B17001H_050EA,B17001H_050MA,B17001H_051MA,B17001H_051EA,B17001H_052MA,B17001H_052EA,B17001H_053EA,B17001H_053MA,B17001H_054EA,B17001H_054MA,B17001H_055EA,B17001H_055MA,B17001H_056MA,B17001H_056EA,B17001H_057MA,B17001H_057EA,B17001H_058MA,B17001H_058EA,B17001H_059MA,B17001H_059EA,state
0400000US13,5299018,6828,592696,17803,263725,9978,25823,2940,5712,1343,26523,2692,11800,2151,4227,1022,8088,1334,47098,3979,30065,2832,26152,2742,34227,2784,28832,2941,8695,1540,6483,1265,328971,11011,21894,2442,4701,1066,22431,2740,12141,1985,4664,1252,8336,1477,59872,4221,48040,3961,36935,2777,38710,2620,32601,3248,18684,2178,19962,1843,4706322,18858,2334287,11116,127471,3216,27543,2962,174274,4773,91175,4795,31507,2502,58986,2969,174833,4725,283708,3512,348001,3914,379292,3025,320875,3016,200535,1969,116087,1658,2372035,12276,123653,3002,27205,3029,167981,5018,82941,4243,26904,2447,58170,2605,155980,5040,278244,4205,342167,3567,383582,2984,341304,3308,215055,2405,168849,2229,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,296514,1612,34540,3588,16203,2454,810,535,51,87,505,409,182,224,236,225,187,182,3613,1443,2514,1006,1597,766,2464,679,2795,821,831,430,418,435,18337,2052,756,645,0,275,864,679,344,353,220,188,294,160,3692,1053,2612,923,1903,621,2603,691,2997,785,647,333,1405,432,261974,3598,141942,2586,5503,792,899,530,6233,999,2788,755,532,340,2083,605,8645,1711,22453,1397,20570,804,23389,788,26243,885,14146,526,8458,505,120032,2508,4670,886,504,254,5236,781,3567,807,805,430,1140,360,6572,1259,18137,1087,15325,649,20112,684,22484,861,12621,380,8859,582,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1297823,1554,175000,9895,81225,5568,9942,1681,2209,776,8012,1592,2831,930,1181,509,2090,638,15999,2360,11781,1782,6708,1332,7914,1415,7865,1489,2149,712,2544,836,93775,5680,8770,1566,1031,415,6956,1482,2059,605,1564,615,2344,748,19818,2187,13650,1789,9416,1555,11117,1916,8509,1430,3407,835,5134,1018,1122823,10249,563445,6174,36420,1660,8074,1372,47424,2361,24949,2169,8136,1157,16463,1408,41336,2386,72533,2222,72649,1488,81560,1541,74486,1495,48455,746,30960,926,559378,5657,35232,1755,6406,828,47158,2369,24657,1986,8086,1102,13660,1067,39047,2151,69996,1747,68710,1571,81897,1847,75481,1447,49238,920,39810,1047,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7993173,5356,692456,17836,308270,11043,24760,2355,4366,1023,28507,2991,13411,1705,4397,1082,8936,1377,58301,4461,40414,2986,31367,2435,40508,2789,28462,2829,12871,1486,11970,1565,384186,11258,24289,2756,5751,1191,25018,2541,10591,1503,6191,1408,8200,1438,70903,4715,57495,3806,41020,2630,43090,3379,37313,2806,20933,1780,33392,2525,7300717,18905,3611820,11478,187519,2512,39411,2903,248548,5188,135481,4742,47254,2421,95265,2735,269922,4281,479174,3355,491794,2426,606123,2781,507540,3015,287807,1946,215982,2205,3688897,11340,177797,2873,36733,2760,238142,5236,129969,4580,44362,2431,90227,2647,242043,5012,459192,4019,481351,2592,616398,3603,523027,2899,327103,1777,322553,3406,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5141882,4548,639396,20009,280334,10744,28496,3042,6359,1511,33776,3305,13523,2118,5572,1029,9479,1519,47895,3891,35200,3139,30631,2973,32174,2541,23109,2203,7770,1143,6350,1280,359062,11848,28164,2693,6956,1410,30173,2837,14347,2249,4250,1049,11207,1871,68411,4206,56275,3866,41721,3035,37468,3387,27716,2371,14342,1799,18032,1411,4502486,20778,2240794,11135,126513,3056,28288,2142,167412,5013,85898,3528,28187,2397,66274,2565,172360,4554,279552,3437,303136,3148,366742,2544,309980,2442,182973,1428,123479,1571,2261692,13355,118315,2953,25221,2177,162338,4452,80095,3848,28548,2455,57669,2692,153229,5044,262360,4012,296793,3167,369916,3367,321487,2392,202030,1926,183691,2407,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2618005,3573,274264,10119,122968,6198,11003,1510,2217,508,10802,1429,6386,1321,1973,650,3345,875,27607,2921,15545,1797,11240,1629,14371,1915,9955,1238,4231,814,4293,805,151296,6371,10816,1646,2172,552,11955,1612,4512,878,1846,563,3688,887,33363,2778,19094,1850,17079,2131,15902,2001,12066,1541,6824,1003,11979,1343,2343741,11166,1169937,6908,68774,1566,12986,1096,86269,2864,46771,2273,15088,1406,32011,1625,85180,3334,148578,2063,147167,1808,186998,2071,166854,1263,97123,985,76138,1011,1173804,7229,65306,1773,15615,1618,80930,3052,40301,2749,14498,1429,30333,1392,73948,3292,140992,2200,141993,2078,187866,2110,165674,2110,106316,1170,110032,1416,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2173356,3257,227387,11244,98898,6632,10063,1696,1701,597,10841,2288,4679,1092,923,431,3663,1006,18614,2779,13195,1691,8488,1485,12209,1866,7382,1365,4034,890,3106,694,128489,7195,9814,1687,2162,815,9678,1362,3307,951,1688,616,2969,727,30097,3349,19311,2026,12036,1951,12884,1874,10368,1625,5530,999,8645,1111,1945969,11585,967470,6427,57150,1938,11076,1542,74829,3253,36704,2766,13591,1530,26324,1758,73527,2807,122856,2142,123656,1573,154306,2278,136434,1365,76089,1114,60928,983,978499,8200,54366,1804,12467,1779,67923,3205,37648,2169,12052,1172,25093,1435,64749,2896,117287,2514,120543,2048,158991,1897,137218,1681,84803,1249,85359,1645,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3660423,5376,621513,18062,276558,10121,30192,3222,4814,1146,31175,3461,13279,1798,4653,1045,9192,1505,39760,3407,34752,2918,29311,2636,34403,3018,26233,2310,11912,1492,6882,1112,344955,10840,28872,2681,6391,1393,29150,2920,14300,1930,3340,884,9305,1394,53388,3823,48487,3517,43150,3198,41063,2837,31069,2608,16824,2247,19616,2078,3038910,18982,1506621,11333,80709,3121,16038,2108,107957,4738,59184,4254,20630,1884,38779,2402,117342,3946,191223,4237,213156,3003,241422,2926,212079,2306,128438,1507,79664,1383,1532289,11453,76324,2464,14351,1732,106034,3331,51240,3293,19947,2168,36707,2228,107746,4263,186079,3571,205313,3208,248764,3029,222738,2628,143538,2255,113508,2284,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2678996,3725,306831,11358,131558,6925,13628,1987,2789,978,12199,1944,6080,1229,1215,621,4450,1014,24287,2966,15247,1910,11868,1832,16398,2281,12626,1873,6344,1042,4427,849,175273,7298,12424,1694,1622,598,12811,2172,5338,1102,2073,729,3313,1039,31693,2997,28216,2774,17270,2104,22696,2901,15257,1728,10786,1355,11774,1577,2372165,11228,1183550,7307,65873,2249,14438,1734,84365,2982,45250,3008,16658,1742,28233,1934,97460,3540,158961,2708,158117,2431,186704,2459,164338,1865,97657,1169,65496,1151,1188615,7525,64190,1661,14650,2163,83360,3681,39244,2970,13278,1662,29781,2066,88031,3539,146506,2964,154424,2117,187075,2850,167933,1773,107359,1426,92784,1916,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1223358,1456,147330,7217,67579,4837,7198,1247,1374,665,6377,1344,2558,855,754,410,2408,650,10056,1670,8106,1350,6959,1257,8988,1318,6434,936,3939,855,2428,649,79751,4160,5588,1440,647,326,5987,1281,2978,843,1014,522,1953,646,10516,1832,10978,1325,10148,1304,9640,1287,7869,1251,6382,1113,6051,1004,1076028,7433,530646,5090,23655,1285,5850,1073,35326,2196,18033,1402,7565,935,13422,975,36780,2013,56836,1405,72191,1376,93146,1315,85356,984,48542,851,33944,899,545382,4542,23115,1440,5856,892,32039,1964,18808,1697,5463,915,14203,1057,33565,1976,56960,1342,71835,1303,97186,1274,87520,1253,50856,1076,47976,1117,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3094191,5504,196951,11754,84673,6752,5587,1624,1254,635,7377,1457,2405,754,1598,756,1995,755,15069,2507,11373,1791,8563,1537,10216,1319,10168,1517,5388,992,3680,777,112278,6618,6559,1423,1111,775,6470,1325,2790,1029,1674,818,2067,639,20851,2261,15693,2011,9647,1606,11609,1795,11680,1671,7878,1355,14249,2171,2897240,12345,1424326,6999,73962,1895,16311,1896,101016,3051,50463,2857,19108,1503,37713,1599,106009,2927,168770,1929,186876,1626,250463,1329,209778,1500,117438,1149,86419,1448,1472914,7270,68536,1599,15339,1997,94762,3086,49351,3122,17714,1459,35277,1627,97946,3225,166999,2390,195882,1748,257579,1777,217978,1785,129884,1387,125667,2537,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4841263,6787,370875,13964,160057,8583,9688,2008,2277,765,11453,1850,4895,1150,1789,521,3331,837,32206,3890,19715,2720,17420,1949,22977,2551,18595,2495,7392,1366,8319,1501,210818,8562,9194,1842,2585,879,9634,1745,5708,1340,2551,790,4909,1301,38576,3883,26853,2675,23600,2557,27696,2583,21621,1890,14172,2031,23719,2334,4470388,15574,2181164,10202,107962,2052,23227,2225,149628,4093,83652,3769,28622,2250,59446,2282,155191,5500,267038,3101,302363,2214,378501,2654,313706,2633,175827,1375,136001,1713,2289224,9754,102965,2133,22917,2126,145981,4384,75661,4155,27217,2116,53064,2321,145205,4938,267794,2966,310942,2705,394494,2628,336052,2008,200518,2025,206414,2966,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7410353,5026,946254,23641,428764,14361,37622,3106,7400,1186,45497,3722,20079,2199,6691,1337,13510,1553,76481,4765,54055,3369,48143,2680,55349,3219,38493,2671,15979,1740,9465,1228,517490,12285,38247,3029,7056,1465,43227,3176,19034,2013,6060,1148,13634,1612,94008,4178,75045,3882,58640,3176,61086,3542,47860,2770,23153,1947,30440,2380,6464099,24074,3221425,14313,158140,3259,32331,2472,227890,6030,125128,4384,43800,2676,92403,2832,248832,4884,368520,3347,425242,2993,546477,3278,473323,2690,276809,1814,202530,1540,3242674,13469,149626,3272,34367,2368,211225,4724,118214,4462,41598,2566,83895,2740,215344,4517,346518,3775,418584,3239,552422,3621,482226,2880,301723,1923,286932,3238,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4318546,2674,362636,10464,161881,5989,12323,1714,2460,761,13891,1977,5492,1281,2450,683,4661,984,36237,3395,19069,1894,14421,1759,20018,2228,16639,1586,6688,883,7532,1060,200755,6748,11873,1506,2388,771,11759,1455,6969,1480,2573,711,4113,940,44687,3483,28352,2305,19965,1943,19472,1938,16116,1680,10090,1135,22398,2070,3955910,10774,1976909,6918,112638,1756,22042,2102,143016,3350,79221,3352,24731,1696,55097,1983,140491,3890,263864,2260,263516,1763,338049,2470,272254,1769,151102,1091,110888,1355,1979001,7729,107804,1589,22855,1905,137277,3422,71214,2830,24675,1487,51080,1648,122855,3724,248839,2376,257665,1864,341550,1994,277800,1738,163762,1296,151625,2549,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1679572,4186,229229,15005,101264,8140,11651,2370,1911,703,11701,2565,5623,1549,1273,626,3314,1111,15815,2535,12417,2054,9600,1660,11514,1611,9791,1629,3786,828,2868,700,127965,9056,11307,2046,1491,663,11165,2067,2745,915,1218,564,3226,1038,21049,2679,19317,2563,14034,2139,14630,1744,13209,1712,6196,1068,8378,1185,1450343,15759,718607,8589,37960,2756,7144,1658,52807,3297,27693,3057,8707,1570,18888,1641,54367,3270,85494,2908,100350,2596,111763,1995,102017,1754,68822,1069,42595,1064,731736,9739,38016,2504,9534,1692,47988,2658,26357,2845,8803,1392,17828,1774,49964,3156,82207,3586,95330,2423,111074,1954,103927,1871,77180,1181,63528,1711,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4724876,5508,593549,16986,273536,9829,30704,2598,4028,1078,26926,2769,11870,1643,3931,894,8668,1332,47457,3973,35109,2965,29221,3138,33436,2527,24259,2500,9115,1403,8812,1276,320013,9769,30212,2744,4420,943,25052,2309,10725,1851,3416,850,8151,1390,56244,3713,44202,2963,35087,2555,34383,2647,28582,2468,16752,1812,22787,1988,4131327,17557,2040614,10898,110155,2833,23973,2231,148448,5466,81794,4259,27141,2077,55348,2380,157316,4695,261647,3234,264276,3586,332067,2569,279123,2643,177483,1687,121843,1610,2090713,10050,104188,2929,24010,2369,140941,4047,78222,3200,26397,2152,52092,2170,144486,4439,256848,3195,263556,2673,340346,2719,295422,2513,193411,2186,170794,2419,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,848046,2354,111798,8108,53625,4700,5168,988,999,519,4402,1042,2088,715,828,511,2079,674,9365,1785,7277,1611,4134,930,7762,1404,6413,1213,1243,426,1867,554,58173,5230,5452,1276,727,407,3442,1043,2419,900,1323,638,1281,483,11236,1849,7175,1341,5042,1026,7996,1501,5834,1109,1840,563,4406,811,736248,7904,372160,4827,18960,1008,3670,927,26448,1740,12657,1336,4334,716,9359,958,25934,1963,46499,1679,45753,887,58615,1451,59073,1226,36740,477,24118,600,364088,5076,18227,1247,3667,828,23648,1851,11880,1513,4134,757,8897,1005,22571,1575,43321,1278,43725,1029,60149,1565,58514,1123,35840,616,29515,883,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1462869,2423,139195,7751,63400,4750,7568,1525,1315,664,5211,1050,2499,636,1143,434,2102,763,14523,2066,7836,1451,5195,1034,6032,1004,5597,1043,1584,468,2795,603,75795,4769,5243,1016,1599,790,4982,1082,2082,669,616,374,2306,828,16942,2018,10685,1475,6329,1063,8086,1263,5806,989,3176,687,7943,970,1323674,7962,659236,5416,39261,1398,8583,1436,48334,2235,27017,1803,9606,1122,16086,1108,48424,2537,88512,1985,83602,1166,106298,1033,90712,1246,52575,539,40226,1487,664438,5220,37692,1122,6130,980,47915,2140,25002,1673,8405,1093,17239,1310,43302,2328,83502,1794,82179,1149,105755,1289,92430,1444,56869,1022,58018,1451,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1440666,2074,145987,10323,68180,5921,5251,1512,1268,620,4563,1183,2031,802,794,486,1439,642,8678,2030,8648,1783,8505,1966,10282,1360,9434,1589,4313,1347,2974,763,77807,6128,4170,1185,621,502,3806,1326,1472,775,773,509,2418,824,13440,1808,11995,1970,8400,1796,10724,2122,10602,1395,4732,1033,4654,1028,1294679,10908,662901,6069,29980,1602,6824,1125,39105,1980,19196,1877,6998,1079,13792,1456,45088,2073,85980,2023,93019,2050,108410,1500,102689,1616,70178,1440,41642,899,631778,6974,29639,1369,6190,1423,38231,2668,18784,2158,5134,1203,14940,1521,40482,2170,75825,2284,84541,1753,100786,2191,99980,1480,68897,1059,48349,1140,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1176571,2266,89704,7026,36906,3707,3671,925,308,308,3766,1332,1318,699,449,420,1294,578,4350,1187,3817,1083,4577,1266,5965,1079,3931,1016,1703,492,1757,729,52798,4414,4170,1073,843,525,2937,898,1260,553,608,485,1225,501,8988,1667,7113,1401,6648,1376,7004,1474,5328,1219,2261,625,4413,1041,1086867,7200,541060,4365,25954,1098,6044,1425,37646,2650,22404,2124,7993,1204,15501,1389,39822,2261,59091,1287,75113,1288,98654,1227,80836,999,43259,603,28743,863,545807,4708,24243,1054,5366,920,38559,1977,19501,1918,7323,1001,14572,1243,36264,2402,56765,1591,75648,1382,100733,1462,81753,1233,46239,672,38841,1214,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
