GEO_ID,B23023_001E,B23023_001M,B23023_002E,B23023_002M,B23023_003E,B23023_003M,B23023_004E,B23023_004M,B23023_005E,B23023_005M,B23023_006E,B23023_006M,B23023_007E,B23023_007M,B23023_008E,B23023_008M,B23023_009E,B23023_009M,B23023_010E,B23023_010M,B23023_011E,B23023_011M,B23023_012E,B23023_012M,B23023_013E,B23023_013M,B23023_014E,B23023_014M,B23023_015E,B23023_015M,B23023_016E,B23023_016M,B23023_017E,B23023_017M,B23023_018E,B23023_018M,B23023_019E,B23023_019M,B23023_020E,B23023_020M,B23023_021E,B23023_021M,B23023_022E,B23023_022M,B23023_023E,B23023_023M,B23023_024E,B23023_024M,B23023_025E,B23023_025M,B23023_026E,B23023_026M,B23023_027E,B23023_027M,B23023_028E,B23023_028M,B23023_029E,B23023_029M,B23023_030E,B23023_030M,B23023_031E,B23023_031M,B23023_032E,B23023_032M,B23023_033E,B23023_033M,B23023_034E,B23023_034M,B23023_035E,B23023_035M,B23023_036E,B23023_036M,B23023_037E,B23023_037M,B23023_038E,B23023_038M,B23023_039E,B23023_039M,B23023_040E,B23023_040M,B23023_041E,B23023_041M,B23023_042E,B23023_042M,B23023_043E,B23023_043M,B23023_044E,B23023_044M,B23023_045E,B23023_045M,B23023_046E,B23023_046M,B23023_047E,B23023_047M,B23023_048E,B23023_048M,B23023_049E,B23023_049M,B23023_050E,B23023_050M,B23023_051E,B23023_051M,B23023_052E,B23023_052M,B23023_053E,B23023_053M,B23023_054E,B23023_054M,B23023_055E,B23023_055M,B23023_056E,B23023_056M,B23023_057E,B23023_057M,B23023_058E,B23023_058M,B23023_059E,B23023_059M,B23023_060E,B23023_060M,B23023_061E,B23023_061M,B23023_062E,B23023_062M,B23023_063E,B23023_063M,B23023_064E,B23023_064M,B23023_065E,B23023_065M,B23023_066E,B23023_066M,B23023_067E,B23023_067M,B23023_068E,B23023_068M,B23023_069E,B23023_069M,B23023_070E,B23023_070M,B23023_071E,B23023_071M,B23023_072E,B23023_072M,B23023_073E,B23023_073M,B23023_074E,B23023_074M,B23023_075E,B23023_075M,B23023_076E,B23023_076M,B23023_077E,B23023_077M,B23023_078E,B23023_078M,B23023_079E,B23023_079M,B23023_080E,B23023_080M,B23023_081E,B23023_081M,B23023_082E,B23023_082M,B23023_083E,B23023_083M,B23023_084E,B23023_084M,B23023_085E,B23023_085M,B23023_086E,B23023_086M,B23023_087E,B23023_087M,B23023_088E,B23023_088M,B23023_089E,B23023_089M,B23023_090E,B23023_090M,B23023_091E,B23023_091M,B23023_092E,B23023_092M,B23023_093E,B23023_093M,B23023_094E,B23023_094M,B23023_095E,B23023_095M,B23023_096E,B23023_096M,B23023_097E,B23023_097M,B23023_098E,B23023_098M,B23023_099E,B23023_099M,NAME,B23023_001EA,B23023_001MA,B23023_002MA,B23023_002EA,B23023_003MA,B23023_003EA,B23023_004EA,B23023_004MA,B23023_005EA,B23023_005MA,B23023_006EA,B23023_006MA,B23023_007MA,B23023_007EA,B23023_008EA,B23023_008MA,B23023_009EA,B23023_009MA,B23023_010MA,B23023_010EA,B23023_011EA,B23023_011MA,B23023_012MA,B23023_012EA,B23023_013MA,B23023_013EA,B23023_014MA,B23023_014EA,B23023_015MA,B23023_015EA,B23023_016EA,B23023_016MA,B23023_017EA,B23023_017MA,B23023_018MA,B23023_018EA,B23023_019MA,B23023_019EA,B23023_020EA,B23023_020MA,B23023_021EA,B23023_021MA,B23023_022EA,B23023_022MA,B23023_023EA,B23023_023MA,B23023_024MA,B23023_024EA,B23023_025MA,B23023_025EA,B23023_026EA,B23023_026MA,B23023_027EA,B23023_027MA,B23023_028EA,B23023_028MA,B23023_029EA,B23023_029MA,B23023_030EA,B23023_030MA,B23023_031EA,B23023_031MA,B23023_032EA,B23023_032MA,B23023_033EA,B23023_033MA,B23023_034MA,B23023_034EA,B23023_035EA,B23023_035MA,B23023_036MA,B23023_036EA,B23023_037EA,B23023_037MA,B23023_038EA,B23023_038MA,B23023_039MA,B23023_039EA,B23023_040MA,B23023_040EA,B23023_041MA,B23023_041EA,B23023_042EA,B23023_042MA,B23023_043MA,B23023_043EA,B23023_044EA,B23023_044MA,B23023_045MA,B23023_045EA,B23023_046MA,B23023_046EA,B23023_047MA,B23023_047EA,B23023_048EA,B23023_048MA,B23023_049EA,B23023_049MA,B23023_050EA,B23023_050MA,B23023_051MA,B23023_051EA,B23023_052MA,B23023_052EA,B23023_053EA,B23023_053MA,B23023_054EA,B23023_054MA,B23023_055MA,B23023_055EA,B23023_056MA,B23023_056EA,B23023_057MA,B23023_057EA,B23023_058MA,B23023_058EA,B23023_059EA,B23023_059MA,B23023_060EA,B23023_060MA,B23023_061EA,B23023_061MA,B23023_062MA,B23023_062EA,B23023_063EA,B23023_063MA,B23023_064MA,B23023_064EA,B23023_065EA,B23023_065MA,B23023_066MA,B23023_066EA,B23023_067MA,B23023_067EA,B23023_068MA,B23023_068EA,B23023_069EA,B23023_069MA,B23023_070EA,B23023_070MA,B23023_071MA,B23023_071EA,B23023_072EA,B23023_072MA,B23023_073MA,B23023_073EA,B23023_074MA,B23023_074EA,B23023_075EA,B23023_075MA,B23023_076EA,B23023_076MA,B23023_077EA,B23023_077MA,B23023_078EA,B23023_078MA,B23023_079EA,B23023_079MA,B23023_080MA,B23023_080EA,B23023_081EA,B23023_081MA,B23023_082EA,B23023_082MA,B23023_083EA,B23023_083MA,B23023_084EA,B23023_084MA,B23023_085EA,B23023_085MA,B23023_086EA,B23023_086MA,B23023_087EA,B23023_087MA,B23023_088EA,B23023_088MA,B23023_089MA,B23023_089EA,B23023_090MA,B23023_090EA,B23023_091MA,B23023_091EA,B23023_092EA,B23023_092MA,B23023_093EA,B23023_093MA,B23023_094EA,B23023_094MA,B23023_095MA,B23023_095EA,B23023_096MA,B23023_096EA,B23023_097EA,B23023_097MA,B23023_098MA,B23023_098EA,B23023_099EA,B23023_099MA,state
0400000US01,3127581,4909,1531942,4291,226742,7081,84887,4086,64094,3661,44461,2973,1304,570,4136,1058,3951,928,5444,1356,4798,1029,16603,2269,5383,1490,169,183,1217,580,2394,673,3095,1096,4345,1159,4190,1124,1367,716,0,273,79,131,502,343,451,296,1791,648,141855,5998,1305200,7210,1052797,8250,881629,9298,722336,10665,14120,1797,37095,3093,42484,3828,30961,3221,34633,3321,140691,5739,57241,4881,4521,1340,11992,1862,22345,2661,17842,2387,26750,2867,30477,2938,7554,1603,181,226,1803,778,3011,939,5265,1347,12663,1653,252403,8140,1595639,3541,221990,8573,68834,4089,45172,3191,32746,3040,720,458,2821,696,3043,944,2057,926,3785,1111,19441,2276,9623,1721,275,211,848,370,2527,916,2671,707,3497,960,4221,1104,1459,619,274,340,289,210,617,451,589,403,993,483,153156,7812,1373649,9909,981639,10874,697470,9263,564691,8678,11099,1705,32598,3262,35787,2923,23279,2555,30016,2949,230947,7584,110453,5962,5556,1020,21593,2412,27587,2677,28605,2847,37153,3706,53222,3521,14859,1828,1414,674,3913,927,6356,1187,9707,1573,16973,1963,392010,10432,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,493642,1863,258977,1473,26005,2224,15776,1827,12541,1547,7915,1370,0,246,1049,636,1183,457,1088,555,1306,521,1962,550,428,273,179,270,379,296,99,106,453,254,424,227,1273,529,571,288,0,246,0,246,0,246,62,109,640,436,10229,1626,232972,2417,208656,2919,181271,3298,124285,4363,4351,944,9767,1689,16400,1978,15363,1726,11105,1730,21548,1991,7362,1180,787,422,1692,577,2886,820,3173,791,5648,1240,5837,1043,1520,623,69,115,206,170,466,337,730,352,2846,808,24316,1935,234665,1352,25635,2428,12820,1665,9147,1502,5577,1278,57,94,1331,735,982,485,194,166,1006,596,2942,801,1272,553,0,246,170,147,696,321,373,287,431,239,731,403,332,332,41,65,103,122,127,188,0,246,128,126,12815,1835,209030,2784,165789,3606,117044,4010,86897,3821,2605,874,7867,1272,8143,1319,5822,1086,5710,1074,39809,2849,16607,1925,925,479,4179,825,5714,1160,4900,1046,7484,1414,8936,1358,2415,736,185,184,452,259,1134,440,1330,511,3420,823,43241,2995,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4076945,4989,2044517,3936,195912,7210,78650,5096,56377,4162,38626,3311,1409,677,3228,1080,4538,1266,3695,1321,4881,1312,17961,2335,8289,1633,258,198,1131,717,2174,880,1666,705,4443,1250,4312,1118,1319,587,56,92,536,423,54,90,614,398,1733,713,117262,5665,1848605,8211,1473949,10881,1206921,12714,980402,12111,19065,2705,56436,4466,57513,4121,47453,4054,46052,3389,224254,8152,99677,6036,5378,1406,22597,2712,29568,2941,29150,2857,37884,3522,42774,3306,11417,1766,372,240,3048,917,5620,1324,5066,1166,17251,2457,374656,10007,2032428,3636,188362,6918,74281,4462,48647,4202,33556,3061,952,641,3085,941,4084,1450,2864,958,4106,1180,18407,2320,9891,1582,420,326,1364,564,2271,940,2488,820,1973,864,7227,1739,2437,1341,0,305,214,172,1219,601,837,456,2520,855,114081,5727,1844066,7694,1282352,11933,907851,12273,739010,12490,16218,2519,47244,4008,40050,3488,31488,3080,33841,3302,301697,8160,162721,6721,8633,1419,30908,3323,35066,3149,29383,3036,34986,3449,72804,4373,16793,2134,1975,722,7596,1405,8216,1528,12150,1847,26074,2593,561714,10085,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1870595,4337,925406,4066,139347,6028,55068,4045,41057,3387,28641,2881,317,196,1707,718,2671,1016,3692,1092,4029,1001,10959,2055,4482,1194,224,158,943,527,1730,775,928,532,2652,896,3052,831,819,434,14,27,175,156,266,202,302,255,1476,582,84279,3903,786059,6800,645570,7471,544920,7338,444371,7934,9295,1584,27332,2699,25696,2634,18738,2494,19488,2420,80394,4687,34326,2946,2424,915,6951,1523,10267,1716,10025,1843,16401,2204,20256,3088,4317,1265,521,364,1635,713,2324,903,3367,1031,8092,2258,140489,6336,945189,3406,134989,5056,43071,3197,27995,2825,21226,2750,543,329,1126,424,2155,699,1909,714,1036,364,10774,1696,5159,1168,226,225,740,464,1019,477,1137,491,2493,890,4302,1044,808,337,62,114,247,247,710,405,628,485,1847,804,91918,3950,810200,6275,605840,8238,437164,7662,357587,7191,7483,1205,20996,2508,19856,2484,15798,2057,15444,2119,138033,6684,69502,4227,4263,909,10554,1782,17111,2337,15440,2455,21163,2805,30643,3435,10076,1880,570,492,2498,766,3890,1129,3947,1028,9662,1843,204360,7048,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,24890032,11201,12526637,8746,1015906,14905,404021,10188,286278,8652,199644,7443,6586,1174,16238,2228,19160,2265,19490,2514,25160,2876,85514,4667,37754,3603,1910,940,7633,1420,10701,1766,10465,1875,17051,2023,32229,2933,9232,1735,536,320,1878,693,3144,743,4539,986,12900,1516,611885,12097,11510731,15085,9153725,23624,7370848,27457,5973224,29164,156222,7008,338306,9199,354210,11580,267375,8855,281511,8901,1469759,19304,714181,13094,44108,3716,134629,5688,199611,7087,169636,6620,207594,7844,313118,8713,85988,5755,5807,1204,20141,1846,35818,2903,46043,3884,119321,5219,2357006,19578,12363395,9023,941655,15072,337278,10414,203982,7164,142584,6433,5523,1588,13236,1846,13730,2180,13776,2153,15133,1997,97137,5781,45646,3813,2770,902,9025,1357,11356,1837,12532,1696,15808,1900,36159,2731,12683,1944,1287,1082,2610,888,3562,823,4198,994,11819,1209,604377,12114,11421740,18437,7828029,32561,5281069,32218,4273582,30441,107754,4940,266247,8956,248595,8363,181141,7192,203750,8405,2050431,27182,1128143,19332,69115,4465,202970,8736,230352,8604,186878,6808,232973,10168,496529,11337,146713,7692,13589,1936,41450,3322,58969,3969,71144,4553,164664,6764,3593711,31991,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3404038,4733,1724398,3989,158602,6261,85376,3967,63383,3815,44494,3141,1638,713,3828,1143,4251,1057,4060,1088,5112,1234,16278,1853,6128,1114,736,472,1120,443,1933,660,2477,738,3884,937,5715,997,1757,613,103,127,72,120,402,278,504,471,2877,819,73226,4791,1565796,6705,1365549,9192,1123406,10453,904472,9797,21496,2891,52632,3500,57044,3749,46260,4439,41502,3335,197182,7285,77540,5192,6106,1168,23607,2209,30712,3077,26638,2743,32579,3140,44961,2899,10014,1906,603,437,2910,951,4347,1069,6343,1168,20744,2043,200247,7532,1679640,3352,139469,5990,58967,3609,35128,3009,27122,2676,578,397,1944,695,2368,889,1581,656,1535,560,16585,1879,7786,1406,587,419,1773,642,1300,642,2162,608,2977,911,7254,1263,1921,751,197,161,853,481,536,312,806,501,2941,806,80502,5046,1540171,6434,1198966,9757,810599,10193,664206,9914,15578,2058,38981,3156,35993,3091,29519,2990,26322,3262,306846,8027,154759,5393,10186,1269,33228,3022,40082,4058,33810,2758,34781,3172,81521,4112,23003,2108,2382,620,8766,1479,8998,1429,13235,1925,25137,2371,341205,9914,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2354624,3066,1159668,2447,99110,5635,46050,3833,30414,3192,21940,2771,609,357,1531,656,1691,603,2109,835,2534,838,11074,1884,4869,1510,125,137,785,465,1988,668,1714,666,1593,524,4562,1159,1529,708,0,281,480,331,594,539,880,504,1079,413,53060,4166,1060558,5573,910848,6618,747558,8497,614461,9404,10656,1573,32503,2502,33125,3079,28946,3271,27867,2522,126629,5601,54078,4194,3103,1056,12111,1692,15010,2083,17764,2190,24563,2657,36661,3046,9065,1824,616,310,1965,643,5237,1184,5971,1088,13807,1538,149710,6105,1194956,2574,94353,4750,41613,3408,22639,2198,17845,1897,512,384,1298,503,1069,520,463,301,1452,691,13393,1963,6703,1237,192,191,1547,668,1201,563,1131,461,2619,903,5581,1251,1963,836,207,195,322,211,986,441,684,365,1419,569,52740,3181,1100603,5657,862662,7074,567610,8250,474319,7702,9782,1752,27224,2148,19444,2594,15931,1958,20910,2099,231136,7190,132105,6104,6213,1082,23529,2433,26027,2681,20183,2112,23079,2533,63916,3770,15912,2117,1770,498,6078,1048,10282,1618,8538,1233,21336,2564,237941,6776,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,587316,1433,285797,1632,32317,3126,13851,1889,10070,1681,7793,1439,129,150,402,286,436,275,471,237,839,486,2858,780,816,346,0,265,345,311,534,324,649,528,514,327,923,417,151,140,0,265,0,265,138,120,103,122,531,352,18466,2122,253480,3661,208058,3675,173589,4360,141182,4657,3256,952,7920,1814,7324,1461,6358,1347,7549,1736,28061,2978,10537,1871,1067,589,2725,682,4988,1171,4228,985,4516,917,6408,1287,1948,833,230,282,579,361,534,370,792,357,2325,768,45422,3154,301519,1555,32456,2519,13368,1772,8169,1417,5756,1247,59,73,689,478,711,420,240,185,714,451,4210,1036,2367,765,50,81,451,324,728,386,329,257,285,222,989,418,194,182,0,265,40,68,178,229,56,92,521,359,19088,2298,269063,2860,206993,4782,148773,4592,127545,4787,1705,536,6203,1235,3201,837,3912,881,6207,1495,47421,3353,24877,2702,853,396,4737,1029,5621,1326,5563,1104,5770,1351,10799,1561,3720,1086,221,193,980,355,1318,501,1364,567,3196,655,62070,4136,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,446007,1077,213070,1063,21445,2832,8288,1796,6061,1456,3875,1101,194,314,298,310,462,396,575,322,657,442,1915,963,455,358,41,68,0,292,181,178,350,291,888,752,312,288,159,256,0,292,0,292,0,292,0,292,153,126,13157,2152,191625,2752,153267,3728,130456,3546,107364,3478,3217,1099,5880,1545,4246,1054,4442,1066,5307,1269,18552,2228,6118,1219,281,282,1359,558,2591,945,3150,975,5053,1236,4259,1206,1193,671,72,115,364,383,637,403,575,275,1418,697,38358,2980,232937,966,19314,2542,6492,1325,4534,1093,3588,926,100,118,205,270,230,226,51,84,360,270,1335,596,246,217,310,327,315,260,127,157,124,174,213,181,623,423,126,204,0,292,0,292,0,292,253,332,244,203,12822,2108,213623,2778,163174,3745,129760,3751,106690,3668,1793,720,5348,1206,4658,1025,5267,1258,6004,1407,26978,2744,10394,1617,1095,538,2795,841,3451,931,3944,1151,5299,1094,6436,1104,1742,622,44,73,281,250,439,280,788,391,3142,828,50449,3939,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,12054783,8924,5955938,7613,611403,13305,234195,8576,166406,7349,114696,6269,3032,923,11399,1862,13372,2050,10289,1925,13618,2053,53132,4400,21512,2725,1132,583,4605,1124,6071,1284,9681,1667,10131,1922,14657,1747,3893,1115,774,550,757,364,932,463,1835,662,6466,1059,377208,10223,5344535,16111,4170421,19218,3411873,21909,2806311,21855,55822,4159,143700,6674,151301,7372,128072,7896,126667,8040,644212,15194,296225,11621,16599,2966,56359,4943,88997,5310,84852,5544,101180,6122,114336,4910,34562,3818,2590,810,6605,1456,10539,1672,15188,2079,44852,3433,1174114,16505,6098845,7189,573736,12619,204192,6735,126462,5649,92937,5183,2529,943,7146,1251,7015,1602,7978,1739,8857,1417,60087,3448,27279,2430,1689,664,4498,1014,7454,1360,6927,1516,12240,1988,17643,2246,4891,1255,407,298,1337,645,1307,536,2281,842,7420,1296,369544,11660,5525109,15191,3934594,21941,2837424,20388,2357309,20270,49060,3890,138674,6448,111657,5266,87426,5082,93298,5864,916906,16184,490141,12255,27724,3336,87521,5396,103667,5402,94365,5621,113488,6205,180264,8262,50989,4775,4394,1373,13391,1674,24435,3140,22242,1977,64813,4483,1590515,20288,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
