GEO_ID,B27011_001E,B27011_001M,B27011_002E,B27011_002M,B27011_003E,B27011_003M,B27011_004E,B27011_004M,B27011_005E,B27011_005M,B27011_006E,B27011_006M,B27011_007E,B27011_007M,B27011_008E,B27011_008M,B27011_009E,B27011_009M,B27011_010E,B27011_010M,B27011_011E,B27011_011M,B27011_012E,B27011_012M,B27011_013E,B27011_013M,B27011_014E,B27011_014M,B27011_015E,B27011_015M,B27011_016E,B27011_016M,B27011_017E,B27011_017M,B27011_018E,B27011_018M,B27011_019E,B27011_019M,B27011_020E,B27011_020M,B27011_021E,B27011_021M,B27011_022E,B27011_022M,B27011_023E,B27011_023M,B27011_024E,B27011_024M,B27011_025E,B27011_025M,B27011_026E,B27011_026M,B27011_027E,B27011_027M,B27011_028E,B27011_028M,B27011_029E,B27011_029M,B27011_030E,B27011_030M,B27011_031E,B27011_031M,B27011_032E,B27011_032M,B27011_033E,B27011_033M,B27011_034E,B27011_034M,B27011_035E,B27011_035M,NAME,B27011_001EA,B27011_001MA,B27011_002MA,B27011_002EA,B27011_003MA,B27011_003EA,B27011_004EA,B27011_004MA,B27011_005MA,B27011_005EA,B27011_006EA,B27011_006MA,B27011_007EA,B27011_007MA,B27011_008MA,B27011_008EA,B27011_009EA,B27011_009MA,B27011_010EA,B27011_010MA,B27011_011MA,B27011_011EA,B27011_012EA,B27011_012MA,B27011_013MA,B27011_013EA,B27011_014MA,B27011_014EA,B27011_015EA,B27011_015MA,B27011_016MA,B27011_016EA,B27011_017EA,B27011_017MA,B27011_018EA,B27011_018MA,B27011_019MA,B27011_019EA,B27011_020MA,B27011_020EA,B27011_021EA,B27011_021MA,B27011_022EA,B27011_022MA,B27011_023EA,B27011_023MA,B27011_024MA,B27011_024EA,B27011_025MA,B27011_025EA,B27011_026MA,B27011_026EA,B27011_027EA,B27011_027MA,B27011_028EA,B27011_028MA,B27011_029MA,B27011_029EA,B27011_030EA,B27011_030MA,B27011_031EA,B27011_031MA,B27011_032EA,B27011_032MA,B27011_033EA,B27011_033MA,B27011_034EA,B27011_034MA,B27011_035MA,B27011_035EA,state
0400000US01,3569131,2998,2215684,15217,1961736,15889,1876151,14842,1563912,14818,1516508,15519,91666,5730,312239,9802,85585,4053,84880,3918,65809,3622,79981,3718,705,499,253948,8959,248032,8979,109800,5785,79127,5141,36316,3475,138232,7236,5916,1103,5853,1101,3180,713,5853,1101,63,128,1353447,15056,807353,13995,640109,13065,408003,10435,309082,10762,167244,8628,546094,4707,544943,4757,360394,6412,541373,4796,1151,763,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,501265,1968,366536,5071,333032,5498,320782,5226,249779,6375,237104,6593,25005,2414,71003,4226,12250,1496,11701,1429,8491,1333,10726,1359,549,449,33504,2498,32938,2423,16345,1832,10881,1528,6249,1154,16593,2016,566,315,509,305,372,284,367,192,57,87,134729,5031,95715,4624,70488,4439,50518,3647,24402,2764,25227,2532,39014,1601,38446,1652,22670,1710,37882,1592,568,368,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4680243,2323,2973902,16730,2633652,20300,2522757,19403,2030354,17007,1846803,17983,241788,9308,492403,15389,110895,4305,108688,4280,74220,3449,100820,4250,2207,836,340250,10617,328756,10433,196277,8983,95302,5779,111068,6335,132479,6089,11494,1368,11225,1398,6480,1120,10792,1294,269,230,1706341,17042,953170,15694,730625,13844,433560,8578,357182,11371,222545,9088,753171,5557,745909,5397,476642,7641,737396,5495,7262,1886,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2158237,3062,1358408,11408,1233834,11347,1175101,11504,910490,14414,873345,14378,68542,3321,264611,10005,58733,3481,58561,3453,41517,2635,56188,3324,172,150,124574,6196,120672,6138,44763,3772,29192,3180,17338,2224,75909,5157,3902,1056,3902,1056,1613,633,3730,1056,0,273,799829,11912,457660,10859,345048,9728,192737,8172,190769,6910,112612,5414,342169,4593,341355,4692,214848,5266,339835,4712,814,535,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,27526878,5929,18475643,40424,16164847,45047,15532154,44141,12166886,52729,11378421,53009,1024618,17900,3365268,34935,632693,10578,615205,9991,445996,8647,533193,10017,17488,2755,2310796,26650,2240800,26775,1167224,17258,767125,15282,440221,11021,1073576,18189,69996,3133,66459,2972,34561,2419,64293,2999,3537,1163,9051235,40380,5576953,39873,4095229,34487,2661198,28204,1681214,25426,1481724,25233,3474282,12733,3423714,13124,1887504,16227,3364554,12865,50568,4029,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3730665,3105,2679222,13411,2423259,15683,2330759,14571,1917003,17770,1836392,17995,121583,6124,413756,13958,92500,4101,91508,4124,67023,3869,83533,3955,992,519,255963,8714,247349,8969,130526,6675,95376,5505,39913,3601,116823,5165,8614,1312,8512,1302,4147,862,8458,1292,102,132,1051443,12576,616422,10569,485042,10029,359522,8432,162240,7819,131380,5962,435021,4747,433093,4694,301398,5369,427832,4550,1928,771,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2704903,1035,1910246,10434,1716544,9871,1626378,9804,1450212,11037,1357053,11760,119659,5894,176166,8880,90166,3775,88949,3678,71818,3418,78211,3440,1217,693,193702,7650,183265,7698,123509,5511,78878,4484,49875,3686,59756,4776,10437,1356,9995,1226,6716,1058,9841,1249,442,395,794657,10479,410435,10031,354928,8369,250711,7694,126418,6356,55507,4553,384222,4187,381291,4321,264289,5567,377465,4565,2931,851,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,679186,1049,448420,6475,407894,6876,387959,6917,342945,7287,317561,7669,35008,3514,45014,3691,19935,2020,19935,2020,16741,1872,17675,1614,0,265,40526,3327,38792,3156,25826,2502,14395,1726,12798,1852,12966,2212,1734,564,1734,564,1089,463,1734,564,0,265,230766,6495,127018,6464,110404,6167,72565,4504,49367,4457,16614,2380,103748,2157,103553,2168,74689,2664,103190,2188,195,175,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,493292,614,339312,4688,297881,4794,283673,4891,261433,5107,240083,4607,30958,3620,22240,3274,14208,1341,13938,1244,11673,1180,11446,1140,270,260,41431,3842,40666,3739,29580,3491,13914,2227,18713,2923,11086,1913,765,490,765,490,581,465,765,490,0,292,153980,4631,101836,4321,93226,4325,59023,3612,42643,3358,8610,1686,52144,1503,51495,1497,35456,1809,49372,1519,649,515,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,14543834,6379,9119284,26927,7927394,26522,7497839,25310,5552605,33958,5290292,34233,396831,12733,1945234,28107,429555,9054,420597,8923,281778,7306,385439,9006,8958,1611,1191890,16932,1139389,17102,482103,12338,316014,8117,187404,7524,657286,14403,52501,3715,50463,3632,24149,2259,49760,3545,2038,849,5424550,25994,2698051,25286,1912357,24772,1248699,20867,824348,17849,785694,20085,2726499,10547,2691583,11120,1620341,14447,2657353,11355,34916,3844,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
