GEO_ID,B25098_001E,B25098_001M,B25098_002E,B25098_002M,B25098_003E,B25098_003M,B25098_004E,B25098_004M,B25098_005E,B25098_005M,B25098_006E,B25098_006M,B25098_007E,B25098_007M,B25098_008E,B25098_008M,B25098_009E,B25098_009M,B25098_010E,B25098_010M,B25098_011E,B25098_011M,B25098_012E,B25098_012M,B25098_013E,B25098_013M,B25098_014E,B25098_014M,B25098_015E,B25098_015M,B25098_016E,B25098_016M,B25098_017E,B25098_017M,B25098_018E,B25098_018M,B25098_019E,B25098_019M,NAME,B25098_001EA,B25098_001MA,B25098_002MA,B25098_002EA,B25098_003MA,B25098_003EA,B25098_004MA,B25098_004EA,B25098_005EA,B25098_005MA,B25098_006MA,B25098_006EA,B25098_007EA,B25098_007MA,B25098_008EA,B25098_008MA,B25098_009MA,B25098_009EA,B25098_010MA,B25098_010EA,B25098_011MA,B25098_011EA,B25098_012EA,B25098_012MA,B25098_013MA,B25098_013EA,B25098_014MA,B25098_014EA,B25098_015MA,B25098_015EA,B25098_016MA,B25098_016EA,B25098_017EA,B25098_017MA,B25098_018EA,B25098_018MA,B25098_019MA,B25098_019EA,state
0400000US13,2304165,17073,1639846,15202,50492,3947,149227,6863,135385,6048,216637,7499,364673,9799,250947,8902,279723,7925,192762,6343,664319,10312,58231,3790,155773,5651,93548,4664,98209,4311,111237,4614,61191,3407,51557,2766,34573,2641,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,258533,5422,175138,5017,3107,807,8551,1617,7780,1368,15822,1717,33918,2781,29546,2420,45521,3381,30893,2406,83395,3201,5364,1051,12615,1379,7113,1211,12003,1176,13783,1385,11123,1499,12597,1740,8797,1302,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401532,6302,275925,6274,6778,1174,25477,2493,28372,2572,43353,3096,73409,3633,46476,2785,33483,2275,18577,2015,125607,4245,10464,1670,29743,2159,17813,1817,21107,2328,22839,2074,10604,1473,9030,1659,4007,870,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3219338,16289,2223670,14753,42958,3300,143602,4707,146478,6341,267512,8402,468656,10897,393458,8543,442814,8768,318192,7029,995668,12614,50086,3098,204973,5666,129060,4674,154953,5853,175518,5655,103222,4130,99258,4393,78598,3794,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1736751,11947,1218452,11476,25639,2261,106241,5328,112367,5081,192545,7639,296269,7157,212182,6420,186982,5874,86227,3664,518299,8388,31810,2365,120347,5124,79420,4086,93632,3223,90478,4288,46390,2555,36701,3110,19521,1844,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,885284,8254,553055,8328,9587,1315,41115,3409,43230,2883,81474,4010,138545,4494,106024,4359,92655,4120,40425,2289,332229,6008,17209,1503,70997,3417,45435,2538,57494,2690,66225,2744,32503,1845,26580,2204,15786,1453,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,749907,8746,480190,8870,8939,1218,31756,2429,35945,2573,66800,3445,115940,5337,88094,4659,87401,3903,45315,2943,269717,5310,15787,1786,55812,2815,35197,2088,46495,2985,51232,2691,27736,2196,22494,2042,14964,1624,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1156292,12036,717861,10476,23512,2819,75253,4440,69572,3650,108327,5268,166468,6737,118429,5218,106400,4773,49900,3155,438431,8379,39668,2794,121440,4841,62068,3680,70183,3030,66697,2905,35765,2707,25503,2432,17107,1998,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1141504,11499,637183,11302,16739,2153,62223,3525,49820,3613,89224,5242,131658,6827,110903,4766,112011,5831,64605,3664,504321,9287,45614,3129,126947,5316,64580,3706,76602,4693,81739,3727,44004,3276,39622,2863,25213,2162,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,396395,5449,258025,5141,5842,1138,20282,1764,22357,2557,38007,2792,65149,3466,46252,2947,41093,2545,19043,1934,138370,3634,9708,1113,34259,2210,19690,1540,24782,1779,24282,1880,11038,1313,8532,1276,6079,1044,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1426267,12068,1090776,11617,15237,1787,44992,3709,44321,3663,84462,4620,191209,7319,175637,6964,274040,7279,260878,6381,335491,6633,16408,1626,57137,3670,37992,2833,44084,2847,59113,2991,41557,3443,39603,2661,39597,2490,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1568382,10691,1132001,10169,19964,2578,49011,3064,45570,3741,94196,4640,201225,7399,193482,6517,281687,6473,246866,6701,436381,7726,21123,2017,78121,3589,47426,2768,61223,3194,74810,3641,49447,2970,53657,3623,50574,3259,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2769474,14635,1828046,14919,49691,3583,169747,6022,149817,5900,277171,6647,430191,8498,304912,7687,290089,7655,156428,4868,941428,11991,67084,3073,223236,6552,137510,5071,161974,6310,165640,5376,78402,3161,65056,3843,42526,2587,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1527328,10448,1076735,8953,15462,1703,59596,2999,68452,3768,131964,5079,242552,5061,209400,5405,216112,5298,133197,4534,450593,6597,24318,2035,88311,3434,57763,2922,73248,2747,87256,3331,48357,2273,41945,2060,29395,1978,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,753374,9176,411111,7879,15712,1994,57890,4561,41623,3285,63595,4459,90553,4864,63786,3659,53191,3414,24761,2322,342263,7114,35232,2969,92243,3793,45879,2690,51221,3594,55922,3647,29488,2638,21190,2537,11088,1604,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1621371,13182,1067865,11356,23593,2250,98782,5041,89374,4647,157364,5876,249655,7227,181059,5805,177168,5627,90870,4502,553506,8148,39708,2863,131444,4784,79814,3522,94259,4235,96567,4566,48131,2477,39359,2953,24224,2526,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,280633,4455,165561,4571,4305,881,17496,2303,13068,1503,25108,2175,40993,2908,29707,2359,24401,2133,10483,1395,115072,3363,7929,1118,26916,2357,16536,1577,19366,1574,18957,1818,11770,1627,8441,1238,5157,1047,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484649,6026,309474,5919,4831,958,19012,2038,24820,2462,39186,2681,77420,4422,61714,3192,57510,2850,24981,2136,175175,4188,9146,1008,39451,2173,24024,1929,29076,2338,32712,2296,17988,1545,12948,1556,9830,1124,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,565869,9281,429984,9713,11253,1692,31078,3336,32356,3348,52834,3554,98711,5677,73875,4212,82845,4489,47032,2986,135885,5034,9806,1440,27824,2165,18285,1942,22261,2229,22386,2424,15449,1790,10622,1399,9252,1404,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369448,5293,257120,5334,3526,786,10958,1606,12348,1762,27083,2349,54167,3824,48991,2924,59661,2666,40386,2526,112328,3780,6373,1164,19122,2084,13919,1775,19409,1873,20118,1852,12337,1608,13448,1667,7602,1152,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2106728,14618,1496628,14811,21609,2558,67002,4293,63322,4212,112868,5724,242751,6721,240875,7409,367516,8729,380685,8238,610100,9353,22717,2225,98529,4272,68604,3478,82168,4238,105985,4396,70257,3468,81278,4100,80562,4027,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,519864,7374,316301,6958,9280,1770,34686,2721,28954,2861,47974,3652,67806,3788,49186,3658,50786,3230,27629,2038,203563,6415,18950,2105,49925,3449,28416,2718,29986,2906,33055,2420,18691,1881,14360,1563,10180,1430,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3904123,16568,2537133,17175,42666,3819,131433,5587,134631,5056,252744,8197,478688,10175,417399,10484,566689,10681,512883,9892,1366990,13705,61010,3429,251336,6507,152851,5208,200867,5808,238826,6679,159481,6062,160056,5989,142563,4849,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2465551,18417,1656792,14774,43743,3427,148699,6242,149938,6000,247628,7175,382437,8877,273883,8226,252742,7655,157722,6432,808759,10982,73103,4109,208394,6116,113804,5344,131872,5134,133165,5259,66289,4384,47650,3031,34482,2858,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187673,3460,100295,3362,933,343,4692,777,7499,1129,12459,1426,25972,2177,21377,1624,20041,1784,7322,1018,87378,2509,5806,881,16644,1395,10359,1141,13682,1557,17055,1584,10556,1188,8206,840,5070,908,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3095197,18587,2101565,17541,46172,3019,173759,5431,173847,6817,305686,7921,505824,10899,366571,8522,348370,7910,181336,5532,993632,11214,61418,3696,234519,5518,149044,5189,170661,5224,170854,5483,89473,4234,72119,3724,45544,2759,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,971378,9238,585362,8394,13047,1350,59019,3845,50560,3237,91103,4549,143269,5094,96231,4087,88155,3872,43978,2635,386016,8197,32250,2493,90513,3449,54903,3577,62692,3582,70733,3462,33559,2727,24157,2198,17209,2039,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,942674,8824,659197,9664,15684,2123,46837,3708,49217,3749,92102,4566,152809,5317,115540,5304,120120,4516,66888,3569,283477,6104,15822,1939,66976,3138,40414,2653,47305,2995,50953,3131,27232,2066,20425,1909,14350,1712,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3461678,15683,2169055,15630,48041,3509,150646,6000,158167,6300,272896,8013,487389,10409,385075,7993,405554,7853,261287,5566,1292623,13706,76834,4436,292422,6904,178309,5323,209951,5870,232360,6161,121240,4481,108246,3915,73261,4091,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,244516,5053,178372,4808,2967,880,8604,1402,11095,1651,19709,2096,39516,2718,33357,2762,36563,2470,26561,2100,66144,2710,4377,991,13102,1289,5792,989,9223,1342,11820,1535,7174,1090,8603,1191,6053,963,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1210160,11085,760782,12195,21432,2313,78093,4268,67976,4116,113576,5151,177313,6068,124487,5952,116676,4840,61229,3343,449378,7498,40503,2513,123144,5260,61109,3599,70025,3363,74329,3900,38364,2523,26638,2241,15266,1754,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,216821,3676,126942,3494,1904,571,6577,1084,12961,1801,16162,1865,35330,2462,25419,2222,20219,1970,8370,987,89879,3071,5813,929,19603,1671,10892,1309,14925,1327,16343,1418,8983,1080,8664,1150,4656,820,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1662768,15433,1043349,13746,29796,2823,104563,4980,100478,4864,164397,6147,246245,7805,161302,5701,149003,5744,87565,3761,619419,9864,48598,3651,156261,5667,89170,4429,98457,4323,101159,4170,54007,3720,43281,3010,28486,2235,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5555903,27420,3475274,23904,75219,4275,263235,7768,246209,7818,423228,10448,731267,13404,579397,12221,673168,12410,483551,12294,2080629,19714,150698,5852,438306,7611,265295,8274,315918,7608,367818,8664,204664,7463,194660,6602,143270,5607,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,615142,6267,457098,6183,7796,1214,27407,2772,27389,2091,63024,3493,118333,4431,87117,4290,87828,4130,38204,2819,158044,4376,7867,1208,27386,2086,19661,1621,24419,1683,31666,2473,17553,1695,16517,1766,12975,1309,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180847,3870,121323,3339,2504,696,9024,1135,9098,1218,16805,1601,31086,2188,21489,1894,20097,1708,11220,1289,59524,2610,3825,763,13643,1420,7538,1190,8711,1064,10585,1227,6200,1009,5316,676,3706,663,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2025240,16608,1458444,15818,27003,2554,76800,3771,83360,4794,149936,5765,268581,7855,232993,7650,316631,8320,303140,7057,566796,9306,36984,2920,121773,4555,69577,3896,83774,4177,96715,4124,56579,3091,57063,3072,44331,2876,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1644939,11518,1192765,12139,22161,2517,64902,3745,67399,4193,132315,5434,257571,7263,220699,7323,257950,7126,169768,5984,452174,7857,25823,2341,82099,4375,56342,3312,76213,4039,86735,3688,49378,3136,45613,2515,29971,2375,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,553429,5834,274978,5889,7595,1321,31526,2373,28105,2441,43645,3223,64292,3519,47473,3088,38378,2697,13964,1443,278451,5758,24413,2110,79013,3594,41811,2962,47510,3184,46132,3527,19452,1865,13488,1804,6632,1169,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1566039,12101,1064180,11649,19008,1793,71790,3705,79822,4098,140464,4704,260320,5425,207943,4680,194369,5769,90464,3902,501859,7356,24526,1863,105021,3742,69406,3355,85558,3372,99945,3510,51277,3087,41970,2440,24156,1670,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155278,3397,93523,3719,1686,664,5847,1371,5436,910,10827,1689,23493,2291,16957,1870,20529,2292,8748,1490,61755,2807,2928,799,12005,1571,7064,1286,10098,1359,11991,1477,7665,1194,5566,991,4438,979,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,929831,9777,362159,8143,29515,2971,87369,4153,51353,4116,70292,4696,66216,3899,24748,2205,21881,2402,10785,1850,567672,7756,168455,5783,206466,6317,68126,3302,58870,3402,41361,2728,12061,1531,7114,1144,5219,903,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
