GEO_ID,B21001_001E,B21001_001M,B21001_002E,B21001_002M,B21001_003E,B21001_003M,B21001_004E,B21001_004M,B21001_005E,B21001_005M,B21001_006E,B21001_006M,B21001_007E,B21001_007M,B21001_008E,B21001_008M,B21001_009E,B21001_009M,B21001_010E,B21001_010M,B21001_011E,B21001_011M,B21001_012E,B21001_012M,B21001_013E,B21001_013M,B21001_014E,B21001_014M,B21001_015E,B21001_015M,B21001_016E,B21001_016M,B21001_017E,B21001_017M,B21001_018E,B21001_018M,B21001_019E,B21001_019M,B21001_020E,B21001_020M,B21001_021E,B21001_021M,B21001_022E,B21001_022M,B21001_023E,B21001_023M,B21001_024E,B21001_024M,B21001_025E,B21001_025M,B21001_026E,B21001_026M,B21001_027E,B21001_027M,B21001_028E,B21001_028M,B21001_029E,B21001_029M,B21001_030E,B21001_030M,B21001_031E,B21001_031M,B21001_032E,B21001_032M,B21001_033E,B21001_033M,B21001_034E,B21001_034M,B21001_035E,B21001_035M,B21001_036E,B21001_036M,B21001_037E,B21001_037M,B21001_038E,B21001_038M,B21001_039E,B21001_039M,NAME,B21001_001EA,B21001_001MA,B21001_002EA,B21001_002MA,B21001_003MA,B21001_003EA,B21001_004EA,B21001_004MA,B21001_005EA,B21001_005MA,B21001_006MA,B21001_006EA,B21001_007EA,B21001_007MA,B21001_008MA,B21001_008EA,B21001_009EA,B21001_009MA,B21001_010EA,B21001_010MA,B21001_011EA,B21001_011MA,B21001_012EA,B21001_012MA,B21001_013MA,B21001_013EA,B21001_014MA,B21001_014EA,B21001_015MA,B21001_015EA,B21001_016EA,B21001_016MA,B21001_017EA,B21001_017MA,B21001_018EA,B21001_018MA,B21001_019MA,B21001_019EA,B21001_020EA,B21001_020MA,B21001_021EA,B21001_021MA,B21001_022EA,B21001_022MA,B21001_023MA,B21001_023EA,B21001_024MA,B21001_024EA,B21001_025MA,B21001_025EA,B21001_026EA,B21001_026MA,B21001_027EA,B21001_027MA,B21001_028EA,B21001_028MA,B21001_029MA,B21001_029EA,B21001_030MA,B21001_030EA,B21001_031EA,B21001_031MA,B21001_032EA,B21001_032MA,B21001_033EA,B21001_033MA,B21001_034EA,B21001_034MA,B21001_035EA,B21001_035MA,B21001_036MA,B21001_036EA,B21001_037EA,B21001_037MA,B21001_038EA,B21001_038MA,B21001_039EA,B21001_039MA,state
0400000US13,7170107,4179,696844,12845,6473263,13853,3423720,4816,627996,11768,2795724,13089,1117724,5625,45972,4233,1071752,7217,1356192,5091,189970,6755,1166222,7760,512680,3354,168654,5309,344026,6365,279868,2717,122246,4360,157622,4996,157256,2383,101154,2888,56102,2986,3746387,3954,68848,4470,3677539,5841,1153205,4812,14685,2537,1138520,5049,1424839,4324,38533,3338,1386306,5321,571569,2912,10247,1692,561322,3377,330623,2399,2809,725,327814,2597,266151,2130,2574,713,263577,2263,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1025770,4864,117301,7310,908469,5610,496840,4367,105124,5925,391716,5065,142456,4196,14017,3425,128439,2815,178731,1530,22801,2415,155930,3004,87772,865,24393,2301,63379,2394,49475,925,21901,1480,27574,1500,38406,627,22012,1428,16394,1482,528930,1446,12177,2406,516753,2322,145584,1508,4762,1640,140822,1748,183873,805,4516,1083,179357,1359,89228,518,1283,524,87945,705,53440,519,684,387,52756,620,56805,432,932,541,55873,798,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1139751,1757,125328,4566,1014423,4696,563654,1925,116105,4061,447549,4498,182022,1912,9133,1731,172889,2233,201294,1831,26116,2348,175178,2930,89698,782,28983,1894,60715,1939,53895,765,25710,1874,28185,1880,36745,608,26163,1135,10582,1147,576097,1756,9223,1463,566874,2239,180306,1897,1978,934,178328,2012,198937,1696,3306,1145,195631,2191,90653,1008,1711,571,88942,1285,56709,916,1083,441,55626,965,49492,853,1145,413,48347,863,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9708301,3532,751492,10524,8956809,10987,4688623,5169,710351,10225,3978272,11423,1519767,4874,49133,3703,1470634,5968,1775258,3771,157552,6031,1617706,7181,714625,1754,178377,5018,536248,5096,390922,1680,143150,4271,247772,4371,288051,1414,182139,3953,105912,4089,5019678,4049,41141,3410,4978537,5039,1500337,4488,9355,1496,1490982,4668,1815052,2827,17868,2182,1797184,3595,768440,1696,5849,1319,762591,2067,464005,1705,2537,695,461468,1961,471844,1782,5532,1088,466312,2018,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4880691,2795,469627,9138,4411064,9482,2369091,3082,443106,8496,1925985,9166,748929,3791,25752,2951,723177,4935,886133,3116,113504,5418,772629,6079,375603,1790,115002,3755,260601,3847,210689,1235,89248,3773,121441,3722,147737,840,99600,2304,48137,2327,2511600,2907,26521,2390,2485079,3775,732085,2719,4693,1130,727392,2990,897533,2518,13248,1876,884285,3096,397417,1500,4095,1042,393322,1943,244154,1201,1693,609,242461,1383,240411,988,2792,664,237619,1156,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2323493,2208,233244,5205,2090249,5575,1135601,2659,220132,4731,915469,5391,351023,2428,11719,1718,339304,2885,404036,2138,45603,3015,358433,3908,187494,1029,59574,2670,127920,2735,105864,787,45954,1955,59910,2003,87184,403,57282,1685,29902,1719,1187892,1958,13112,1419,1174780,1991,337970,2572,2712,759,335258,2713,400187,2024,6248,875,393939,2185,189960,1172,1839,535,188121,1306,119189,801,839,365,118350,879,140586,587,1474,580,139112,848,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2118586,3218,215780,4645,1902806,5189,1032172,2979,198574,4344,833598,5071,331197,2819,13313,2169,317884,3317,373303,2250,43013,2434,330290,3119,164198,1456,54578,2828,109620,3006,91022,1385,39020,1699,52002,1894,72452,1137,48650,1883,23802,1635,1086414,2268,17206,2062,1069208,2667,324033,2327,3941,1025,320092,2372,378821,2373,7489,1217,371332,2447,167999,1425,3074,875,164925,1401,102200,1078,1416,505,100784,1150,113361,1018,1286,503,112075,1205,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3295944,5743,317278,7836,2978666,7659,1587348,5078,295270,6869,1292078,6409,476210,5014,22423,3767,453787,3876,601078,3028,77323,3991,523755,5044,261310,1286,76915,2811,184395,2990,152217,1301,57307,2485,94910,2685,96533,819,61302,2245,35231,2327,1708596,3759,22008,2570,1686588,4158,484240,3892,5697,1540,478543,4106,612711,2586,10666,1707,602045,3150,280874,1379,3519,880,277355,1462,174281,1156,1142,448,173139,1279,156490,998,984,514,155506,1141,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3410467,2876,312187,7741,3098280,8369,1640075,2746,287263,7020,1352812,7660,543294,3674,27360,2926,515934,4912,598381,3591,65215,4460,533166,5315,260328,1591,76934,3760,183394,4119,145049,1771,56408,2888,88641,3203,93023,1419,61346,2183,31677,2359,1770392,1965,24924,2794,1745468,3397,548018,2837,7771,1675,540247,3183,620297,2406,10168,1691,610129,2758,280560,1379,3898,865,276662,1668,168797,1847,1204,417,167593,1826,152720,1397,1883,584,150837,1426,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1051795,1470,128123,4080,923672,4334,506102,1667,120394,3856,385708,4010,129193,1636,6635,1274,122558,1616,190235,1518,28739,2209,161496,2675,94088,571,30739,1801,63349,1859,53865,366,26868,1344,26997,1421,38721,259,27413,1508,11308,1485,545693,1133,7729,1079,537964,1583,131104,1431,1135,525,129969,1405,197622,1296,4521,834,193101,1550,98711,605,701,274,98010,691,58919,414,460,209,58459,456,59337,320,912,405,58425,462,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4404995,3237,429774,8309,3975221,9264,2086081,3379,385670,7684,1700411,8389,646648,3367,27818,3220,618830,4454,807876,2939,107128,5197,700748,5962,330669,1157,95589,3235,235080,3224,178549,1285,73725,2893,104824,2818,122339,1125,81410,2446,40929,2551,2318914,2148,44104,3078,2274810,3781,663807,2681,8957,2132,654850,3228,875363,2054,23479,2281,851884,3345,370380,1454,7709,1191,362671,1741,211249,1477,1169,502,210080,1529,198115,1248,2790,692,195325,1486,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5135613,1654,398252,8901,4737361,8908,2442895,2048,376312,8070,2066583,8206,754562,2036,18591,2348,735971,2757,923846,2307,68731,4024,855115,4530,386152,1013,93402,4334,292750,4426,209706,1495,87401,3620,122305,3861,168629,1251,108187,2565,60442,2729,2692718,1408,21940,2226,2670778,2534,768757,1679,3762,1099,764995,1906,973658,1881,8010,1450,965648,2335,422522,1149,4028,922,418494,1562,249067,1128,1806,599,247261,1321,278714,1053,4334,878,274380,1328,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7538643,2289,692922,10702,6845721,10983,3648187,2909,654732,10061,2993455,10611,1072682,3455,31677,2972,1041005,4264,1374416,2947,145860,5838,1228556,6328,611037,1710,177230,4422,433807,4604,341511,1370,136657,3979,204854,3521,248541,1330,163308,3009,85233,3054,3890456,2368,38190,2893,3852266,3785,1059638,2753,5968,1274,1053670,3235,1408042,2350,19160,1893,1388882,3358,647323,1720,5489,1071,641834,1843,386070,1487,3281,820,382789,1612,389383,1352,4292,824,385091,1542,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4024747,2235,377976,6124,3646771,6351,1975864,2403,357209,5578,1618655,6405,616958,2445,19298,2082,597660,3084,743429,2818,77432,3191,665997,4458,315948,1471,95223,3209,220725,3337,169329,926,75277,2286,94052,2322,130200,768,89979,1771,40221,1846,2048883,2325,20767,1855,2028116,3237,598779,2338,4004,982,594775,2571,741944,1942,10224,1420,731720,2432,320995,1463,2858,731,318137,1652,188663,1170,1112,400,187551,1228,198502,873,2569,620,195933,1121,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2204874,2096,204156,6231,2000718,6460,1049178,2873,189481,5788,859697,6091,337064,4750,15589,2079,321475,4955,384052,4009,50199,3580,333853,4843,167597,1607,46252,2763,121345,3025,99711,1899,37516,2421,62195,2981,60754,1592,39925,1679,20829,1712,1155696,2399,14675,2212,1141021,3514,342507,2885,2830,1054,339677,3186,409405,2322,7188,1512,402217,2663,181493,1369,2349,886,179144,1458,117363,1573,1417,546,115946,1584,104928,1721,891,494,104037,1725,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4555615,4277,495420,7551,4060195,8749,2188926,3617,465547,7118,1723379,7320,671663,4101,27339,3206,644324,5054,806443,3636,114226,4388,692217,5586,348609,1252,123676,3969,224933,3949,210969,1267,92699,3123,118270,3124,151242,1023,107607,2400,43635,2308,2366689,3282,29873,2778,2336816,4556,680044,4320,6133,1460,673911,4450,829055,2913,14904,1996,814151,3475,376916,1656,3898,950,373018,1905,241696,1836,2127,724,239569,2019,238978,1978,2811,644,236167,2044,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,764891,1534,95353,3516,669538,3771,380727,1737,88812,3191,291915,3492,110825,1930,5986,1709,104839,2348,130967,1493,17532,2057,113435,2330,70805,798,23525,1719,47280,1864,40219,553,21553,1224,18666,1327,27911,322,20216,894,7695,871,384164,1398,6541,1196,377623,1884,102760,1440,1132,502,101628,1497,131672,1285,2806,818,128866,1599,70368,1053,1154,472,69214,1056,40905,606,783,383,40122,668,38459,422,666,333,37793,487,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1365316,2036,144695,4445,1220621,4563,667278,2008,133541,3992,533737,4290,215333,2019,11679,1589,203654,2446,240226,1916,29992,2007,210234,2534,105358,824,32880,1672,72478,1801,57700,650,25778,1371,31922,1473,48661,611,33212,1434,15449,1600,698038,1417,11154,1438,686884,1969,209342,1600,3096,871,206246,1787,239695,1685,5168,1000,234527,2071,107469,1551,1455,468,106014,1639,64495,1144,776,344,63719,1161,77037,2123,659,375,76378,2142,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
