GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001MA,C14003_001EA,C14003_002EA,C14003_002MA,C14003_003MA,C14003_003EA,C14003_004MA,C14003_004EA,C14003_005MA,C14003_005EA,C14003_006MA,C14003_006EA,C14003_007EA,C14003_007MA,C14003_008MA,C14003_008EA,C14003_009MA,C14003_009EA,C14003_010MA,C14003_010EA,C14003_011MA,C14003_011EA,C14003_012EA,C14003_012MA,C14003_013EA,C14003_013MA,C14003_014EA,C14003_014MA,C14003_015EA,C14003_015MA,C14003_016EA,C14003_016MA,C14003_017MA,C14003_017EA,C14003_018MA,C14003_018EA,C14003_019EA,C14003_019MA,C14003_020EA,C14003_020MA,C14003_021EA,C14003_021MA,C14003_022EA,C14003_022MA,C14003_023EA,C14003_023MA,C14003_024EA,C14003_024MA,C14003_025EA,C14003_025MA,C14003_026EA,C14003_026MA,C14003_027MA,C14003_027EA,C14003_028MA,C14003_028EA,state
0400000US13,9307619,7584,2322711,16363,80728,4471,609870,10537,603896,11303,368777,4675,182020,8154,217537,8974,139077,6529,120806,6438,411781,13328,57149,4089,71886,4990,68664,4782,33824,2939,28894,4523,46913,5442,48683,4146,55768,4430,6573127,15646,139469,6101,25525,3080,12632,2263,17133,2748,88818,5493,418261,9475,1135143,11127,4736146,12020,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1311353,2692,256163,6549,7009,1514,64557,3101,64714,3239,37111,1828,17077,2112,29104,3149,20402,2059,16189,2085,83415,5228,13047,1750,14340,1917,17139,1915,10989,1337,5471,1815,7537,1719,6809,1297,8083,1355,971775,6511,14369,2068,3441,1270,1668,642,3009,1085,12398,1490,61445,3345,153739,2646,721706,2922,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1498935,2874,379958,7002,9660,2050,100398,4109,109327,3887,62657,1883,26273,2025,28079,2779,24747,2207,18817,1991,64111,4948,10877,1460,11908,1725,8813,1891,3433,834,4460,738,12871,2122,6070,1166,5679,1043,1054866,5642,27656,1995,7822,1438,1266,608,2628,698,16303,2145,66675,3461,178623,3380,753893,3469,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12345649,6622,2860454,20047,106097,5348,715664,9923,773718,10477,480934,3934,236170,9495,272380,8678,142508,6475,132983,7074,659045,15928,73978,3673,111276,5663,97141,6148,51243,3603,57928,4563,116056,6786,87956,5353,63467,3955,8826150,17132,155339,6090,32336,2684,12333,2153,18354,2379,82442,4923,486498,8615,1544212,8270,6494636,9385,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6238653,4843,1466518,12341,37329,3048,360482,7862,391268,7991,240748,2957,125285,4722,149612,5852,89989,4716,71805,4452,285709,9432,33091,2541,63191,3656,47829,3511,21072,2273,29907,3410,44082,4267,21848,2436,24689,3105,4486426,12938,110927,4500,29450,3121,7065,1748,11695,1733,43431,3468,262391,6357,716679,7491,3304788,6902,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2934164,3325,674705,10005,25239,2010,165079,4943,176820,4692,111248,2356,56982,3033,74220,4362,39012,2755,26105,2418,135939,7500,14507,1644,26083,2792,21049,2831,9672,1433,17809,2770,24710,3203,11057,1622,11052,1565,2123520,6965,44200,2722,8260,1282,2806,930,3992,826,21350,2439,111353,4238,332953,4104,1598606,4560,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2737016,3436,692435,9298,26298,2243,175033,4670,173284,5089,106107,2346,61098,3558,80167,4987,40543,3106,29905,2926,101969,5307,14116,1802,22803,2236,17847,1919,9968,1600,7021,1881,9026,1437,9287,1314,11901,2067,1942612,8951,42533,2931,10454,1985,3093,975,3137,849,20560,2290,113790,4659,322666,5149,1426379,4708,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4186389,4182,934976,12157,31705,2754,234705,6029,251914,6527,147199,2731,70529,4506,90998,5094,61142,4801,46784,3614,158061,7234,18788,1838,34617,3172,33489,3247,17328,1801,10694,1642,15989,2528,15239,2256,11917,1652,3093352,11370,69385,4201,11176,1686,4426,1210,6727,1092,46129,4035,187283,6339,487202,5703,2281024,6328,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4356017,4643,950731,14318,42139,3223,246242,8054,249273,7097,145101,3311,73667,4400,104451,5617,55998,4143,33860,3253,228567,9625,23253,2670,55335,4694,50679,3675,30300,2145,16488,3063,23094,3420,16385,2311,13033,1828,3176719,12138,60405,3647,10235,1584,5410,1583,11469,2251,47787,3535,214782,6177,550201,6001,2276430,6125,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1287322,2020,262331,5380,6601,1024,63851,3225,72122,2919,45368,1328,21673,1452,24136,2331,13543,1675,15037,1859,48765,4108,6317,1184,7038,1066,6552,1445,4065,805,6158,1514,8150,1739,3925,918,6560,1224,976226,4560,15407,1901,3601,853,1078,464,1406,438,8176,1058,48609,2843,127089,2066,770860,3306,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5577616,4866,1259222,14504,41921,3972,303989,7267,316642,7328,199528,3480,101519,3899,127605,5686,89821,5956,78197,3781,320156,10441,41116,3364,54880,3768,52458,4293,33004,2664,24095,3151,40380,4167,36537,3248,37686,2900,3998238,13243,73525,3975,11884,1947,7018,1879,7441,1471,42860,3591,224277,7090,640926,7461,2990307,6342,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6340866,4479,1261955,12953,40080,2890,326865,8758,351904,9118,221679,2974,90444,4886,114025,6475,62651,3987,54307,3812,496581,11693,46006,3098,50886,3588,41999,3147,30616,2602,79451,5422,133769,7401,70823,5037,43031,3999,4582330,12634,63861,3914,14923,2383,5353,1272,6561,1353,33306,3236,230240,7535,711074,6398,3517012,5588,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9526362,5585,2357855,16095,70113,4109,533929,8617,604510,9793,385475,3071,199807,5609,270520,7888,158159,5698,135342,5643,354100,10070,37918,2621,69318,4149,61935,4260,32117,2473,30799,3190,46138,3718,35877,3213,39998,3321,6814407,14925,133137,5054,26245,2840,14766,2275,14232,1576,75528,3843,350074,7605,967911,6728,5232514,7452,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5099086,4039,1161893,11590,36788,2055,282412,6345,312581,6608,196126,2060,94217,3633,114748,5379,72808,4064,52213,3800,259875,8467,28853,2474,48282,3355,39405,2933,17553,1505,27061,3169,46255,3891,27753,2594,24713,2670,3677318,10010,78979,3641,16696,1990,9108,1899,5372,984,25717,2240,190837,5791,617496,5791,2733113,5587,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2847509,3582,703267,10687,33054,3118,174194,5155,179592,6744,107813,2833,61355,3864,74652,4117,41543,3997,31064,2874,104048,6547,11473,1679,21267,2609,22206,2656,14335,1883,6982,1783,11070,2435,7869,1461,8846,1586,2040194,8907,42025,3921,10790,1891,7220,2016,6672,1672,27398,2811,131005,5099,326552,6991,1488532,5623,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5769108,4840,1273318,15232,43053,3751,310791,7055,339815,6567,207279,3452,106460,4800,129695,6783,71926,4140,64299,4405,298152,9955,27477,2678,53405,4075,51748,3790,28548,2836,22609,3056,45674,4309,38329,3282,30362,2715,4197638,12786,89773,4965,21895,2472,6065,1154,10599,1708,47048,3064,242325,6363,664785,5748,3115148,7728,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,953452,1634,213418,5276,6011,1028,46397,3027,56404,3083,34271,1379,20745,1998,23933,2370,15593,2294,10064,1518,29872,3223,3881,865,7698,1364,5152,1378,3187,895,2112,672,2602,849,2562,956,2678,778,710162,5061,14534,1229,3860,1078,1570,693,2189,796,7020,1113,38934,2527,103027,3100,539028,2360,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1750874,2854,421519,8368,13883,1760,104095,3769,109156,4012,65020,1618,36808,3181,48103,3622,24789,2492,19665,2123,91708,6163,11950,1774,18854,2115,16093,2132,7949,1268,8372,2049,13783,2719,7642,1286,7065,1331,1237647,6041,26249,2225,4448,1038,1619,557,1495,499,9317,1492,69301,3788,209396,4624,915822,3653,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2596538,3727,604256,7613,15160,1806,157904,6869,171906,6407,99965,2269,39414,2670,46465,3750,38676,3622,34766,2941,70456,5676,11154,1876,14399,1877,8227,1533,5302,1322,3087,1061,6765,1531,10239,2009,11283,1916,1921826,8474,52287,3394,11183,2149,3681,1536,5501,1266,30477,2099,124131,4161,337411,4506,1357155,4336,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1275188,2255,253324,5796,5154,1070,64720,3633,75882,3527,46056,1371,22924,2893,17982,2535,8305,1292,12301,1785,72700,4931,8854,1460,10634,1981,6739,1245,6643,1215,9351,1661,16859,2243,7423,1507,6197,1312,949164,4905,13294,1791,3751,1070,1023,592,1443,745,6535,1303,49589,2701,127941,2518,745588,3014,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8491134,6966,1850566,14789,78969,4200,467224,8886,519935,9168,311958,3653,143418,4073,176616,7235,85081,4986,67365,3942,447834,12120,65153,3936,73717,4620,59749,4515,43622,4038,36955,3142,72613,4736,54002,3864,42023,3560,6192734,14736,83959,5265,20764,2477,11941,2527,15331,3628,45725,3305,292581,7319,970366,6862,4752067,6597,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1981118,3203,504722,6753,14958,1848,121103,4805,131192,4815,77390,2168,38581,3544,51689,3669,34940,2939,34869,3069,55669,4916,6644,1136,12204,2134,9696,1827,6317,1265,2529,900,5845,1718,6031,1306,6403,1402,1420727,6977,37600,3107,9511,1735,2952,1223,4265,1219,21599,2645,85714,4334,222886,4771,1036200,4502,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18708172,8302,3861042,22871,144547,5777,955032,11672,1030019,11162,666933,5939,310671,7608,406891,10026,198521,7991,148428,6090,1171039,17247,123331,4817,168736,6609,159999,6369,95830,4219,134946,6516,247298,9310,146414,7910,94485,4472,13676091,19613,198830,5961,34715,3227,22688,2504,27692,2905,130119,4813,760047,10432,2314352,12452,10187648,8405,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9186046,7005,2161926,15813,54026,3932,537413,11534,572818,11470,332345,4689,172586,7730,222237,8587,134655,6141,135846,5684,364440,11306,53309,3839,64070,4028,57995,4344,27797,2549,40016,5619,44261,3929,37256,3392,39736,3167,6659680,13997,149173,5279,30113,3328,12431,2445,17241,2141,77199,5987,395395,8537,1071492,9620,4906636,9530,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,647779,1489,151084,3188,4238,875,34533,1904,33585,1892,22803,946,16289,1233,25300,2209,8762,1277,5574,1032,18044,1982,1863,651,3580,809,3040,860,1928,585,1243,508,3351,1173,2007,626,1032,418,478651,3550,11620,1289,4134,850,1448,524,965,441,4048,793,30865,2690,78125,2078,347446,1624,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11119978,5604,2499784,18773,73177,4267,591834,10219,659801,9862,408442,4941,202348,6084,256706,7969,171223,7159,136253,4574,551393,13862,58302,3344,113612,5245,100358,5106,56783,4242,50594,5017,76325,5862,47769,3211,47650,3322,8068801,13631,168369,5739,43101,3473,13911,2372,16952,2479,80595,4091,427919,8587,1200219,9253,6117735,7690,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3604347,4013,887818,9398,36466,2703,231222,5493,238522,5509,131821,2669,69939,3921,83640,5139,59789,3942,36419,3100,105394,7103,11081,1566,18140,2290,18188,2405,8718,1280,9623,2019,16837,3255,9702,1416,13105,1914,2611135,9870,59002,3209,9784,1658,2536,795,8089,1297,34545,2806,166981,5658,437164,6849,1893034,5014,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3696905,4018,827863,11266,17706,1953,194710,6318,223209,5265,131769,2868,60229,3680,88930,5344,59996,4037,51314,3989,136414,7294,20842,2164,27163,2838,19102,2228,11400,1636,10704,2189,17076,2956,13266,1930,16861,2431,2732628,9181,55432,3844,14426,2024,2710,945,5990,1419,31270,2609,149351,4643,451715,6231,2021734,6439,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12280721,5484,2442857,18143,68150,4187,596477,9607,664775,10180,436660,4463,209223,6778,251082,9704,118660,5665,97830,5300,766317,16773,80980,4309,125413,5234,105372,5025,59005,3437,101363,7005,151290,11176,78376,4409,64518,3853,9071547,15221,148352,5345,38950,3041,13997,2017,18134,2053,82750,4749,473919,11887,1314889,8752,6980556,7587,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1019802,2014,207539,4916,4280,1075,50102,3024,54708,3495,36261,1747,17181,1839,22285,2575,13341,2040,9381,1696,71618,4909,5994,1338,7688,1293,7508,1308,4621,987,14837,1838,19642,3440,5695,1152,5633,1190,740645,4619,13754,2098,3505,990,1210,551,1308,567,5499,1224,39440,3304,107581,2263,568348,2659,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4458821,4206,1019966,9803,34559,2785,250577,7897,275173,7513,160971,2967,87025,5132,101836,6668,56947,3877,52878,4277,181632,9152,28173,2801,32748,3019,23737,2708,13733,1631,20624,3375,28537,4879,16760,2700,17320,2372,3257223,9541,61570,3824,9398,1733,6391,1663,6909,1470,41277,3227,201226,6232,513720,6911,2416732,5871,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
