GEO_ID,B24082_001E,B24082_001M,B24082_002E,B24082_002M,B24082_003E,B24082_003M,B24082_004E,B24082_004M,B24082_005E,B24082_005M,B24082_006E,B24082_006M,B24082_007E,B24082_007M,B24082_008E,B24082_008M,B24082_009E,B24082_009M,B24082_010E,B24082_010M,B24082_011E,B24082_011M,B24082_012E,B24082_012M,B24082_013E,B24082_013M,B24082_014E,B24082_014M,B24082_015E,B24082_015M,B24082_016E,B24082_016M,B24082_017E,B24082_017M,B24082_018E,B24082_018M,NAME,B24082_001EA,B24082_001MA,B24082_002EA,B24082_002MA,B24082_003EA,B24082_003MA,B24082_004EA,B24082_004MA,B24082_005EA,B24082_005MA,B24082_006EA,B24082_006MA,B24082_007EA,B24082_007MA,B24082_008EA,B24082_008MA,B24082_009EA,B24082_009MA,B24082_010EA,B24082_010MA,B24082_011EA,B24082_011MA,B24082_012EA,B24082_012MA,B24082_013EA,B24082_013MA,B24082_014EA,B24082_014MA,B24082_015MA,B24082_015EA,B24082_016EA,B24082_016MA,B24082_017MA,B24082_017EA,B24082_018EA,B24082_018MA,state
0400000US13,35844,311,35706,436,35062,775,49027,3413,36295,1500,40011,1663,36893,2059,52453,2461,22632,1644,26258,315,24443,496,24163,508,31394,1167,28890,1356,35222,1411,30813,1055,50755,1037,15734,883,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,37442,1807,33342,2005,32400,1403,50399,10324,38910,4294,48892,2164,48849,3309,59721,5539,30344,4538,29335,984,25993,637,25703,664,37833,8059,33049,3547,39979,2908,36870,2294,42521,4506,20664,2627,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,31756,483,31216,562,30571,583,47020,3539,35300,8489,38542,2465,39204,4899,57679,7035,23779,2416,21454,471,20194,568,20033,682,24329,3263,27448,2180,30917,1540,32299,2565,37521,5510,11582,1310,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,40598,229,39684,639,38143,690,51969,1183,40271,1774,52299,883,51104,821,56916,1768,26562,789,27476,306,25911,266,25805,280,31058,1479,32579,1183,38250,1343,34735,2015,50430,808,13868,1381,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,36891,365,36990,454,36540,451,50474,1399,36008,1535,40679,771,39295,1988,55809,2214,26118,1404,24284,388,22593,458,22533,433,25719,2787,29739,1151,30214,1184,31121,1070,40486,2952,12398,1007,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,35896,351,35628,380,35200,406,46412,2371,30546,1973,43106,2321,45690,1553,52178,2636,28565,3037,25163,336,23419,633,23483,626,21543,2056,27140,900,32032,1479,38803,1781,45766,1916,11984,992,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,36728,570,36301,723,35710,719,50741,1876,37035,2341,40614,1373,38107,3006,50680,2761,30605,1896,24589,697,22450,600,22394,574,25260,4726,29080,2206,31477,894,30646,1004,41702,2309,13858,2582,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,33636,1021,33202,1016,32303,423,50803,1733,36415,1357,37348,1834,40326,2460,51275,1679,21850,1190,23874,531,22067,312,21981,314,26749,2092,28309,2079,28935,2663,32269,1640,42255,3895,13338,2270,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,38742,1447,38916,1747,37417,1138,53966,6304,33452,4018,40386,1608,42346,1707,52709,2448,29147,3754,23293,505,21423,344,21308,339,27212,7024,26912,1437,33527,2388,33205,3368,41916,2843,12321,1434,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,35660,673,35741,784,34773,1329,47398,4316,37071,2699,41099,1416,37391,4881,57188,4874,23201,2008,25630,471,22990,933,22658,811,31120,5530,30802,756,30045,1943,34605,2756,45439,11995,15874,1595,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,47508,1004,42260,575,41670,491,58980,6596,50047,2117,54593,3484,50015,2942,85634,2523,31364,931,36735,382,30560,313,30424,334,37367,7244,41937,1075,46039,1399,42186,1261,74119,3065,19110,1830,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,47131,478,46628,547,45864,596,63292,4016,44506,3623,60349,1467,55019,3099,56883,1988,32296,1869,33036,822,30688,404,30609,418,34425,4604,40279,801,42224,1823,44412,3021,50225,2660,20716,1146,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,37304,384,36669,397,36021,394,50770,1061,38451,2389,48330,1948,52839,1852,53886,1903,21332,627,24733,396,21966,269,21884,268,26620,1897,31974,502,33393,2146,40539,1022,50388,2040,11822,469,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,40645,259,40534,284,40301,285,46573,2029,40521,1372,48363,2526,48051,2541,54142,1299,27127,954,28721,567,26746,399,26644,392,30755,1840,31502,679,37144,1041,38288,1676,44641,4259,14580,1313,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,32127,416,31988,477,31628,460,48596,6011,30851,5293,31798,1031,37952,3227,52595,3280,22398,2490,22563,633,21149,424,21067,425,24199,2965,26742,3104,26795,1077,30688,1027,36282,3180,12213,1290,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,35263,375,35535,443,35109,542,43458,3831,35374,2249,40219,1178,34006,2027,54269,2268,22292,1240,25406,347,23483,558,23365,575,27778,4277,29434,1141,33231,1421,30550,791,43991,4579,12341,917,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,32860,1591,32092,810,31660,804,39966,5615,34764,4720,37027,3180,41503,1210,51601,8776,24614,2423,21825,603,19491,1027,19291,1032,29728,13110,26612,1360,30124,2057,31612,1695,35918,4195,14838,2612,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,35633,442,35244,521,34310,1303,47296,3478,36792,2995,41520,962,37604,3389,52645,2842,26556,2401,23940,601,22632,608,22648,635,22366,2178,26869,1369,30174,1711,28230,2587,42082,4015,13173,2159,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,35692,715,33670,1490,32375,696,61416,5503,35817,8434,57730,3658,52237,5962,52780,3816,29020,5061,28137,996,26611,466,26488,458,32431,9555,30278,5161,42028,1750,42858,4210,45326,4604,16981,3703,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,42418,1227,44085,2338,42568,2031,52238,2747,41028,2701,49902,3378,44043,5218,54986,4058,30720,1053,29700,1206,26580,708,26434,738,32750,7303,33252,2486,38464,3412,34143,3407,51410,5029,17377,3161,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,49639,900,47266,544,46413,527,61928,2220,47039,1965,57837,1983,60956,1489,61552,2193,36451,1614,34531,840,31146,326,31070,334,35575,4865,37380,1162,47789,1022,49595,1910,51504,1469,18621,1684,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,32325,805,30924,805,30282,858,49796,7904,38217,4301,37469,3756,36389,2987,59094,4834,21133,2628,24163,928,20427,724,20106,772,34299,8676,28881,2782,30405,1858,34589,2182,42129,2205,13058,3067,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,41159,195,39855,587,38260,658,52510,3891,40494,703,56772,963,56532,1231,55521,1105,26397,796,31423,157,29024,445,28723,452,36061,1784,35071,806,42259,561,45095,1124,48447,2037,16173,645,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,32578,549,32117,281,31529,300,49640,2779,37455,2972,36639,839,40006,1249,50395,1746,22181,895,25915,255,23668,456,23384,469,32768,2655,30105,704,32434,850,35390,786,38932,2447,13375,1648,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,36642,706,35790,763,35084,1173,48900,4408,35707,5040,36911,2753,45440,4791,47604,6034,32319,5468,23795,844,20929,690,20765,701,33517,6560,27555,1822,30823,1274,32207,2136,40612,5336,15546,1684,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,37141,285,36450,292,36056,292,50427,1448,35874,1648,46538,951,46333,1311,59380,2529,25842,903,25416,204,22836,316,22692,333,27383,4820,30998,552,35348,863,37271,1749,45584,2278,13900,1165,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,32663,874,32351,580,31772,435,50200,3343,30108,2255,33553,1767,39320,3167,54353,2969,23252,2463,22239,338,21066,379,20950,394,25982,2898,23978,2134,28725,2401,32158,969,36693,3162,13550,1659,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,35741,508,35002,1050,33031,1529,50043,4753,35083,2812,51527,1571,46105,3906,55959,2022,21697,984,24798,441,22600,581,22449,512,25969,2084,29786,1383,34592,2572,32651,2520,47212,7093,13240,1968,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,39758,413,38774,510,37780,534,55182,3273,38738,1901,47204,939,47336,1235,54217,1945,27565,1362,26410,223,24360,411,24252,407,30193,2651,30922,501,36161,1155,38293,1407,50132,1446,12831,1212,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,39825,1445,36867,1165,36247,1171,51871,10890,41013,10232,52248,4020,51591,3751,65149,8497,27978,5268,30219,743,26817,792,26625,789,41656,12714,32309,2084,49718,2563,43542,7100,47051,7993,20687,2455,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,34284,1011,33564,1413,32321,551,51205,2085,34429,4396,37100,1726,36531,1470,50708,1416,22578,2382,24673,555,22128,385,21982,393,28823,5003,27411,1776,31550,944,31428,989,40708,1753,14397,2553,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,31948,487,31897,539,31305,562,48740,5492,31508,2483,34048,1952,31245,4237,41202,5039,30179,2412,24670,898,22127,650,22141,676,21788,3159,27650,2140,29898,3063,27643,3366,37849,5381,14747,4699,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,33275,770,32123,329,31693,335,54535,5238,38644,1905,37732,2458,38135,2829,57167,3393,25654,1221,24942,379,22920,452,22838,442,30357,5358,30174,1185,32224,1114,31595,960,46349,3267,14822,1438,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,35323,224,34469,657,33254,655,52075,911,35495,1487,42189,642,40912,940,53858,1586,25878,691,25420,190,23241,294,23012,301,31906,1226,30025,842,35190,762,34300,1316,43521,2013,12616,821,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,37443,660,36264,470,35582,488,50514,2177,40844,2549,41906,1254,43474,3269,56246,3175,27473,4463,21549,369,20582,442,20558,443,21264,2679,25133,2348,26067,2014,31162,1327,41346,3802,8479,1730,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,36046,916,33467,2515,32214,1397,42411,6155,41836,1874,44400,2591,46562,3753,52464,4414,28713,2596,26257,805,24368,1157,23879,1103,38222,7174,31208,1019,30806,2779,35045,5458,37241,10374,15106,2580,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,43312,970,40909,449,40517,508,51077,1359,47178,2367,46125,1117,41754,1367,81712,1675,29440,3759,30701,284,26456,404,26332,405,31874,2248,34711,2227,38064,950,35857,948,67879,2701,14035,1946,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,42424,699,41431,454,41058,461,51214,1982,41923,1386,56559,2390,50950,955,56563,1923,28738,3770,29363,683,26862,495,26668,517,31504,1195,33641,1760,37090,1898,36645,1311,48345,3086,16343,1049,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,35537,667,35988,821,35635,855,49749,9323,30240,3464,35738,2821,35295,2987,55811,2923,21591,2163,22183,448,20045,701,19874,793,24985,9827,25111,1985,30001,2643,26841,1362,45871,1795,14511,3360,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,37268,360,36799,379,36331,390,50196,2652,37458,2371,48734,1289,46823,1860,51843,1453,24459,2022,25957,217,24067,341,23917,353,29637,3091,30524,651,36316,813,36844,1397,45905,2241,14284,1555,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,42414,1477,42566,2667,42138,1480,55839,10562,35490,11244,48927,4309,50150,4138,44644,6946,30786,2759,24999,778,22785,862,22594,818,27603,5749,31845,3295,31474,4380,33829,7495,51959,7297,14917,8139,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17181,210,16472,240,16288,226,23307,2418,18291,1274,15656,572,26367,455,41344,6691,11141,597,17270,301,15222,345,15136,342,21425,3355,17291,1394,17161,643,25795,744,21798,3516,11052,1283,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
