GEO_ID,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M,NAME,B15002_001EA,B15002_001MA,B15002_002EA,B15002_002MA,B15002_003EA,B15002_003MA,B15002_004MA,B15002_004EA,B15002_005EA,B15002_005MA,B15002_006EA,B15002_006MA,B15002_007MA,B15002_007EA,B15002_008MA,B15002_008EA,B15002_009MA,B15002_009EA,B15002_010EA,B15002_010MA,B15002_011EA,B15002_011MA,B15002_012MA,B15002_012EA,B15002_013EA,B15002_013MA,B15002_014EA,B15002_014MA,B15002_015EA,B15002_015MA,B15002_016EA,B15002_016MA,B15002_017MA,B15002_017EA,B15002_018MA,B15002_018EA,B15002_019EA,B15002_019MA,B15002_020MA,B15002_020EA,B15002_021EA,B15002_021MA,B15002_022EA,B15002_022MA,B15002_023MA,B15002_023EA,B15002_024MA,B15002_024EA,B15002_025EA,B15002_025MA,B15002_026MA,B15002_026EA,B15002_027MA,B15002_027EA,B15002_028EA,B15002_028MA,B15002_029MA,B15002_029EA,B15002_030EA,B15002_030MA,B15002_031MA,B15002_031EA,B15002_032MA,B15002_032EA,B15002_033MA,B15002_033EA,B15002_034MA,B15002_034EA,B15002_035EA,B15002_035MA,state
0400000US13,6235623,7667,2964180,6101,43962,4024,25414,3365,51681,4081,67350,4423,76802,5350,95152,5316,91202,4851,50084,3948,882651,14520,160051,6300,438137,11490,175027,7934,525026,11311,179034,6471,63695,3868,38912,2902,3271443,5377,41611,3318,20167,2676,41527,4518,71250,4607,68643,4242,92265,4774,89438,5359,53011,3868,942325,15449,196355,7257,511957,13897,247803,8795,568616,11854,243732,7316,55136,3749,27607,2613,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,926928,1367,455453,1136,4337,907,2553,959,6202,1620,4963,1432,5052,1242,4268,1124,6751,1295,6515,1093,135904,5316,25023,2597,79790,3849,40408,3187,88891,3744,26327,2106,10882,1490,7587,1415,471475,1210,6021,1088,4036,1062,9723,1657,6715,1266,5767,1209,7228,1414,6826,1378,6642,1312,129359,5424,24075,2147,79949,3888,45247,3048,95473,3889,31078,2527,8736,1638,4600,1088,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,987829,2954,487752,2558,5394,998,2350,582,6173,1354,7678,1217,8210,1483,11490,1701,11203,1913,7671,1605,142577,5049,36922,2764,84558,4072,38817,2977,80873,4033,26607,2425,9932,1463,7297,1446,500077,1890,4504,1103,3711,1025,5125,1024,6637,1379,7049,1434,10990,1746,10233,1750,7048,1436,140101,4449,47125,2631,98449,5191,42886,2494,84345,4381,23771,2045,4985,936,3118,814,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8465762,4855,4058518,4235,45217,3572,24787,2607,74995,4810,84028,5346,63156,4611,85940,4859,91363,5443,85654,4265,1142315,16786,251980,7053,591257,11744,264895,8161,774605,11097,315879,8484,105394,3799,57053,3556,4407244,3649,46225,3687,30568,3082,72611,4731,94196,4511,60212,4328,83543,4530,96397,5500,71599,3686,1193861,15270,312634,8486,650103,11378,344309,7918,855020,11744,386914,8188,68683,3413,40369,2990,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4229798,5104,2039212,3803,19355,2168,6594,1343,16038,2171,49833,3833,39210,3361,52666,3922,58072,4275,34615,3291,740274,10253,134296,4870,281990,8620,137136,5587,302673,7718,106654,4645,34952,2306,24854,2048,2190586,3402,15847,1854,7366,1432,13005,1839,48153,3377,39010,3446,58724,3927,56950,3788,32840,3083,781586,9399,149740,5641,318594,8486,178791,5941,314520,7504,142359,4976,21376,2211,11725,1414,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2018785,3966,980435,3086,7438,1500,2395,686,6119,1024,23338,2117,12657,1633,14391,1670,19695,2181,13406,1350,343993,6451,68758,3504,138239,4515,87703,3595,161849,5696,48838,3172,20258,1979,11358,1424,1038350,2414,6758,1254,3385,978,7636,1244,21953,1760,10968,1503,13352,1622,16737,1695,10416,1568,337155,7226,83091,3605,150777,5274,114874,3772,183103,6195,61531,3544,9355,1305,7259,1102,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1840681,5033,895143,3017,7297,1763,4600,1491,11759,1593,19124,1888,13276,1754,13658,1829,18730,2110,13636,1746,257682,7007,67078,3408,142333,4968,58972,4056,168908,5592,62341,3247,20667,2003,15082,1884,945538,3282,7919,1754,2933,780,10725,1765,17483,1767,10942,1406,18234,2236,18388,1997,10905,1683,253661,6610,86283,3804,150305,5653,76870,3848,185471,6076,76468,3689,12471,1701,6480,1150,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2903308,4686,1397091,4009,15264,1735,11262,1721,21192,2545,67910,3858,38569,2640,45265,3096,45092,3110,23821,2221,503484,10082,83258,4621,187054,7364,73561,4212,177269,5391,64633,3763,25882,2431,13575,1609,1506217,3052,14690,1719,7937,1388,14294,1594,70122,3673,35761,2936,49604,3349,43841,3745,20067,1962,493341,8613,104097,4936,212771,7413,124668,5470,182661,6196,104568,4034,19891,2196,7904,1211,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2945907,4720,1409900,3407,21517,2352,10377,1811,22669,2328,47898,3685,35849,3423,54308,3541,59041,4266,23656,2454,504160,9816,75311,4619,209811,6534,56365,3710,194230,6403,52653,3166,26661,2608,15394,1836,1536007,3595,18394,2047,9276,1529,18559,2209,41564,3035,36620,3139,48641,3771,59634,3790,23873,2104,508185,10006,86749,4047,247746,8748,94809,4259,229844,7047,84179,4310,16982,1881,10952,1533,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,937014,1752,448495,1386,2374,703,1263,646,2475,770,11462,1370,6878,1296,10060,1564,8928,1436,5819,931,158612,4251,27354,2138,61816,3620,35930,2495,73697,3693,26881,1948,9762,1326,5184,938,488519,1192,2650,709,881,447,1580,617,10829,1699,5781,1086,8269,1517,6635,1296,4903,945,163785,5229,31741,2006,67252,3225,48768,2919,88653,4150,37416,2444,5784,937,3592,875,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3873474,3559,1823712,2926,18154,2401,11870,2091,29212,3734,32127,3494,32818,3469,40273,3605,41572,3341,31735,3664,476169,9953,100805,4753,246391,8376,97783,5512,351453,8668,191907,6538,64246,3874,57197,3642,2049762,2119,20462,2489,13132,1903,23947,2566,33024,2927,25504,2566,40305,2991,41454,3332,27038,2654,528420,9116,131441,5411,286028,8776,146967,6651,411464,9397,234940,6282,49366,3245,36270,2863,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4458898,2445,2107220,2436,28730,2816,16072,2481,19939,2350,37163,3309,27583,2867,36393,3398,34751,3383,34144,2613,575525,9651,102405,4244,232109,7815,134068,5590,469110,10871,228201,6230,70122,4426,60905,3869,2351678,1725,34007,3101,19391,2572,23394,2750,41314,2913,28022,2333,40002,2787,33579,3450,30917,2919,592939,11569,121602,5311,272424,8242,203526,6695,523197,9307,297263,7441,52157,3452,37944,2939,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6569801,4232,3156246,3470,35291,2811,9451,1677,19030,2324,53078,2772,44200,3042,72782,4401,90513,4771,55787,2974,986252,13070,241271,7117,518038,8112,224423,7400,490433,9947,211114,6176,64826,3020,39757,2609,3413555,3175,35043,2594,10016,1547,16855,1820,49789,3117,38416,3045,78901,3824,83301,4804,48669,2862,1045967,11569,277448,8295,555374,9455,324725,8046,533327,10011,254905,7500,38158,2954,22661,2319,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3528096,3505,1724587,2575,13929,1782,4804,1091,11504,1879,27363,2080,16500,2040,23821,2069,28516,2434,24477,2156,481087,6419,108950,4104,269321,5587,162096,4654,366779,7290,116970,4623,43266,2849,25204,1968,1803509,2837,18872,2299,4950,1315,7761,1463,26670,1959,13345,1869,21781,2099,26168,2111,18444,1934,482492,8063,131751,3857,289455,7282,191203,4860,393234,7563,135566,5466,27736,2040,14081,1662,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1904406,4745,898383,3744,14549,2125,7017,1199,12537,1861,31335,2917,25123,2477,39358,3586,39558,3453,19121,2254,286953,7629,44760,3545,148395,7024,65034,3911,104624,4816,35727,2949,14090,1781,10202,1524,1006023,3449,10529,1927,5297,1005,11178,1699,32816,3136,22807,2661,32608,2885,43821,3530,14137,1903,296483,6422,60256,3994,174547,6914,94668,5015,132341,4681,61166,3768,8105,1354,5264,1327,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3984849,5419,1906757,3706,16514,2577,5449,1092,12147,1510,50577,3294,30032,2372,52043,3410,56340,4099,33727,2696,626748,10744,132354,5082,288315,9102,117424,5259,302327,7949,116507,5306,40676,2702,25577,2028,2078092,3691,16677,2532,5806,1307,9796,1544,58013,3276,31287,2916,56492,3835,59682,3027,29053,2669,642989,8974,161605,6301,317725,8792,154235,6078,337025,7282,156373,5819,25396,2353,15938,1822,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,672952,2328,333694,2023,1234,499,280,184,840,355,6993,1148,3919,897,5168,1231,6169,1342,5117,1011,102830,4243,19936,2058,62816,3388,23985,2246,61999,3519,18262,1877,8173,1370,5973,1408,339258,1610,1490,535,363,258,824,588,4820,1005,3268,877,5695,1240,5356,1050,4097,882,98252,3652,23107,2321,63054,3240,29479,2590,71357,3593,20277,2092,4927,1171,2892,701,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1184379,2776,576104,2159,3618,811,3827,997,5573,1343,12447,1700,7076,1567,8142,1274,10388,1527,9424,1322,165924,5121,41352,2552,92115,3935,51642,3041,109652,3702,33519,2646,12499,1505,8906,1313,608275,1836,3981,1019,2563,775,5605,1370,10416,1501,7094,1322,7460,1030,8933,1621,7665,1149,169828,4253,51197,2753,104004,4295,55034,3269,122674,3819,39844,2848,7043,1012,4934,939,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1789530,2380,896586,2044,9613,1655,9087,1782,22549,3211,17342,2540,16082,2189,15777,1937,26679,2911,20146,2512,266116,8233,62044,3960,169773,5967,59499,3952,130439,5312,42599,3594,19449,2289,9392,1336,892944,1590,11425,1663,7172,1510,23234,2779,11642,1772,15721,2245,16879,2671,26443,2644,24870,2443,265217,8022,66279,4230,171113,6703,66703,4490,126150,6422,45595,3398,10180,1784,4321,1019,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,907755,1813,439976,1541,2353,577,469,366,1686,767,7192,1466,6345,1388,8992,1237,7238,1267,6048,1271,134883,5380,23294,2352,59716,3535,38692,2836,87555,3672,37747,2475,10801,1618,6965,1075,467779,1617,2888,712,923,486,2504,905,6996,1351,5692,1324,6258,1132,8152,1318,3800,718,135797,4365,29472,2568,58845,3967,52039,2929,97574,3769,46236,2962,6854,1200,3749,981,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5970904,2573,2830484,2207,31637,2653,21324,2791,48036,4186,55048,4847,37276,3033,51794,3973,53605,3887,51266,3483,816064,13674,136427,4645,352579,8656,150173,6368,624312,11158,264422,7015,84382,3740,52139,3411,3140420,2145,34157,3038,24695,2811,46582,3736,61403,4012,35388,3249,58245,3968,57070,3389,46208,3174,945182,12901,157044,6567,368726,9450,217659,7032,697625,11677,302970,7203,55655,2921,31811,2507,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1341329,3861,650988,3000,9821,1663,9411,1525,18155,2425,14112,1860,14004,2321,18924,2323,21175,2912,9738,1534,177402,5710,38595,2923,115504,5629,40398,3470,91394,4582,43693,3392,12797,1768,15865,1852,690341,2447,8889,1355,7387,1529,16244,2048,17652,2117,14025,2257,14283,1831,18183,2373,11414,1849,177324,5263,45732,2859,133786,4806,54095,3752,98595,4165,56653,3929,8648,1418,7431,1380,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
