GEO_ID,B17001A_001E,B17001A_001M,B17001A_002E,B17001A_002M,B17001A_003E,B17001A_003M,B17001A_004E,B17001A_004M,B17001A_005E,B17001A_005M,B17001A_006E,B17001A_006M,B17001A_007E,B17001A_007M,B17001A_008E,B17001A_008M,B17001A_009E,B17001A_009M,B17001A_010E,B17001A_010M,B17001A_011E,B17001A_011M,B17001A_012E,B17001A_012M,B17001A_013E,B17001A_013M,B17001A_014E,B17001A_014M,B17001A_015E,B17001A_015M,B17001A_016E,B17001A_016M,B17001A_017E,B17001A_017M,B17001A_018E,B17001A_018M,B17001A_019E,B17001A_019M,B17001A_020E,B17001A_020M,B17001A_021E,B17001A_021M,B17001A_022E,B17001A_022M,B17001A_023E,B17001A_023M,B17001A_024E,B17001A_024M,B17001A_025E,B17001A_025M,B17001A_026E,B17001A_026M,B17001A_027E,B17001A_027M,B17001A_028E,B17001A_028M,B17001A_029E,B17001A_029M,B17001A_030E,B17001A_030M,B17001A_031E,B17001A_031M,B17001A_032E,B17001A_032M,B17001A_033E,B17001A_033M,B17001A_034E,B17001A_034M,B17001A_035E,B17001A_035M,B17001A_036E,B17001A_036M,B17001A_037E,B17001A_037M,B17001A_038E,B17001A_038M,B17001A_039E,B17001A_039M,B17001A_040E,B17001A_040M,B17001A_041E,B17001A_041M,B17001A_042E,B17001A_042M,B17001A_043E,B17001A_043M,B17001A_044E,B17001A_044M,B17001A_045E,B17001A_045M,B17001A_046E,B17001A_046M,B17001A_047E,B17001A_047M,B17001A_048E,B17001A_048M,B17001A_049E,B17001A_049M,B17001A_050E,B17001A_050M,B17001A_051E,B17001A_051M,B17001A_052E,B17001A_052M,B17001A_053E,B17001A_053M,B17001A_054E,B17001A_054M,B17001A_055E,B17001A_055M,B17001A_056E,B17001A_056M,B17001A_057E,B17001A_057M,B17001A_058E,B17001A_058M,B17001A_059E,B17001A_059M,NAME,B17001A_001EA,B17001A_001MA,B17001A_002EA,B17001A_002MA,B17001A_003MA,B17001A_003EA,B17001A_004EA,B17001A_004MA,B17001A_005EA,B17001A_005MA,B17001A_006MA,B17001A_006EA,B17001A_007EA,B17001A_007MA,B17001A_008MA,B17001A_008EA,B17001A_009EA,B17001A_009MA,B17001A_010EA,B17001A_010MA,B17001A_011MA,B17001A_011EA,B17001A_012EA,B17001A_012MA,B17001A_013MA,B17001A_013EA,B17001A_014EA,B17001A_014MA,B17001A_015EA,B17001A_015MA,B17001A_016MA,B17001A_016EA,B17001A_017EA,B17001A_017MA,B17001A_018MA,B17001A_018EA,B17001A_019MA,B17001A_019EA,B17001A_020EA,B17001A_020MA,B17001A_021MA,B17001A_021EA,B17001A_022MA,B17001A_022EA,B17001A_023EA,B17001A_023MA,B17001A_024EA,B17001A_024MA,B17001A_025MA,B17001A_025EA,B17001A_026MA,B17001A_026EA,B17001A_027MA,B17001A_027EA,B17001A_028EA,B17001A_028MA,B17001A_029MA,B17001A_029EA,B17001A_030EA,B17001A_030MA,B17001A_031MA,B17001A_031EA,B17001A_032MA,B17001A_032EA,B17001A_033EA,B17001A_033MA,B17001A_034EA,B17001A_034MA,B17001A_035EA,B17001A_035MA,B17001A_036EA,B17001A_036MA,B17001A_037EA,B17001A_037MA,B17001A_038EA,B17001A_038MA,B17001A_039MA,B17001A_039EA,B17001A_040EA,B17001A_040MA,B17001A_041EA,B17001A_041MA,B17001A_042MA,B17001A_042EA,B17001A_043MA,B17001A_043EA,B17001A_044EA,B17001A_044MA,B17001A_045MA,B17001A_045EA,B17001A_046MA,B17001A_046EA,B17001A_047MA,B17001A_047EA,B17001A_048MA,B17001A_048EA,B17001A_049EA,B17001A_049MA,B17001A_050EA,B17001A_050MA,B17001A_051MA,B17001A_051EA,B17001A_052MA,B17001A_052EA,B17001A_053MA,B17001A_053EA,B17001A_054EA,B17001A_054MA,B17001A_055MA,B17001A_055EA,B17001A_056EA,B17001A_056MA,B17001A_057MA,B17001A_057EA,B17001A_058EA,B17001A_058MA,B17001A_059EA,B17001A_059MA,state
0400000US13,5764848,18600,721138,22788,325065,13061,37577,3769,7881,1652,36158,3342,14529,2456,5220,1238,9984,1765,54426,4624,41301,3308,34037,3419,37633,3118,30604,2858,8882,1544,6833,1284,396073,13210,31638,2779,6481,1212,34395,3648,16080,2421,5684,1463,9539,1807,67542,4283,62685,4722,46212,3096,41210,2927,35264,3539,18999,2202,20344,1876,5043710,26456,2517602,15896,144007,3915,30223,3321,196220,5355,100249,5268,34339,3005,65537,3107,197883,5632,323357,4730,378050,5352,396281,3665,330209,2982,203207,2063,118040,1804,2526108,15554,142778,3599,30801,3451,183973,5724,90967,4496,29005,2570,63642,2705,171569,5483,305584,5230,367276,4542,399103,3901,349540,3682,220345,2499,171525,2357,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,322283,4249,38197,3850,17824,2665,878,536,51,87,706,449,182,224,284,240,226,185,4054,1566,2821,1048,1829,795,2568,675,2955,802,852,432,418,435,20373,2143,837,656,0,275,1007,616,428,380,290,226,294,160,3947,1104,3200,974,2187,647,2765,709,3348,896,647,333,1423,433,284086,5641,153210,3710,6232,882,1160,611,7434,1258,3155,884,532,340,2121,605,9691,1740,25631,1812,22033,990,24831,917,26948,1008,14507,630,8935,573,130876,3586,6204,1199,656,328,6066,840,3739,845,1083,505,1184,356,7744,1348,20369,1366,16473,922,22170,873,23088,891,12901,378,9199,636,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1423647,5791,208016,11217,97688,6102,12345,1804,2851,788,10143,1872,3989,1144,1467,553,3111,837,18300,2619,14508,1990,8285,1479,8911,1406,8737,1511,2440,761,2601,839,110328,6625,11914,1969,1077,419,9176,1699,3035,835,1977,685,3044,866,21838,2329,15769,1937,11527,1566,12613,2040,8890,1513,3955,894,5513,1091,1215631,11163,613517,6919,42310,1808,10536,1751,54524,2620,27167,2410,9053,1280,18197,1423,48245,2858,79918,2457,79230,1956,86609,1872,76449,1551,49502,837,31777,1015,602114,6244,40079,2024,7501,1090,53513,2619,27892,2194,8848,1180,15258,1161,43044,2432,77220,2119,74884,1877,84989,1866,77661,1449,50373,1001,40852,1186,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9112534,28327,900057,23927,403092,13221,38569,3685,6653,1244,45640,4186,18515,2420,6746,1237,12994,1812,69147,5115,54797,3797,43341,2698,47217,3022,31867,2957,14158,1733,13448,1727,496965,14224,42829,3854,9571,1812,40058,3522,17232,2232,8057,1738,12432,1698,83089,5314,76844,4493,53322,3086,52082,3530,41557,3003,23760,1903,36132,2536,8212477,31208,4091537,16567,231157,4212,47186,3261,298615,5822,161813,5487,54686,3003,113862,3686,329962,6256,560407,5716,571344,4240,659653,3672,537413,3656,302106,2215,223333,2701,4120940,18813,217140,4777,44201,3239,284306,6214,152645,5032,51206,2512,105342,3545,292170,6383,529464,5265,550616,4246,665546,4499,553328,3497,342668,2269,332308,3660,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5369465,9092,705834,21269,314861,11455,36418,3277,7317,1564,39622,3389,14908,2336,5688,1075,11387,1689,53333,4260,40617,3257,33754,3002,33313,2584,23973,2280,8042,1239,6489,1314,390973,12435,34679,2893,7841,1522,34728,3287,15921,2350,4655,1048,12129,1875,72353,4279,62028,4092,46065,3389,38742,3468,28986,2561,14702,1815,18144,1406,4663631,21335,2326519,12123,134851,3278,30478,2159,178009,5225,90777,3743,29499,2386,68654,2592,181676,4851,297200,3961,315007,3551,376271,2726,313916,2564,185113,1522,125068,1686,2337112,13680,126741,3019,26959,2184,171376,4890,85071,4024,30286,2616,60372,2832,159575,5112,274772,4227,307818,3538,378599,3435,325636,2588,204494,2038,185413,2516,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2705869,6889,295017,11228,132437,6712,12758,1592,2446,529,12223,1548,7273,1421,2264,662,3569,942,29618,3035,16585,1905,12209,1778,14822,1965,10000,1232,4337,823,4333,805,162580,6924,12865,1796,2541,635,13590,1778,5205,1079,2150,586,3943,915,35218,2845,20910,2065,18469,2220,16490,2011,12311,1564,6871,994,12017,1335,2410852,13033,1203777,7653,72075,1699,13905,1217,90419,2882,49339,2377,15905,1513,33795,1781,88239,3619,153201,2253,152332,2212,191337,2289,168858,1336,97846,993,76526,1040,1207075,7864,68809,1937,16528,1742,84259,3242,43136,2888,15098,1478,32491,1583,76325,3315,146694,2582,146187,2535,191168,2233,168625,2296,107147,1268,110608,1434,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2371518,7396,273853,14024,118631,7711,13946,1965,2463,758,14243,2505,5811,1281,1361,604,4449,1187,20785,2918,16423,1907,10949,1780,12723,1854,7744,1464,4513,1018,3221,700,155222,8836,14022,2140,2921,962,14053,1901,4824,1131,2785,805,3568,876,34437,3605,23659,2339,14963,2357,13733,1982,11481,1739,5890,1061,8886,1110,2097665,15851,1049250,8331,65360,2412,12817,1632,85240,3496,42191,3115,15122,1610,29271,1928,83975,3168,136111,2700,135885,2515,163456,2817,140692,1510,77487,1201,61643,1059,1048415,10603,62186,2513,13599,1877,77355,3402,42259,2274,13155,1200,27777,1658,71768,3105,130387,3044,130914,2757,166069,2237,139879,1883,86770,1342,86297,1660,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3736250,8152,645423,18300,289726,10718,32937,3297,5448,1199,33558,3511,13889,1938,4814,1057,9484,1488,41521,3385,36470,3055,31070,2812,34993,3055,26416,2309,12108,1523,7018,1147,355697,10839,30690,2758,6709,1429,31070,3001,14582,1995,3340,884,9635,1573,55005,3895,50420,3489,44527,3334,41703,2871,31456,2620,16824,2247,19736,2080,3090827,19175,1534810,11825,83569,3076,16573,2096,111511,4743,60267,4320,21335,1944,40074,2526,121201,4180,196192,4444,217414,3192,244294,2994,213263,2316,129231,1662,79886,1376,1556017,11443,78627,2574,14693,1774,108623,3318,53008,3343,20389,2198,37543,2307,110977,4251,190931,3772,208515,3331,250457,3026,224126,2510,144204,2296,113924,2293,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2792226,6240,326626,11724,140656,6884,15415,2138,2967,989,12918,2057,6335,1262,1355,662,4811,1082,25307,2922,17615,2117,12746,1901,17098,2367,12889,1870,6650,1089,4550,854,185970,7763,14272,1942,1781,687,13578,2287,5704,1135,2073,729,3397,1041,33351,3331,30579,3049,18366,2108,23467,2899,15869,1760,11173,1378,12360,1614,2465600,12024,1238002,8251,69891,2552,15454,1902,88556,3292,46867,3161,16895,1741,29726,2107,104098,3900,170643,3195,167056,2589,193342,2744,168111,2075,100200,1274,67163,1215,1227598,7311,66278,1844,15180,2211,86512,3896,41031,3028,13819,1785,31320,2238,90387,3557,153643,3225,158946,2170,192979,3072,173134,1970,109696,1523,94673,1997,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1234182,1596,150349,7279,69346,4839,7234,1245,1430,682,6907,1431,2727,859,754,410,2457,675,10615,1718,8106,1350,7187,1257,9128,1333,6434,936,3939,855,2428,649,81003,4225,5779,1467,647,326,6310,1318,3035,834,1014,522,1953,646,10566,1832,11205,1360,10354,1348,9768,1310,7876,1251,6382,1113,6114,1025,1083833,7361,534144,5124,23942,1341,6003,1089,35620,2239,18086,1409,7663,915,13551,1079,37342,1997,57590,1385,72655,1387,93296,1339,85630,981,48717,844,34049,899,549689,4432,23515,1465,5967,959,32417,1937,18912,1729,5614,878,14203,1057,34446,2014,57505,1347,72198,1287,97860,1364,87726,1262,51189,1089,48137,1139,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3336045,12449,226808,12540,95747,7281,7652,1965,1479,684,8968,1607,2708,856,1647,770,2251,793,16844,2676,12924,1867,10977,1697,10778,1373,10319,1495,5388,992,3812,800,131061,6995,8862,1633,1616,885,8818,1586,3202,1042,1826,869,2432,672,23111,2528,20432,2349,12682,1744,12602,1828,12356,1639,8284,1367,14838,2123,3109237,17277,1536057,9509,85382,2498,19030,2208,112619,3751,53448,2957,21223,1645,41758,1797,118776,3592,194031,3129,204835,2655,262738,1990,214256,1989,120206,1399,87755,1484,1573180,9628,79499,2162,16779,2134,105391,3551,54601,3206,19314,1541,38261,1979,106775,3501,186196,3362,212455,2316,268500,2220,224614,2092,132950,1525,127845,2578,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5147976,14065,461150,17776,197483,10616,15828,2661,3191,943,19352,2904,7935,1472,2736,821,4975,1054,37599,4299,23056,2784,20953,2139,24339,2618,20218,2559,7938,1481,9363,1492,263667,10839,15808,2260,3641,1060,16269,2771,8990,1732,3601,963,7697,1752,45113,4226,35762,3277,29638,3019,30809,2686,24479,2103,16373,2275,25487,2370,4686826,18870,2288103,11900,116336,2317,25163,2269,160772,4447,89116,3862,31183,2628,63933,2472,170019,5425,285477,4018,319975,3161,391458,2982,319011,2960,178695,1610,136965,1810,2398723,12115,111837,2680,24263,2156,159498,4685,82282,4409,29280,2402,56915,2577,157448,5285,283409,3920,329061,3477,408212,3306,343800,2472,204261,2206,208457,3110,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7682858,11990,1027837,24456,468047,15577,43261,3421,9196,1415,51963,4203,22980,2415,7227,1315,14709,1586,81907,5039,59943,3739,52494,3152,57709,3211,40094,2823,16360,1760,10204,1284,559790,12138,45738,3203,7505,1504,50999,3453,20689,2047,7055,1274,14185,1616,100011,4398,82639,4127,63050,3331,63472,3676,49883,2919,23775,1958,30789,2368,6655021,24234,3318596,14917,167426,3447,34906,2719,238826,6027,129347,4388,45698,2639,96537,2869,259661,5130,382996,3853,439901,3427,557493,3473,480321,2959,280614,1977,204870,1650,3336425,13784,159065,3432,35630,2505,221074,4991,123867,4391,43427,2722,86802,2933,224188,4930,360680,3771,433192,3306,563750,3983,488875,3144,306483,2198,289392,3249,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4477966,7562,401047,12126,179483,6839,16027,2033,3340,981,16306,2327,6419,1351,2643,686,5402,1039,38397,3441,22026,2078,16938,2021,20492,2223,17040,1624,6784,903,7669,1059,221564,7579,16190,2006,3180,935,14493,1559,7969,1546,2725,712,4688,974,46859,3472,33010,2471,22070,2101,20575,2021,16518,1657,10470,1199,22817,2102,4076919,13758,2042187,7873,120214,2308,23123,2146,150099,3540,83643,3563,25556,1771,57618,2052,148350,4005,277362,2614,272607,2061,344212,2728,275643,1882,152287,1169,111473,1345,2034732,9426,114465,2264,23965,1925,144102,3841,73705,2854,25623,1519,53061,1815,129843,4215,259489,2715,266563,2323,346268,2228,280512,1843,164735,1313,152401,2621,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1719645,5743,240374,15570,106380,8501,12388,2385,2216,744,12119,2650,5819,1606,1273,626,3314,1111,17148,2730,13584,2208,10222,1723,11555,1612,10009,1657,3820,831,2913,714,133994,9483,12441,2151,1548,668,12015,2110,3106,1003,1437,623,3597,1085,21361,2657,21070,2897,14146,2155,14837,1778,13683,1721,6283,1061,8470,1201,1479271,16389,734609,9112,39255,2818,7481,1678,55111,3336,28113,3079,8955,1582,19225,1665,56836,3045,88455,3145,103158,2852,112647,2101,103118,1860,69432,1128,42823,1086,744662,10057,39703,2561,9770,1706,49469,2869,27185,2862,9031,1418,18223,1766,51533,3293,84662,3498,96840,2469,111889,2093,104781,1946,77557,1176,64019,1742,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4849443,8533,623291,17863,286209,10195,33057,2759,4298,1111,30731,2910,12489,1692,4169,957,9028,1319,48215,4008,36932,3100,30470,3136,33914,2562,24798,2505,9171,1423,8937,1284,337082,10488,33755,2978,4760,994,26992,2508,11116,1845,3441,845,9022,1598,58946,4084,47195,2854,37027,2779,35325,2657,29211,2572,17058,1894,23234,2003,4226152,17706,2089979,11182,114414,2980,24689,2194,153986,5748,85307,4201,27647,2090,57968,2548,162158,5054,269869,3296,271723,3632,338235,2892,281840,2681,179342,1796,122801,1641,2136173,10372,107739,3247,24876,2397,145765,4050,81282,3305,27372,2117,53775,2402,149648,4643,263367,3502,270877,2637,345991,2943,298208,2526,195054,2293,172219,2491,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,867723,2736,116363,8055,56582,4791,5531,1005,1293,575,5180,1095,2088,715,1014,548,2236,736,9821,1831,7526,1621,4452,977,7918,1403,6413,1213,1243,426,1867,554,59781,5207,5590,1284,727,407,3640,1074,2419,900,1323,638,1464,528,11875,1880,7244,1349,5204,1089,8095,1500,5899,1114,1840,563,4461,814,751360,7716,380598,4694,19310,1052,3810,963,27042,1735,13123,1358,4595,782,9829,1033,27203,2109,47700,1722,46697,902,59958,1494,60053,1347,36856,494,24422,642,370762,5090,19496,1404,3721,827,24332,1872,12129,1527,4134,757,9143,1079,22880,1628,44353,1416,44354,1029,61070,1594,59166,1213,36265,653,29719,879,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1582108,5508,173705,10485,80745,6103,10813,1771,2148,771,8906,1441,3505,769,1525,523,3064,901,15952,2175,10122,1814,6949,1354,7102,1165,5993,1104,1701,464,2965,614,92960,5975,7885,1304,2026,942,7887,1405,3524,965,742,400,2923,912,19131,2076,13869,1710,8792,1613,8262,1270,6475,1058,3375,712,8069,967,1408403,10332,704052,6846,44167,1955,9099,1480,53629,2370,30218,2095,10137,1147,17117,1097,55112,2943,96216,2268,90442,1689,111025,1406,92962,1505,53301,611,40627,1540,704351,6257,43324,1654,7279,1092,52644,2458,27928,1984,9141,1149,18510,1409,47948,2561,90042,1962,87463,1729,109521,1606,93917,1422,57691,1058,58943,1558,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1945803,12995,255313,14657,121484,8269,15631,2257,2621,904,15845,2361,5644,1242,2565,939,3480,1165,14295,2581,15279,2438,13898,2246,13192,1804,10794,1791,4986,1414,3254,830,133829,8622,11580,1974,3722,1223,13153,2212,4443,1407,1697,785,4022,1074,20321,2144,20465,2572,16806,2211,14223,2219,12485,1630,5613,1205,5299,1140,1690490,18809,867071,9738,46662,2372,9786,1399,60128,2849,29793,2512,9801,1598,21058,1868,69936,3100,123182,3498,128114,3029,132398,2210,115180,1931,76142,1475,44891,953,823419,11958,47076,2640,9553,1902,59761,3986,30953,3097,8299,1635,22425,2017,62594,2911,106318,3875,113773,2583,121850,2512,113384,1964,75792,1364,51641,1513,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1200387,3605,93865,7534,38359,3930,3993,1103,308,308,3937,1373,1386,708,449,420,1357,610,4424,1200,3817,1083,5017,1385,6224,1125,3931,1016,1703,492,1813,731,55506,4720,4483,1158,843,525,3329,955,1567,687,705,508,1225,501,9381,1760,7528,1400,6709,1381,7547,1467,5328,1219,2402,637,4459,1034,1106522,8116,550110,5317,27001,1264,6044,1425,38644,2759,22869,2175,8185,1211,15551,1400,40985,2487,60392,1578,76302,1462,100061,1374,81301,1014,43821,782,28954,887,556412,4747,25103,1195,5527,944,40202,2128,19960,1992,7619,1059,15130,1346,37712,2352,58285,1707,77029,1532,101620,1605,82162,1262,46783,769,39280,1225,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
