GEO_ID,C17001D_001E,C17001D_001M,C17001D_002E,C17001D_002M,C17001D_003E,C17001D_003M,C17001D_004E,C17001D_004M,C17001D_005E,C17001D_005M,C17001D_006E,C17001D_006M,C17001D_007E,C17001D_007M,C17001D_008E,C17001D_008M,C17001D_009E,C17001D_009M,C17001D_010E,C17001D_010M,C17001D_011E,C17001D_011M,C17001D_012E,C17001D_012M,C17001D_013E,C17001D_013M,C17001D_014E,C17001D_014M,C17001D_015E,C17001D_015M,C17001D_016E,C17001D_016M,C17001D_017E,C17001D_017M,C17001D_018E,C17001D_018M,C17001D_019E,C17001D_019M,NAME,C17001D_001MA,C17001D_001EA,C17001D_002MA,C17001D_002EA,C17001D_003EA,C17001D_003MA,C17001D_004EA,C17001D_004MA,C17001D_005EA,C17001D_005MA,C17001D_006MA,C17001D_006EA,C17001D_007MA,C17001D_007EA,C17001D_008MA,C17001D_008EA,C17001D_009EA,C17001D_009MA,C17001D_010EA,C17001D_010MA,C17001D_011MA,C17001D_011EA,C17001D_012EA,C17001D_012MA,C17001D_013MA,C17001D_013EA,C17001D_014EA,C17001D_014MA,C17001D_015EA,C17001D_015MA,C17001D_016EA,C17001D_016MA,C17001D_017MA,C17001D_017EA,C17001D_018MA,C17001D_018EA,C17001D_019EA,C17001D_019MA,state
0400000US01,52045,2785,7516,2429,3377,1296,1141,646,2100,793,136,165,4139,1340,939,691,3013,976,187,238,44529,3218,21378,2142,6047,1498,14300,1366,1031,341,23151,1782,4868,1017,16334,1388,1949,583,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,38773,3271,4941,1906,2708,1087,1343,704,1365,611,0,246,2233,1004,1017,624,1150,548,66,112,33832,3725,15347,2171,3527,1225,10830,1309,990,508,18485,1835,4348,1064,12261,1026,1876,414,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,170460,4870,20311,4491,9471,2642,2196,1118,6437,2155,838,435,10840,2669,2368,986,7291,1870,1181,628,150149,6211,70285,3651,16130,2161,49057,2956,5098,728,79864,3607,15194,2107,56975,2482,7695,1066,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,32663,2173,3493,1389,1432,739,488,446,915,604,29,57,2061,963,282,297,1753,863,26,64,29170,2078,13535,1460,3500,929,9559,812,476,367,15635,1565,3935,1006,10920,1336,780,474,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,4833377,15813,561821,20361,253763,12232,65997,5425,160449,8407,27317,2719,308058,11876,58390,4448,200846,8996,48822,3611,4271556,23791,2027377,13133,446224,7366,1367975,9519,213178,3039,2244179,14206,430077,7331,1540487,10254,273615,4186,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,131414,4194,13982,2852,6299,1754,1489,763,4180,1197,630,331,7683,1623,1208,625,5684,1259,791,349,117432,4537,51963,2929,12423,1886,36387,1988,3153,590,65469,2668,14794,1434,45209,1913,5466,907,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,129913,2842,11225,2750,5189,1372,1206,613,3461,980,522,363,6036,1736,374,249,4890,1548,772,430,118688,3597,57381,2192,14780,1246,39474,1434,3127,611,61307,2338,16878,1126,41040,1835,3389,646,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,27425,1360,2423,1020,1007,696,99,126,874,688,34,59,1416,647,0,265,1346,651,70,88,25002,1665,12341,1166,3087,552,8332,921,922,215,12661,996,2877,474,8567,711,1217,284,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,19905,1087,3998,1008,1687,710,225,227,1462,649,0,292,2311,624,118,168,2048,587,145,117,15907,1330,6737,903,565,357,5767,808,405,214,9170,788,908,390,7503,722,759,381,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,447390,7805,59226,5580,26954,3474,6603,1554,18715,2686,1636,617,32272,3164,6934,1449,22459,2399,2879,669,388164,7951,180213,5282,42059,2912,121922,3754,16232,1142,207951,4996,40349,2644,146474,3808,21128,1450,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,306966,5034,38985,5643,17753,2803,4571,1595,11607,2012,1575,570,21232,3435,5073,1559,14225,2448,1934,572,267981,8145,130906,5425,35221,2700,88678,3336,7007,904,137075,4326,32059,2246,95745,2922,9271,1101,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,522320,9361,31890,4374,12029,2822,2977,1483,7201,1695,1851,634,19861,2464,2294,1115,11601,1597,5966,1099,490430,9412,229629,5149,37220,2671,147514,3801,44895,1373,260801,5638,36762,2995,164248,3671,59791,1685,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,18401,2047,4276,1504,1941,933,1023,549,918,507,0,267,2335,790,847,428,1416,596,72,128,14125,2187,5989,1203,1821,727,3408,713,760,314,8136,1396,1567,748,5675,980,894,492,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,576875,7337,68252,7229,30280,3870,8136,2015,19556,2536,2588,843,37972,4507,7023,2079,26746,3320,4203,987,508623,9855,246543,5758,56536,3148,168817,3938,21190,1194,262080,5887,56330,3050,181047,4121,24703,1199,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,98510,3251,21405,3217,11041,1934,2981,913,7921,1374,139,193,10364,1760,3075,883,7172,1251,117,148,77105,3969,34761,2527,8432,1393,24688,1761,1641,410,42344,2678,10498,1518,29205,1774,2641,707,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,50076,1984,5661,1883,2215,951,467,361,1748,817,0,228,3446,1115,860,703,2524,646,62,99,44415,2769,21873,1813,5866,928,15472,1648,535,309,22542,1739,6493,1001,14731,1041,1318,435,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,69038,2582,10496,2903,5465,1695,1408,709,3455,1189,602,460,5031,1587,1282,697,3021,971,728,479,58542,3632,27010,1805,8034,1177,18053,1373,923,389,31532,2522,9229,1133,20967,1919,1336,381,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,46815,3138,8067,2457,3911,1397,965,645,2946,1069,0,271,4156,1280,931,451,2998,1026,227,247,38748,3197,16801,1849,4705,946,11021,1207,1075,324,21947,1977,5929,1167,14627,1424,1391,449,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,69228,3240,12897,2434,6646,1672,2042,765,4468,1258,136,162,6251,1236,1397,530,4370,997,484,378,56331,3359,27498,2036,6118,914,19110,1716,2270,745,28833,2104,5755,1113,20832,1467,2246,558,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13156,1244,1371,537,485,268,143,167,321,207,21,54,886,489,102,173,715,464,69,119,11785,1513,4375,722,1023,472,3252,455,100,134,7410,1308,2105,711,4970,976,335,254,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,315352,4333,27795,5075,12948,2877,4184,1358,7728,1724,1036,527,14847,2547,2131,946,10074,1612,2642,728,287557,5943,136663,3814,32925,2043,91751,2494,11987,899,150894,3302,32283,1794,104579,2246,14032,1028,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,338216,5637,45086,5327,19103,2615,4035,1196,13111,1918,1957,618,25983,3639,3728,1111,19789,2803,2466,633,293130,6671,141820,4186,35933,1909,96514,3135,9373,800,151310,4176,35134,2023,105331,3137,10845,887,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,233785,4320,31640,4331,14315,2479,3579,1202,9733,1671,1003,338,17325,2516,3983,1032,12375,1720,967,451,202145,5364,98325,3261,28777,1919,62925,2269,6623,781,103820,3263,27961,1716,68029,2047,7830,917,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,205414,4014,36521,5259,15600,2938,7056,1932,7369,1608,1175,456,20921,3096,8545,1683,10727,2003,1649,694,168893,6127,84261,3491,26297,2198,54359,1945,3605,702,84632,3900,23919,2057,55927,2479,4786,767,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,25712,2850,3350,1886,1669,1253,617,712,1010,658,42,69,1681,947,393,496,1112,688,176,223,22362,2238,11065,1796,2985,902,7111,1264,969,512,11297,1196,1964,633,9021,1164,312,202,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,90154,3776,13304,2341,6544,1431,1079,548,4891,1271,574,346,6760,1407,890,493,5289,1149,581,362,76850,3904,34559,2371,8228,1247,24025,1814,2306,469,42291,2684,10250,1431,29309,2017,2732,525,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,5200,913,781,409,460,254,15,30,445,251,0,237,321,378,68,107,253,348,0,237,4419,959,1588,476,358,228,1062,457,168,144,2831,697,347,250,1947,583,537,334,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,28219,2362,3187,1029,1594,633,167,167,1264,537,163,222,1593,657,237,192,1197,612,159,216,25032,2522,11356,1354,3698,646,7323,1126,335,208,13676,1562,3645,771,9334,1179,697,352,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,196661,4988,22028,4424,7764,1903,1827,806,5424,1459,513,316,14264,3054,3134,1595,10013,2116,1117,645,174633,5961,80285,3098,17943,1937,53420,2274,8922,512,94348,3939,15928,2284,66290,2590,12130,794,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,27767,1620,3830,1229,2456,949,515,501,1917,835,24,40,1374,577,142,164,1232,539,0,257,23937,2122,10811,1325,3642,739,6695,808,474,276,13126,1210,3878,703,8625,837,623,259,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
