GEO_ID,B24041_001E,B24041_001M,B24041_002E,B24041_002M,B24041_003E,B24041_003M,B24041_004E,B24041_004M,B24041_005E,B24041_005M,B24041_006E,B24041_006M,B24041_007E,B24041_007M,B24041_008E,B24041_008M,B24041_009E,B24041_009M,B24041_010E,B24041_010M,B24041_011E,B24041_011M,B24041_012E,B24041_012M,B24041_013E,B24041_013M,B24041_014E,B24041_014M,B24041_015E,B24041_015M,B24041_016E,B24041_016M,B24041_017E,B24041_017M,B24041_018E,B24041_018M,B24041_019E,B24041_019M,B24041_020E,B24041_020M,B24041_021E,B24041_021M,B24041_022E,B24041_022M,B24041_023E,B24041_023M,B24041_024E,B24041_024M,B24041_025E,B24041_025M,B24041_026E,B24041_026M,B24041_027E,B24041_027M,NAME,B24041_001MA,B24041_001EA,B24041_002EA,B24041_002MA,B24041_003MA,B24041_003EA,B24041_004EA,B24041_004MA,B24041_005MA,B24041_005EA,B24041_006MA,B24041_006EA,B24041_007MA,B24041_007EA,B24041_008MA,B24041_008EA,B24041_009MA,B24041_009EA,B24041_010EA,B24041_010MA,B24041_011MA,B24041_011EA,B24041_012EA,B24041_012MA,B24041_013MA,B24041_013EA,B24041_014MA,B24041_014EA,B24041_015EA,B24041_015MA,B24041_016EA,B24041_016MA,B24041_017MA,B24041_017EA,B24041_018EA,B24041_018MA,B24041_019MA,B24041_019EA,B24041_020EA,B24041_020MA,B24041_021EA,B24041_021MA,B24041_022MA,B24041_022EA,B24041_023MA,B24041_023EA,B24041_024EA,B24041_024MA,B24041_025EA,B24041_025MA,B24041_026EA,B24041_026MA,B24041_027EA,B24041_027MA,state
0400000US13,39745,495,27119,2448,25611,1521,43368,6403,32868,2324,39529,1171,44459,2653,30370,557,46547,1173,44869,2383,51784,1583,61200,1640,46338,1335,50761,1374,38699,2413,48959,1895,62288,1382,68545,20974,30833,924,40496,489,43869,1145,36264,809,22492,1028,35582,2663,21312,708,31808,737,44163,1597,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,40713,575,30614,9674,30614,9674,-666666666,-222222222,51172,2050,51431,6781,35955,2018,30557,1190,45134,5311,41243,3398,59676,6503,50752,6663,41852,1872,44059,5249,40455,2683,45705,3414,57054,6367,61712,10405,31567,1329,43688,3037,49061,2432,38617,2871,30317,792,30806,2436,30245,945,30140,3143,50115,1729,Hawaii,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,36125,589,30268,1646,29539,2221,52288,9149,40505,1091,38651,2866,37034,3743,29812,2171,42299,3991,37226,4064,60573,4856,33946,4112,35413,2284,35754,2407,32417,6122,41993,4348,65586,8061,100081,133447,25907,1655,37229,2079,40859,2129,34043,2366,23112,2257,27148,1620,21357,1564,33611,4056,42745,2153,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,44637,519,42050,1172,39956,3667,60019,7833,47404,1792,45301,884,45929,1151,33197,1096,49722,1198,46635,946,68121,3019,53024,2471,52478,1711,55943,2052,45859,2454,52787,2128,67034,1463,65935,17543,31613,673,43170,932,48048,943,40372,525,26460,762,34955,1945,23961,1500,34990,1639,60315,837,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,39694,471,36038,3138,32007,1187,55493,10989,43850,2777,42297,566,41771,1039,30245,551,47080,1548,44182,2651,61317,2006,42071,2529,41508,1063,44498,2161,33743,3589,43290,2374,54840,3732,61412,18781,30832,855,38969,1057,41938,566,36098,876,22371,1197,30980,1347,20991,779,34052,2000,42002,977,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,38385,491,34299,3164,33296,3030,45019,7668,38669,2094,40525,663,41089,1069,30817,558,45267,1909,41847,1232,60076,3948,39801,1824,42512,1518,43509,2001,36953,2722,41379,1218,50232,1764,77347,92770,31336,1291,37968,943,43499,1762,34632,1697,22893,1731,30505,1594,20828,1279,32636,1527,47965,2439,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,39072,701,35097,1556,32625,2038,44358,9097,38019,2323,42400,1443,41609,1647,29763,1325,49906,2431,47880,2729,51835,3222,52049,5674,41237,1041,42249,2645,36865,4794,48726,3420,60640,2357,38423,22909,30822,1890,38093,1154,40746,736,35121,2010,21625,1281,32008,6254,20244,1352,31977,1056,42520,1762,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,36827,347,41154,1899,28234,2135,60610,3188,36489,1003,40403,653,40462,2128,27414,933,46827,1392,46019,1533,51559,2346,36431,2609,39860,1985,40330,1537,36073,3369,40566,2144,49307,3010,47185,9470,28881,3173,38739,1161,41244,796,36563,941,20078,911,30819,2512,18799,1024,30525,1145,40924,1165,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,37616,861,52490,7281,33367,2839,61853,2937,40494,1205,48646,3379,41950,2311,26110,616,50143,2749,49030,4315,51971,3962,41112,1788,36826,1421,37341,2511,35063,3917,41924,1128,51308,2117,108016,48895,29344,2771,38219,1402,41511,596,33912,2822,22663,1166,27599,4071,20682,1358,30560,1081,42212,1141,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,38798,995,29860,2725,29602,2950,50980,18070,37490,1522,45752,1861,39667,4740,29999,2146,48705,2867,45297,7030,52500,4763,42474,2524,42395,2647,43815,3467,39225,6252,45099,3894,51074,1641,50958,73837,32853,4420,39477,1629,42134,2127,37129,1442,26165,1942,31091,2602,25229,3388,31046,1390,46808,2098,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,51692,267,38715,7899,31875,6551,59615,20301,46912,1571,52290,2537,51002,1456,36032,1048,52098,1167,50545,1279,72165,5939,58242,5410,51630,882,54822,3098,44469,3943,66527,1619,80245,1698,92813,31532,36461,1947,49445,1209,53179,1595,45385,1229,27768,1394,37736,4270,25999,1122,39872,2179,75485,1828,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,51736,239,44154,6636,40957,7073,97218,29569,51486,787,53559,2282,53113,2713,41019,759,53278,1277,50983,978,70178,4553,62030,1938,60519,1362,65339,3084,46565,2152,67622,2060,77866,2219,72834,8093,39179,3386,50695,472,54492,1777,46928,1066,31404,906,41224,2268,30437,1064,36353,1031,61689,838,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,42215,214,30958,1566,27189,1884,51639,5868,43200,2192,50272,391,45801,1053,30498,450,48601,2608,44914,1410,62444,4288,50326,1244,44441,1550,46462,1202,38130,2282,47508,1937,58009,2411,62750,15801,31382,797,42954,888,50885,635,39900,939,22084,562,30733,1276,20574,561,32369,985,54283,1793,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,44248,538,35871,1215,34795,1739,67256,8380,46535,1292,46482,814,50334,1788,36396,724,49772,1550,47088,1299,61340,1881,50083,2116,50832,1117,53027,2046,40941,1948,52756,1526,64260,2825,74825,8698,35689,1043,41935,386,47369,1343,40102,700,27129,898,35854,1565,24908,1076,35384,1282,53113,1216,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,33074,799,36953,5592,29138,4615,57224,14119,32988,3666,34327,1508,40247,1927,26323,1201,45182,3555,42455,3147,50166,3944,34526,3695,33690,3510,33428,4774,33948,3408,36943,2486,50124,3617,60026,80439,26341,3351,35225,742,36419,801,32475,1821,22288,1294,26711,1776,20631,1144,26499,1727,35985,1008,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,37875,510,30954,1027,29187,2900,49449,5123,42407,1486,40782,507,41299,1048,29950,917,46835,1537,42957,2284,61049,1783,50922,2104,42035,884,44427,2716,37059,2205,43411,2772,55747,2354,51857,11859,31604,1126,36897,531,40713,494,33423,1345,24491,1158,30999,1174,22142,963,30695,834,40487,834,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,36234,589,39136,4268,33386,3861,55253,6948,41126,1136,36748,2667,37155,3757,27513,2137,50776,2577,47050,5820,65003,9993,39071,4509,36822,3180,38072,3299,30568,4721,41312,3893,50744,3697,18985,63017,28467,2578,34563,1556,35927,1681,33256,2613,22326,3219,31539,9196,20836,1662,31698,2072,44690,2923,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,37303,347,35081,4440,33184,3805,46426,10014,37499,2506,36883,770,41511,1936,30558,835,51138,1069,50381,1329,58197,6221,45869,4663,41407,1008,42052,1370,36194,3074,42881,2460,54622,5365,46018,8106,27614,2389,36949,939,41204,741,33778,1954,22681,1708,30624,2347,20686,1940,31147,1155,38938,3113,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,40072,622,62032,4667,23877,6095,69898,6537,50170,5732,41687,1949,45138,6226,31433,961,45264,4337,40945,1899,66570,7584,51083,2510,41541,1218,45074,4439,39567,3981,44704,4766,53593,5708,43024,41811,32998,3197,46213,1481,48114,2284,43138,4408,31465,436,35897,1081,30352,547,29661,2863,60390,2887,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,46116,658,31016,3796,30763,4111,200959,109506,45526,2309,50835,1223,51537,3121,36124,1563,53920,2418,51806,1462,73704,5298,51808,7334,53088,3802,55579,3867,44218,7289,56001,3264,67669,3760,62632,20435,36793,4545,45209,1914,48923,3601,42132,2504,30569,2822,32724,2285,27647,5289,35788,2539,52185,2228,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,51925,207,41691,4721,40611,6643,66595,28206,51172,830,57272,2233,50922,963,40546,802,51623,589,49947,1621,72400,4926,71425,1494,71548,1348,77286,3725,48764,3631,62897,2387,76712,1531,86801,16541,37136,1830,50348,401,54014,1260,45765,942,30688,778,38241,2601,27517,1377,34632,3008,67739,2607,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,37236,759,40546,2942,30246,3998,50506,3448,35148,2352,40910,1714,39142,5502,28320,1857,43040,4191,42234,4312,45256,4958,39070,4674,35578,4381,37694,5557,32121,4489,53100,4852,67072,5620,42563,28692,29105,4672,37159,1508,40230,2052,35846,1645,23034,2028,26911,1634,20136,1906,26754,2812,45173,1839,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,46018,211,27173,1519,25021,1654,52134,13823,42447,1093,45261,883,46151,1294,33683,1399,49526,956,46798,811,66104,2719,61845,1259,58737,2544,66947,1546,42283,887,55840,964,67711,2497,61233,18359,36456,1033,45954,441,53309,1158,40833,359,30071,683,40840,782,25956,593,30908,591,61325,508,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,37346,285,27841,2385,26011,1503,45492,4498,34757,2097,38827,1128,41520,889,30536,473,45167,2030,41862,1143,55333,5141,47333,3460,42862,1508,46429,1558,38443,2939,46095,1155,60559,1236,39583,19273,30514,818,37524,750,40331,590,35987,707,22354,845,32509,2690,21020,698,31474,606,42050,639,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,37081,671,46873,5409,37239,2759,71345,2929,41109,1524,38601,2817,41894,2096,30260,2035,50685,2429,44979,3544,66810,10311,40924,7439,36022,3881,36219,5347,35806,5792,38039,3361,47083,4185,31441,1576,26105,3631,35836,1462,42123,1572,31566,1039,23415,2048,28959,4650,21744,2294,31651,1782,43254,1930,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,40809,166,39679,4152,32296,3903,52083,4385,41628,545,42578,805,41687,879,30614,419,47406,1046,45572,894,57360,5451,47159,2280,42503,1366,45626,1087,36798,1277,45323,816,55343,1241,60665,7905,31139,711,41197,379,47908,1142,37194,462,22339,854,34634,2342,20801,638,31436,766,50641,561,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,35576,304,41085,1307,24938,4115,50179,4781,32214,1098,39829,1193,41761,2130,27868,1651,47301,1822,45220,3573,51715,1655,40486,1513,36844,1311,38184,2227,33045,3954,40279,1332,50422,3389,51156,19563,30882,1705,35029,663,36399,578,32496,1241,20128,798,24808,2329,17231,581,26462,1210,45016,3092,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,40766,351,29685,2465,29071,2734,38456,15365,44889,4344,46018,1215,42035,2218,31008,626,50084,2570,45721,3466,65458,9595,44047,4326,43486,2465,46670,1455,35635,3356,46834,1771,60479,2647,32800,38769,31020,2180,40216,1133,44668,1672,36176,1208,23855,1828,32194,4352,21754,665,34390,2784,52121,1498,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,41732,153,34899,2783,26156,1294,50337,3615,42453,910,44165,842,42480,1959,31960,422,50768,501,47127,1105,66576,1810,50038,1698,46836,1073,49088,1695,40450,1407,50832,745,62328,1364,55833,11607,32584,1422,41841,307,48098,879,38321,837,24967,882,33598,2014,22746,900,31377,594,50726,711,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,44435,1554,41884,13519,41884,13519,-666666666,-222222222,41962,2658,42312,2498,49987,4887,36591,1753,51075,1665,50231,4422,68080,16406,50623,5629,50883,1768,52138,5223,38897,7091,57406,5151,70550,8036,69821,8502,37387,7437,46330,2132,55862,4253,41126,1539,26215,1692,38772,4970,23418,2791,34297,3019,63741,4787,Rhode Island,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,36714,320,27041,3299,26909,2387,39222,18288,36127,1162,40854,629,41150,1524,30206,733,44161,2754,41105,1156,53344,5799,42107,4148,38153,2284,40052,2316,35376,3420,42304,1783,52437,2345,32386,25923,29456,2118,36864,722,40017,1303,35144,1234,23443,1901,32761,5122,21832,1036,32210,2429,39013,1625,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,34472,882,34949,4273,32286,3392,50307,9491,37159,2377,35846,1222,41148,1301,27402,1688,41960,2112,41325,2524,48967,8965,40327,4841,35319,1436,35476,1523,32057,6561,36212,2153,43393,5348,39885,464810,30649,3585,35185,1050,34806,1224,35433,1661,24917,3066,26965,3179,22377,3375,30944,2050,37585,2848,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,36645,261,29844,5771,25015,3182,51949,16206,36206,1083,37485,1029,40723,1648,28180,997,46204,1470,42228,1846,55087,4091,40634,1688,40092,1863,40566,1273,36552,1727,41808,915,57112,3579,64044,17177,30507,829,39302,952,40757,597,37212,886,22361,1183,31199,1881,20955,958,30948,910,40322,1073,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,38789,322,50596,872,26212,892,62404,2326,32684,1015,45739,661,43816,2338,29063,674,43564,2142,41804,504,51585,1012,48439,1854,42298,613,45024,1418,38368,1809,46316,783,61348,748,77465,11030,28703,1174,40516,304,42935,534,36321,501,21356,375,31781,809,20269,421,28250,1097,44634,1263,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
