GEO_ID,B14007H_001E,B14007H_001M,B14007H_002E,B14007H_002M,B14007H_003E,B14007H_003M,B14007H_004E,B14007H_004M,B14007H_005E,B14007H_005M,B14007H_006E,B14007H_006M,B14007H_007E,B14007H_007M,B14007H_008E,B14007H_008M,B14007H_009E,B14007H_009M,B14007H_010E,B14007H_010M,B14007H_011E,B14007H_011M,B14007H_012E,B14007H_012M,B14007H_013E,B14007H_013M,B14007H_014E,B14007H_014M,B14007H_015E,B14007H_015M,B14007H_016E,B14007H_016M,B14007H_017E,B14007H_017M,B14007H_018E,B14007H_018M,B14007H_019E,B14007H_019M,NAME,B14007H_001MA,B14007H_001EA,B14007H_002EA,B14007H_002MA,B14007H_003MA,B14007H_003EA,B14007H_004EA,B14007H_004MA,B14007H_005EA,B14007H_005MA,B14007H_006EA,B14007H_006MA,B14007H_007EA,B14007H_007MA,B14007H_008MA,B14007H_008EA,B14007H_009EA,B14007H_009MA,B14007H_010EA,B14007H_010MA,B14007H_011MA,B14007H_011EA,B14007H_012EA,B14007H_012MA,B14007H_013MA,B14007H_013EA,B14007H_014EA,B14007H_014MA,B14007H_015EA,B14007H_015MA,B14007H_016EA,B14007H_016MA,B14007H_017MA,B14007H_017EA,B14007H_018MA,B14007H_018EA,B14007H_019EA,B14007H_019MA,state
0400000US13,5238908,4916,1312136,10357,85404,4689,69052,3745,64449,4187,60677,3705,70462,4254,64408,3472,68160,4265,68275,4719,67930,4029,64540,3901,67993,3311,63342,3578,64491,4095,67048,3968,303313,8278,62592,4563,3926772,10705,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,302149,1096,57949,3473,2915,830,2003,869,1445,610,2259,723,2514,820,2071,631,2496,675,2091,711,2316,776,1939,662,2342,786,2409,839,2108,577,1352,606,20820,2659,6869,1756,244200,3445,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1265246,2485,354662,5303,21327,2241,18568,1877,17094,1876,17227,1882,18240,2151,19364,1972,21127,2175,17080,1787,20823,2276,17129,1804,18413,1779,19247,1598,15554,1486,16818,1697,83336,4198,13315,1767,910584,5003,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7919901,5180,1974394,12286,131171,4575,89456,4475,87719,4378,86010,4345,95480,3833,84509,3956,94631,4128,96367,3664,93930,4463,97181,3928,99691,4343,104776,4388,99467,4494,99088,4804,480189,8978,134729,5882,5945507,12712,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5109919,4428,1320453,11139,76925,3860,66333,3734,65189,3703,65545,3518,70189,3247,68805,4041,65666,3572,66692,3773,66780,3968,65459,3716,67812,3427,71942,3329,67268,3249,65876,3742,317873,8682,52099,4472,3789466,11256,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2611098,3441,672987,6502,46835,2510,34915,2445,28598,2289,33397,2185,33069,2191,31314,2149,31797,2349,32986,2584,32530,2580,32371,2263,32678,2541,35131,2023,33517,2065,35738,2313,165880,5424,32231,3229,1938111,6082,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2153088,2575,566154,6114,36290,2421,28373,2519,27697,2081,28462,2605,26328,2358,25773,2130,27534,2649,28995,2360,29386,2223,26843,2235,27671,2107,30669,2376,27444,2033,29694,2479,136323,5177,28672,2895,1586934,6319,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3629401,3926,898163,8648,51033,3963,46151,3470,43905,3340,44338,3101,47311,3328,50477,3228,47780,3890,47578,2967,47741,3317,44985,2965,49097,3241,47796,2854,45623,3177,49176,3429,192558,8124,42614,3124,2731238,9233,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2646797,3607,640121,6447,44579,3290,32016,3108,35639,2940,30862,2947,33420,2953,33077,3017,33069,2989,34856,2819,32759,3084,33656,2686,35063,3272,29005,2898,30874,2157,30294,2725,140892,5074,30060,2920,2006676,6871,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1218278,1801,282184,4340,15272,1983,12981,1578,12290,1617,14031,1824,12815,1457,13743,1567,15409,1634,12771,1558,14257,1625,15830,1737,14462,1488,15248,1435,15938,1600,16978,1938,67157,3521,13002,1807,936094,4363,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3072280,3874,756521,8204,53695,3376,33837,3007,31879,2702,31870,2615,36157,2609,36617,2425,33904,2888,36612,2827,34083,2781,32213,2755,39009,3105,40100,2497,37182,2322,37085,2984,181614,6865,60664,3933,2315759,8830,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4868655,5510,1219863,10957,80559,3899,53776,3235,54964,3743,50136,3877,51213,3156,54574,3189,52161,3258,53237,3355,55325,3274,58199,3529,59051,3526,58168,3191,60617,3103,56970,3480,315898,9495,105015,5453,3648792,10309,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7329119,4851,1904120,9889,96429,4324,89392,3914,84346,3710,85259,3891,87383,3958,91082,3704,92975,4112,92128,4190,96562,4388,91296,4034,99234,4206,101551,3611,98539,3749,100344,4605,503037,8652,94563,4274,5424999,10639,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4265905,3107,1084603,7589,70682,3280,48832,2592,48215,2742,46790,2682,52075,2824,52011,2988,56165,2475,52063,3047,54691,3185,51472,2704,55341,2957,56012,2514,56229,2535,58318,3033,262273,6160,63434,4266,3181302,7587,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1665836,3506,398928,6551,21367,2463,22896,2843,20422,2159,24573,2155,18614,1998,21017,2295,19663,2392,23071,2397,18757,2080,19289,2283,21246,2588,20633,2161,19690,1847,17389,2292,93461,4716,16840,2552,1266908,7015,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4688875,3666,1179174,8907,67812,3735,58768,3619,58195,3587,56155,2885,56824,2914,57040,3434,58402,2811,61797,3705,62794,3433,61130,3504,58234,3350,63284,3042,61157,2967,61802,3259,269344,7705,66436,4907,3509701,9199,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,841170,1411,200118,4513,9865,1529,9033,1244,9366,1444,9084,1347,10543,1543,9557,1436,10947,1521,10614,1477,9304,1335,9853,1425,11021,1451,9985,1059,9826,966,11708,1559,48890,3416,10522,1871,641052,4427,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1450340,2360,387447,5258,25971,2208,18446,1661,17317,1323,18938,1838,17248,1323,20280,1852,18960,1616,17018,1687,19429,1834,16259,1511,21542,1510,19919,1451,17628,1487,19780,1524,97949,4144,20763,2170,1062893,5208,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1421509,2519,303380,6203,17072,2067,13422,2017,14184,1862,14829,1955,14754,2103,15829,1841,14397,1894,13386,1543,14633,2156,14221,1958,12225,2057,16042,1730,16095,1895,16722,2269,77298,4645,18271,2170,1118129,6156,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1178384,2554,288601,4184,15547,2132,12921,1585,13600,1740,15363,2137,13135,1794,13231,1902,12769,1583,16620,1832,14714,1693,14685,1820,17802,2030,15413,1862,16307,1627,16074,1995,66048,3343,14372,1950,889783,4345,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5061472,5809,1221729,9424,86057,4215,58675,3411,56038,3664,54605,3024,63709,3474,57986,3057,62026,3527,59221,3566,65764,4047,61925,3587,66019,4071,65701,3570,68982,3532,66177,3503,255552,6858,73292,4407,3839743,9358,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,815273,1831,175685,4437,7071,1164,8156,1454,6480,1297,6562,1279,8928,1479,8015,1378,7822,1376,7773,1400,8424,1252,6348,1188,8048,1265,11110,1639,7369,1306,7104,1377,50608,2876,15867,2355,639588,4373,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10955475,7115,2626961,13755,159128,5250,119426,4672,121217,4676,118032,4402,117402,5775,121339,4874,120450,4467,125348,5161,128362,5382,124616,4446,131124,5607,139245,4559,134451,4455,131662,4305,641749,9958,193410,6922,8328514,13054,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6035425,7218,1453916,11736,82158,4158,67971,3850,67056,4264,73201,4678,67087,3953,74041,4229,66723,4566,75655,4221,73225,4326,71115,4308,77122,4143,71465,3047,71702,3569,69907,3920,375351,10872,70137,4602,4581509,12312,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,578557,1288,143299,3501,7847,1185,7371,1261,6292,920,6886,1076,5297,817,6029,888,6052,952,5304,924,7015,1067,6446,1081,6875,843,7437,876,7214,938,6410,939,44625,2993,6199,1153,435258,3448,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9053286,6170,2300581,12808,133102,5108,106528,4778,108862,4977,108992,4891,111667,5422,115534,4112,116832,5159,119587,5406,121492,5187,114303,4810,120075,4296,118679,4472,118026,5060,116663,5398,557266,10530,112973,5233,6752705,12383,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2498292,2963,593639,7230,37185,2498,27365,2322,32183,2388,29792,2670,30655,2448,25967,2210,29387,2368,30344,2431,31724,2776,29488,2303,27952,2153,29899,2475,29040,2467,30178,2581,147247,4789,25233,2557,1904653,6971,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2916364,4042,672553,8117,33114,2552,29363,2600,30261,2498,30096,2246,28360,2559,32801,2288,30041,2447,39418,2926,32204,3039,34693,3051,33308,2751,30854,2601,36955,2655,35438,3083,182592,6553,33055,2790,2243811,8117,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9798833,4869,2330816,13476,139094,4430,104967,3742,101697,4045,104012,4615,113678,4649,111402,4697,108303,4065,111444,4791,112976,4656,115791,4514,124244,4347,122060,4058,121510,4381,119064,4332,577221,11840,143353,5921,7468017,13684,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,783694,2356,191678,3788,9887,1395,7453,1306,9672,1384,7231,1444,8000,1177,7952,1239,6440,1265,8504,1520,7237,1210,8853,1288,7465,1167,9779,1314,8318,1241,8641,1306,61518,3300,14728,2161,592016,4144,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2875470,3270,684771,7819,40024,2906,36368,3135,32020,2846,34249,2772,36390,2782,34080,2719,34038,2725,36633,3402,31702,2565,33697,2790,34584,3104,33876,2684,35639,2839,34266,2926,168322,6744,28883,2887,2190699,7659,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,665693,1934,166476,2923,10971,1319,6847,1011,7445,1040,6862,1023,7838,987,8439,1107,8545,1046,9225,1151,9350,1291,8052,1140,9006,1155,8794,1162,8842,1076,8900,1036,39050,2610,8310,1327,499217,3345,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4647842,4537,1103148,9703,56757,4014,53579,3306,54368,3194,54911,3481,58572,3397,61043,3795,57118,3503,59621,3585,55921,4179,58215,3212,63308,3399,58524,2865,54669,3108,57746,3940,244789,7388,54007,3651,3544694,10050,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11054812,7600,2653113,13957,156195,6561,137531,5194,127334,6392,120858,5235,126684,5578,134281,6050,129228,5985,136833,5448,130346,5591,132588,5274,133703,5626,133866,4263,133187,4687,129696,5747,646025,10677,144758,7589,8401699,14765,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2108543,2596,705421,7988,44855,2760,37859,2570,36970,3031,37421,2542,36111,2364,34578,2774,34925,2574,37455,2331,32210,2253,32876,2648,33070,2479,33883,1772,31586,2255,33605,2803,180421,7085,27596,2375,1403122,7719,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,574447,1267,139151,2961,7545,887,5479,937,6259,907,5305,901,6187,863,6591,936,6402,1013,7329,1109,7445,985,7496,1023,7121,1143,7281,1049,6744,861,8800,1031,35783,2359,7384,1367,435296,3174,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5035971,4694,1242367,11321,76648,3838,62442,3965,54228,3671,57378,3588,55412,3347,62094,4087,61698,3961,56711,3387,60389,3671,59653,3698,62385,3703,60406,3234,65053,3104,60287,4094,301426,8268,86157,5671,3793604,11987,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4737442,4711,1097186,9916,60006,3580,48018,3288,51038,3595,52615,3833,55408,3134,52611,3021,51870,3162,56267,3632,56120,3363,50496,2821,55254,3302,60602,2676,58150,2793,60401,3851,270241,8896,58089,4129,3640256,10927,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1674218,3024,383785,6244,17966,1998,19492,2225,18411,1826,20587,2075,21872,2405,18380,1814,19091,2221,21232,2319,19953,2050,20605,1960,19436,2249,19505,2078,20133,1881,20209,2391,87862,4493,19051,2263,1290433,6304,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4592416,3346,1143150,7582,60517,2961,57734,2930,50648,2757,54583,2815,51922,2612,57060,2919,56397,2530,53151,2991,60230,2836,52826,2790,60375,3257,61126,2663,62816,2536,57341,3172,290896,6973,55528,3570,3449266,7951,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,466042,1529,114398,3986,7480,1220,5868,1325,5362,1081,5528,1033,6825,1170,4674,1052,6174,1085,5403,1149,5539,1037,4632,887,6170,1110,6086,1032,6684,992,5848,1227,28260,2772,3865,874,351644,3882,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,28003,2680,6924,1635,197,215,650,414,336,328,231,279,406,269,246,232,226,378,579,528,299,262,243,232,168,201,512,384,392,339,482,321,1802,695,155,173,21079,2168,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
