GEO_ID,B18105_001E,B18105_001M,B18105_002E,B18105_002M,B18105_003E,B18105_003M,B18105_004E,B18105_004M,B18105_005E,B18105_005M,B18105_006E,B18105_006M,B18105_007E,B18105_007M,B18105_008E,B18105_008M,B18105_009E,B18105_009M,B18105_010E,B18105_010M,B18105_011E,B18105_011M,B18105_012E,B18105_012M,B18105_013E,B18105_013M,B18105_014E,B18105_014M,B18105_015E,B18105_015M,B18105_016E,B18105_016M,B18105_017E,B18105_017M,B18105_018E,B18105_018M,B18105_019E,B18105_019M,B18105_020E,B18105_020M,B18105_021E,B18105_021M,B18105_022E,B18105_022M,B18105_023E,B18105_023M,B18105_024E,B18105_024M,B18105_025E,B18105_025M,B18105_026E,B18105_026M,B18105_027E,B18105_027M,B18105_028E,B18105_028M,B18105_029E,B18105_029M,B18105_030E,B18105_030M,B18105_031E,B18105_031M,B18105_032E,B18105_032M,B18105_033E,B18105_033M,NAME,B18105_001EA,B18105_001MA,B18105_002MA,B18105_002EA,B18105_003MA,B18105_003EA,B18105_004EA,B18105_004MA,B18105_005MA,B18105_005EA,B18105_006EA,B18105_006MA,B18105_007EA,B18105_007MA,B18105_008EA,B18105_008MA,B18105_009EA,B18105_009MA,B18105_010EA,B18105_010MA,B18105_011EA,B18105_011MA,B18105_012MA,B18105_012EA,B18105_013MA,B18105_013EA,B18105_014EA,B18105_014MA,B18105_015EA,B18105_015MA,B18105_016MA,B18105_016EA,B18105_017EA,B18105_017MA,B18105_018EA,B18105_018MA,B18105_019EA,B18105_019MA,B18105_020MA,B18105_020EA,B18105_021EA,B18105_021MA,B18105_022EA,B18105_022MA,B18105_023MA,B18105_023EA,B18105_024EA,B18105_024MA,B18105_025EA,B18105_025MA,B18105_026MA,B18105_026EA,B18105_027EA,B18105_027MA,B18105_028MA,B18105_028EA,B18105_029EA,B18105_029MA,B18105_030EA,B18105_030MA,B18105_031MA,B18105_031EA,B18105_032EA,B18105_032MA,B18105_033MA,B18105_033EA,state
0400000US13,8837636,4314,4249086,8277,928966,5960,5444,1176,923522,6153,1068188,5591,15592,2219,1052596,6311,1823821,6092,131920,5326,1691901,7010,276157,2719,48508,2705,227649,3276,151954,2438,49218,2261,102736,3025,4588550,6985,881115,5002,5507,1538,875608,5349,1145198,4891,16156,2394,1129042,5495,1986820,5444,172631,6646,1814189,8853,326544,2663,70234,3830,256310,3968,248873,2466,105148,3877,143725,4188,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1228984,2471,599787,2876,112270,1182,627,404,111643,1273,138689,2292,1713,731,136976,2425,262349,2008,11698,1772,250651,2664,48995,941,4911,970,44084,1060,37484,692,9831,1227,27653,1361,629197,1829,104698,877,877,428,103821,905,144541,1681,1088,478,143453,1671,272602,915,14660,1877,257942,2052,53003,547,6973,1243,46030,1251,54353,638,16916,1659,37437,1875,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1430927,1583,709275,2939,157645,2251,957,490,156688,2252,177325,1935,3094,1087,174231,2234,285299,2291,17976,2305,267323,3126,53520,791,7287,1332,46233,1438,35486,733,9238,1127,26248,1251,721652,2649,149943,1876,1244,512,148699,1931,179514,1950,2828,888,176686,2081,288174,1992,25429,2584,262745,3329,56319,925,8593,1172,47726,1347,47702,960,17474,1595,30228,1602,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11840314,3189,5763684,6412,1170458,3067,6135,1370,1164323,3349,1481555,4900,14440,2131,1467115,5413,2452985,4887,129234,5016,2323751,6426,385327,1955,50136,2829,335191,3306,273359,1988,75420,3645,197939,3677,6076630,5580,1118330,2647,6688,1395,1111642,2904,1494714,4651,17191,2364,1477523,4892,2572489,2983,170479,5899,2402010,7040,458627,1690,79411,3738,379216,3953,432470,3169,156401,4389,276069,4935,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5958155,2715,2909609,4437,598954,2593,3836,924,595118,2609,723506,3655,10358,1747,713148,3977,1239137,3550,91499,4959,1147638,6519,207698,1390,28643,2154,179055,2652,140314,1234,39321,2074,100993,2167,3048546,4241,570051,2476,3310,1004,566741,2712,729611,2850,10999,2062,718612,3181,1290112,2857,115301,5589,1174811,6394,240706,1363,45712,2556,194994,2638,218066,2162,79114,3173,138952,3035,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2805220,1706,1382900,3344,266534,2182,1530,643,265004,2195,344283,2399,3689,676,340594,2432,585767,2461,32552,2208,553215,2860,104510,891,11892,1396,92618,1648,81806,747,18331,1511,63475,1442,1422320,3048,255563,2173,675,321,254888,2159,336807,2615,2849,842,333958,2815,587959,2377,41112,3154,546847,3759,117507,868,15451,1507,102056,1612,124484,982,37808,1929,86676,2230,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2599361,2798,1275713,3646,267360,2886,1220,539,266140,3023,321430,2908,5729,1358,315701,3031,528841,2565,36499,2926,492342,3446,89875,1401,14598,1431,75277,1727,68207,1350,20119,1614,48088,2027,1323648,3414,252977,2616,1672,714,251305,2731,323312,2322,5072,1301,318240,2560,544944,3096,45825,3092,499119,4440,101113,1113,17891,1835,83222,2060,101302,1602,37029,2375,64273,2444,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3962959,4741,1922229,5569,382475,3683,3620,1009,378855,3638,455510,4294,10232,1526,445278,4157,842344,3747,103712,4718,738632,5795,149348,1488,29246,2298,120102,2535,92552,943,29079,2350,63473,2402,2040730,5437,356145,3486,2162,621,353983,3637,480969,3841,12001,1661,468968,3901,889157,3318,119631,5008,769526,5763,172097,1247,39048,2801,133049,2878,142362,1579,59328,3081,83034,3132,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4126306,2752,1987503,5002,409500,4222,5148,1241,404352,4554,516251,4565,11955,2024,504296,4876,830517,4800,82253,5282,748264,5617,142516,1817,24659,2107,117857,2772,88719,1585,27768,1750,60951,2190,2138803,4301,389821,3032,3240,1169,386581,3210,545244,3178,12358,1868,532886,3368,896412,2891,97462,4401,798950,4931,166395,1794,41150,2621,125245,3316,140931,1726,60951,3011,79980,2830,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1244521,1332,605423,2134,105056,1213,1008,556,104048,1276,127053,1723,2300,545,124753,1827,282807,1705,22721,2199,260086,2478,53626,380,6569,1001,47057,1096,36881,647,9384,1294,27497,1336,639098,1559,99526,959,429,270,99097,1002,130741,1418,2312,693,128429,1667,295878,1436,24501,2069,271377,2376,58324,506,9947,1233,48377,1267,54629,915,17815,1553,36814,1703,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5323070,3197,2542629,4212,501594,2604,2891,977,498703,2819,628119,3439,6025,1532,622094,3886,1120775,3312,56058,4092,1064717,5156,176068,1373,21852,2091,154216,2351,116073,1563,30508,1929,85565,2240,2780441,3619,483489,2523,2876,1093,480613,2708,660654,2966,8168,1530,652486,3297,1241390,2701,75336,4868,1166054,5595,208956,1581,34531,2945,174425,3148,185952,1961,64102,2827,121850,3121,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6112070,1973,2940464,3283,535335,1917,4148,1053,531187,2179,742582,2233,7691,1826,734891,2974,1296755,2809,66366,4604,1230389,5302,207052,1594,22578,2176,184474,2242,158740,1576,37888,2455,120852,2592,3171606,2414,513414,1601,3597,1048,509817,2061,767154,1889,9667,1797,757487,2664,1393042,2045,88643,4239,1304399,4457,246209,1324,34409,2578,211800,2678,251787,2158,82535,4054,169252,4350,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9171303,2323,4468337,4409,891536,2682,5715,1274,885821,3296,1043878,3737,20743,2660,1023135,4222,1954095,3857,145009,5090,1809086,6543,338715,1566,46383,2693,292332,2937,240113,1515,64664,2926,175449,3103,4702966,4750,847559,3119,5660,1416,841899,3359,1057194,2892,18097,2288,1039097,3556,2051327,3100,188384,6402,1862943,6492,382622,1650,66992,2797,315630,3228,364264,2275,135081,4142,229183,4120,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4896011,2534,2420112,3733,473710,2393,2870,705,470840,2363,605445,2545,5458,1087,599987,2571,1050762,3173,42440,2938,1008322,3869,166962,1122,16167,1522,150795,1758,123233,1237,28567,1897,94666,2059,2475899,3833,451231,2519,2271,606,448960,2730,597355,2517,6015,1270,591340,2652,1060738,2530,56577,2856,1004161,3765,186695,1251,21423,1805,165272,2084,179880,1886,55235,2735,124645,2940,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2693828,2334,1286813,5001,277803,3437,3271,973,274532,3477,318413,5045,7210,1478,311203,4922,534250,4793,59464,4183,474786,5920,97907,1900,21935,2187,75972,2582,58440,1518,21410,1808,37030,2161,1407015,4620,265103,2931,1981,693,263122,2958,341036,3016,8064,1362,332972,2996,587419,2919,80306,4440,507113,4388,116153,1654,31733,2134,84420,2390,97304,1921,46407,2551,50897,2515,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5492438,3727,2656812,4938,523881,2987,3312,1012,520569,3097,650757,4509,8063,1432,642694,4671,1132318,3830,98725,4792,1033593,5289,207691,1510,31341,2463,176350,2807,142165,1523,41718,2747,100447,2699,2835626,4409,502423,2833,3089,841,499334,2806,677751,4407,10809,1589,666942,4467,1201685,3462,124514,5141,1077171,5959,238640,1821,46366,2913,192274,3113,215127,2104,81386,3203,133741,3399,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,913690,1687,459128,2530,84045,1548,686,432,83359,1498,108852,2210,1389,596,107463,2235,199466,1785,13417,1597,186049,2117,39779,611,4819,861,34960,977,26986,409,6903,1012,20083,1061,454562,2537,75538,1334,801,491,74737,1500,102122,1516,904,403,101218,1583,201011,1877,14893,1838,186118,2397,40366,639,6607,1245,33759,1293,35525,580,11481,1272,24044,1299,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1670412,1756,821746,3123,166792,2014,1802,784,164990,2162,211026,2107,2821,963,208205,2079,341976,1959,19073,1602,322903,2562,57171,675,7042,1060,50129,1135,44781,1447,11898,1121,32883,1651,848666,2708,160440,1627,1017,563,159423,1677,208833,1696,4229,1165,204604,2132,346444,2003,23400,2153,323044,2697,63931,1046,9150,1174,54781,1409,69018,1403,23062,1718,45956,2101,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2482261,2109,1243367,3813,243855,1667,1113,514,242742,1682,313069,2814,5137,1582,307932,3019,532908,2463,32642,2863,500266,3205,97974,1175,14882,1832,83092,2136,55561,808,14648,1727,40913,1665,1238894,3461,233182,1571,884,499,232298,1572,305584,2442,3118,915,302466,2585,530450,1821,38668,3251,491782,3385,101358,1109,18207,1977,83151,1990,68320,983,24141,1914,44179,1972,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1233766,849,604304,1879,110116,1042,588,477,109528,1146,129852,1379,1100,522,128752,1392,286576,1658,15175,2014,271401,2515,46680,670,4427,955,42253,1043,31080,463,7515,1045,23565,1056,629462,1873,106741,1411,559,316,106182,1450,133653,1354,2163,789,131490,1604,294470,1367,18344,1803,276126,2058,50518,657,6936,1007,43582,1244,44080,739,12388,1407,31692,1653,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8154970,1631,3936361,3307,774577,3504,3279,976,771298,3732,923017,3196,9161,1681,913856,3884,1754818,3074,76122,5082,1678696,5346,276037,1864,30967,2644,245070,3148,207912,2111,50510,3109,157402,3372,4218609,3134,744307,2047,4455,972,739852,2196,922015,1733,10568,1991,911447,2642,1884116,2084,103259,5487,1780857,5880,334487,1757,49587,3220,284900,3737,333684,2372,117259,3684,216425,3809,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1888683,2066,923461,3371,189951,2014,2030,942,187921,2174,229338,2799,4209,973,225129,3017,381406,2344,31583,3332,349823,3756,73686,1461,12892,1447,60794,1575,49080,1274,13935,1530,35145,1843,965222,2884,183691,2163,876,389,182815,2198,225791,2286,4193,1113,221598,2570,408757,2637,35753,2864,373004,3270,81733,1592,16531,2103,65202,2289,65250,1145,25953,2024,39297,1894,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17983978,3634,8632621,5423,1611849,3165,11774,1687,1600075,3604,2251144,4564,24613,2914,2226531,5061,3711716,4460,202959,6884,3508757,7740,604655,2604,71442,4125,533213,4463,453257,1960,124321,4278,328936,4196,9351357,5438,1539509,2809,9675,1839,1529834,3285,2324222,4136,26969,2778,2297253,5134,4020852,3580,270865,8944,3749987,9924,742411,2094,125360,4514,617051,4716,724363,3379,263604,6867,460759,7083,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8728641,5249,4178397,8384,846200,5136,6679,1510,839521,5283,1005855,6134,15157,2327,990698,6695,1813842,6529,153144,5438,1660698,8342,318688,2515,48111,3358,270577,4301,193812,2079,57543,2955,136269,3347,4550244,6778,802429,5587,4860,1164,797569,5581,1087151,5416,14679,2077,1072472,5641,1974293,5061,189363,6570,1784930,7877,376630,2128,74520,3941,302110,4299,309741,2851,126996,4769,182745,4811,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
