GEO_ID,B27012_001E,B27012_001M,B27012_002E,B27012_002M,B27012_003E,B27012_003M,B27012_004E,B27012_004M,B27012_005E,B27012_005M,B27012_006E,B27012_006M,B27012_007E,B27012_007M,B27012_008E,B27012_008M,B27012_009E,B27012_009M,B27012_010E,B27012_010M,B27012_011E,B27012_011M,B27012_012E,B27012_012M,B27012_013E,B27012_013M,B27012_014E,B27012_014M,B27012_015E,B27012_015M,B27012_016E,B27012_016M,B27012_017E,B27012_017M,B27012_018E,B27012_018M,B27012_019E,B27012_019M,B27012_020E,B27012_020M,B27012_021E,B27012_021M,B27012_022E,B27012_022M,B27012_023E,B27012_023M,B27012_024E,B27012_024M,B27012_025E,B27012_025M,B27012_026E,B27012_026M,B27012_027E,B27012_027M,B27012_028E,B27012_028M,B27012_029E,B27012_029M,B27012_030E,B27012_030M,B27012_031E,B27012_031M,B27012_032E,B27012_032M,B27012_033E,B27012_033M,B27012_034E,B27012_034M,B27012_035E,B27012_035M,B27012_036E,B27012_036M,B27012_037E,B27012_037M,B27012_038E,B27012_038M,B27012_039E,B27012_039M,B27012_040E,B27012_040M,B27012_041E,B27012_041M,B27012_042E,B27012_042M,B27012_043E,B27012_043M,B27012_044E,B27012_044M,B27012_045E,B27012_045M,B27012_046E,B27012_046M,B27012_047E,B27012_047M,B27012_048E,B27012_048M,B27012_049E,B27012_049M,B27012_050E,B27012_050M,B27012_051E,B27012_051M,B27012_052E,B27012_052M,B27012_053E,B27012_053M,B27012_054E,B27012_054M,B27012_055E,B27012_055M,B27012_056E,B27012_056M,B27012_057E,B27012_057M,B27012_058E,B27012_058M,B27012_059E,B27012_059M,B27012_060E,B27012_060M,B27012_061E,B27012_061M,B27012_062E,B27012_062M,B27012_063E,B27012_063M,B27012_064E,B27012_064M,B27012_065E,B27012_065M,B27012_066E,B27012_066M,B27012_067E,B27012_067M,B27012_068E,B27012_068M,B27012_069E,B27012_069M,B27012_070E,B27012_070M,B27012_071E,B27012_071M,B27012_072E,B27012_072M,B27012_073E,B27012_073M,B27012_074E,B27012_074M,B27012_075E,B27012_075M,B27012_076E,B27012_076M,B27012_077E,B27012_077M,B27012_078E,B27012_078M,B27012_079E,B27012_079M,B27012_080E,B27012_080M,B27012_081E,B27012_081M,B27012_082E,B27012_082M,B27012_083E,B27012_083M,B27012_084E,B27012_084M,B27012_085E,B27012_085M,B27012_086E,B27012_086M,B27012_087E,B27012_087M,B27012_088E,B27012_088M,B27012_089E,B27012_089M,B27012_090E,B27012_090M,B27012_091E,B27012_091M,B27012_092E,B27012_092M,B27012_093E,B27012_093M,B27012_094E,B27012_094M,NAME,B27012_001MA,B27012_001EA,B27012_002EA,B27012_002MA,B27012_003EA,B27012_003MA,B27012_004EA,B27012_004MA,B27012_005EA,B27012_005MA,B27012_006MA,B27012_006EA,B27012_007MA,B27012_007EA,B27012_008EA,B27012_008MA,B27012_009MA,B27012_009EA,B27012_010EA,B27012_010MA,B27012_011EA,B27012_011MA,B27012_012MA,B27012_012EA,B27012_013EA,B27012_013MA,B27012_014MA,B27012_014EA,B27012_015EA,B27012_015MA,B27012_016EA,B27012_016MA,B27012_017MA,B27012_017EA,B27012_018MA,B27012_018EA,B27012_019MA,B27012_019EA,B27012_020EA,B27012_020MA,B27012_021EA,B27012_021MA,B27012_022MA,B27012_022EA,B27012_023EA,B27012_023MA,B27012_024MA,B27012_024EA,B27012_025MA,B27012_025EA,B27012_026EA,B27012_026MA,B27012_027MA,B27012_027EA,B27012_028MA,B27012_028EA,B27012_029MA,B27012_029EA,B27012_030MA,B27012_030EA,B27012_031EA,B27012_031MA,B27012_032MA,B27012_032EA,B27012_033MA,B27012_033EA,B27012_034MA,B27012_034EA,B27012_035MA,B27012_035EA,B27012_036EA,B27012_036MA,B27012_037EA,B27012_037MA,B27012_038MA,B27012_038EA,B27012_039EA,B27012_039MA,B27012_040MA,B27012_040EA,B27012_041EA,B27012_041MA,B27012_042EA,B27012_042MA,B27012_043MA,B27012_043EA,B27012_044MA,B27012_044EA,B27012_045EA,B27012_045MA,B27012_046MA,B27012_046EA,B27012_047EA,B27012_047MA,B27012_048EA,B27012_048MA,B27012_049MA,B27012_049EA,B27012_050EA,B27012_050MA,B27012_051MA,B27012_051EA,B27012_052EA,B27012_052MA,B27012_053EA,B27012_053MA,B27012_054EA,B27012_054MA,B27012_055MA,B27012_055EA,B27012_056MA,B27012_056EA,B27012_057EA,B27012_057MA,B27012_058MA,B27012_058EA,B27012_059EA,B27012_059MA,B27012_060MA,B27012_060EA,B27012_061MA,B27012_061EA,B27012_062EA,B27012_062MA,B27012_063MA,B27012_063EA,B27012_064EA,B27012_064MA,B27012_065EA,B27012_065MA,B27012_066MA,B27012_066EA,B27012_067EA,B27012_067MA,B27012_068EA,B27012_068MA,B27012_069MA,B27012_069EA,B27012_070EA,B27012_070MA,B27012_071MA,B27012_071EA,B27012_072MA,B27012_072EA,B27012_073EA,B27012_073MA,B27012_074MA,B27012_074EA,B27012_075EA,B27012_075MA,B27012_076EA,B27012_076MA,B27012_077EA,B27012_077MA,B27012_078EA,B27012_078MA,B27012_079EA,B27012_079MA,B27012_080EA,B27012_080MA,B27012_081EA,B27012_081MA,B27012_082MA,B27012_082EA,B27012_083MA,B27012_083EA,B27012_084EA,B27012_084MA,B27012_085EA,B27012_085MA,B27012_086EA,B27012_086MA,B27012_087MA,B27012_087EA,B27012_088MA,B27012_088EA,B27012_089MA,B27012_089EA,B27012_090MA,B27012_090EA,B27012_091EA,B27012_091MA,B27012_092MA,B27012_092EA,B27012_093MA,B27012_093EA,B27012_094EA,B27012_094MA,state
0400000US01,3569131,2998,1392166,14404,780276,11350,753609,10571,650727,9001,584911,8708,74631,4051,2941,837,9468,1620,102882,5864,26667,2460,26477,2396,16831,1787,7886,1325,24186,2277,1041,478,190,306,611890,8506,595422,8455,533385,9090,486391,8282,49297,3391,2103,888,14639,2010,62037,4576,16468,1562,16457,1563,10290,1462,5258,1008,14398,1502,867,454,11,19,842163,13986,378333,8771,346098,8622,209555,7336,150615,6495,40196,3296,3938,1067,17657,2477,136543,6553,32235,2227,31859,2125,14678,1722,9943,1531,31466,2115,3560,968,376,400,463830,9173,436125,8755,324580,6890,239347,6412,53046,2990,5867,1085,38642,3495,111545,6461,27705,2038,27577,2027,11083,1187,11833,1384,26718,1851,3073,685,128,180,1334802,15293,525264,8722,311989,7834,223346,7063,85614,4797,33258,2881,72986,4633,87993,5712,88643,4995,213275,3041,212870,3034,80470,3160,71112,2903,211716,3048,29251,2485,405,365,809538,10571,488293,10075,372228,9086,178572,6008,58811,4058,74490,3986,126656,6735,116065,6619,321245,3073,320436,3112,101700,3844,117670,3954,318232,3033,64171,2989,809,515,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,501265,1968,212727,6203,119960,4163,116429,3972,96977,4113,85963,4230,6578,1294,170,185,1835,607,19452,2047,3531,895,3278,891,2434,812,495,293,2405,729,361,282,253,279,92767,4176,90808,3999,77232,3921,68316,3411,5107,1084,217,300,3017,812,13576,1539,1959,645,1959,645,1542,618,384,231,1895,661,147,181,0,246,174445,5034,89988,3979,84773,3906,48139,3067,35320,2501,6006,1391,893,463,5556,1005,36634,3421,5215,848,4973,783,2672,543,719,373,4492,759,617,285,242,243,84457,3301,80300,3294,57066,2878,40378,2912,6296,1230,1060,432,8630,1330,23234,2173,4157,866,4038,858,1547,539,762,470,4023,864,361,268,119,134,114093,4102,43105,2523,26849,2107,19382,1835,8371,1279,2416,856,3382,960,7288,1352,7467,1180,16256,1006,16133,1009,6761,969,3214,710,15949,970,3149,756,123,184,70988,3366,50276,3251,37816,3227,19704,2233,2482,634,4703,1291,11458,1440,12460,1847,20712,1106,20275,1164,7645,1041,4405,931,20064,1146,5893,1100,437,327,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4680243,2323,1820532,19801,1030821,13078,999202,13108,813010,11579,701700,11986,82878,4457,2845,1065,45512,4312,186192,8329,31619,2858,31083,2792,16376,1818,7926,1323,27720,2431,1887,608,536,406,789711,13612,769555,12589,668333,11061,581607,10923,61320,4302,2874,914,43223,3973,101222,6673,20156,3156,19519,3196,11711,1694,3491,740,16016,2898,1599,1199,637,502,1164350,16174,552439,11400,503686,11293,325849,9424,192362,7718,52759,4170,6365,1345,81560,5024,177837,8240,48753,3019,48166,2927,17489,1787,16559,1840,47315,2867,3000,710,587,476,611911,11288,565888,11137,430077,10866,271933,9009,60958,3798,7428,1456,104900,5545,135811,6687,46023,2765,45290,2801,14958,1494,18047,1583,44768,2789,4223,883,733,473,1695361,18190,686776,11288,366616,10293,269322,8949,94319,5725,35997,3019,48679,4193,125868,6801,97294,6775,320160,4152,316991,4048,110174,4082,111504,4200,312186,3996,36362,2717,3169,1116,1008585,12696,599736,11407,450665,10433,199856,6667,63707,3820,48459,3338,183619,8431,149071,6824,408849,4769,404773,4497,120455,4158,153519,4896,399931,4444,60205,3230,4076,1294,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2158237,3062,870498,11861,482761,7455,466013,7531,378048,7300,336030,7178,44680,3185,1863,625,8677,1425,87965,5457,16748,2093,16670,2095,9334,1482,5416,1000,15703,2001,1442,563,78,94,387737,8058,377682,7858,323491,8094,293344,7875,33130,2564,2122,825,8808,1769,54191,4097,10055,1456,9986,1431,5267,1021,3367,862,9007,1313,552,284,69,113,520074,12293,235608,7425,211640,7272,112989,5253,77165,4196,23303,2739,5567,1265,11155,1677,98651,6334,23968,1929,23889,1944,7844,1187,9952,1211,23390,1949,2096,585,79,100,284466,8210,259597,7981,169484,7540,120221,6139,27909,2636,5163,1155,23759,2351,90113,5504,24869,2213,24869,2213,7222,940,10573,1456,24623,2210,2167,662,0,273,767665,10663,317097,7037,178127,6537,127832,5620,41475,3602,16281,2143,45278,3101,48662,3241,50295,4020,138970,3166,138850,3159,39535,2504,54287,2651,137875,3186,18755,2022,120,161,450568,7353,260374,6895,188457,6510,76971,4820,26600,2883,50580,3219,71676,4445,71917,3810,190194,2923,189554,2935,47517,2888,78036,3054,188628,2925,37197,2330,640,562,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,27526878,5929,10770580,43939,6251507,29710,6049706,29634,4880637,28633,4262498,29290,540495,13966,21988,2795,188714,8177,1169069,19767,201801,6280,195219,6005,121987,4427,44722,3299,155782,5325,12410,1886,6582,1541,4519073,31024,4398983,31684,3811832,32109,3385066,28412,354828,10692,16845,2365,168071,8199,587151,14836,120090,4388,117320,4355,71037,3748,28149,2339,89911,3975,6832,1340,2770,931,7405105,39423,3510361,25190,3265891,23937,1929964,19724,1291849,19621,378167,11729,30865,3436,299653,9537,1335927,20588,244470,6276,236890,6080,99574,4507,74396,3766,226894,5963,18467,2298,7580,1521,3894744,32702,3673433,32453,2678584,26680,1824467,19740,467779,11833,37166,3359,459094,10958,994849,17391,221311,6600,216905,6424,87826,3783,76125,4146,206349,6298,19157,1862,4406,1348,9351193,42521,3641411,23539,2262371,22590,1489389,19257,616461,12700,261301,8637,240395,8977,588938,15490,772982,17511,1379040,9152,1361713,9290,458384,8286,360326,7900,1336382,9238,289551,7371,17327,2277,5709782,33361,3699523,32892,2638933,25766,1266059,18188,434376,13417,246631,7291,952122,17243,1060590,18268,2010259,9942,1977331,10187,572942,9246,585536,9195,1942405,10069,499448,9310,32928,3171,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3730665,3105,1654678,15385,951979,10096,923632,9468,788252,10589,679602,11141,101038,4955,2764,946,18055,2172,135380,6286,28347,2261,28191,2242,15066,1762,8295,1296,24538,2151,1644,628,156,166,702699,10511,686067,10578,606414,10972,537150,9735,61948,4766,2436,958,15043,2082,79653,5648,16632,1564,16287,1508,9364,1169,4183,851,13005,1336,372,238,345,327,1085280,14189,504428,10121,464750,9611,291186,8459,188056,7337,69936,4409,6318,1375,33714,2776,173564,6578,39678,2341,39162,2322,13450,1346,14855,1611,38305,2276,1712,473,516,366,580852,9047,544147,8624,417001,8473,286269,7158,82469,5616,5302,1060,51849,3608,127146,6677,36705,2518,36537,2502,12546,1294,15638,1493,35763,2413,2580,675,168,180,990707,13370,375994,7861,204419,7132,143323,5640,58815,3621,28221,3253,29917,2760,44871,3787,61096,4700,171575,3072,171267,3052,63386,3050,66561,2995,168825,3038,22225,1811,308,234,614713,10524,371515,9488,286395,8916,148261,6207,51407,4003,31563,3027,75200,5449,85120,4695,243198,3252,241669,3186,80889,3080,101883,3773,238618,3075,38865,2459,1529,637,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2704903,1035,1161537,12173,654384,9277,628633,9188,573645,8269,523640,7985,55192,4091,1822,599,16407,2251,54988,5021,25751,2051,25168,2098,18711,1952,5982,1093,19997,1823,1006,437,583,486,507153,7936,491178,7859,463244,8306,419016,7562,36149,3235,2523,915,23505,2924,27934,3139,15975,1926,15809,1913,12692,1753,2832,681,11887,1536,987,379,166,209,756156,13082,329529,8201,295100,8044,214851,6202,157962,5462,35954,2821,6142,1258,31177,3680,80249,4692,34429,2093,34321,2107,18253,1690,12661,1453,33139,2070,2186,629,108,130,426627,8797,393454,8365,341425,7883,251003,6075,44043,3018,5663,1124,58692,3775,52029,4113,33173,2570,32763,2544,15674,1611,12077,1358,31855,2593,2765,837,410,347,787210,9097,304059,6796,156917,6215,118800,5580,56210,3904,16136,2354,24383,3208,43175,3648,38117,3169,147142,2541,145657,2658,61708,2690,56057,2895,144507,2659,17260,1953,1485,718,483151,7155,254796,6878,216684,6027,120612,5046,29816,2385,25866,2712,65086,3993,38112,3460,228355,3380,226517,3452,84767,3664,93932,3305,223923,3483,33928,2760,1838,650,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,679186,1049,288394,6908,151738,4494,146177,4521,130123,4275,119374,4232,10239,1787,509,281,4852,1276,16054,2146,5561,991,5561,991,4135,961,1156,410,4449,718,220,174,0,265,136656,4896,132896,4686,124025,4836,111488,4407,9200,1684,685,417,9476,1902,8871,1809,3760,928,3760,928,3068,864,1210,730,2694,663,148,121,0,265,168574,5369,76413,4026,69597,3994,50238,3318,34470,3123,6919,1457,1481,559,10208,2011,19359,2170,6816,1016,6816,1016,3629,854,2911,750,6743,1004,528,263,0,265,92161,3777,84105,3630,72616,3465,49193,2872,9085,1458,1242,493,15408,1943,11489,2117,8056,1029,8056,1029,4262,882,2900,600,8031,1031,437,269,0,265,222218,5860,92571,3326,49476,3145,40836,3229,20509,2360,6516,1383,8029,1517,16457,2158,8640,1771,43095,1331,43039,1338,22082,1587,13901,1419,42944,1333,4670,814,56,69,129647,4736,71518,4559,61337,4126,29908,2805,8909,1269,10097,1840,22004,2665,10181,2062,58129,1275,57990,1277,27946,1688,19749,1581,57738,1303,7747,1282,139,139,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,493292,614,226540,4901,113078,3546,109062,3458,99840,3449,90742,3506,18000,2580,617,437,6490,1670,9222,2007,4016,781,3838,752,2906,612,475,261,2908,700,280,200,178,173,113462,3838,109969,3825,105357,3749,94615,3797,17557,2608,799,511,8366,1582,4612,1295,3493,827,3493,827,3152,797,562,325,2371,613,0,292,0,292,113959,5005,52112,3306,47435,3205,37518,3235,22685,2654,9450,1550,939,582,7545,1603,9917,1911,4677,945,4677,945,3206,842,1206,517,4467,894,720,341,0,292,61847,3854,57211,3741,51050,3776,29761,2976,12103,1644,896,563,15130,2682,6161,1394,4636,984,4544,968,2794,761,1367,471,4260,958,516,345,92,153,152793,5529,61961,3232,43918,3246,37145,3289,14221,2039,10107,2271,4145,1463,18290,2478,6773,1483,18043,1060,17883,1036,9526,1245,6021,1102,16907,1069,3980,872,160,192,90832,4046,58580,3829,53329,3584,21747,3073,14982,2330,4285,1190,27644,2519,5251,1231,32252,1452,31763,1454,16565,1587,9010,1339,30617,1411,8768,1191,489,472,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,14543834,6379,5519810,29987,3001990,22674,2874251,21369,2198110,20940,1905274,20123,261351,9027,10179,1584,49501,4575,676141,15002,127739,4513,123620,4473,67777,3355,26743,2351,105963,4329,5035,1087,4119,1126,2517820,20959,2440482,20830,2003524,21016,1792609,20921,191465,7790,8417,1468,59870,3931,436958,11658,77338,3650,75535,3579,45412,3099,18909,1992,64687,3507,4544,1051,1803,825,3404056,31513,1601980,20287,1419443,19610,741927,14641,485219,12782,150927,6567,19288,2685,94173,6056,677516,14735,182537,6383,179821,6262,61099,3681,62735,3728,175189,6217,12749,1801,2716,772,1802076,21709,1643829,20323,1071906,17862,725454,15041,193574,7838,18863,2603,153008,6288,571923,13616,158247,6087,156505,6000,50718,3951,58066,3424,152038,5837,12634,1750,1742,679,5619968,28213,2335115,18650,1209492,16821,751811,15252,300278,10022,122589,6482,168676,7839,261587,10693,457681,12740,1125623,6876,1115396,6975,359188,6851,395149,7678,1098064,7115,145082,5646,10227,1979,3284853,24694,1747782,23163,1179787,19958,544194,14345,216598,8484,186489,8063,367855,10638,567995,15877,1537071,7603,1511766,8238,408269,8828,556952,9503,1493296,8147,259011,7577,25305,2893,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
