GEO_ID,B22001_001E,B22001_001M,B22001_002E,B22001_002M,B22001_003E,B22001_003M,B22001_004E,B22001_004M,B22001_005E,B22001_005M,B22001_006E,B22001_006M,B22001_007E,B22001_007M,NAME,B22001_001MA,B22001_001EA,B22001_002EA,B22001_002MA,B22001_003MA,B22001_003EA,B22001_004MA,B22001_004EA,B22001_005MA,B22001_005EA,B22001_006MA,B22001_006EA,B22001_007EA,B22001_007MA,state
0400000US06,12406475,16820,918290,16010,173666,6041,744624,15338,11488185,21289,4006659,17712,7481526,24387,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US01,1815152,10938,260140,9719,55375,3468,204765,8544,1555012,12896,587973,6310,967039,12208,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,254610,2804,26973,2080,5161,950,21812,1969,227637,3388,58653,2483,168984,3701,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2334050,12895,308610,10005,66973,3713,241637,8608,2025440,12353,765113,7852,1260327,11527,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1114902,8104,153012,6075,31320,2333,121692,5734,961890,7956,368456,5537,593434,8421,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US08,1960585,9151,153681,6436,31400,2562,122281,6024,1806904,10525,537232,6675,1269672,10166,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1358809,7109,138205,5417,41800,3253,96405,4235,1220604,7412,445191,4645,775413,7853,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,328765,4178,37096,2975,9350,1470,27746,2495,291669,4846,110388,2982,181281,4494,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,252388,3730,28656,2792,8772,1312,19884,2220,223732,4082,64972,2360,158760,4083,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7035068,25739,871694,13415,286831,9057,584863,12278,6163374,26701,2602538,16209,3560836,21315,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3482420,15694,469338,10718,105682,4651,363656,10318,3013082,15059,953009,8190,2060073,13168,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445812,4223,40594,3167,16409,1719,24185,2777,405218,4610,166775,3036,238443,4535,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,576709,5739,71990,3633,11416,1576,60574,3577,504719,5808,176709,3121,328010,5813,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4752857,13579,523580,9393,128522,5133,395058,8498,4229277,16503,1428299,10128,2800978,15392,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US21,1684348,9801,280171,8002,65326,3616,214845,7128,1404177,11523,502992,6506,901185,9673,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US18,2470905,11185,286289,8136,55601,2978,230688,7374,2184616,11773,750187,5892,1434429,11990,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1223439,6610,132295,5162,23846,2132,108449,5057,1091144,7927,393662,3674,697482,7008,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101658,6952,96281,4932,19540,1930,76741,4255,1005377,8368,338968,4170,666409,7980,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US22,1689822,9615,258527,7669,65102,3828,193425,7003,1431295,10365,489384,7003,941911,9433,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545417,5576,88303,3819,22770,2156,65533,3669,457114,5601,184185,3388,272929,5389,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2127439,8728,178730,6549,44144,3727,134586,6033,1948709,10508,666312,7687,1282397,9523,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2520419,10488,288633,7655,86808,3424,201825,7469,2231786,11573,797011,8261,1434775,10840,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3806621,12287,641615,11644,141488,4818,500127,10159,3165006,13888,1185705,8862,1979301,13741,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2091548,8178,158090,5400,32799,2397,125291,4652,1933458,9580,622847,6390,1310611,8444,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
