GEO_ID,C19037A_001E,C19037A_001M,C19037A_002E,C19037A_002M,C19037A_003E,C19037A_003M,C19037A_004E,C19037A_004M,C19037A_005E,C19037A_005M,C19037A_006E,C19037A_006M,C19037A_007E,C19037A_007M,C19037A_008E,C19037A_008M,C19037A_009E,C19037A_009M,C19037A_010E,C19037A_010M,C19037A_011E,C19037A_011M,C19037A_012E,C19037A_012M,C19037A_013E,C19037A_013M,C19037A_014E,C19037A_014M,C19037A_015E,C19037A_015M,C19037A_016E,C19037A_016M,C19037A_017E,C19037A_017M,C19037A_018E,C19037A_018M,C19037A_019E,C19037A_019M,C19037A_020E,C19037A_020M,C19037A_021E,C19037A_021M,C19037A_022E,C19037A_022M,C19037A_023E,C19037A_023M,C19037A_024E,C19037A_024M,C19037A_025E,C19037A_025M,C19037A_026E,C19037A_026M,C19037A_027E,C19037A_027M,C19037A_028E,C19037A_028M,C19037A_029E,C19037A_029M,C19037A_030E,C19037A_030M,C19037A_031E,C19037A_031M,C19037A_032E,C19037A_032M,C19037A_033E,C19037A_033M,C19037A_034E,C19037A_034M,C19037A_035E,C19037A_035M,C19037A_036E,C19037A_036M,C19037A_037E,C19037A_037M,C19037A_038E,C19037A_038M,C19037A_039E,C19037A_039M,C19037A_040E,C19037A_040M,C19037A_041E,C19037A_041M,C19037A_042E,C19037A_042M,C19037A_043E,C19037A_043M,C19037A_044E,C19037A_044M,C19037A_045E,C19037A_045M,NAME,C19037A_001MA,C19037A_001EA,C19037A_002MA,C19037A_002EA,C19037A_003EA,C19037A_003MA,C19037A_004EA,C19037A_004MA,C19037A_005MA,C19037A_005EA,C19037A_006EA,C19037A_006MA,C19037A_007EA,C19037A_007MA,C19037A_008EA,C19037A_008MA,C19037A_009EA,C19037A_009MA,C19037A_010MA,C19037A_010EA,C19037A_011MA,C19037A_011EA,C19037A_012EA,C19037A_012MA,C19037A_013MA,C19037A_013EA,C19037A_014EA,C19037A_014MA,C19037A_015EA,C19037A_015MA,C19037A_016MA,C19037A_016EA,C19037A_017MA,C19037A_017EA,C19037A_018EA,C19037A_018MA,C19037A_019MA,C19037A_019EA,C19037A_020EA,C19037A_020MA,C19037A_021EA,C19037A_021MA,C19037A_022MA,C19037A_022EA,C19037A_023EA,C19037A_023MA,C19037A_024EA,C19037A_024MA,C19037A_025EA,C19037A_025MA,C19037A_026MA,C19037A_026EA,C19037A_027EA,C19037A_027MA,C19037A_028EA,C19037A_028MA,C19037A_029EA,C19037A_029MA,C19037A_030EA,C19037A_030MA,C19037A_031MA,C19037A_031EA,C19037A_032MA,C19037A_032EA,C19037A_033EA,C19037A_033MA,C19037A_034MA,C19037A_034EA,C19037A_035EA,C19037A_035MA,C19037A_036MA,C19037A_036EA,C19037A_037MA,C19037A_037EA,C19037A_038EA,C19037A_038MA,C19037A_039EA,C19037A_039MA,C19037A_040EA,C19037A_040MA,C19037A_041EA,C19037A_041MA,C19037A_042EA,C19037A_042MA,C19037A_043MA,C19037A_043EA,C19037A_044MA,C19037A_044EA,C19037A_045EA,C19037A_045MA,state
0400000US13,2234071,10715,86709,4458,19269,2235,6983,1409,14726,2267,15045,2346,14412,1883,11804,1909,2624,839,1437,760,409,340,0,300,757541,9246,38990,3089,23041,2735,64509,3993,73366,4545,110672,5921,164502,6983,110470,5214,109324,5220,33541,2882,29126,2317,904404,7257,55287,4645,35486,2876,68068,4125,77849,5117,110333,5037,171586,5982,122492,6023,148430,5376,58032,3857,56841,2938,485417,5845,31413,2595,46986,2909,89566,4145,72038,3713,75713,3049,76796,3408,39905,2873,31589,2797,11826,1317,9585,1265,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,151792,4175,7662,1342,1123,688,511,381,1317,644,1136,535,1349,617,1546,704,216,229,372,348,0,275,92,157,48361,2584,2133,799,1345,636,3534,971,4224,1236,6814,1452,8758,1592,9849,1616,7432,1361,2296,812,1976,780,64256,2401,4426,967,1846,546,3924,995,4077,851,7652,1356,11812,1489,9364,1354,11807,1477,3911,919,5437,910,31513,1592,1811,655,2083,731,4152,1001,2883,813,3528,736,5480,1052,3681,839,4874,798,1178,448,1843,643,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,542518,5569,33189,2627,5650,1256,4532,1106,6747,1413,7331,1385,4115,1149,3392,1020,1156,589,38,67,228,290,0,267,185455,4054,11023,1778,8144,1645,17244,2097,25983,2408,34711,2984,43754,2928,23637,2184,14287,1640,3879,819,2793,915,206690,3522,16618,2247,10196,1381,18985,2187,19721,1949,27377,2354,46016,3326,29152,2458,24968,2011,7353,1353,6304,1094,117184,2325,7598,1269,13590,1619,21680,2024,18302,1967,20332,2156,19359,1831,8412,1116,5526,1120,1506,482,879,401,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3641258,12552,125045,5887,26347,2578,10304,1718,22977,2975,19383,2409,17918,2309,17477,1914,6286,1262,2997,965,944,480,412,289,1200383,9013,52273,4249,32553,3062,85077,4661,112342,4872,163961,5417,251761,7018,190182,6296,192419,6760,61969,3266,57846,3051,1468273,7832,68232,3962,44233,3257,98243,4263,104029,4501,171398,5988,281418,7414,224443,6802,265672,5906,104253,4239,106352,4649,847557,7705,49277,3585,70276,3557,165010,5545,130410,3873,137835,4875,132376,4785,68854,3434,55534,2680,19380,1769,18605,1696,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2161152,9793,98929,4447,23935,2443,10164,1714,19984,2357,16041,2230,15819,1926,9734,1430,2427,715,732,442,93,122,0,267,702355,6723,39297,3131,29145,3071,71365,4250,76147,4422,113178,5374,162904,5089,102928,4524,78816,4317,17402,1825,11173,1457,864235,5353,49458,3717,33794,2994,77545,3863,84327,4708,125309,4607,178346,5330,127556,4881,122754,4178,34004,2715,31142,2611,495633,5054,30402,1910,50268,2885,99488,4759,83722,4028,92991,3934,77649,3997,30402,2070,19777,1747,5960,908,4974,812,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1150330,6168,65730,3687,11740,1765,6841,1386,13305,1903,10447,1740,10866,1668,8726,1512,2635,961,1115,536,0,228,55,115,355776,4004,14612,1620,13016,1651,31028,2849,37091,3153,57672,3149,86442,3381,58026,2850,41983,2330,10320,1615,5586,862,447628,3696,22355,1803,14735,1473,34633,2634,40985,2623,66223,3222,99736,3697,66864,2832,67314,3068,19455,1785,15328,1507,281196,2783,17463,1474,29706,2272,57588,2914,44868,2488,48822,2467,44552,2439,18847,1452,12810,1483,3061,682,3479,761,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,973878,7528,59820,3687,11299,2056,6401,1383,12798,2009,10119,1575,8402,1338,8030,1387,1791,861,764,596,16,34,200,227,314206,4963,15232,2060,11032,1409,27780,2808,35619,2851,53110,3401,72031,3829,47319,2902,36692,2587,8629,1332,6762,1276,378136,4387,18052,2019,13301,1739,29732,2322,32477,2913,50699,3081,79252,4311,57096,3232,61771,3374,19776,1742,15980,1486,221716,3097,13559,1333,21989,1865,42893,2330,32276,2177,38696,2476,35610,2256,15724,1524,12756,1561,3773,823,4440,802,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1514253,9643,66923,4106,16316,2329,8483,1635,13472,1858,9515,1673,11036,1805,6726,1202,515,295,737,522,73,138,50,85,496435,6626,44881,3767,26392,3057,56364,4523,51482,3429,79020,4597,103577,5070,68001,3668,47236,3214,10928,1650,8554,1391,607928,5135,50643,3355,38249,2846,65517,4453,67128,4214,84056,4595,117868,5011,75873,3384,69882,3536,21007,2097,17705,1783,342967,4013,33625,3047,44815,3053,72704,3479,52013,3276,53988,2900,43710,2658,20278,1736,13916,1509,3501,766,4417,885,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1123462,7510,52352,3523,8680,1578,4174,1346,8456,1663,7316,1524,9450,1563,9834,1861,2856,1053,1291,567,154,219,141,180,354899,5087,19978,2267,12445,1796,28282,2649,30460,2786,54959,4152,73188,3597,57042,3748,54153,3939,13326,1851,11066,1879,449255,4705,26633,2931,20557,2000,39514,2620,38518,2915,57494,3773,86073,5209,62213,3754,71226,3890,25885,2449,21142,2027,266956,4168,21806,2049,31388,3002,50689,2958,37846,2298,40508,2754,37596,2688,20830,1942,14466,1606,5313,989,6514,1001,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,528114,5426,17985,1786,2302,816,2502,739,3212,919,2618,930,3344,961,2652,963,1104,463,238,304,0,230,13,23,147990,3477,9097,1471,6658,1440,14120,1862,15943,1971,25419,2344,34217,2592,21642,2027,15366,1781,3146,829,2382,754,232891,2874,14427,1530,10910,1572,22497,2305,22007,2443,32505,2138,50396,2568,32084,2150,30945,2195,10126,1574,6994,1049,129248,2291,10465,1095,16025,1684,25772,2060,20464,1540,20106,1756,19691,1806,8055,1182,5397,930,1962,680,1311,438,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1333035,8220,38642,2866,5622,1433,2212,744,3653,1026,5129,1280,6283,1263,9755,1849,3417,939,2096,689,266,315,209,282,410367,6145,12328,2077,6301,1275,17948,2427,23098,2821,41146,3576,81068,4361,68895,4720,96433,4240,36266,2701,26884,2360,566774,5194,17546,1991,10568,1740,23729,2281,28241,3054,46347,3138,91302,4806,79798,4422,122859,4456,66563,3555,79821,3834,317252,4325,19752,1955,20132,2010,45400,2651,39220,3130,43140,2657,53369,2871,34715,2389,31278,2350,13676,1597,16570,1903,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2130179,10332,66953,4357,18131,2460,5752,1246,7552,1650,7309,1543,10588,1773,9265,1636,3759,905,3782,1089,715,389,100,122,647374,7303,28566,2769,18852,2746,33975,3662,42535,3257,70400,3997,122038,5495,101570,4840,135916,4915,49401,3451,44121,2791,899328,5928,42939,3215,29484,2741,49489,3687,51662,4161,85517,3920,153269,5144,132305,5767,181922,5074,82894,4122,89847,3890,516524,5618,38606,3304,53303,3258,92382,3981,64178,2903,73145,3595,78694,3337,44952,2465,40252,2401,14298,1909,16714,1828,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3124044,10401,112767,4481,26966,2865,13749,1971,23574,2588,18217,1870,15454,2140,10392,1482,2787,880,1427,647,25,24,176,216,930968,7655,56036,3623,39037,3109,92115,4661,95741,4905,143981,5820,209317,6273,134149,5391,110773,4561,31562,2725,18257,1658,1315232,6591,76849,3766,55251,3001,118561,4579,118288,4376,187410,5478,273095,7060,188343,5657,184601,5589,61430,2900,51404,3045,765077,5335,44845,2803,69849,3503,153590,5004,123388,4200,141504,4901,121717,4389,50276,2469,38619,2360,10941,1255,10348,1160,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1883418,8332,83189,3869,14003,2041,8629,1481,15184,1861,13831,1981,12822,1683,12999,1744,3385,839,2206,690,130,132,0,211,616586,4615,21396,2227,16546,1793,38825,3011,53257,2907,88137,3724,138424,4246,110315,4457,100456,3745,29978,2187,19252,1874,763452,5171,29370,2523,22372,1923,50526,2738,56135,3276,94074,3662,156639,4759,122663,4280,136303,4108,49596,2440,45774,2747,420191,4312,28177,1732,44856,2339,75766,3346,62198,2696,69002,2490,70504,2468,34558,2224,22057,1591,6718,843,6355,907,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
