GEO_ID,C27004_001E,C27004_001M,C27004_002E,C27004_002M,C27004_003E,C27004_003M,C27004_004E,C27004_004M,C27004_005E,C27004_005M,C27004_006E,C27004_006M,C27004_007E,C27004_007M,C27004_008E,C27004_008M,C27004_009E,C27004_009M,C27004_010E,C27004_010M,C27004_011E,C27004_011M,C27004_012E,C27004_012M,C27004_013E,C27004_013M,C27004_014E,C27004_014M,C27004_015E,C27004_015M,C27004_016E,C27004_016M,C27004_017E,C27004_017M,C27004_018E,C27004_018M,C27004_019E,C27004_019M,C27004_020E,C27004_020M,C27004_021E,C27004_021M,NAME,C27004_001MA,C27004_001EA,C27004_002MA,C27004_002EA,C27004_003MA,C27004_003EA,C27004_004EA,C27004_004MA,C27004_005EA,C27004_005MA,C27004_006MA,C27004_006EA,C27004_007MA,C27004_007EA,C27004_008MA,C27004_008EA,C27004_009EA,C27004_009MA,C27004_010EA,C27004_010MA,C27004_011EA,C27004_011MA,C27004_012MA,C27004_012EA,C27004_013EA,C27004_013MA,C27004_014MA,C27004_014EA,C27004_015EA,C27004_015MA,C27004_016EA,C27004_016MA,C27004_017MA,C27004_017EA,C27004_018EA,C27004_018MA,C27004_019MA,C27004_019EA,C27004_020MA,C27004_020EA,C27004_021EA,C27004_021MA,state
0400000US15,1315677,2309,644535,2929,157018,1400,86060,4343,70958,4331,401038,2613,279845,5013,121193,4772,86479,787,50438,2207,36041,2269,671142,2158,146643,1457,82735,3683,63908,3871,417143,1667,283926,5217,133217,5318,107356,775,52708,2188,54648,2174,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1551635,954,772179,3023,220549,2348,116191,4551,104358,5039,462624,2563,256357,5967,206267,6205,89006,994,29505,1970,59501,2035,779456,2944,207747,2192,112238,4309,95509,4601,467688,2234,266225,5271,201463,5290,104021,1142,27667,1863,76354,1921,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12673245,2432,6188379,6646,1595153,3906,879371,11430,715782,12143,3934540,6093,2457325,18364,1477215,16511,658686,2796,276470,5787,382216,6021,6484866,6072,1526566,3510,833835,11131,692731,11235,4067203,4614,2564783,15203,1502420,15662,891097,3005,311819,5451,579278,5430,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391470,950,3132505,4540,821850,3216,455232,8431,366618,8137,1962643,3642,1230019,11666,732624,11672,348012,1760,144672,3969,203340,3986,3258965,4486,780470,3371,436632,8630,343838,9406,2019723,3300,1280735,10986,738988,10618,458772,2609,163507,4098,295265,4402,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004885,571,1483717,3817,367351,2873,234998,5151,132353,5160,930050,2621,623705,6817,306345,6384,186316,1087,61127,2444,125189,2493,1521168,3843,354411,3080,215551,5305,138860,5606,924766,2161,633085,6474,291681,6471,241991,1285,68625,2835,173366,2797,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2804461,1848,1379541,3843,371188,3235,214281,5258,156907,5610,850271,2862,548142,8012,302129,7697,158082,1606,51026,2637,107056,2772,1424920,3890,354249,3373,208277,6362,145972,6461,868256,2475,564358,7011,303898,6926,202415,1733,55767,2786,146648,3297,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4242714,4353,2065844,4964,526090,3772,262479,7275,263611,8348,1297854,4482,739795,10751,558059,10633,241900,1677,100245,3546,141655,4013,2176870,5805,492285,3757,256788,7006,235497,7846,1370126,4137,799639,10310,570487,10119,314459,1758,112724,3566,201735,3770,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4440314,1830,2146775,5421,568772,5051,233682,6942,335090,7552,1346768,5476,719995,10031,626773,10261,231235,1949,88913,3422,142322,4019,2293539,5059,544557,4002,221861,7734,322696,8020,1441656,3030,777698,10514,663958,10607,307326,2094,98839,3215,208487,4001,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1313037,991,640864,2086,140497,1106,76663,3772,63834,3683,409860,1592,241694,4981,168166,4780,90507,716,32824,2013,57683,1941,672173,1794,132601,1190,71242,2485,61359,2586,426619,1192,262027,4638,164592,4556,112953,852,38085,2113,74868,2176,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5687998,2852,2730888,4561,689853,3158,420783,8636,269070,8636,1748894,3282,1171122,11456,577772,11400,292141,1505,164529,4279,127612,4521,2957110,4114,660158,2936,397252,9049,262906,9291,1902044,3248,1312564,13148,589480,13041,394908,2410,190878,3977,204030,3817,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6478067,1529,3126920,3073,721791,1755,486748,8308,235043,8261,2039337,2361,1432770,12305,606567,12196,365792,1686,172284,3850,193508,4024,3351147,2622,692955,1926,472123,7735,220832,7557,2160196,2089,1514658,12859,645538,13211,497996,1896,202421,4980,295575,5007,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9763683,1209,4771428,4679,1194627,3227,683655,9760,510972,9775,2997973,3477,1827949,13045,1170024,13080,578828,1904,315897,5026,262931,4892,4992255,4631,1136848,3013,649636,10730,487212,10906,3108521,3069,1964679,12772,1143842,12589,746886,2255,367752,5306,379134,5073,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252092,680,2602043,3879,655641,2802,431342,7144,224299,7058,1656207,2541,1121074,10265,535133,10135,290195,1728,100071,2813,190124,2879,2650049,3664,625381,2930,410647,7650,214734,7830,1658093,2845,1144060,9072,514033,9272,366575,2160,109199,3536,257376,3675,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2902907,1467,1391938,5326,382928,3654,141432,6779,241496,7674,852663,4094,442820,9538,409843,9794,156347,1559,48614,2913,107733,2941,1510969,5148,369057,3655,135138,5574,233919,5770,928455,3456,495431,9013,433024,9205,213457,1541,52930,2742,160527,3074,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5879864,2130,2855555,4690,722624,3490,395315,8204,327309,7937,1783075,3851,1098377,11457,684698,11622,349856,2038,127232,4193,222624,4381,3024309,4845,691106,3531,380275,8502,310831,7986,1879436,3811,1188797,10654,690639,10256,453767,2246,144894,4281,308873,4166,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,975562,1190,490286,2609,115203,1617,55977,2917,59226,3221,308318,2385,168680,5288,139638,5034,66765,772,22988,1783,43777,1833,485276,2630,106252,1546,53576,3437,52676,3095,303133,2083,172725,4494,130408,4063,75891,695,21695,1554,54196,1691,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802049,954,889093,3223,234139,2307,135540,4480,98599,4281,553002,2146,348537,5168,204465,4916,101952,1489,30028,1910,71924,2226,912956,2989,224730,2128,132224,4220,92506,4455,555277,1987,365658,5182,189619,4913,132949,1220,32805,1930,100144,2030,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2668966,1868,1338942,3747,339430,1931,183695,6070,155735,5699,845977,3595,475324,9377,370653,9758,153535,1114,59248,3066,94287,3006,1330024,3442,324312,2110,173362,5539,150950,5815,836034,3208,491184,7932,344850,7459,169678,1115,56691,3175,112987,3328,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1302639,468,639624,1981,145436,1422,97187,3390,48249,3420,416428,1572,291919,5771,124509,5598,77760,822,34980,1826,42780,1812,663015,1949,140294,1514,91585,2969,48709,3386,428123,1378,306367,4235,121756,4306,94598,959,36979,1882,57619,1923,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8693541,1177,4212072,3146,1050288,3158,684741,9262,365547,9205,2677835,2733,1787066,13847,890769,14133,483949,1556,232866,4854,251083,4895,4481469,3061,1007167,2171,655481,10432,351686,10728,2806131,1962,1919583,13299,886548,13394,668171,2065,262141,6256,406030,6508,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2032699,1222,996613,3527,263103,2281,107770,4713,155333,4890,610744,2604,301982,6705,308762,6826,122766,1159,49111,2218,73655,2127,1036086,3187,254555,2583,96804,5158,157751,5342,634548,2089,319766,6650,314782,6661,146983,1402,51067,2710,95916,2639,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19134281,2566,9220963,5179,2200191,3084,1209904,15246,990287,14843,5962860,5437,3597364,22778,2365496,21319,1057912,3288,499387,7340,558525,7305,9913318,5466,2101470,3311,1165843,13767,935627,14273,6345074,3939,3978561,23622,2366513,23768,1466774,3502,574793,7531,891981,8177,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9360661,4149,4502110,9126,1169913,6626,531577,11148,638336,12089,2819697,5821,1558613,16299,1261084,15463,512500,2461,187614,5174,324886,5100,4858551,7916,1110736,6773,502883,10141,607853,10346,3061444,4383,1749115,16528,1312329,16695,686371,2862,228034,5733,458337,5502,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660611,725,335069,1655,78887,1368,52222,2417,26665,2247,215114,1357,142102,2939,73012,3025,41068,487,12203,1192,28865,1283,325542,1650,71221,1248,49602,1933,21619,1757,203428,1149,141624,2701,61804,2810,50893,680,12758,1279,38135,1437,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11358640,5507,5515965,8035,1384710,4109,826889,11843,557821,11937,3464441,7972,2233582,16566,1230859,15897,666814,3080,316675,6006,350139,6121,5842675,6104,1330412,3876,793391,9920,537021,9994,3618393,4550,2359363,13977,1259030,14213,893870,4545,372640,7457,521230,7191,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3677206,1908,1792398,4530,472169,2998,204183,6252,267986,5925,1104229,3622,606337,7688,497892,7506,216000,1882,82576,2669,133424,3047,1884808,4541,457180,3461,197770,6881,259410,7527,1152583,3322,655606,8877,496977,8525,275045,1817,87544,3236,187501,3276,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799107,882,1871966,3734,446081,2561,238284,6682,207797,6862,1193122,2637,675775,11167,517347,10844,232763,1765,81768,3178,150995,3447,1927141,3671,419281,2567,227567,6112,191714,6186,1215630,2337,716331,9835,499299,9512,292230,1704,92940,3483,199290,3528,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12506000,1361,6060720,5472,1420218,3326,852035,11171,568183,11916,3838285,5085,2564543,16605,1273742,16054,802217,2714,331597,5691,470620,5602,6445280,5272,1358015,3153,813957,11912,544058,12389,4002797,3832,2691276,19052,1311521,18743,1084468,2913,364501,6643,719967,7331,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036743,1079,499116,1554,114912,1120,71423,3715,43489,3814,323567,1374,200078,4858,123489,4893,60637,682,23023,1713,37614,1795,537627,1444,109058,1128,67523,2729,41535,2784,344862,1541,226342,5069,118520,4929,83707,945,23784,1990,59923,2015,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4536835,2329,2176225,5572,545134,3777,260795,7042,284339,7933,1362516,3502,748040,10811,614476,10914,268575,1641,104959,4029,163616,3975,2360610,5408,533343,3993,244170,7645,289173,8214,1478979,3165,858139,11548,620840,10921,348288,1513,119543,3721,228745,3853,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798141,664,399370,2505,105103,1809,57024,3071,48079,2929,244471,1746,144826,3508,99645,3494,49796,770,12112,1239,37684,1230,398771,2444,95790,1872,54225,2221,41565,2610,241372,1388,153067,3534,88305,3847,61609,924,12561,1492,49048,1470,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6259546,1957,3028111,6070,762141,4776,390356,9514,371785,10770,1905390,4924,1075361,11833,830029,12812,360580,2095,130837,4128,229743,4331,3231435,6546,730956,4604,374625,9569,356331,9844,2027641,5400,1188496,12874,839145,12454,472838,3280,144970,4865,327868,5648,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24779450,4528,12159072,10119,3517467,7197,1518918,20339,1998549,20378,7527147,8580,3977508,25733,3549639,27019,1114458,3757,409774,7265,704684,8579,12620378,8698,3358555,6153,1442097,22128,1916458,22378,7839554,6326,4276868,26878,3562686,26149,1422269,4065,451023,8569,971246,8730,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2750354,1102,1377933,2277,448589,1764,284095,5341,164494,5679,817050,1878,522355,8113,294695,8418,112294,916,51771,2289,60523,2486,1372421,2263,421794,1786,265312,5932,156482,5751,816459,2070,537894,6694,278565,6610,134168,1235,50870,2628,83298,2596,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619886,304,304862,1283,66943,1105,34675,2300,32268,2208,198725,1031,117931,3281,80794,3243,39194,477,15850,1205,23344,1231,315024,1264,62718,800,31858,1927,30860,1990,203791,1031,129643,2977,74148,3057,48515,564,17960,1225,30555,1279,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7807416,5241,3770982,7746,949138,5575,567593,8794,381545,9453,2406840,7097,1542837,15871,864003,15994,415004,2415,189491,4953,225513,4997,4036434,6989,900527,5339,532190,10249,368337,9220,2596062,4741,1695981,13618,900081,12939,539845,2769,210709,4866,329136,4999,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6638081,3035,3275497,4678,810796,2840,424641,8751,386155,8668,2100843,4100,1281574,13624,819269,12868,363858,1967,143957,4560,219901,4890,3362584,4154,772140,3010,412413,7617,359727,7895,2144227,3313,1332168,12256,812059,12707,446217,2350,149406,3809,296811,4246,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1823372,786,891894,3214,197744,2341,107142,4952,90602,4549,567101,2856,333978,7675,233123,7676,127049,903,61228,2796,65821,2495,931478,2993,187530,2580,96591,3832,90939,4529,581148,2576,347612,7025,233536,7402,162800,1127,70944,2854,91856,3027,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5613402,872,2776963,3756,682805,2904,426675,7161,256130,7432,1764285,3386,1188314,11838,575971,10937,329873,1473,124584,3261,205289,3475,2836439,3684,651353,2916,407352,7345,244001,8095,1765824,3008,1198929,9438,566895,8949,419262,1869,139261,3867,280001,3980,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,555010,816,279740,2744,69325,1700,40696,2918,28629,2752,178812,1644,113786,3419,65026,3518,31603,750,11507,1337,20096,1388,275270,2379,66904,1752,35184,2875,31720,3207,172173,1294,108662,2937,63511,2957,36193,742,12286,1393,23907,1391,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3695636,871,1765448,2964,461940,2643,149176,5824,312764,6175,1068291,1348,369460,7676,698831,7547,235217,854,36284,2425,198933,2524,1930188,2791,435500,2661,134880,6279,300620,6432,1191306,1067,431814,8705,759492,8591,303382,1244,41424,3064,261958,3252,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
