GEO_ID,B20017I_001E,B20017I_001M,B20017I_002E,B20017I_002M,B20017I_003E,B20017I_003M,B20017I_004E,B20017I_004M,B20017I_005E,B20017I_005M,B20017I_006E,B20017I_006M,B20017I_007E,B20017I_007M,NAME,B20017I_001MA,B20017I_001EA,B20017I_002EA,B20017I_002MA,B20017I_003MA,B20017I_003EA,B20017I_004MA,B20017I_004EA,B20017I_005EA,B20017I_005MA,B20017I_006MA,B20017I_006EA,B20017I_007EA,B20017I_007MA,state
0400000US21,17801,1003,18762,1239,22371,1512,8686,3361,14939,1753,22695,2970,7263,1191,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,23279,1630,26321,1378,32527,3070,15274,2039,16582,1033,27053,3281,6751,1269,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,15901,3049,15436,9173,26240,7564,5897,2001,16037,2175,25664,7572,4659,1870,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,23013,1232,25657,1045,33042,2101,12271,1425,20198,1103,30129,1417,9090,746,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,21334,606,25018,2194,35792,1168,9665,785,18999,1156,31300,936,10390,549,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,17439,1029,19587,1569,30670,1244,9759,771,16180,820,29149,2191,7311,895,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,19920,810,20832,623,26760,1912,10176,1634,17819,1363,26361,1198,9107,1192,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,20009,1358,20519,1610,27299,7308,9945,1483,19195,1701,23756,4250,6082,2755,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,20847,680,22612,1194,30905,1412,10662,1539,16707,1144,26933,2227,8782,1436,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,14759,4315,17089,6731,46543,24674,6785,2591,12476,2811,28803,6827,9003,3069,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,19781,1273,22509,1915,27825,1963,11233,1141,15940,1125,23620,2515,7101,925,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,23009,1106,25217,997,30928,688,13266,1071,21346,537,26547,584,10627,609,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,27215,3537,28681,3507,35145,9036,11274,2001,21201,7725,41087,6298,4986,8846,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,23708,748,26074,468,32125,519,12172,526,20976,565,28995,1153,10377,463,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,21313,638,24382,1570,32609,1544,8788,690,18305,997,28224,1945,8517,665,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,22628,456,25327,443,31880,390,11359,304,20663,398,32009,487,9967,390,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,17512,555,18715,886,24029,1509,11585,595,15774,716,24561,2005,8410,752,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,19240,3115,20925,3301,27632,6506,9176,2503,17555,11578,31135,5267,6663,3539,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,18707,971,20032,1106,30341,3516,9887,1342,17188,992,26862,1812,7730,1387,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,18027,1021,21110,728,26078,1065,11012,889,13414,1292,21831,888,6195,556,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,17554,864,20228,976,28062,2120,10856,869,14911,1331,24573,948,7904,793,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,20220,634,22419,1132,31253,898,9090,915,16350,827,27357,1155,6976,640,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,19179,1321,20427,1761,26944,3581,9574,1089,18403,1270,25026,3999,10287,1518,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,17416,804,19252,1055,22068,838,10543,844,14235,2307,22468,3016,7428,1177,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,19440,1603,20026,2653,23712,11881,7648,6909,18352,3486,22082,2592,11293,2358,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,16987,903,18215,2275,26030,858,11042,915,15389,1179,22257,2228,8356,1439,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20478,152,22771,336,30135,228,10615,190,16658,201,24830,328,7712,217,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,20328,596,22996,970,30582,960,10211,1139,16437,764,23468,1336,8580,1666,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11723,4169,12546,4188,28868,11863,5421,2320,9544,8758,29013,14523,3637,2189,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,24063,1097,26302,761,32112,1978,13066,1203,21046,683,31284,1136,9435,798,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,20121,675,22094,676,31519,1110,11490,626,16090,1016,25412,1181,7568,756,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,17181,4092,20473,4874,30481,5494,4492,2319,11023,6083,35517,16859,5885,2154,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,19653,1166,21533,1115,31017,1045,10338,981,16088,928,27142,1074,8420,802,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,23400,1837,25724,1813,41630,8519,11079,2662,20713,3168,26434,4330,9171,4259,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,16274,173,16245,191,21918,474,6960,202,16313,286,22175,326,7161,212,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
