GEO_ID,C24090_001E,C24090_001M,C24090_002E,C24090_002M,C24090_003E,C24090_003M,C24090_004E,C24090_004M,C24090_005E,C24090_005M,C24090_006E,C24090_006M,C24090_007E,C24090_007M,C24090_008E,C24090_008M,C24090_009E,C24090_009M,C24090_010E,C24090_010M,C24090_011E,C24090_011M,C24090_012E,C24090_012M,C24090_013E,C24090_013M,C24090_014E,C24090_014M,C24090_015E,C24090_015M,C24090_016E,C24090_016M,C24090_017E,C24090_017M,C24090_018E,C24090_018M,C24090_019E,C24090_019M,NAME,C24090_001EA,C24090_001MA,C24090_002MA,C24090_002EA,C24090_003MA,C24090_003EA,C24090_004MA,C24090_004EA,C24090_005MA,C24090_005EA,C24090_006EA,C24090_006MA,C24090_007EA,C24090_007MA,C24090_008MA,C24090_008EA,C24090_009MA,C24090_009EA,C24090_010MA,C24090_010EA,C24090_011MA,C24090_011EA,C24090_012EA,C24090_012MA,C24090_013MA,C24090_013EA,C24090_014EA,C24090_014MA,C24090_015MA,C24090_015EA,C24090_016MA,C24090_016EA,C24090_017EA,C24090_017MA,C24090_018EA,C24090_018MA,C24090_019EA,C24090_019MA,state
0400000US01,1382634,14540,775054,11255,574405,9787,539678,9230,34727,3201,32076,2554,55054,4112,34381,3114,34332,3238,44806,4091,607580,8589,400804,6977,390752,7410,10052,1479,55639,4214,59212,4250,51926,3187,26046,2202,13953,1577,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,211404,6231,119367,4143,70938,3839,65506,3809,5432,1152,6311,1222,8927,1505,12213,1460,15503,1899,5475,1070,92037,4124,46495,3440,44445,3576,2050,736,13729,1984,8245,1295,11116,1747,9117,1561,3335,865,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1808287,19511,1023282,12916,770363,13621,721926,13350,48437,3519,43539,3714,78389,5156,38391,2864,39412,3650,53188,4490,785005,13672,529370,10652,510832,10725,18538,2660,76794,4818,77427,4770,45713,3614,25297,2666,30404,3539,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,863790,12000,479317,7613,356889,7617,334634,8083,22255,2113,22480,2369,25334,2569,27383,2483,16303,1977,30928,3077,384473,8030,242744,6668,236145,6654,6599,1204,34440,2777,31691,3017,52402,3376,10399,1738,12797,1818,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,10696984,45223,6210460,30182,4647827,26346,4352902,22879,294925,9269,283740,9510,410471,11168,209462,8794,190923,6901,468037,11867,4486524,31022,2976954,26398,2875052,27028,101902,4889,426843,11344,475328,10998,244743,7490,121627,6463,241029,8038,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1643249,15641,945947,10050,708715,10502,642263,9993,66452,3972,48085,3857,62462,3832,30831,2866,40444,3203,55410,3039,697302,10606,453983,7702,430874,7634,23109,2232,75210,4278,72925,4566,37663,3239,25489,2621,32032,2978,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1154616,12170,650806,9291,487203,9394,452324,9073,34879,2321,38743,3183,37722,3386,27613,2292,17669,2267,41856,3391,503810,7916,333483,8094,325064,8037,8419,1212,72445,4671,43346,2721,29250,2730,6317,1260,18969,2365,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,286298,6785,151315,4461,114873,4758,106038,4507,8835,1531,7981,1305,6324,1098,10713,1777,5061,1127,6363,1198,134983,4821,88591,4315,86366,4278,2225,658,16760,2302,7083,1296,16490,2125,2906,911,3153,796,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,224082,4940,112073,3565,61086,3825,58098,3800,2988,957,15562,2142,5633,1257,1906,733,23452,2680,4434,1008,112009,3779,44945,3170,43475,3025,1470,630,25645,2425,8725,1298,2331,720,27652,2620,2711,781,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,5480279,30143,2979711,23180,2301558,23345,2050604,23322,250954,7837,122988,6557,219603,7032,87529,4927,94371,4791,153662,8256,2500568,20555,1762170,19550,1678404,19329,83766,5418,221898,7169,255042,8796,114474,6880,61773,4071,85211,5734,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2948169,20651,1620361,13925,1237008,13452,1139089,14381,97919,5635,68266,4041,102552,4736,55095,4240,67938,4228,89502,5633,1327808,15595,885366,14242,852317,14412,33049,2884,102133,4946,145627,6472,99900,4999,52690,3708,42092,3284,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,440818,8484,238725,6016,151768,5836,140929,5580,10839,1960,13842,1877,13975,2122,18885,1826,24899,3550,15356,2102,202093,5385,117936,4915,112500,4745,5436,1283,19296,2431,8326,1397,31100,3234,14809,1974,10626,1882,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,430407,8021,252040,5479,184694,5239,168458,4824,16236,1975,10529,1336,15320,1845,11753,1496,9705,1428,20039,2220,178367,5720,114701,5178,109896,4995,4805,1104,16464,1863,20487,2036,13505,1395,5218,930,7992,1485,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3982479,22056,2240064,16998,1750121,16830,1625754,15806,124367,5654,118867,5614,147255,6146,68242,3874,54288,3876,101291,4710,1742415,13948,1178683,12326,1142408,12378,36275,3491,225959,7132,160569,4862,83059,4160,42008,3002,52137,3508,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1927642,15979,1093130,11059,866494,10582,813371,9965,53123,3048,57756,3751,55523,3383,36758,2720,22299,2299,54300,3920,834512,11140,578872,9047,563407,9157,15465,1704,108745,5055,61772,3748,39691,2769,22350,2213,23082,2071,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1043792,9102,590073,7192,440425,6381,409253,6078,31172,2126,26926,2565,33446,2727,24243,2175,12576,1887,52457,2842,453719,5732,291870,6367,284846,6617,7024,1141,58966,3007,39734,2530,32239,2821,11439,1412,19471,2128,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,945070,11476,532460,8523,389375,8232,362620,7580,26755,2105,25112,2238,36484,2283,25033,2064,16528,1894,39928,2633,412610,7620,257249,7943,249746,7941,7503,1407,49536,3197,46684,3041,28814,1987,13141,1673,17186,1891,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1237818,14639,687991,11377,525291,10003,493733,9153,31558,2795,31959,3021,34874,2858,35667,2831,19526,2293,40674,2882,549827,9103,352255,7213,343014,7006,9241,1292,66620,3580,43961,3410,52374,3920,16879,1905,17738,2379,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1388346,14662,763581,10168,578498,10035,539769,9826,38729,3400,26566,3236,55958,4822,35025,3574,23055,2574,44479,3343,624765,9718,404018,9820,393303,9491,10715,1591,55205,3722,74371,3601,56933,3743,19085,2141,15153,2341,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,421165,6486,229801,4955,156851,4786,142988,4636,13863,1771,19026,2342,14563,1873,9775,1537,8098,1190,21488,1922,191364,4061,108843,4129,104816,3856,4027,818,38499,2610,17239,1955,10903,1511,5139,1063,10741,1772,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2077888,16354,1113104,9849,738460,9741,679565,9878,58895,4153,74251,4624,70955,4217,43430,3769,140438,5586,45570,3713,964784,12739,529162,11142,510581,10658,18581,2712,129443,5726,87037,4295,54607,4079,137606,5966,26929,2315,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2123288,17078,1194747,12054,877915,11146,820805,11192,57110,4193,104718,5195,72481,3769,42943,3294,31053,3156,65637,4353,928541,13979,582520,11569,567593,11478,14927,1906,168730,6374,79156,4418,46041,3125,19007,2369,33087,3328,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2606918,17017,1456478,14088,1141433,13891,1060319,13250,81114,5224,89989,4287,76629,3285,49285,2942,31572,2856,67570,3544,1150440,10073,755051,9476,733659,9116,21392,2034,167131,5880,98462,4194,67135,3221,27452,2604,35209,2362,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1759872,13212,1000178,9349,760013,9253,700145,8968,59868,3402,63771,3548,57310,3014,34669,2205,20455,1821,63960,2835,759694,8223,499770,8009,481874,7845,17896,1995,113471,4218,64909,3511,38696,2433,13747,1413,29101,2081,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,844618,12754,456952,9298,329084,7533,309294,7426,19790,1988,17092,2010,31327,3581,32074,3296,17523,2105,29852,2825,387666,8056,240208,6949,233254,6585,6954,1510,29340,2975,37546,3477,55548,3722,15251,2091,9773,1489,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1876462,14881,1012251,10121,756496,10485,708853,10658,47643,3369,59863,3878,60804,3638,38372,2856,30441,2586,66275,3129,864211,11482,568811,11226,553511,11048,15300,1922,116883,4889,69916,3766,56973,3494,24231,2170,27397,2430,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,297092,6441,169456,5187,114261,4227,100343,4258,13918,1683,9312,1574,10835,1411,9136,1286,8526,1432,17386,1993,127636,3685,69877,3758,66537,3646,3340,704,18465,1963,14592,1817,10182,1354,6292,1195,8228,1254,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,643541,7418,366177,5508,266059,6139,245821,6395,20238,1690,20500,1980,23062,2003,14528,1613,10009,1646,32019,2217,277364,5279,176785,5188,171610,5288,5175,838,36843,2646,26309,2055,17347,1606,7026,1350,13054,1539,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,829620,12837,463985,9620,374360,8753,352560,8794,21800,2821,10372,1756,30674,2978,12616,1779,14112,2403,21851,2942,365635,8412,279579,8767,270765,9238,8814,1895,15922,2038,33748,3281,17203,2596,8399,1610,10784,1485,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,457890,7287,261873,5155,192229,5495,179664,5557,12565,1593,16954,2089,14728,2003,8630,1251,8625,1324,20707,2102,196017,5060,120268,4551,116182,4596,4086,910,32810,2635,20088,2087,9377,1398,4610,1106,8864,1320,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2923398,20240,1665848,13661,1287113,11976,1188694,12032,98419,5132,77947,4715,110888,5127,64290,3510,48004,3245,77606,5067,1257550,15842,885638,15424,857671,15732,27967,2948,121150,5369,120754,6126,70722,4094,27915,2321,31371,2553,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,600559,11028,337022,6818,222043,6795,208049,6907,13994,1983,14880,1661,30060,3110,19372,1941,30424,2629,20243,2644,263537,7783,142368,6248,136479,6095,5889,1588,24211,2880,33562,3227,32247,2781,20500,2471,10649,1809,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6246289,30465,3468549,19811,2474649,19227,2280737,17989,193912,6641,226150,7190,325559,9992,148854,6544,87462,4477,205875,7242,2777740,20795,1732379,20355,1677725,20282,54654,4066,388173,9459,360288,9486,141263,5290,58634,3872,97003,4168,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2793039,17848,1538171,13127,1170008,13489,1086212,13246,83796,5114,71406,4448,91535,4520,73753,4929,50001,3509,81468,5096,1254868,13527,839614,14096,812562,13781,27052,2239,120107,5697,113765,5383,110888,5774,31751,2887,38743,3538,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,244594,4238,141937,3169,94005,3507,85607,3429,8398,1191,8635,1234,7468,1220,8230,1329,7274,1010,16325,1378,102657,2792,56769,2785,54290,2772,2479,638,19732,2028,9774,1247,7387,1098,3381,726,5614,950,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3454450,17799,1926099,14944,1473398,12974,1396128,13359,77270,4184,102852,4859,137853,5459,61104,3296,46895,3042,103997,5326,1528351,12584,1017942,12582,995596,12423,22346,1989,208306,6886,159163,5476,66287,4225,35100,2930,41553,2974,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1171928,11996,665236,8029,483963,8537,448100,8836,35863,2554,25989,2194,37633,2731,36648,2670,35205,3061,45798,3335,506692,8771,313463,7814,301874,8076,11589,2014,49810,2951,43337,2661,56790,3388,21368,2304,21924,2279,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1065423,12394,605026,7845,442201,7848,405482,7577,36719,2432,39067,2839,39714,2576,27594,2853,18380,2358,38070,3059,460397,9463,281380,7665,268842,7564,12538,1620,63470,3951,46699,3331,32054,3200,11896,1795,24898,2621,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3944042,21130,2228264,12833,1658107,14787,1560071,14734,98036,4616,169156,6424,120192,5682,77921,3977,62423,3232,140465,6117,1715778,14759,1129867,12832,1103767,13172,26100,2842,281336,7114,143311,5751,70330,3994,43407,2844,47527,3507,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
