GEO_ID,C15002I_001E,C15002I_001M,C15002I_002E,C15002I_002M,C15002I_003E,C15002I_003M,C15002I_004E,C15002I_004M,C15002I_005E,C15002I_005M,C15002I_006E,C15002I_006M,C15002I_007E,C15002I_007M,C15002I_008E,C15002I_008M,C15002I_009E,C15002I_009M,C15002I_010E,C15002I_010M,C15002I_011E,C15002I_011M,NAME,C15002I_001MA,C15002I_001EA,C15002I_002EA,C15002I_002MA,C15002I_003MA,C15002I_003EA,C15002I_004EA,C15002I_004MA,C15002I_005MA,C15002I_005EA,C15002I_006MA,C15002I_006EA,C15002I_007EA,C15002I_007MA,C15002I_008EA,C15002I_008MA,C15002I_009MA,C15002I_009EA,C15002I_010MA,C15002I_010EA,C15002I_011MA,C15002I_011EA,state
0400000US20,141363,2262,73683,1658,32892,2766,19829,2283,13827,1937,7135,1732,67680,1607,25284,1866,18547,2486,15312,1947,8537,1660,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,62104,2627,35242,2286,13953,2012,10561,1823,6365,1543,4363,1037,26862,1658,7965,1400,7709,1436,6610,1361,4578,1088,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,116157,2251,65415,1920,22370,2505,21051,2542,11752,1718,10242,1829,50742,1853,14131,1480,13566,1558,12313,1778,10732,1421,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,7596,726,4024,765,360,258,1827,665,1121,396,716,346,3572,532,397,291,989,425,1387,502,799,310,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,264559,1706,138564,1354,58448,4399,32147,3374,26868,3178,21101,2200,125995,1254,47501,2967,25948,2918,27673,2541,24873,2424,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,329780,1238,155428,1255,54596,3816,50299,3655,27463,2827,23070,2582,174352,940,55087,3538,47212,3219,40350,2800,31703,2736,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,215122,2313,108606,1728,41382,2840,28263,2631,24619,2350,14342,1712,106516,1649,29191,2907,27547,2420,32327,2570,17451,2053,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,118212,2051,61467,1496,24241,2340,17550,2092,11487,1502,8189,1166,56745,1521,19266,1928,14721,2067,13944,1828,8814,1352,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,36637,2272,21661,1833,8929,1447,6010,1335,4460,1423,2262,812,14976,1371,5603,1042,3890,1054,3333,997,2150,968,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,106554,1887,54124,1783,19363,2051,15607,2108,9610,1475,9544,1382,52430,1522,16481,1568,13707,1759,13233,1834,9009,1587,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,13160,1339,6819,1247,1500,750,1991,667,2373,1048,955,461,6341,760,576,209,1711,475,2551,712,1503,504,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,76161,1611,40043,1276,19865,1977,9196,1375,6066,1193,4916,1203,36118,1221,16852,2000,8605,1445,6649,1209,4012,941,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,372325,1031,190095,958,81162,4111,55347,3863,37724,2870,15862,2474,182230,768,70858,3288,52622,3823,43876,3005,14874,1898,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,18091,1129,8672,833,2128,877,1537,841,2701,690,2306,984,9419,821,2441,832,2685,691,2124,709,2169,716,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,919235,917,452898,802,145688,6581,155648,5858,87076,5185,64486,4563,466337,781,128915,5156,148926,6551,108509,5588,79987,3919,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,547429,2589,266554,1905,80594,4420,85099,3998,69731,4696,31130,2986,280875,1471,74887,4352,83388,3433,84468,3895,38132,2997,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2033601,2473,970683,2088,348571,9869,285418,9810,205823,8891,130871,6639,1062918,1545,362017,9668,264552,8297,250083,9137,186266,6900,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,389833,4678,208420,4135,96734,4831,54143,4929,38609,3359,18934,2694,181413,3234,74811,3743,43485,3485,37272,3158,25845,2591,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,6072,952,2971,752,823,363,896,366,550,258,702,461,3101,627,861,446,860,432,694,436,686,390,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,176214,2264,89916,2084,30243,2782,26695,2547,19509,2269,13469,1754,86298,1953,21360,1978,22018,1934,26049,2637,16871,1895,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,154757,2249,82586,1603,34726,2785,26229,2584,15057,1740,6574,1330,72171,1524,27320,2006,20501,2069,17462,2169,6888,1198,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,215566,2414,113002,1729,53338,3770,25970,2894,22402,2536,11292,1968,102564,1643,43093,3097,21908,2523,25019,2500,12544,1815,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,359209,2953,181797,1985,64501,3640,60452,3773,35649,3418,21195,2096,177412,2714,53551,2992,55451,3541,41782,3679,26628,2810,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,67294,663,32066,719,14425,1813,9136,1662,5396,1298,3109,935,35228,612,14952,1924,8494,1624,8451,1666,3331,898,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,117708,2798,67991,2406,30678,3304,18923,2113,10597,1829,7793,1763,49717,1870,18306,2234,13409,1868,10278,1825,7724,1426,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,9503,1164,5334,862,1679,653,1873,718,949,454,833,417,4169,858,1091,551,951,614,1143,555,984,370,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,140315,2808,78408,2453,34742,2815,23388,2679,11947,2142,8331,1613,61907,2089,23402,2389,17545,2594,12395,1809,8565,1503,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5063779,4671,2503065,3766,1049868,15328,650830,13345,533402,12112,268965,8403,2560714,2905,994661,12478,656963,11086,593125,11440,315965,8994,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,171251,1315,87549,944,33742,2732,26063,1992,19794,2344,7950,1331,83702,912,28733,2627,24514,2512,20112,2038,10343,1703,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,4387,693,2057,551,495,407,620,404,455,240,487,258,2330,639,64,83,546,366,455,360,1265,479,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,346634,3840,177683,2767,69248,5207,39260,3987,36095,3511,33080,2559,168951,3041,50215,3418,37794,3184,40106,3913,40836,3346,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,359690,1990,189869,1774,83092,3939,41814,3571,43532,3054,21431,2357,169821,1840,65085,4170,38987,3500,45247,3324,20502,2365,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,11082,1646,5657,1188,1686,544,1518,605,1596,573,857,514,5425,1050,909,520,1472,574,1620,794,1424,539,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,158092,2119,82970,1674,33582,2209,23958,2032,17286,2142,8144,1349,75122,1392,29021,2525,18073,2121,18733,1957,9295,1422,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,25765,1270,13597,1102,3435,710,4415,1018,3854,926,1893,993,12168,1202,968,385,4737,1066,4920,1183,1543,897,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2415269,3111,1116621,2692,365035,6661,314467,7806,232699,6318,204420,6167,1298648,1941,375481,7119,303041,6811,289392,6296,330734,6927,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
