GEO_ID,C17001_001E,C17001_001M,C17001_002E,C17001_002M,C17001_003E,C17001_003M,C17001_004E,C17001_004M,C17001_005E,C17001_005M,C17001_006E,C17001_006M,C17001_007E,C17001_007M,C17001_008E,C17001_008M,C17001_009E,C17001_009M,C17001_010E,C17001_010M,C17001_011E,C17001_011M,C17001_012E,C17001_012M,C17001_013E,C17001_013M,C17001_014E,C17001_014M,C17001_015E,C17001_015M,C17001_016E,C17001_016M,C17001_017E,C17001_017M,C17001_018E,C17001_018M,C17001_019E,C17001_019M,NAME,C17001_001EA,C17001_001MA,C17001_002EA,C17001_002MA,C17001_003MA,C17001_003EA,C17001_004MA,C17001_004EA,C17001_005EA,C17001_005MA,C17001_006EA,C17001_006MA,C17001_007MA,C17001_007EA,C17001_008EA,C17001_008MA,C17001_009MA,C17001_009EA,C17001_010MA,C17001_010EA,C17001_011EA,C17001_011MA,C17001_012EA,C17001_012MA,C17001_013MA,C17001_013EA,C17001_014EA,C17001_014MA,C17001_015MA,C17001_015EA,C17001_016EA,C17001_016MA,C17001_017EA,C17001_017MA,C17001_018MA,C17001_018EA,C17001_019MA,C17001_019EA,state
0400000US13,9446906,4877,1688932,36955,757482,20171,313254,9886,412280,13995,31948,2964,931450,22532,297468,11509,558946,15064,75036,3820,7757974,38121,3820499,21576,945175,10870,2479161,14273,396163,3989,3937475,24239,901976,11755,2535118,15957,500381,4268,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326373,1510,142185,9627,63504,5819,22101,3004,37549,4119,3854,931,78681,4766,19129,2994,50205,3026,9347,1436,1184188,9850,594871,5720,131022,2988,381224,4067,82625,1348,589317,5632,125321,3240,365987,3273,98009,1543,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1541860,1275,242272,10788,113638,6377,42525,3549,66009,4626,5104,1117,128634,6366,37791,3681,80731,4490,10112,1597,1299588,10971,654625,7011,175418,4097,395305,5265,83902,1453,644963,6452,167599,3991,383455,4500,93909,1864,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12543457,3191,1731711,31915,771971,17842,301680,9171,429573,12467,40718,2618,959740,20647,298365,10845,572205,13351,89170,4314,10811746,32489,5359366,18164,1275356,9507,3466042,12610,617968,3946,5452380,21063,1211515,11028,3438938,13258,801927,5059,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6294417,3609,962775,25003,433135,12909,174526,7564,242163,8255,16446,1967,529640,15377,167646,7923,323652,9778,38342,2243,5331642,25164,2651404,13851,634373,8125,1685465,8937,331566,2483,2680238,16215,599966,7934,1659842,10789,420430,3062,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2950251,2192,370507,13924,165784,7593,56685,4250,99979,4733,9120,1105,204723,8543,58680,4716,126674,5956,19369,1529,2579744,14347,1292751,8566,304759,4874,810796,5295,177196,1376,1286993,8685,289546,4255,775224,6431,222223,2058,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2775355,2167,377530,15414,166946,9005,66819,5417,90753,5645,9374,1413,210584,9637,64439,5337,127596,6434,18549,1769,2397825,16069,1199785,8616,298568,6042,752509,5970,148708,1937,1198040,10883,284798,5942,729376,6592,183866,2311,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4215643,2986,800226,20902,365350,11924,136905,7140,207195,7792,21250,1919,434876,12998,125855,6332,267747,8156,41274,3054,3415417,20760,1691747,12945,379750,7060,1091347,8405,220650,2204,1723670,12848,357930,5951,1092555,8459,273185,3536,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4413890,3449,825144,21101,351398,11594,151485,8058,181245,7096,18668,1874,473746,13001,148294,5645,282318,9305,43134,2416,3588746,21076,1788939,12220,409951,7633,1166421,8069,212567,2459,1799807,13293,388868,6249,1146747,9755,264192,2940,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1293012,1146,167242,7702,76621,4886,25192,2705,44860,3118,6569,1072,90621,4499,22535,2272,55407,3218,12679,1319,1125770,7755,555386,5376,112488,3053,358960,3414,83938,1323,570384,4767,107831,2252,362279,3508,100274,1549,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5643821,3530,557140,21050,240756,11920,86130,6252,139842,7398,14784,1634,316384,11815,86983,6317,191277,7521,38124,3001,5086681,21165,2474233,12464,592532,6831,1604344,8046,277357,2099,2612448,12246,563416,7005,1692248,8477,356784,3521,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6333611,2630,725143,21471,316037,12497,102059,6029,190044,8936,23934,2499,409106,13184,98758,6182,258978,9386,51370,3404,5608468,22235,2743258,14614,612152,6704,1789248,10247,341858,2792,2865210,12985,587155,6215,1831429,9598,446626,3896,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9656449,3934,1618257,30260,736700,19079,274442,9595,427164,12418,35094,2499,881557,15644,264207,8510,545834,10606,71516,3835,8038192,30568,3986752,18898,902997,9877,2540021,12010,543734,3035,4051440,16628,854902,8879,2521168,11526,675370,4336,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5189200,2281,599516,15022,271559,9037,97436,5600,157590,6089,16533,1466,327957,9088,95001,4938,195041,6318,37915,2595,4589684,15310,2302540,10427,550950,5714,1477928,7123,273662,2093,2287144,10457,522715,5342,1435769,7116,328660,3188,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2875594,2515,643883,22452,282470,12577,124693,7625,144640,7482,13137,1476,361413,12914,116902,5887,213543,8722,30968,2273,2231711,22379,1097306,12277,253790,7046,700306,8391,143210,2117,1134405,13421,247703,7040,704213,8823,182489,2361,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5817852,2620,888570,21761,407638,12265,151560,6690,233641,8250,22437,2129,480932,12636,139399,7155,290773,7953,50760,3072,4929282,21852,2422690,12892,558533,7910,1536738,8833,327419,2859,2506592,13520,542003,7759,1561582,8611,403007,3679,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,964509,2420,140969,9640,68421,5892,24143,3277,41034,3775,3244,756,72548,5676,19675,2492,46074,3866,6799,1016,823540,9382,416731,6028,89914,3035,263296,4417,63521,1080,406809,5577,84729,2813,252988,3505,69092,1175,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1776166,2053,229923,11823,106508,6644,43156,3527,58112,4078,5240,801,123415,7073,38796,4001,72261,4235,12358,1255,1546243,11677,772109,7038,186844,3985,488553,4494,96712,1583,774134,7322,181959,4105,471584,4445,120591,1690,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2666662,1598,398027,20092,185619,10199,75637,5888,99708,6703,10274,1750,212408,11906,68567,6273,129712,7072,14129,1880,2268635,19869,1154562,9942,259702,5859,751599,6388,143261,2108,1114073,12918,252049,6218,706475,8449,155549,2249,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1276614,1142,105786,8064,43962,4165,13815,2285,26607,2840,3540,967,61824,5284,14500,2757,40365,3363,6959,1292,1170828,8126,581954,5295,129179,2790,378555,3642,74220,1238,588874,5355,124256,2772,376979,3710,87639,1544,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8626524,2857,884789,24939,387549,14750,153391,8025,207856,10051,26302,2278,497240,14509,141955,7947,298169,8701,57116,3691,7741735,25461,3793590,14895,887877,8563,2448066,10756,457647,2644,3948145,15316,855841,8629,2481249,9136,611055,4254,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2024716,1715,413851,19768,191629,10165,74866,5374,103635,6108,13128,1580,222222,11608,78692,5729,124272,7253,19258,2362,1610865,19912,802186,10617,185424,5642,507124,6497,109638,1836,808679,11882,172993,6275,507961,7336,127725,2864,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18879810,5820,2821470,46759,1238325,23490,456848,12485,694452,15256,87025,4521,1583145,29687,443778,12908,951319,18025,188048,7123,16058340,46730,7869291,25224,1713035,12123,5185369,16792,970887,5354,8189049,28293,1628801,12587,5281522,17754,1278726,7237,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9304553,3703,1627602,29606,729724,15740,285134,10365,407133,12225,37457,2877,897878,19493,274741,10254,541803,11216,81334,3860,7676951,29270,3770731,16636,869666,10554,2426022,12678,475043,3655,3906220,20201,822107,10886,2479076,12056,605037,4503,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,651415,600,84895,5668,37572,3186,12556,1751,21599,2226,3417,675,47323,3272,11560,1660,28011,2244,7752,1072,566520,5646,293600,3419,65823,2014,190126,2411,37651,830,272920,3404,58680,2059,171099,2511,43141,1042,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11224969,4110,1779032,32237,794921,19154,319522,10981,436626,11848,38773,2638,984111,17856,304330,8092,597921,12810,81860,4436,9445937,32108,4658299,18745,1044181,10682,2986077,13521,628041,4132,4787638,19588,1006973,9181,2968655,13856,812010,5230,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3646849,2289,616610,15751,275459,8186,113031,5594,148486,5989,13942,1856,341151,11563,113648,6409,195937,6809,31566,2395,3030239,16156,1508479,8772,352569,6572,953852,6547,202058,2473,1521760,12321,336969,7153,941312,7270,243479,2859,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3765919,2565,596408,17283,280469,11729,95766,5443,169282,8286,15421,2010,315939,9406,88093,4593,201864,6318,25982,2292,3169511,17754,1575152,12229,343104,5990,1014706,8262,217342,2641,1594359,9572,325479,5142,1002632,6447,266248,2852,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12298955,4096,1648184,29243,725169,16736,261753,10334,418753,10316,44663,2907,923015,19109,260436,9408,558067,11927,104512,4881,10650771,28575,5246045,17679,1140121,10100,3348370,11840,757554,3974,5404726,18726,1078174,8729,3346663,12232,979889,5454,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1012200,827,142188,9018,65845,5128,22520,2716,39512,3784,3813,811,76343,5882,19701,2905,48672,4091,7970,1218,870012,9027,422911,5725,91415,3096,274672,4073,56824,890,447101,6287,88058,2937,283306,4629,75737,1543,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4493865,3196,815755,22461,357110,12568,136802,7475,200666,7857,19642,2027,458645,14581,140920,8191,276716,8169,41009,2798,3678110,22400,1805944,12072,402859,7387,1154152,8075,248933,2614,1872166,15423,384709,8558,1180178,9260,307279,3316,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,788226,1027,113760,7599,53270,4196,20015,2477,29475,2771,3780,724,60490,4807,15945,2028,35949,3159,8596,1121,674466,7721,342900,5239,83465,3171,213419,3257,46016,980,331566,4628,78574,2634,199979,2885,53013,1472,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6195120,3574,1095466,29085,489703,16109,188127,9292,274756,9559,26820,2301,605763,17176,188939,8524,362932,10269,53892,3820,5099654,29181,2510568,16849,561839,9379,1614969,9971,333760,3000,2589086,18015,530658,9373,1639482,11008,418946,5162,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24652927,7949,4414481,53320,1987420,26409,886400,17755,1003633,15948,97387,5003,2427061,36452,864789,19551,1387840,21714,174432,6576,20238446,53345,10127714,30400,2594561,20451,6516082,19158,1017071,5690,10110732,34156,2455152,20124,6407743,20739,1247837,6696,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2730176,1935,359242,14693,169602,8931,69774,5225,95214,5781,4614,1209,189640,8148,65791,4743,113601,5304,10248,1423,2370934,15041,1199600,9669,374325,5569,717595,6448,107680,1367,1171334,8619,352410,4908,695004,5847,123920,1766,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600850,1125,76352,5250,35476,3081,11222,1985,22078,2252,2176,539,40876,3203,9921,1431,27172,2279,3783,832,524498,5536,259065,3511,53819,2292,168228,2577,37018,672,265433,3627,51923,1561,168778,2682,44732,1046,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7780635,2803,861969,22046,370920,12551,129024,7562,219315,8708,22581,2218,491049,13504,135577,6212,307190,9580,48282,3169,6918666,21932,3415366,14173,808017,8136,2214926,10551,392423,2705,3503300,15647,755391,7111,2256346,11248,491563,4174,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6615922,2965,888718,27270,405361,14591,145077,7664,242167,9328,18117,1952,483357,16766,138968,7865,306948,10866,37441,2923,5727204,27096,2875007,14585,654519,8075,1874747,9758,345741,2553,2852197,17345,621426,8413,1821995,10939,408776,3774,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1799960,1852,326507,13020,147520,7728,47685,4047,89383,5232,10452,1221,178987,7741,48059,4072,112770,5488,18158,1626,1473453,13236,735300,8864,146088,5069,472615,5785,116597,1548,738153,7181,134241,4011,459270,5424,144642,1798,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5535803,3152,731479,17834,329857,11598,124957,6928,188130,8217,16770,1615,401622,11035,124869,5907,240047,7005,36706,2433,4804324,17753,2409464,11205,545106,6640,1551255,8951,313103,2172,2394860,11666,514954,5941,1497350,7698,382556,2759,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,551120,851,61577,6480,26006,3481,9237,2004,15167,2410,1602,616,35571,3844,10016,2164,22522,2214,3033,863,489543,6537,252342,3869,59319,2341,163022,2576,30001,824,237201,4154,55964,2615,148077,2589,33160,1064,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3685731,1892,1659792,21557,763189,11875,253428,6613,424823,7718,84938,2671,896603,13968,247006,6571,521459,9451,128138,3841,2025939,21770,997196,11875,203154,6528,643763,7536,150279,2692,1028743,13787,184869,6591,668630,9527,175244,3957,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
