GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001MA,C17024_001EA,C17024_002EA,C17024_002MA,C17024_003MA,C17024_003EA,C17024_004MA,C17024_004EA,C17024_005EA,C17024_005MA,C17024_006MA,C17024_006EA,C17024_007EA,C17024_007MA,C17024_008EA,C17024_008MA,C17024_009MA,C17024_009EA,C17024_010EA,C17024_010MA,C17024_011EA,C17024_011MA,C17024_012MA,C17024_012EA,C17024_013MA,C17024_013EA,C17024_014MA,C17024_014EA,C17024_015EA,C17024_015MA,C17024_016EA,C17024_016MA,C17024_017MA,C17024_017EA,C17024_018MA,C17024_018EA,C17024_019EA,C17024_019MA,C17024_020EA,C17024_020MA,C17024_021EA,C17024_021MA,C17024_022EA,C17024_022MA,C17024_023EA,C17024_023MA,C17024_024MA,C17024_024EA,C17024_025MA,C17024_025EA,C17024_026EA,C17024_026MA,C17024_027EA,C17024_027MA,C17024_028EA,C17024_028MA,state
0400000US13,9446906,4877,2457873,6283,278546,13279,332176,15448,161428,12737,427021,16085,418043,14896,287475,11818,186508,10298,366676,10005,5985505,5125,467212,16368,504014,16507,291168,14321,858713,22444,999143,20575,814430,20783,580672,19143,1470153,22186,1003528,4207,24521,2701,82463,4320,57629,3959,182771,6793,194339,7438,137031,6372,93375,5357,231399,8062,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326373,1510,297573,1643,21313,3970,19917,3734,14080,3048,39721,5416,54650,5673,48244,4824,40258,4581,59390,4590,834965,1250,48666,5024,39088,4517,22379,3511,79115,6294,133012,8685,132779,7431,115958,7982,263968,9982,193835,1096,4023,908,9178,1695,6037,1503,22264,2221,30461,3116,28720,2753,24205,2797,68947,3522,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1541860,1275,423333,1900,31744,4259,48572,5023,33568,4198,91530,6858,92728,7148,56376,4742,29592,3513,39223,4310,925500,1845,62315,5473,84425,5899,47638,4504,145916,7511,177656,8883,137989,6697,92376,6228,177185,8095,193027,1713,3809,1314,11407,2096,9833,1474,35846,2889,43649,3476,32466,2958,20111,2300,35906,3153,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12543457,3191,3086916,3788,264378,14910,335667,14912,172639,10588,490576,15428,528871,15709,399408,13285,288799,12163,606578,15313,7906758,4396,462675,12756,539103,15993,293484,13118,932521,24167,1227711,22202,1099399,22938,915989,19188,2435876,27834,1549783,3619,37338,3121,92550,4362,67920,3666,263641,8232,323152,9269,222802,8698,159882,6822,382498,8357,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6294417,3609,1576511,4203,154936,10163,187236,10755,98259,7154,292947,12241,300721,13325,217099,9991,135909,7830,189404,7413,3911122,3090,271095,11775,294720,10581,163461,8336,541046,13412,679611,20384,609837,18592,449628,14134,901724,17933,806784,2625,13524,1647,41264,2888,36219,2573,155411,6352,195756,6210,137419,5757,85993,5202,141198,5314,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2950251,2192,709670,2966,47791,5033,67574,5552,38766,3743,115930,7356,149426,7036,117851,6573,69334,4155,102998,4879,1812673,2478,101731,5768,124922,6970,69204,4285,210651,7891,315205,10719,303186,9670,229748,7750,458026,10481,427908,1596,7586,1214,20903,1989,20997,2053,80510,4093,93623,4421,71599,3924,44720,3370,87970,4562,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2775355,2167,714624,3169,56430,5834,74828,6914,50320,6110,118771,8342,133948,7014,102442,6677,71372,5548,106513,5906,1700234,3095,99431,5773,118918,7308,76169,5933,208250,8364,280267,10305,265727,10061,203625,9111,447847,11380,360497,2287,7907,1320,20016,1998,16352,1887,61653,2964,70308,3804,61422,4076,39121,3031,83718,3960,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4215643,2986,1000440,4062,126216,8803,136544,9138,61345,5831,167935,9486,176058,10728,127175,8229,79150,5431,126017,6689,2658844,3967,208453,9119,266489,10234,137298,7670,381480,13035,456894,13646,372118,13284,280150,11229,555962,15070,556359,2379,12141,2021,50383,3402,39979,3285,117460,5057,116510,4844,77300,4800,47374,3965,95212,4758,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4413890,3449,1098598,5776,134938,9343,164841,10168,68360,6647,175037,10370,178726,9570,137354,7436,91730,7452,147612,8697,2776731,5350,207240,8559,256323,10568,134176,8190,403820,14244,439008,16125,383858,13922,294956,13613,657350,16809,538561,2708,13794,1599,48008,2868,38567,3534,110592,5056,103791,4906,69726,4980,47009,3524,107074,5437,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1293012,1146,268046,1584,16921,3034,30806,3659,16973,3856,45391,4508,52028,4826,38444,3798,28135,3265,39348,4232,821506,1390,40225,3704,60042,3447,35454,3575,109471,6218,141175,8159,126140,6117,105616,6559,203383,7435,203460,894,3707,882,15541,1686,11448,1336,40661,2427,42429,2905,30371,2420,22357,2133,36946,2666,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5643821,3530,1329061,4114,92180,7948,80933,8418,48418,5398,172852,12104,208806,10698,171624,9519,149481,9147,404767,11149,3627711,2963,167839,8258,163280,8627,92284,6647,314112,13817,468486,15021,452980,13708,424724,13792,1544006,18954,687049,2431,15316,2172,37592,2798,23404,2524,84132,4603,113862,6000,85644,4712,74116,4949,252983,7471,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6333611,2630,1400124,2761,92332,8216,108485,7804,59155,6917,149772,8645,193248,11569,181937,9476,161700,8293,453495,11382,4069699,2415,219842,10244,229180,10354,119182,7507,341713,13137,503552,17314,530456,16993,489547,14844,1636227,21494,863788,2153,21109,2499,54195,3732,46218,3886,133930,4920,148459,6496,119453,5206,94925,5314,245499,7272,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9656449,3934,2296548,4497,248100,10762,290549,13377,133643,8812,366699,14161,408128,12318,304700,9664,199193,8716,345536,9097,6034187,3184,456036,11686,516962,14594,256319,10928,773073,17664,1007456,18698,866458,19767,673355,18556,1484528,18413,1325714,2815,29044,2765,77566,4297,63104,3880,233859,7928,298120,7390,225825,7368,136154,5999,262042,8104,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5189200,2281,1266102,3044,81353,7864,111084,7578,63948,5869,171736,7492,226676,7427,200011,7985,141371,6537,269923,8967,3266328,3000,168169,7270,184462,7215,109480,5717,334733,10988,497098,12599,494111,14013,421074,11688,1057201,16254,656770,2269,11459,1570,42989,3369,33631,2191,111961,4685,127771,5055,101545,4355,71820,4030,155594,4886,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2875594,2515,743088,3021,115078,8312,126517,9003,54059,6413,130715,9319,128404,7860,74733,5685,48937,4662,64645,4203,1762702,2877,153391,7627,204792,10265,103437,7467,272597,10635,312900,12352,237145,10457,165446,8908,312994,9191,369804,2026,9699,1491,34406,2388,28614,2512,82987,3720,76946,3888,46397,3373,33201,3286,57554,3707,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5817852,2620,1391495,4933,133543,8981,157416,8513,82007,7443,250550,11079,262967,10703,189924,10620,117314,6244,197774,7409,3622734,4643,234906,10004,289508,11530,147203,8554,496006,14743,637886,15385,528618,17109,404742,12146,883865,14361,803623,2597,16668,1743,56529,3660,46908,3319,150830,5834,176238,6859,123367,4741,84496,4621,148587,4585,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,964509,2420,218461,1670,20975,3611,22843,3422,15304,3021,36852,4150,45268,4355,33750,3296,18014,2528,25455,2690,603392,2911,37923,4128,49185,4806,29805,3437,87190,6592,109586,6498,88998,4694,64311,5028,136394,7008,142656,973,2019,656,8024,1305,8297,1215,26872,2269,31495,2137,22629,2030,15804,2137,27516,2556,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1776166,2053,450755,2457,32591,4960,49361,5721,23132,3519,76980,4999,87888,6253,68007,5346,44722,4814,68074,4980,1090510,2036,55457,4621,74916,5477,43123,4117,134970,6527,189613,7772,174069,7004,135527,9012,282835,7916,234901,1437,4608,774,12990,1456,13195,1644,41874,2647,51344,3180,34568,2652,24984,2273,51338,2785,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2666662,1598,655955,1895,65642,8940,78562,7999,37660,5292,120730,9976,121220,8083,92574,7889,54227,5659,85340,5782,1687494,1438,113874,8460,115546,9127,69414,7461,239821,12738,305170,14420,247438,12472,191070,10768,405161,11785,323213,1230,7825,1395,16578,2241,12936,1772,57247,3999,59803,4784,48318,3849,36938,3064,83568,4611,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1276614,1142,281750,1636,13639,2985,14676,2732,9837,2469,35775,4028,48275,4609,47846,4897,36469,3522,75233,5087,822506,1594,31326,3256,35646,4014,20170,2595,75779,5988,117558,7394,128338,8196,106715,6973,306974,9354,172358,1163,3376,1348,7123,1276,7031,1281,27546,2637,34712,2706,28526,2366,19225,1950,44819,3145,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8626524,2857,2039064,4030,131256,8752,164090,10130,85241,8435,238416,12807,284209,11479,253191,10753,210906,9760,671755,14355,5435340,2843,236986,10182,269039,11581,151807,9549,487668,17750,679460,20346,685056,17275,610474,16688,2314850,25100,1152120,2308,27267,3059,56151,3674,44795,3908,162222,8034,183342,6979,159140,7526,125914,6025,393289,8969,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2024716,1715,511975,2743,66342,6809,87216,8183,37173,5103,92533,7639,81815,6166,60356,6209,32681,3805,53859,4311,1242992,2204,102604,6639,125303,9451,66240,5688,190137,10419,199466,9596,164480,8699,123341,8696,271421,10755,269749,1976,6511,1344,25875,3080,17291,2060,46529,3290,50088,3480,36652,3090,24081,2596,62722,4027,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18879810,5820,4242462,6571,426713,18195,473913,16949,224128,12778,605571,17420,661899,17697,528417,16257,387081,14982,934740,13990,12112662,4970,792850,21000,852921,21809,456768,15419,1394074,25906,1730106,34027,1594422,30083,1316242,29982,3975279,31699,2524686,4200,73467,5817,201606,7264,129665,6525,400455,9224,446092,10958,354784,9433,244269,7932,674348,12625,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9304553,3703,2251648,5125,258770,12936,301105,13469,147101,10351,377361,13523,400010,14211,270794,9597,170245,7710,326262,10847,5854034,4648,445339,14837,503597,15669,281019,10856,814435,20016,1039074,19855,834408,17940,593030,16845,1343132,21737,1198871,3906,24733,2391,94058,4635,74767,3838,221718,6980,234049,6550,172866,6456,118083,5836,258597,7903,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,651415,600,148619,1143,11679,2356,12437,2019,8429,2285,20124,2406,30350,3045,28553,3276,15626,2191,21421,2507,410835,1286,24612,2986,24998,2712,14027,2162,42476,3044,71008,4530,68798,4908,52696,4322,112220,5245,91961,828,2141,553,9028,1157,5683,775,14386,1532,18358,1405,13356,1400,9908,1478,19101,1831,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11224969,4110,2675006,5003,309869,14178,313983,13147,147799,11209,428028,16152,485764,16124,368659,11740,230323,10140,390581,13309,6989279,6243,483754,13763,550793,14213,284720,13063,872228,22391,1189189,19839,1066147,21568,808436,18390,1734012,24253,1560684,5874,29585,2870,91048,4678,75803,4576,299132,6885,365081,7545,251170,6580,161113,6410,287752,8458,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3646849,2289,916217,2851,98058,7416,128621,8550,59415,5503,174732,9181,171616,7447,117257,7572,69803,4753,96715,7174,2239587,2899,154895,6115,189528,7979,114176,6806,332167,10974,406434,12727,338936,11861,228012,8788,475439,11767,491045,1940,9659,1410,35849,3308,29774,2165,91060,4479,103082,5591,70222,4161,49558,3499,101841,4480,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3765919,2565,852442,2951,80601,6393,103258,6992,58679,6016,164725,7908,148655,8252,94231,7337,68944,5101,133349,6551,2388484,2785,181038,6939,190108,8652,110964,6345,343055,11364,399033,10512,324292,9786,254351,10903,585643,11107,524993,2244,9791,1677,31612,2812,25208,2713,92668,5117,110156,4970,82329,4799,56196,3835,117033,4456,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12298955,4096,2740484,4902,230286,13950,291903,13413,145369,10651,413184,13946,497153,14798,386701,11688,264316,10265,511572,11835,7671853,3959,453694,13181,523126,15256,263846,11790,845486,20486,1233776,21977,1171969,20287,923210,19777,2256746,24513,1886618,3222,42122,3642,107053,4806,103072,3983,359274,8116,422087,10470,286078,7573,184878,6878,382054,8817,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1012200,827,221694,1156,18339,3518,23882,4100,12129,3239,33719,3893,32596,4768,28231,3805,22630,3273,50168,3926,646162,1314,39515,3840,48669,4909,24466,3697,68559,5602,91704,7461,91345,7929,75579,6200,206325,8584,144344,1075,3287,892,8496,1480,7332,1287,25771,2508,24794,2348,19895,2165,16609,2121,38160,2755,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4493865,3196,1065290,3728,142050,10169,135672,9428,69687,6674,189576,10358,190202,9228,134582,8054,82724,6720,120797,6752,2811712,2512,223727,9410,253655,11902,132047,8580,416888,13495,492809,14638,401989,14335,293343,11442,597254,15856,616863,1915,12072,1711,48579,3461,37581,3380,116502,5250,117853,5679,93052,5500,64734,4036,126490,5589,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
