GEO_ID,B25003G_001E,B25003G_001M,B25003G_002E,B25003G_002M,B25003G_003E,B25003G_003M,NAME,B25003G_001EA,B25003G_001MA,B25003G_002MA,B25003G_002EA,B25003G_003EA,B25003G_003MA,state
0400000US01,15121,1754,9790,1493,5331,1113,Alabama,null,null,null,null,null,null,01
0400000US02,10500,1452,5215,1085,5285,1169,Alaska,null,null,null,null,null,null,02
0400000US04,37099,3025,20755,2134,16344,2009,Arizona,null,null,null,null,null,null,04
0400000US05,13926,1754,7777,1261,6149,1229,Arkansas,null,null,null,null,null,null,05
0400000US06,351034,9243,169798,5724,181236,7706,California,null,null,null,null,null,null,06
0400000US08,43020,3446,22141,2484,20879,2393,Colorado,null,null,null,null,null,null,08
0400000US09,18896,2252,9560,1788,9336,1891,Connecticut,null,null,null,null,null,null,09
0400000US10,4850,1027,3245,813,1605,596,Delaware,null,null,null,null,null,null,10
0400000US11,4742,1141,2146,732,2596,906,District of Columbia,null,null,null,null,null,null,11
0400000US12,96237,5552,58218,4394,38019,3556,Florida,null,null,null,null,null,null,12
0400000US13,35958,3091,21669,2419,14289,1989,Georgia,null,null,null,null,null,null,13
0400000US15,70506,3765,36641,2535,33865,2870,Hawaii,null,null,null,null,null,null,15
0400000US16,8844,1172,4215,917,4629,986,Idaho,null,null,null,null,null,null,16
0400000US17,50577,4376,28505,2719,22072,2788,Illinois,null,null,null,null,null,null,17
0400000US18,23119,2429,14512,1755,8607,1519,Indiana,null,null,null,null,null,null,18
0400000US19,12878,1783,5348,1044,7530,1434,Iowa,null,null,null,null,null,null,19
0400000US20,20569,2178,9564,1167,11005,1906,Kansas,null,null,null,null,null,null,20
0400000US21,15236,2021,7977,1411,7259,1402,Kentucky,null,null,null,null,null,null,21
0400000US22,16526,1806,9679,1215,6847,1405,Louisiana,null,null,null,null,null,null,22
0400000US23,5378,893,2275,614,3103,881,Maine,null,null,null,null,null,null,23
0400000US24,33844,2615,18155,1819,15689,1980,Maryland,null,null,null,null,null,null,24
0400000US25,44989,3765,15046,1899,29943,3086,Massachusetts,null,null,null,null,null,null,25
0400000US26,53644,3023,30162,2726,23482,2010,Michigan,null,null,null,null,null,null,26
0400000US27,25532,2528,13612,1708,11920,2129,Minnesota,null,null,null,null,null,null,27
0400000US28,6909,1451,4072,1106,2837,1005,Mississippi,null,null,null,null,null,null,28
0400000US29,32545,2840,17584,1960,14961,1998,Missouri,null,null,null,null,null,null,29
0400000US30,6163,1152,2952,788,3211,800,Montana,null,null,null,null,null,null,30
0400000US31,9166,1488,4130,977,5036,1222,Nebraska,null,null,null,null,null,null,31
0400000US32,23295,2755,11545,1770,11750,2241,Nevada,null,null,null,null,null,null,32
0400000US33,5825,1162,3475,726,2350,863,New Hampshire,null,null,null,null,null,null,33
0400000US34,52796,3728,24813,2714,27983,2913,New Jersey,null,null,null,null,null,null,34
0400000US35,15354,1886,8370,1230,6984,1395,New Mexico,null,null,null,null,null,null,35
0400000US36,129426,5286,43045,3131,86381,4272,New York,null,null,null,null,null,null,36
0400000US37,47818,3893,25578,2863,22240,2763,North Carolina,null,null,null,null,null,null,37
0400000US38,2619,638,1103,571,1516,592,North Dakota,null,null,null,null,null,null,38
0400000US39,50340,3089,25765,2249,24575,2723,Ohio,null,null,null,null,null,null,39
0400000US40,78250,3566,48767,2612,29483,2740,Oklahoma,null,null,null,null,null,null,40
0400000US41,35089,2707,16654,2092,18435,2342,Oregon,null,null,null,null,null,null,41
0400000US42,52843,4345,24585,2413,28258,2836,Pennsylvania,null,null,null,null,null,null,42
0400000US44,7085,1468,2548,725,4537,1273,Rhode Island,null,null,null,null,null,null,44
0400000US45,18867,2339,10944,1859,7923,1473,South Carolina,null,null,null,null,null,null,45
0400000US46,3326,847,1358,564,1968,749,South Dakota,null,null,null,null,null,null,46
0400000US47,25188,2602,13965,2114,11223,1849,Tennessee,null,null,null,null,null,null,47
0400000US48,135211,6153,76371,4337,58840,4294,Texas,null,null,null,null,null,null,48
0400000US49,11233,1556,5758,1124,5475,1308,Utah,null,null,null,null,null,null,49
0400000US50,2571,741,1621,561,950,443,Vermont,null,null,null,null,null,null,50
0400000US51,43938,3687,25487,2942,18451,2305,Virginia,null,null,null,null,null,null,51
0400000US53,75143,4011,34278,2583,40865,3555,Washington,null,null,null,null,null,null,53
0400000US54,10523,1451,4407,941,6116,1242,West Virginia,null,null,null,null,null,null,54
0400000US55,24103,2473,11393,1663,12710,1919,Wisconsin,null,null,null,null,null,null,55
0400000US56,3452,888,1447,593,2005,730,Wyoming,null,null,null,null,null,null,56
0400000US72,168589,5720,107633,5215,60956,4057,Puerto Rico,null,null,null,null,null,null,72
