GEO_ID,C17025_001E,C17025_001M,C17025_002E,C17025_002M,C17025_003E,C17025_003M,C17025_004E,C17025_004M,C17025_005E,C17025_005M,C17025_006E,C17025_006M,C17025_007E,C17025_007M,C17025_008E,C17025_008M,C17025_009E,C17025_009M,C17025_010E,C17025_010M,C17025_011E,C17025_011M,NAME,C17025_001MA,C17025_001EA,C17025_002MA,C17025_002EA,C17025_003EA,C17025_003MA,C17025_004EA,C17025_004MA,C17025_005EA,C17025_005MA,C17025_006MA,C17025_006EA,C17025_007MA,C17025_007EA,C17025_008MA,C17025_008EA,C17025_009EA,C17025_009MA,C17025_010EA,C17025_010MA,C17025_011MA,C17025_011EA,state
0400000US01,4666970,2567,888290,22673,850990,22535,37300,4629,3939,1288,33361,4464,3778680,22820,3649725,23221,128955,7671,43716,3558,85239,7201,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,696822,1573,69279,6120,64388,5801,4891,1579,1417,662,3474,1187,627543,6406,583541,7425,44002,4006,22532,2778,21470,2937,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6272686,3673,1094249,33633,885261,29543,208988,12717,37686,3255,171302,11963,5178437,33939,4549836,33221,628601,16054,270762,10317,357839,13811,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2839798,2045,534898,16599,498786,15356,36112,4791,5637,1667,30475,4542,2304900,16402,2211294,16707,93606,5216,30519,3319,63087,5866,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,36593372,8519,5783043,74336,3934685,59824,1848358,33840,476041,15516,1372317,34226,30810329,75605,22603526,81803,8206803,56489,4124002,39980,4082801,49623,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4934178,2454,659786,23009,556664,20779,103122,7832,17760,2462,85362,7096,4274392,23309,3888880,24040,385512,13495,158514,7209,226998,12126,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3466977,2302,350145,15842,292452,13572,57693,5720,16719,2532,40974,5043,3116832,15723,2695512,20250,421320,13498,207594,8483,213726,10661,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,874321,1107,103427,8098,92061,7620,11366,2524,2631,1133,8735,2472,770894,8103,711034,8516,59860,4389,30781,2693,29079,3282,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,570953,564,109423,7577,98330,6896,11093,2109,3415,1065,7678,1793,461530,7527,393275,7078,68255,4850,28371,3316,39884,3950,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18436788,6230,3047343,41603,2354351,37208,692992,22188,232846,10835,460146,17252,15389445,41453,12463466,49903,2925979,35325,1526879,24628,1399100,27670,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9446906,4877,1688932,36955,1488537,34541,200395,11023,34873,3870,165522,10477,7757974,38121,7031463,35316,726511,16848,291906,9490,434605,15051,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326373,1510,142185,9627,114250,8040,27935,3979,7842,1514,20093,3790,1184188,9850,967801,16241,216387,12485,131953,7358,84434,8461,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1541860,1275,242272,10788,220137,10154,22135,3293,4239,1468,17896,2821,1299588,10971,1236069,11949,63519,4198,25089,3349,38430,3932,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12543457,3191,1731711,31915,1458037,27656,273674,13509,65142,5622,208532,12735,10811746,32489,9344106,35380,1467640,19056,696620,13854,771020,20000,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6294417,3609,962775,25003,892918,22993,69857,6896,10880,2413,58977,6427,5331642,25164,5107553,24674,224089,10504,97219,6680,126870,8537,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2950251,2192,370507,13924,342867,12999,27640,4449,5356,1363,22284,3741,2579744,14347,2472770,14522,106974,5791,45237,3597,61737,5381,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2775355,2167,377530,15414,338612,13325,38918,5408,5499,1626,33419,5186,2397825,16069,2254257,15926,143568,7843,54474,4391,89094,6395,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4215643,2986,800226,20902,766112,20533,34114,4817,4894,1370,29220,4689,3415417,20760,3311966,20002,103451,6023,42530,4220,60921,4579,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4413890,3449,825144,21101,793874,20668,31270,3454,6238,1477,25032,3267,3588746,21076,3452093,22846,136653,6359,59224,4704,77429,6195,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1293012,1146,167242,7702,160250,7759,6992,1428,2536,1173,4456,1181,1125770,7755,1088495,7361,37275,2931,22764,2179,14511,1839,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5643821,3530,557140,21050,465581,18973,91559,8184,25430,3218,66129,7506,5086681,21165,4381546,21912,705135,14168,332691,11058,372444,11767,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6333611,2630,725143,21471,578328,18464,146815,9221,49464,4256,97351,7494,5608468,22235,4794180,23561,814288,16396,416389,13020,397899,13248,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9656449,3934,1618257,30260,1502115,29397,116142,8011,39346,4211,76796,6847,8038192,30568,7577576,31400,460616,12505,245305,8740,215311,9541,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5189200,2281,599516,15022,521158,13320,78358,5831,24502,3197,53856,5649,4589684,15310,4297319,16152,292365,8765,142129,7182,150236,7407,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2875594,2515,643883,22452,629818,21770,14065,3134,1967,833,12098,2897,2231711,22379,2187133,22643,44578,3917,16374,2063,28204,3234,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5817852,2620,888570,21761,843063,20696,45507,5166,10140,1823,35367,4619,4929282,21852,4748622,21163,180660,8469,88591,6096,92069,6796,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,964509,2420,140969,9640,138386,9727,2583,877,1184,686,1399,567,823540,9382,807059,9317,16481,2247,9972,1757,6509,1298,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1776166,2053,229923,11823,202304,9375,27619,5538,5851,1974,21768,4617,1546243,11677,1464452,10251,81791,5486,39232,3649,42559,4600,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2666662,1598,398027,20092,314949,15997,83078,8805,18031,2808,65047,7956,2268635,19869,1846107,18411,422528,10600,193925,8372,228603,10212,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1276614,1142,105786,8064,97297,7818,8489,2095,2649,865,5840,2071,1170828,8126,1110900,8023,59928,4322,34311,2814,25617,3528,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8626524,2857,884789,24939,661283,20999,223506,11495,63573,4808,159933,10169,7741735,25461,6136495,29234,1605240,19547,850665,16235,754575,18803,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2024716,1715,413851,19768,349937,16346,63914,7522,12924,2729,50990,6752,1610865,19912,1473811,18606,137054,9071,56074,4853,80980,7570,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18879810,5820,2821470,46759,2107595,37466,713875,21101,260573,10538,453302,17020,16058340,46730,12520957,47376,3537383,32682,1943790,24028,1593593,29458,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9304553,3703,1627602,29606,1448624,27648,178978,11999,22744,3049,156234,11570,7676951,29270,7145759,29460,531192,16743,191966,7384,339226,14195,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,651415,600,84895,5668,80964,5299,3931,1199,1121,512,2810,957,566520,5646,554742,5416,11778,1925,4962,1085,6816,1642,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11224969,4110,1779032,32237,1689659,31687,89373,7351,23686,2778,65687,6685,9445937,32108,9076898,30072,369039,10243,201792,8241,167247,9132,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3646849,2289,616610,15751,567553,14439,49057,5529,6247,1313,42810,5405,3030239,16156,2877267,14844,152972,7407,58590,4140,94382,6406,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3765919,2565,596408,17283,517181,14440,79227,6273,14539,2083,64688,5837,3169511,17754,2878030,18872,291481,8826,124733,6320,166748,8928,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12298955,4096,1648184,29243,1536266,28300,111918,6957,38122,3409,73796,6421,10650771,28575,10042118,31239,608653,14593,321980,10266,286673,11909,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1012200,827,142188,9018,116554,8329,25634,3994,7322,1726,18312,3483,870012,9027,765075,9231,104937,5911,54859,4384,50078,5198,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4493865,3196,815755,22461,763620,20750,52135,5061,7464,2090,44671,4992,3678110,22400,3516837,22166,161273,7227,57594,4694,103679,6759,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,788226,1027,113760,7599,110647,7503,3113,1106,922,629,2191,784,674466,7721,656135,8164,18331,2737,7927,1915,10404,2728,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6195120,3574,1095466,29085,1023461,28056,72005,6729,12181,2986,59824,6288,5099654,29181,4886242,30354,213412,9079,83979,6929,129433,8445,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24652927,7949,4414481,53320,3423373,45811,991108,24812,165575,8776,825533,23376,20238446,53345,17143034,58629,3095412,35858,1149258,20203,1946154,31118,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2730176,1935,359242,14693,306212,13064,53030,6132,8807,1786,44223,5490,2370934,15041,2204633,13792,166301,8232,65225,4441,101076,7452,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600850,1125,76352,5250,70746,4993,5606,1798,1885,702,3721,1687,524498,5536,503518,5313,20980,2224,14228,2071,6752,1343,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7780635,2803,861969,22046,762026,19977,99943,9506,23710,2949,76233,8704,6918666,21932,6121039,26059,797627,16668,383995,11618,413632,12767,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6615922,2965,888718,27270,721161,22633,167557,10645,37502,4346,130055,9751,5727204,27096,5016988,24991,710216,16372,362114,11715,348102,13002,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1799960,1852,326507,13020,321256,12781,5251,1640,1179,402,4072,1580,1473453,13236,1458026,13132,15427,1927,8542,1539,6885,1371,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5535803,3152,731479,17834,681086,17404,50393,4677,11393,2059,39000,3987,4804324,17753,4604538,18847,199786,7407,90133,3999,109653,5735,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,551120,851,61577,6480,58396,6180,3181,1658,417,327,2764,1605,489543,6537,477306,6837,12237,1949,5937,1506,6300,1625,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3685731,1892,1659792,21557,1622498,21801,37294,4187,10283,1774,27011,3396,2025939,21770,1959028,20749,66911,5481,30554,3327,36357,4675,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
