GEO_ID,B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_006M,B17012_007E,B17012_007M,B17012_008E,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,NAME,B17012_001EA,B17012_001MA,B17012_002EA,B17012_002MA,B17012_003MA,B17012_003EA,B17012_004EA,B17012_004MA,B17012_005EA,B17012_005MA,B17012_006EA,B17012_006MA,B17012_007EA,B17012_007MA,B17012_008EA,B17012_008MA,B17012_009EA,B17012_009MA,B17012_010EA,B17012_010MA,B17012_011MA,B17012_011EA,B17012_012MA,B17012_012EA,B17012_013MA,B17012_013EA,B17012_014EA,B17012_014MA,B17012_015MA,B17012_015EA,B17012_016EA,B17012_016MA,B17012_017MA,B17012_017EA,B17012_018MA,B17012_018EA,B17012_019EA,B17012_019MA,B17012_020MA,B17012_020EA,B17012_021MA,B17012_021EA,B17012_022MA,B17012_022EA,B17012_023EA,B17012_023MA,B17012_024EA,B17012_024MA,B17012_025MA,B17012_025EA,B17012_026EA,B17012_026MA,B17012_027MA,B17012_027EA,B17012_028MA,B17012_028EA,B17012_029EA,B17012_029MA,B17012_030EA,B17012_030MA,B17012_031MA,B17012_031EA,B17012_032MA,B17012_032EA,B17012_033EA,B17012_033MA,B17012_034EA,B17012_034MA,B17012_035MA,B17012_035EA,state
0400000US13,2385969,17984,325880,9256,111597,5605,35791,2682,45418,4113,25951,2696,4437,1512,214283,8016,32918,3142,9610,1853,17088,2638,5582,1468,638,502,181365,7566,27287,3354,104816,5721,41955,3800,7307,1571,2060089,17879,1577299,16800,872411,12623,567730,12800,127768,5480,9390,2025,482790,11183,128083,5569,62619,4585,57028,3710,7735,1506,701,630,354707,9636,136908,5115,193857,7219,22363,2431,1579,657,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,303075,5409,22324,2366,9494,1643,4447,1049,3178,962,1435,702,434,333,12830,1819,1863,773,320,243,1134,541,409,358,0,275,10967,1632,1793,655,6087,1102,2582,868,505,359,280751,5326,214908,5213,119688,3805,73859,3691,19049,2237,2312,883,65843,3781,22384,2767,13458,2294,7673,1431,1253,545,0,275,43459,2637,21550,2063,17871,2290,3464,1041,574,359,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401806,7285,46538,2990,23336,2353,8276,1513,7846,1378,5955,1152,1259,531,23202,2599,4750,1116,1016,564,3228,1070,506,305,0,267,18452,2297,1917,795,12255,1830,3955,1081,325,234,355268,7116,298793,6711,169775,4637,89953,4640,33801,2821,5264,1190,56475,3535,18833,2351,7042,1565,9682,1706,2049,856,60,99,37642,2782,12257,1552,21335,2096,3563,1105,487,378,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3133813,17339,314986,8610,105563,5863,30961,2511,41309,3833,28545,2713,4748,1056,209423,7163,34831,3007,9096,1597,18513,2622,6475,1531,747,446,174592,6514,22778,2543,101054,5185,40903,4050,9857,1825,2818827,14565,2195446,14935,1221592,12788,757854,11100,203284,6458,12716,2040,623381,10814,185366,6673,90108,5399,84069,4762,10757,1902,432,332,438015,9314,192000,6205,211988,7705,30621,2831,3406,1020,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1656386,11547,181892,6598,63741,3808,21170,2171,24899,2844,14297,1742,3375,894,118151,5751,19998,2803,4410,1149,11607,1752,3603,1205,378,345,98153,5297,10219,1588,58567,3955,25970,2784,3397,1007,1474494,11123,1172777,11602,695748,9007,371930,8208,96453,4593,8646,1466,301717,7236,90665,4449,37758,2926,46678,3508,5346,1157,883,426,211052,5960,84876,3879,108105,4774,16946,1870,1125,630,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793768,7580,65423,3399,25747,2356,9652,1439,9358,1524,5380,1106,1357,538,39676,3011,5367,1054,1583,507,2564,692,1173,592,47,63,34309,2802,2420,665,22664,2107,8397,1545,828,536,728345,7976,607855,8340,368505,5692,179436,5559,54695,2738,5219,978,120490,5043,41462,3154,16051,2071,22772,2331,2589,919,50,71,79028,3985,30038,2352,40131,2850,8273,1883,586,454,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,721592,9016,68317,4100,22530,2426,6845,1025,8208,1651,6004,1240,1473,669,45787,3510,7354,1360,1261,560,4460,1224,1393,618,240,291,38433,3525,3280,871,25919,2952,8309,1678,925,490,653275,9369,536669,8309,317982,5972,166910,5841,48162,2930,3615,995,116606,4564,39338,3043,15473,2059,20377,2393,3472,951,16,29,77268,4092,27225,2507,43779,2969,5809,988,455,328,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1126685,9960,163415,6061,61906,4066,26228,2529,22529,2549,11198,1930,1951,736,101509,4591,19294,2346,5384,1340,11063,1705,2638,858,209,257,82215,4449,10002,1668,52565,3523,17473,2201,2175,813,963270,10364,771966,10441,466019,7905,249552,6576,52040,4246,4355,1060,191304,7057,57538,4091,27320,2642,27252,2956,2924,930,42,41,133766,5761,57007,3281,68392,4379,8036,1458,331,284,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129117,11989,163646,5973,38472,3191,15703,2005,13215,2031,7869,1565,1685,680,125174,5294,15315,1986,3786,1036,8341,1674,3072,1065,116,130,109859,5149,15166,2324,60255,4062,29531,2955,4907,1205,965471,10427,714951,9990,416317,7863,239824,8279,56344,3803,2466,676,250520,7824,64245,4055,30846,2700,28618,2878,4642,1436,139,172,186275,7280,77468,4173,95951,5054,11476,1732,1380,707,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,345328,4830,30399,2206,10311,1440,5076,1173,3095,745,1629,486,511,328,20088,1722,3402,935,1056,491,1965,756,213,165,168,193,16686,1587,1764,564,11740,1435,3071,879,111,101,314929,4967,256359,4612,166630,4195,76003,3525,12873,1839,853,511,58570,3265,20218,2216,8044,1640,11425,1594,749,349,0,230,38352,3025,15186,2025,20053,2110,2758,930,355,337,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1431958,12327,94931,5235,25228,3033,10227,1391,8596,1636,5076,1335,1329,884,69703,4434,11622,1860,3697,1219,5325,1239,2214,987,386,381,58081,4272,7277,1430,36643,3151,12409,2108,1752,813,1337027,12969,997385,13246,549219,9883,363236,8201,80144,4181,4786,1018,339642,9995,92490,5678,43886,3911,42538,3763,5822,1441,244,254,247152,8355,98504,5659,131079,6172,16953,2158,616,367,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1590257,14005,131047,6613,34122,2974,15196,1778,13913,1932,4652,1067,361,408,96925,5882,13385,1876,3944,907,8191,1500,1250,658,0,285,83540,5378,12275,2280,51873,4245,17788,2545,1604,720,1459210,13611,1132082,12123,630558,9149,410327,8996,87107,4247,4090,1210,327128,9180,87015,4561,44746,3173,38885,3423,2902,846,482,331,240113,8018,106896,5652,119016,4880,13004,2001,1197,660,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2508780,17418,302858,7772,102300,4512,36042,2300,37890,3142,23447,2228,4921,1047,200558,6679,33163,3103,8778,1335,18605,2378,5005,1096,775,532,167395,6356,21903,1868,102551,5064,37758,2772,5183,1248,2205922,15946,1742794,14735,1050707,10482,541700,9395,140299,6078,10088,1365,463128,9559,135174,6154,64577,3998,62246,4278,7957,1572,394,352,327954,8004,146832,5224,158102,6057,22250,2476,770,439,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1353758,11075,101698,3976,34533,2311,13313,1384,10291,1495,7560,1166,3369,1020,67165,3629,13076,1660,2436,547,8205,1384,2089,701,346,274,54089,3276,4155,909,34632,2982,13024,1871,2278,1194,1252060,10165,1034467,10298,594173,7891,341058,7359,92215,3651,7021,1197,217593,6684,74681,4050,33658,2609,35919,2826,5026,1110,78,50,142912,4974,52771,3200,78095,3700,11318,1821,728,383,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,746115,9375,132450,6296,37301,3420,14077,2144,12330,1767,10018,1983,876,529,95149,5211,14315,2231,4016,1186,7229,1505,2793,1077,277,310,80834,4632,12412,1720,45397,3264,19534,2727,3491,851,613665,9726,464270,7598,272277,6985,154298,6458,35890,3582,1805,836,149395,6395,37085,3545,19933,2388,15925,2084,1105,611,122,203,112310,5250,47102,2862,55340,4000,9114,1591,754,465,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1524078,14162,161889,5873,59104,3583,24039,2109,20443,2469,12037,1937,2585,732,102785,5132,17917,2415,3339,792,11324,1985,3122,1152,132,122,84868,4467,8850,1638,51820,3638,22067,2591,2131,834,1362189,13252,1087397,11788,655247,8728,340656,7906,85018,4166,6476,1165,274792,7764,81890,4647,34834,2940,41081,3208,5842,1373,133,146,192902,6430,80862,4043,98433,5589,13370,2115,237,194,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,255199,5113,25541,2588,12047,1760,5488,1244,4468,1036,1544,480,547,336,13494,1837,2900,967,685,344,1971,867,244,212,0,237,10594,1758,798,404,6689,1485,2594,813,513,606,229658,4980,191453,4688,120950,3646,55700,3472,13595,1890,1208,451,38205,2591,14026,1514,6032,1113,7309,1183,652,453,33,59,24179,2248,9360,1198,13540,1972,1055,491,224,352,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,468407,6176,41208,3862,15232,2055,4954,894,4078,888,4817,1448,1383,684,25976,2861,5807,1434,821,376,3570,1117,1209,703,207,233,20169,2344,1757,560,12193,1814,5981,1191,238,199,427199,5991,352791,5753,208956,4677,110247,3794,31508,2341,2080,451,74408,3228,25370,2418,11123,1629,12020,1210,2032,875,195,258,49038,2629,17129,1725,27315,2147,4505,995,89,111,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639686,9203,71187,4686,28275,3132,8448,1374,10491,2006,7084,1487,2252,952,42912,3843,8957,1688,1775,779,4026,1122,3076,1093,80,122,33955,3675,4594,1226,19685,2365,8719,1908,957,570,568499,9295,424086,8182,235835,6163,148406,6740,36871,3325,2974,990,144413,5929,54370,3861,23385,2856,26880,2983,3992,1075,113,133,90043,4671,35874,2787,46440,3588,7245,1748,484,315,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,344057,6102,18142,2094,5739,1072,2962,681,1932,771,735,381,110,113,12403,1964,2246,864,394,334,1852,760,0,257,0,257,10157,1638,690,453,7400,1409,1814,635,253,309,325915,5818,268456,5690,161815,4960,89227,3832,16948,1787,466,334,57459,3802,19959,2437,8000,1537,10686,2039,1097,496,176,170,37500,2677,17253,1911,17228,1936,2898,948,121,124,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2185732,12750,170117,6629,55060,3808,20514,2449,21130,2187,10387,1852,3029,961,115057,6263,15416,2238,3466,900,9765,1726,2164,733,21,37,99641,5522,14206,1813,62497,4841,19617,2516,3321,1010,2015615,12335,1559170,11881,828783,10389,597505,9111,125110,5496,7772,1289,456445,9525,138620,4557,72762,4145,58595,3948,6742,1235,521,317,317825,8958,153239,7322,146081,6701,17659,2416,846,523,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501092,8213,78817,4704,31673,3060,9350,1518,14025,2121,7552,1472,746,474,47144,3398,11210,1926,2673,919,5810,1485,2500,797,227,242,35934,2868,3599,773,21551,2349,9840,1806,944,505,422275,8519,317671,7391,190483,5530,103293,4878,22482,2022,1413,551,104604,5227,37831,3946,16385,2151,18482,2694,2474,917,490,365,66773,4348,25909,2742,36577,3776,4071,1044,216,188,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4632676,21902,530477,11710,185504,7085,60293,3863,73183,4927,41358,3316,10670,1266,344973,9177,50300,3321,13582,2170,29755,2784,5549,1236,1414,737,294673,8560,47731,3802,177479,7236,60033,3685,9430,1873,4102199,23344,3025391,23160,1700797,19463,1071606,14429,233350,7318,19638,2291,1076808,18897,304936,9594,162688,6722,123385,6007,17616,2220,1247,668,771872,15887,362973,10104,358997,11214,46905,3957,2997,1196,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
