GEO_ID,B07409_001E,B07409_001M,B07409_002E,B07409_002M,B07409_003E,B07409_003M,B07409_004E,B07409_004M,B07409_005E,B07409_005M,B07409_006E,B07409_006M,B07409_007E,B07409_007M,B07409_008E,B07409_008M,B07409_009E,B07409_009M,B07409_010E,B07409_010M,B07409_011E,B07409_011M,B07409_012E,B07409_012M,B07409_013E,B07409_013M,B07409_014E,B07409_014M,B07409_015E,B07409_015M,B07409_016E,B07409_016M,B07409_017E,B07409_017M,B07409_018E,B07409_018M,B07409_019E,B07409_019M,B07409_020E,B07409_020M,B07409_021E,B07409_021M,B07409_022E,B07409_022M,B07409_023E,B07409_023M,B07409_024E,B07409_024M,B07409_025E,B07409_025M,B07409_026E,B07409_026M,B07409_027E,B07409_027M,B07409_028E,B07409_028M,B07409_029E,B07409_029M,B07409_030E,B07409_030M,NAME,B07409_001EA,B07409_001MA,B07409_002MA,B07409_002EA,B07409_003EA,B07409_003MA,B07409_004EA,B07409_004MA,B07409_005EA,B07409_005MA,B07409_006EA,B07409_006MA,B07409_007MA,B07409_007EA,B07409_008MA,B07409_008EA,B07409_009EA,B07409_009MA,B07409_010EA,B07409_010MA,B07409_011EA,B07409_011MA,B07409_012MA,B07409_012EA,B07409_013MA,B07409_013EA,B07409_014EA,B07409_014MA,B07409_015EA,B07409_015MA,B07409_016EA,B07409_016MA,B07409_017EA,B07409_017MA,B07409_018MA,B07409_018EA,B07409_019MA,B07409_019EA,B07409_020EA,B07409_020MA,B07409_021EA,B07409_021MA,B07409_022MA,B07409_022EA,B07409_023EA,B07409_023MA,B07409_024MA,B07409_024EA,B07409_025MA,B07409_025EA,B07409_026EA,B07409_026MA,B07409_027EA,B07409_027MA,B07409_028EA,B07409_028MA,B07409_029MA,B07409_029EA,B07409_030MA,B07409_030EA,state
0400000US13,6202101,15104,974598,17738,1817946,21912,1726038,19242,1082365,15985,601154,12832,5380812,21840,821152,15994,1588798,22247,1476787,18662,954105,15193,539970,12944,439954,16180,92985,6448,127933,8540,135722,7577,56522,4791,26792,2707,247195,9382,43769,3396,70268,4811,72868,5454,42828,3996,17462,2114,134140,7449,16692,2713,30947,3510,40661,3945,28910,3141,16930,2637,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,918546,5243,92773,5391,264305,9072,291967,5975,180272,6215,89229,5240,808273,7573,84309,5392,234503,8446,255556,6559,157800,6091,76105,4636,76278,6153,6078,1346,22188,3315,23924,3205,15336,2212,8752,1668,5927,1500,798,549,1740,899,2020,798,1115,495,254,204,28068,3613,1588,628,5874,1682,10467,2108,6021,1327,4118,1076,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,980845,5948,113650,5225,281225,7436,345275,7673,164751,6303,75944,4428,849195,7314,96953,4458,239975,6972,301195,7722,144051,5751,67021,4246,79421,5333,9948,2023,24923,3294,28167,2780,12150,1827,4233,1179,26663,3204,4948,1196,9932,1733,7865,1461,2984,994,934,374,25566,3743,1801,688,6395,1953,8048,1768,5566,1265,3756,1268,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8464732,10852,1107665,18826,2337674,25112,2420666,22527,1628903,17655,969824,13530,7532699,16835,977438,17609,2106827,24121,2144781,23092,1439653,16601,864000,12470,615570,12273,94016,6073,158875,6860,185138,7417,116993,5806,60548,3802,165546,7718,22284,2485,43737,3647,51470,4360,31613,3203,16442,2341,150917,8919,13927,2585,28235,3580,39277,3511,40644,3871,28834,3243,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4222287,10037,547714,11292,1519484,14239,1196698,14406,616562,11500,341829,8527,3725892,16174,460854,10512,1354703,14696,1055952,13391,546712,11368,307671,8097,313131,11454,59401,4657,110127,6347,89992,5335,37212,3417,16399,2135,110375,6898,18441,2667,36665,3465,32251,3528,16193,2031,6825,1537,72889,6128,9018,1977,17989,2490,18503,2926,16445,2289,10934,1747,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2013919,6472,190304,5975,678574,11112,642606,8999,344585,9473,157850,6507,1788202,9854,162093,5616,612542,9701,566158,8519,304808,8319,142601,6073,139438,7105,17869,2327,43688,4011,48335,3135,22225,2495,7321,1695,48963,3680,7038,1322,14200,1588,16734,2091,8038,1391,2953,828,37316,3723,3304,1278,8144,1544,11379,1936,9514,1926,4975,1235,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1833247,8429,197374,6748,510336,10852,582148,10454,352335,8825,191054,6167,1593020,11556,168024,6986,446100,9904,498274,9664,308767,7398,171855,5587,145639,8738,19468,3320,41808,4011,50045,4257,24637,2828,9681,1966,43518,3707,5179,1140,10932,1658,16066,2186,7480,1436,3861,981,51070,4435,4703,1348,11496,1932,17763,2949,11451,1774,5657,1406,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2882858,8985,520167,10651,990196,15441,781193,14780,357094,9510,234208,7365,2550103,12799,453908,11143,884211,13586,680965,13868,316332,8912,214687,7362,200583,9650,43030,4101,65885,5097,58752,4547,23058,2384,9858,1462,80148,5494,16633,1955,26373,2819,23706,2859,9262,1461,4174,1010,52024,4660,6596,1688,13727,2169,17770,2744,8442,1458,5489,1129,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2935683,7747,530086,10921,1006684,14240,768092,13179,422961,10269,207860,7230,2591515,12852,459204,11648,899691,14384,673711,12812,375844,9943,183065,6502,211345,10087,45641,3770,67464,5655,60461,5084,24639,2893,13140,1992,80442,5874,18151,2370,27544,3173,19517,2432,11899,2025,3331,897,52381,5260,7090,2207,11985,1918,14403,2537,10579,2027,8324,1603,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,936559,3759,90270,4596,322197,7440,273607,6943,162882,5799,87603,4543,836507,5826,79743,4392,289417,7482,240965,6801,146055,5375,80327,4482,61430,4206,7918,1738,21261,2192,19434,2344,9788,1864,3029,815,21154,3197,1781,692,6529,1667,7210,1696,3598,934,2036,896,17468,3019,828,364,4990,1394,5998,1538,3441,922,2211,807,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3843571,10082,459599,11397,997115,15415,1007404,14562,756118,14380,623335,10714,3404049,13584,399661,10795,882811,14980,893122,14427,665408,13909,563047,9518,260412,10711,40500,4553,73495,5918,67176,4965,48373,3861,30868,3263,87908,5757,11361,2183,23948,3088,22735,3054,19673,2503,10191,1659,91202,6205,8077,1520,16861,2375,24371,2940,22664,3114,19229,2295,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4439328,9100,480798,11006,1167067,15091,1064035,15416,987438,14771,739990,11491,3931176,14680,421914,10613,1043284,14780,947907,14397,870357,12450,647714,10020,323344,12759,44011,4403,84317,5950,79903,5934,66064,5145,49049,4462,105368,6610,10400,1946,24494,3129,21786,2853,27225,2935,21463,2535,79440,5548,4473,1070,14972,2075,14439,2151,23792,2902,21764,3082,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6583274,10775,738171,12114,2034289,19463,2150714,19619,1026081,14457,634019,10201,5798190,15344,631801,11526,1801563,17213,1881716,19039,910283,14069,572827,9672,491589,12400,74268,4405,151112,6702,172091,6871,64070,4618,30048,2952,188410,8447,23336,2565,58416,4245,65101,4970,28546,3168,13011,1750,105085,7667,8766,1907,23198,3359,31806,3352,23182,3166,18133,2494,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3521590,7744,285855,8384,962972,11526,1152965,11266,759312,10649,360486,8881,3127557,11655,245520,7934,864035,10358,1018539,10860,674472,9997,324991,7996,226906,7955,25682,2773,62219,4555,76317,5078,45349,3731,17339,2236,113745,5791,11166,1561,26800,2551,41106,3118,24101,2882,10572,1405,53382,4267,3487,902,9918,1799,17003,2201,15390,2154,7584,1361,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1901354,7827,361547,9535,583924,10460,585069,11378,236145,7323,134669,5741,1686321,10068,314072,9205,522814,9958,517190,11881,211905,7134,120340,5471,120344,7767,30189,3349,33928,3709,41126,4738,10656,1991,4445,1017,54253,5050,11443,1782,14947,2149,14563,2260,8257,1877,5043,1499,40436,4645,5843,2203,12235,2382,12190,2063,5327,1441,4841,1183,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3969184,9055,522101,11299,1264041,14658,1165778,13600,640481,11363,376783,9350,3476374,12676,435437,11024,1120629,13310,1014343,14136,567228,10498,338737,9043,288236,10299,57084,4219,87602,5254,89900,6149,35343,2853,18307,2545,124915,6020,21602,2164,38876,3102,38291,4018,18708,2448,7438,1537,79659,6597,7978,1671,16934,2325,23244,2841,19202,2642,12301,1958,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,670763,4400,54254,3756,203008,6719,220884,6287,133471,5871,59146,3852,590182,5248,48174,3424,179950,6047,192508,6275,115792,5600,53758,3716,46381,3536,3376,853,12718,1519,17760,2559,9886,1769,2641,818,15280,2352,1780,632,4487,1110,5059,1118,3243,871,711,424,18920,2641,924,447,5853,1368,5557,1588,4550,1285,2036,702,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1176097,5576,112153,4810,334716,7516,392118,6478,229909,5896,107201,5061,1028651,6477,92884,4308,298511,6818,339963,5789,202770,6184,94523,4762,94608,5232,14020,2397,22229,2265,34043,3547,17850,2550,6466,1261,29653,3006,2922,778,8054,1320,11245,1761,5044,1227,2388,869,23185,3749,2327,900,5922,1851,6867,1433,4245,1225,3824,1151,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1783710,9541,274508,9622,529486,12523,592774,12278,256609,8830,130333,6273,1415840,13264,210682,7891,417220,12152,467953,10479,209313,8488,110672,5746,282082,11943,51457,5388,89967,6373,92757,5912,34483,3361,13418,2187,15871,2783,3182,1116,4187,1189,6107,1588,1593,666,802,554,69917,6193,9187,2729,18112,2506,25957,3400,11220,1925,5441,1175,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,900076,4650,76962,4732,268949,7355,259030,7014,182438,6005,112697,4639,799305,6868,66432,4087,238573,6924,229666,6408,162723,6016,101911,4457,64577,5687,7480,1563,21063,2999,18835,2234,11799,2221,5400,1541,17915,2177,1793,656,5155,1229,6316,1305,3676,1078,975,397,18279,2377,1257,672,4158,1309,4213,1162,4240,1005,4411,1157,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5962011,8488,711166,16186,1758541,21076,1381297,17245,1320117,17330,790890,12248,5429475,14941,638396,15235,1614959,19925,1257257,17497,1203470,16393,715393,12421,303950,11676,48415,4338,88494,5874,74197,5820,57799,4445,35045,3402,124251,7213,15093,2548,30388,2844,28338,3133,31008,3034,19424,2550,104335,6314,9262,1801,24700,2706,21505,2435,27840,3099,21028,2191,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1320675,6889,219002,8218,350630,7541,423326,9118,186518,6755,141199,6650,1169071,9481,195856,7924,316483,7526,368724,9608,161342,5867,126666,6234,93558,7645,17009,2701,21590,3386,33167,3757,13989,2078,7803,1413,27705,3237,4480,1067,6688,1550,9728,1670,4245,1131,2564,831,30341,3521,1657,594,5869,1635,11707,2051,6942,1446,4166,1113,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13069365,14465,1969995,25585,3627896,28574,3225691,29422,2422535,25155,1823248,21030,11778314,24791,1771217,24225,3311375,30466,2917193,26987,2150525,22109,1628004,19262,804620,19270,129516,6968,207414,9390,196466,8065,159712,7015,111512,7035,270433,10219,48595,4157,64316,4482,63294,4662,57414,4243,36814,3280,215998,10054,20667,2837,44791,4613,48738,3736,54884,4256,46918,3992,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6253907,14940,956977,15933,1736369,19800,1917078,20720,1104263,17646,539220,11756,5523734,19918,832143,14249,1540684,18043,1692501,20650,977816,16049,480590,11010,446157,12886,85837,6343,123678,6995,135655,6129,71228,4504,29759,2518,168596,7467,28550,3277,43874,3627,52684,3682,30361,3289,13127,2262,115420,7038,10447,2455,28133,3059,36238,3463,24858,2761,15744,1961,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,442979,3233,42322,2625,119416,3678,157834,4203,87640,3857,35767,3017,389144,4217,37646,2436,106824,3735,137113,3854,76767,3828,30794,2551,30429,3114,3053,984,7716,1504,11686,1917,5411,1080,2563,1060,10562,1487,1010,498,2691,684,4274,925,2153,704,434,304,12844,2354,613,439,2185,820,4761,1324,3309,790,1976,840,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7710395,12422,910354,14329,2715771,25751,2186050,20879,1209781,18141,688439,12063,6834576,15290,784510,14390,2425409,25043,1916056,18989,1086270,17365,622331,11436,581677,12891,90950,6034,204444,9610,183800,7531,70009,4954,32474,2866,186251,8121,26152,2155,61031,4427,55803,4138,28302,3085,14963,1744,107891,7525,8742,1820,24887,3051,30391,3417,25200,2988,18671,2960,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2434054,7585,335275,9037,781356,12449,760829,11132,375197,9273,181397,6231,2108329,12067,280405,8205,679643,12188,655803,10661,328982,8633,163496,6184,195010,9397,34006,3870,60109,5131,62272,4500,28406,3342,10217,1653,79702,5376,13344,1814,25955,2792,26596,2793,9970,1747,3837,925,51013,4800,7520,1585,15649,2456,16158,2431,7839,1482,3847,1087,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2588909,7906,292362,9372,649310,13510,909306,12849,469889,8972,268042,6873,2214603,10854,244047,8887,555934,12428,771420,11929,408171,9144,235031,6224,239245,8579,34487,3745,62205,3720,88852,6286,35501,3414,18200,2196,76016,5517,7881,1821,19310,2389,28710,3458,13264,1851,6851,1557,59045,5575,5947,1460,11861,2323,20324,3007,12953,1899,7960,1967,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
