GEO_ID,B25096_001E,B25096_001M,B25096_002E,B25096_002M,B25096_003E,B25096_003M,B25096_004E,B25096_004M,B25096_005E,B25096_005M,B25096_006E,B25096_006M,B25096_007E,B25096_007M,B25096_008E,B25096_008M,B25096_009E,B25096_009M,B25096_010E,B25096_010M,B25096_011E,B25096_011M,B25096_012E,B25096_012M,B25096_013E,B25096_013M,B25096_014E,B25096_014M,B25096_015E,B25096_015M,B25096_016E,B25096_016M,B25096_017E,B25096_017M,NAME,B25096_001MA,B25096_001EA,B25096_002MA,B25096_002EA,B25096_003EA,B25096_003MA,B25096_004MA,B25096_004EA,B25096_005EA,B25096_005MA,B25096_006EA,B25096_006MA,B25096_007MA,B25096_007EA,B25096_008MA,B25096_008EA,B25096_009EA,B25096_009MA,B25096_010MA,B25096_010EA,B25096_011MA,B25096_011EA,B25096_012EA,B25096_012MA,B25096_013MA,B25096_013EA,B25096_014EA,B25096_014MA,B25096_015MA,B25096_015EA,B25096_016EA,B25096_016MA,B25096_017EA,B25096_017MA,state
0400000US13,2304165,17073,1639846,15202,85390,4557,236452,7519,375159,10605,336609,8311,309090,8103,208195,6799,88951,3391,664319,10312,134566,6060,147702,6444,107045,4887,93059,5436,90371,4541,57355,3623,34221,2942,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,258533,5422,175138,5017,839,359,2116,793,2611,741,6852,1191,21079,2158,50737,3269,90904,3423,83395,3201,1593,573,1869,475,2696,703,3929,665,9017,1313,18058,1939,46233,2827,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401532,6302,275925,6274,11639,1664,28398,2859,65810,3652,63473,3248,61333,3576,32342,2714,12930,1642,125607,4245,22089,1933,18610,1686,22295,1735,21935,1743,21395,1902,12101,1483,7182,1407,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3219338,16289,2223670,14753,87992,3757,273607,6340,332070,8272,395089,9360,523675,10257,420345,8404,190892,5505,995668,12614,132268,5603,174117,5718,143210,4828,146315,5482,192835,6463,140596,5990,66327,3038,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1736751,11947,1218452,11476,74844,4097,320502,7423,328352,8000,217921,6432,168762,5883,81456,3893,26615,2617,518299,8388,99096,4231,146677,5360,109341,4640,74757,3810,54972,2910,22099,1896,11357,1444,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,885284,8254,553055,8328,40317,2721,137702,4420,145076,5324,93118,3855,88167,3422,37094,2390,11581,1450,332229,6008,65392,4063,89362,3671,71606,2943,48374,2311,36376,2499,14065,1379,7054,1078,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,749907,8746,480190,8870,42289,2797,111840,3877,99692,4818,94897,3821,80284,4432,38712,2430,12476,1733,269717,5310,65443,3180,72441,3513,47121,2574,37421,3057,30353,2150,10892,1427,6046,1177,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1156292,12036,717861,10476,64415,4123,166297,5682,176337,6157,127686,4984,112607,4689,52210,3686,18309,1964,438431,8379,120130,4553,109522,4648,81564,4661,54157,3285,43708,3288,18691,2013,10659,1363,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1141504,11499,637183,11302,53713,3908,111304,5368,128505,5907,134358,5913,125950,5022,63227,3635,20126,2031,504321,9287,125071,6346,118564,4423,82399,4099,73108,3443,62792,3054,28364,2401,14023,2007,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,396395,5449,258025,5141,9463,1308,31840,2252,42463,3129,57071,3276,68831,3386,36292,2707,12065,1573,138370,3634,17543,1651,25124,2095,20656,1580,22397,1713,28934,2119,14064,1423,9652,1228,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1426267,12068,1090776,11617,15903,1855,27144,2576,55077,3684,111763,4934,310127,8709,361633,9104,209129,6303,335491,6633,24586,2467,20480,2111,26558,2066,37339,2148,80214,3800,90238,4137,56076,3259,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1568382,10691,1132001,10169,11927,1529,14012,1616,42699,2458,98950,5050,291148,7204,441586,8172,231679,5759,436381,7726,15243,1627,10143,1427,19526,1831,39436,3029,111141,4606,150565,4935,90327,4218,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2769474,14635,1828046,14919,178827,6721,450264,9847,417872,9565,330331,7762,272962,6497,134949,4203,42841,2430,941428,11991,201105,5879,231779,5944,182958,4931,139948,4988,107124,3840,49754,3145,28760,2197,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1527328,10448,1076735,8953,35233,2395,81151,3276,166940,6050,244631,6854,305264,6554,179488,4388,64028,2995,450593,6597,53164,2830,58347,2599,69123,2973,89558,2996,100009,3459,55271,2476,25121,1792,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,753374,9176,411111,7879,57889,3630,112590,5151,86310,5196,66935,4184,54715,3492,25532,2495,7140,1290,342263,7114,104617,4537,101450,4301,50875,3308,36793,2896,28928,2245,11630,1751,7970,1471,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1621371,13182,1067865,11356,72378,3403,212778,7272,251568,7984,208955,6735,191652,6439,93849,4550,36685,2204,553506,8148,111587,4862,133227,4908,101467,4256,84342,4144,70022,3437,33789,2184,19072,1725,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,280633,4455,165561,4571,9071,1381,16747,1542,22482,2036,36490,2892,42623,2610,28232,2251,9916,1296,115072,3363,22189,1857,18455,1465,14720,1541,17893,1701,22489,1796,11523,1558,7803,1109,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484649,6026,309474,5919,21626,1701,66286,3124,94398,4362,55132,3019,47943,2303,18266,1622,5823,1092,175175,4188,33416,1932,47003,2275,40383,2367,23951,1665,19773,1648,6896,1022,3753,797,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,565869,9281,429984,9713,15861,1888,54116,3861,84621,4498,89446,4959,101474,4529,61611,3508,22855,2312,135885,5034,23510,2428,20347,2147,18548,2210,18233,1935,28003,2248,16777,1856,10467,1804,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369448,5293,257120,5334,4599,929,10315,1559,23018,2509,38585,2850,99772,3717,64303,3818,16528,1546,112328,3780,12266,1628,7250,1135,8730,1194,15629,1622,34949,2129,22937,2244,10567,1331,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2106728,14618,1496628,14811,13801,1823,28211,2347,58295,3622,123650,6336,355954,8839,579416,9009,337301,8388,610100,9353,23902,2253,29041,2526,37427,2517,57295,3149,133164,4273,210157,6062,119114,4711,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,519864,7374,316301,6958,21455,2346,39563,2857,58007,4242,66106,3175,71954,4083,39516,2943,19700,1851,203563,6415,49810,3899,39392,2762,26535,2548,25181,2170,33416,2491,18053,1718,11176,1251,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3904123,16568,2537133,17175,73881,3830,274819,6756,275528,7218,238688,6920,350244,7748,693277,11175,630696,10245,1366990,13705,129406,4044,198068,5386,149343,4917,117244,4513,161586,5675,290843,6946,320500,8101,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2465551,18417,1656792,14774,78135,4380,262544,7709,367235,10362,318007,6979,324020,8755,209894,6257,96957,4847,808759,10982,165741,6241,180985,6265,134359,5323,110974,4867,109426,4581,66198,3564,41076,3199,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187673,3460,100295,3362,10471,1223,18960,1479,24620,1768,21569,1764,18044,1738,5240,997,1391,437,87378,2509,26017,1644,19640,1590,15146,1273,12990,1301,8729,1066,3457,712,1399,437,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3095197,18587,2101565,17541,108548,4693,480336,10672,546565,11728,402681,9599,351562,8906,164672,5062,47201,2697,993632,11214,159485,5229,244551,7891,233538,5956,167447,5268,118877,3846,47362,2760,22372,2004,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,971378,9238,585362,8394,57760,3597,157227,5657,153475,4820,95576,4552,75747,3772,33711,2382,11866,1401,386016,8197,106346,4833,107264,4585,73071,3254,42396,2750,32437,2607,16079,1513,8423,1445,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,942674,8824,659197,9664,17962,1988,20463,2456,58334,4158,108870,5152,214215,6871,170457,5770,68896,4074,283477,6104,44134,2978,20773,1984,23775,2117,36424,2203,73212,3648,57886,3111,27273,2199,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3461678,15683,2169055,15630,109488,4379,339811,8601,372461,8927,375761,6830,491965,7313,350229,7136,129340,5137,1292623,13706,201729,6216,279907,6009,217874,6045,197971,6048,216758,5960,122387,4350,55997,2832,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,244516,5053,178372,4808,2854,650,2442,807,10710,1594,32384,2881,64942,3673,47468,2931,17572,1837,66144,2710,2629,682,1480,500,3963,803,11763,1541,24740,2121,13890,1742,7679,1090,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1210160,11085,760782,12195,59424,4091,140035,5734,169899,6142,135206,5997,129723,5183,81732,4037,44763,3061,449378,7498,110667,4830,104713,4838,74666,4324,54504,3465,51168,2722,31527,2650,22133,1923,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,216821,3676,126942,3494,11986,1407,22037,1723,31607,2180,26226,1994,20654,1859,11125,1260,3307,732,89879,3071,24352,1723,20935,1360,15806,1406,13285,1347,8205,1190,4908,868,2388,620,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1662768,15433,1043349,13746,62547,4395,211808,7070,262324,7313,187116,7149,169329,6257,107802,5196,42423,3148,619419,9864,107958,3912,149014,5377,114391,4310,95778,4626,80193,4435,47435,3180,24650,2219,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5555903,27420,3475274,23904,205689,6434,744505,13458,874866,16328,646280,13099,548291,11492,318757,8013,136886,4566,2080629,19714,474556,10396,614069,11661,347531,9688,250298,7436,204332,6237,113755,4456,76088,3780,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,615142,6267,457098,6183,10562,1384,13507,1839,60748,4054,105617,4409,151352,4768,86520,3584,28792,2450,158044,4376,14087,1858,9453,1259,20490,1838,32676,2198,43987,3088,24727,1839,12624,1521,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180847,3870,121323,3339,3576,732,6948,859,14520,1548,26709,2113,37067,2293,23689,1687,8814,1281,59524,2610,5601,812,4641,708,7931,1149,10824,1248,15701,1190,10524,1202,4302,641,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2025240,16608,1458444,15818,38518,3081,75746,4317,141931,5580,206001,7040,361691,9189,380250,9480,254307,6300,566796,9306,76516,4052,63642,3635,67656,3184,83467,4499,116976,4743,89084,3966,69455,3712,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1644939,11518,1192765,12139,22161,2403,32632,2496,92199,4573,163287,5529,352536,8040,349581,6900,180369,5753,452174,7857,50211,3292,31764,2671,40609,2954,54430,3377,104762,4132,107012,4466,63386,3390,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,553429,5834,274978,5889,33973,2806,83593,3857,55835,3220,43351,3089,38800,2956,15850,2070,3576,852,278451,5758,88839,4516,83660,4407,36911,2830,29887,2536,24560,1870,9518,1485,5076,1018,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1566039,12101,1064180,11649,29955,1885,134526,4298,228182,6344,238816,6838,260263,5805,132366,4301,40072,2395,501859,7356,49761,2480,78571,2951,108244,3560,98374,3787,103092,3844,44321,2242,19496,1431,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155278,3397,93523,3719,5015,1339,7043,1279,16472,1783,21494,1928,25427,2623,12254,1472,5818,1092,61755,2807,11343,1499,7761,1386,8632,1007,12193,1435,12805,1477,5027,996,3994,935,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,929831,9777,362159,8143,4584,993,82111,4631,114324,5323,76948,4207,50922,3154,23677,2352,9593,1337,567672,7756,83853,4206,187862,4922,118001,4264,88272,4139,49370,2915,25344,2075,14970,1777,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
