GEO_ID,C27018_001E,C27018_001M,C27018_002E,C27018_002M,C27018_003E,C27018_003M,C27018_004E,C27018_004M,C27018_005E,C27018_005M,C27018_006E,C27018_006M,C27018_007E,C27018_007M,C27018_008E,C27018_008M,C27018_009E,C27018_009M,C27018_010E,C27018_010M,C27018_011E,C27018_011M,C27018_012E,C27018_012M,C27018_013E,C27018_013M,C27018_014E,C27018_014M,C27018_015E,C27018_015M,C27018_016E,C27018_016M,C27018_017E,C27018_017M,C27018_018E,C27018_018M,C27018_019E,C27018_019M,C27018_020E,C27018_020M,C27018_021E,C27018_021M,C27018_022E,C27018_022M,C27018_023E,C27018_023M,C27018_024E,C27018_024M,C27018_025E,C27018_025M,C27018_026E,C27018_026M,C27018_027E,C27018_027M,C27018_028E,C27018_028M,C27018_029E,C27018_029M,C27018_030E,C27018_030M,C27018_031E,C27018_031M,C27018_032E,C27018_032M,C27018_033E,C27018_033M,C27018_034E,C27018_034M,C27018_035E,C27018_035M,C27018_036E,C27018_036M,C27018_037E,C27018_037M,C27018_038E,C27018_038M,C27018_039E,C27018_039M,C27018_040E,C27018_040M,C27018_041E,C27018_041M,C27018_042E,C27018_042M,C27018_043E,C27018_043M,C27018_044E,C27018_044M,C27018_045E,C27018_045M,C27018_046E,C27018_046M,C27018_047E,C27018_047M,C27018_048E,C27018_048M,C27018_049E,C27018_049M,C27018_050E,C27018_050M,C27018_051E,C27018_051M,NAME,C27018_001EA,C27018_001MA,C27018_002MA,C27018_002EA,C27018_003EA,C27018_003MA,C27018_004MA,C27018_004EA,C27018_005EA,C27018_005MA,C27018_006EA,C27018_006MA,C27018_007MA,C27018_007EA,C27018_008EA,C27018_008MA,C27018_009MA,C27018_009EA,C27018_010EA,C27018_010MA,C27018_011EA,C27018_011MA,C27018_012EA,C27018_012MA,C27018_013MA,C27018_013EA,C27018_014EA,C27018_014MA,C27018_015MA,C27018_015EA,C27018_016MA,C27018_016EA,C27018_017EA,C27018_017MA,C27018_018EA,C27018_018MA,C27018_019MA,C27018_019EA,C27018_020MA,C27018_020EA,C27018_021MA,C27018_021EA,C27018_022EA,C27018_022MA,C27018_023MA,C27018_023EA,C27018_024EA,C27018_024MA,C27018_025EA,C27018_025MA,C27018_026MA,C27018_026EA,C27018_027EA,C27018_027MA,C27018_028EA,C27018_028MA,C27018_029EA,C27018_029MA,C27018_030EA,C27018_030MA,C27018_031EA,C27018_031MA,C27018_032MA,C27018_032EA,C27018_033EA,C27018_033MA,C27018_034EA,C27018_034MA,C27018_035EA,C27018_035MA,C27018_036EA,C27018_036MA,C27018_037MA,C27018_037EA,C27018_038MA,C27018_038EA,C27018_039EA,C27018_039MA,C27018_040MA,C27018_040EA,C27018_041EA,C27018_041MA,C27018_042MA,C27018_042EA,C27018_043MA,C27018_043EA,C27018_044MA,C27018_044EA,C27018_045EA,C27018_045MA,C27018_046MA,C27018_046EA,C27018_047MA,C27018_047EA,C27018_048MA,C27018_048EA,C27018_049MA,C27018_049EA,C27018_050EA,C27018_050MA,C27018_051EA,C27018_051MA,state
0400000US13,9414772,5596,1688238,37008,610722,16624,444297,16810,166425,11093,970532,24725,238261,10044,732271,20817,106984,5618,101621,5277,5363,1511,1972939,38045,588449,18823,302975,13220,285474,14210,1144090,23047,183566,9371,960524,22301,240400,6697,235224,6615,5176,1268,1604361,34066,418043,14896,100698,7588,317345,13650,991979,20492,93105,5967,898874,18517,194339,7438,189836,7292,4503,1183,1232658,31505,287475,11818,36657,4217,250818,11485,808152,20769,54725,4517,753427,19757,137031,6372,133459,6113,3572,963,2916576,36932,553184,12940,30175,4545,523009,11948,2038618,27090,91240,4837,1947378,27453,324774,7955,312502,7965,12272,1558,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1302286,2686,141619,9673,41230,5148,32396,5066,8834,2333,87188,5878,35213,4124,51975,5169,13201,1914,11907,1790,1294,607,180122,12312,53801,5882,28926,4476,24875,3934,98020,6892,26935,3579,71085,5544,28301,2599,27797,2614,504,245,214196,13742,54650,5673,16251,3232,38399,4745,129085,8498,18150,2427,110935,7901,30461,3116,28339,2872,2122,1117,205265,11179,48244,4824,8014,1788,40230,4411,128301,7437,11108,1859,117193,6989,28720,2753,27493,2653,1227,761,561084,14393,99648,6168,7586,1916,92062,5861,368284,8962,16128,2276,352156,8831,93152,3950,88128,3981,5024,1026,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1539121,1475,242272,10788,80316,5365,57329,5513,22987,4425,146740,7089,31132,3640,115608,5931,15216,2416,15023,2399,193,176,363955,13517,125098,7867,49921,4687,75177,6766,193178,8218,28249,3199,164929,7229,45679,3040,45229,3014,450,397,312714,14599,92728,7148,12672,2507,80056,6845,176337,8954,14943,2558,161394,8379,43649,3476,42969,3395,680,451,226378,10097,56376,4742,4871,1397,51505,4558,137536,6747,8344,1671,129192,6290,32466,2958,32142,2968,324,249,393802,12669,68815,5184,4841,1387,63974,5113,268970,8099,12229,1644,256741,8196,56017,3610,55004,3638,1013,533,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12536673,3538,1731524,31911,600045,16247,505430,15807,94615,8441,1001591,19270,360328,11285,641263,17013,129888,5315,122202,5526,7686,1405,2219974,42726,663215,17690,416288,14554,246927,12688,1225198,26202,305483,11929,919715,20987,331561,8298,322384,8057,9177,1873,2078446,34628,528871,15709,164919,9607,363952,13609,1226423,22201,146351,6167,1080072,19897,323152,9269,314941,9179,8211,1358,1720333,33962,399408,13285,51342,4773,348066,12141,1098123,22942,71893,4700,1026230,21892,222802,8698,216201,8270,6601,1338,4786396,40471,895377,16758,43463,4444,851914,15992,3348639,28745,118740,6203,3229899,27015,542380,9448,515635,9248,26745,2730,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6290632,3781,962657,25011,342172,13322,264013,11344,78159,7685,565697,14726,191791,8252,373906,12111,54788,3149,52651,3197,2137,770,1287067,25617,391206,13855,177381,9238,213825,11055,704231,14271,140830,6792,563401,13202,191630,6443,189929,6467,1701,488,1175517,33564,300721,13325,51962,5605,248759,11298,679040,20414,67123,4125,611917,19196,195756,6210,193216,6326,2540,778,963308,27420,217099,9991,16140,2454,200959,9390,608790,18613,41078,3776,567712,18109,137419,5757,135512,5743,1907,670,1902083,27550,325313,10631,14469,2245,310844,10812,1349579,19504,50776,3430,1298803,19638,227191,7122,218698,6917,8493,1487,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2948535,2320,370458,13920,115365,7434,92663,7155,22702,3183,226604,8866,87062,6041,139542,7466,28489,2130,27898,2124,591,355,535970,14914,154696,7939,83060,6645,71636,6021,279767,8905,64709,4813,215058,8192,101507,4617,100509,4662,998,479,557845,17202,149426,7036,32434,3594,116992,6067,314796,10715,29934,3202,284862,9594,93623,4421,92758,4396,865,331,492434,15854,117851,6573,10025,1836,107826,6278,302984,9679,19615,2254,283369,9674,71599,3924,71092,3896,507,229,991828,17147,172332,6325,7465,1488,164867,6107,686806,11159,27105,2452,659701,11154,132690,5247,130704,5282,1986,611,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2761598,3071,376940,15299,131258,9199,87489,7381,43769,5068,217759,8788,52483,4257,165276,7574,27923,2497,27363,2479,560,311,529511,17798,169091,9226,65939,5665,103152,7426,282415,10096,43698,3898,238717,9238,78005,3804,76885,3766,1120,593,481596,14607,133948,7014,17923,2744,116025,6296,277340,10240,20428,2240,256912,10146,70308,3804,69370,3812,938,457,425875,14549,102442,6677,7222,1476,95220,6473,262011,10195,15933,2490,246078,10065,61422,4076,60317,3968,1105,451,947676,17710,177885,7464,8054,1813,169831,7496,646952,12423,25941,2426,621011,12314,122839,4353,119228,4368,3611,756,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4206037,3457,799894,20905,262760,11202,213964,9960,48796,5219,474610,11945,184564,7148,290046,9337,62524,3801,61263,3704,1261,601,903338,23337,229280,10436,116790,8672,112490,8506,516619,14633,126437,7418,390182,12532,157439,5676,156081,5657,1358,614,746920,23035,176058,10728,33321,4100,142737,9500,454352,13565,54045,3816,400307,13154,116510,4844,115074,4782,1436,509,575024,20118,127175,8229,14294,2858,112881,7708,370549,13262,31554,2854,338995,12406,77300,4800,75171,4615,2129,813,1180861,23636,205167,8173,7621,1628,197546,8269,833108,16879,41419,3102,791689,16597,142586,5595,137759,5612,4827,1026,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4401009,3936,824819,21095,299779,11779,265176,11285,34603,4743,463238,12430,159051,8490,304187,10421,61802,3034,60344,2998,1458,600,928633,27348,243397,12536,163431,11324,79966,6722,536077,16058,123792,6059,412285,13633,149159,5832,146443,5762,2716,916,719282,24756,178726,9570,69085,6355,109641,7152,436765,16090,60301,4194,376464,14937,103791,4906,101277,5018,2514,854,586751,20030,137354,7436,29859,3803,107495,6771,379671,13700,34620,3485,345051,13324,69726,4980,67088,4746,2638,904,1341524,25106,239342,9369,24010,3041,215332,9289,948099,18036,45461,3572,902638,17529,154083,6026,145443,6037,8640,1494,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1290891,1490,167242,7702,47727,4045,42449,3714,5278,1567,100267,4585,60640,3470,39627,3259,19248,1717,18939,1717,309,251,258678,11090,62364,5287,45027,4236,17337,2686,144205,6726,63982,3625,80223,5484,52109,2843,51389,2870,720,301,235369,12523,52028,4826,14707,2855,37321,3903,140912,8168,27101,3086,113811,6788,42429,2905,41862,2957,567,324,194657,8222,38444,3798,3624,990,34820,3821,125842,6088,10471,1382,115371,5780,30371,2420,29661,2400,710,343,434945,11403,67483,4954,2953,932,64530,4890,308159,7529,14628,1610,293531,7553,59303,3328,56777,3192,2526,639,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
