GEO_ID,B12002H_001E,B12002H_001M,B12002H_002E,B12002H_002M,B12002H_003E,B12002H_003M,B12002H_004E,B12002H_004M,B12002H_005E,B12002H_005M,B12002H_006E,B12002H_006M,B12002H_007E,B12002H_007M,B12002H_008E,B12002H_008M,B12002H_009E,B12002H_009M,B12002H_010E,B12002H_010M,B12002H_011E,B12002H_011M,B12002H_012E,B12002H_012M,B12002H_013E,B12002H_013M,NAME,B12002H_001MA,B12002H_001EA,B12002H_002EA,B12002H_002MA,B12002H_003MA,B12002H_003EA,B12002H_004EA,B12002H_004MA,B12002H_005MA,B12002H_005EA,B12002H_006MA,B12002H_006EA,B12002H_007EA,B12002H_007MA,B12002H_008EA,B12002H_008MA,B12002H_009MA,B12002H_009EA,B12002H_010EA,B12002H_010MA,B12002H_011MA,B12002H_011EA,B12002H_012EA,B12002H_012MA,B12002H_013EA,B12002H_013MA,state
0400000US17,6822890,1595,3311140,1226,1052737,10071,1812594,13169,30614,3128,96664,3958,318531,8209,3511750,1298,882354,9628,1794389,14774,47189,3792,380253,7103,407565,9395,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4314511,1669,2098123,1665,618492,7858,1156703,11142,20078,2655,56109,2813,246741,7637,2216388,1422,521605,6823,1151370,11080,33140,2721,213873,5102,296400,7468,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2214858,1757,1079593,1233,318559,5415,612530,8765,10446,1873,30596,2103,107462,5335,1135265,1376,258193,5040,608955,7231,14381,1819,123874,3442,129862,4776,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1822025,961,888575,1083,256391,6142,502237,7993,8972,1578,24946,1971,96029,4784,933450,1069,206721,4657,500060,6802,11665,1631,94118,3107,120886,4867,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3071422,1776,1488813,2096,419298,7625,810252,9717,28062,2684,42818,2775,188383,6772,1582609,1798,345882,7649,803203,10365,37723,3301,174203,4452,221598,7211,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2252982,1569,1099649,1380,319771,6215,604782,8099,18191,2512,29568,2888,127337,5571,1153333,1343,257449,6238,589718,8316,25498,2675,126331,4030,154337,6587,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1054536,226,510233,187,154497,3784,270951,4772,6198,1299,15092,1359,63495,3493,544303,137,128211,3518,270399,5286,8171,1488,55098,2516,82424,3640,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2651173,1794,1282911,1160,391018,7129,723596,9638,20937,2114,39336,2561,108024,5806,1368262,1388,335076,6802,721333,9030,26005,2582,142224,3807,143624,5372,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4228445,3933,2019605,2542,721458,8969,1040914,10679,25189,2647,62944,3456,169100,5762,2208840,2122,662857,8645,1029092,12915,36814,3354,227506,5703,252571,8837,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6258772,1964,3056953,1456,944631,9710,1673570,13168,25453,2200,84728,3566,328571,8400,3201819,1123,784954,8292,1656154,12848,35581,2368,322853,5921,402277,8338,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3639164,1049,1785875,613,569718,7142,1001114,9636,14109,1862,42494,2180,158440,4718,1853289,681,474843,5884,996498,9553,17631,2205,166946,3229,197371,6013,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1414205,2329,687286,1975,178532,5833,390778,8203,10577,1810,19706,2214,87693,4997,726919,1888,136507,5087,396350,7124,17301,2295,86754,3348,90007,5132,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3980130,1771,1934345,1480,558733,7411,1079341,10737,27130,2617,53723,3272,215418,7056,2045785,1467,467334,6534,1061960,11512,36894,3433,217725,5273,261872,7811,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,723501,511,361604,663,102862,3319,200287,4888,4856,1289,8405,1110,45194,3217,361897,435,80316,2957,196135,4400,5114,1045,35427,1655,44905,2943,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1228830,1040,599743,851,178769,4128,337471,5238,6095,1168,14982,1386,62426,3319,629087,869,142264,3856,345837,5332,7137,1388,64716,2491,69133,3506,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1246163,1035,633202,972,188489,5430,319125,7369,10510,1852,23941,2323,91137,4768,612961,949,133334,5047,303654,7415,10975,1792,60054,3364,104944,5061,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1011928,1444,494340,788,148104,4065,271530,5955,6136,1395,13575,1597,54995,3478,517588,777,128053,3611,266449,5378,6446,1197,46284,2691,70356,3539,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4351522,3672,2090614,2049,651189,8206,1185037,10440,27569,2945,67349,3707,159470,6745,2260908,2086,556893,8090,1169025,10058,29645,2728,273512,5367,231833,7571,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,724401,1099,354585,1302,93282,3478,197773,4804,4074,1108,11857,1562,47599,3201,369816,1382,79694,3496,184417,4616,7622,1597,37320,2177,60763,3411,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9501464,4167,4583545,2779,1608355,14968,2405992,18661,74743,4658,142831,4548,351624,9501,4917919,2405,1409902,16160,2377867,19937,94478,5346,549290,8223,486382,11008,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5188837,4450,2504935,3536,689374,8161,1433146,12434,59721,4404,70862,3925,251832,8268,2683902,2482,560091,8407,1434967,14758,74972,5163,289827,6030,324045,10023,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,499019,265,251679,458,84643,3212,138515,3443,1460,489,5588,683,21473,1890,247340,458,62197,2287,133565,3564,1393,504,25973,1509,24212,1984,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7697621,2340,3725427,1615,1129430,11265,2030651,15892,52019,3786,112518,5178,400809,9404,3972194,1769,968119,10164,2008397,16159,67505,4692,423176,6706,504997,9600,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2149898,858,1045401,1295,276369,4908,583089,6690,15973,1770,36208,2611,133762,4736,1104497,1164,218394,5746,582829,7281,24752,2403,125690,3670,152832,5770,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2539114,2471,1235718,1858,369516,5943,654087,8382,18234,2413,37175,2878,156706,5975,1303396,1034,311320,6345,641306,10277,22543,2786,122041,4285,206186,6770,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8489335,2007,4096417,1036,1314901,10146,2214595,13907,72992,4223,136864,4179,357065,7436,4392918,1376,1128949,10648,2187329,16460,96578,4399,528608,7411,451454,10111,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,688985,1874,327317,940,122383,3907,153649,4926,3140,934,11646,1472,36499,2961,361668,1144,104569,3365,160110,4494,6026,1352,41884,2022,49079,3336,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2475921,793,1199671,1150,338642,6323,680865,8562,21807,2407,36103,2774,122254,5986,1276250,1190,277383,5556,676188,9537,35959,3503,140833,3703,145887,5856,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,564446,1213,279019,871,84221,3067,155857,4508,2035,507,8362,1206,28544,2536,285427,699,66953,2906,156414,4181,2346,673,28705,1478,31009,2648,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3971081,1749,1917859,1928,505236,7732,1091219,10879,30530,3185,53178,3681,237696,8536,2053222,1585,413575,7448,1083493,11780,42175,4500,225479,5462,288500,8083,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9504211,4284,4663025,3307,1301242,13783,2643759,16693,68191,4597,125105,5434,524728,11724,4841186,3682,1008305,12301,2575635,18918,89648,4776,482416,8163,685182,12563,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1669647,1126,827630,852,239349,5377,499040,6825,8878,1500,15256,1756,65107,4325,842017,750,202183,5119,486822,6410,11601,1671,52374,2484,89037,4677,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,495749,436,242160,407,80797,2503,125993,3409,3129,765,6070,903,26171,2208,253589,349,69339,2489,127279,3307,3216,806,20934,1395,32821,2137,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4331217,2058,2118394,2383,622849,8563,1207077,12527,41829,3537,55487,3351,191152,7218,2212823,1897,512645,8880,1180477,13064,53976,4154,207275,5509,258450,7931,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4105118,1359,2025212,1065,617521,8786,1099904,11500,28583,2513,49790,3092,229414,7874,2079906,1046,486438,7877,1078368,12367,36699,3604,180007,5706,298394,10148,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1440182,2167,700603,2157,203771,5326,375305,7775,10353,1670,24402,2408,86772,4861,739579,1821,157459,4173,376289,7048,11872,1648,96524,3703,97435,4367,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3937998,1360,1935246,1036,601343,6619,1064937,10883,15890,1966,52921,3011,200155,6485,2002752,692,497362,6812,1056135,10932,19868,1992,198655,4144,230732,7011,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,395088,469,200724,682,55698,2883,114835,3454,2434,795,4827,976,22930,1980,194364,610,37216,2190,109027,3792,3354,995,17696,1786,27071,2793,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,23879,2337,11202,1580,2930,814,6832,1291,186,159,37,61,1217,550,12677,1824,3371,968,5315,997,387,307,1388,596,2216,680,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
