GEO_ID,B10052_001E,B10052_001M,B10052_002E,B10052_002M,B10052_003E,B10052_003M,B10052_004E,B10052_004M,B10052_005E,B10052_005M,B10052_006E,B10052_006M,B10052_007E,B10052_007M,B10052_008E,B10052_008M,B10052_009E,B10052_009M,B10052_010E,B10052_010M,B10052_011E,B10052_011M,NAME,B10052_001MA,B10052_001EA,B10052_002MA,B10052_002EA,B10052_003EA,B10052_003MA,B10052_004MA,B10052_004EA,B10052_005EA,B10052_005MA,B10052_006MA,B10052_006EA,B10052_007MA,B10052_007EA,B10052_008EA,B10052_008MA,B10052_009MA,B10052_009EA,B10052_010EA,B10052_010MA,B10052_011EA,B10052_011MA,state
0400000US16,29140,3560,7677,1571,4235,1165,2444,911,1791,826,3442,1041,21463,3056,8308,1640,5043,1355,3265,905,13155,2531,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,277226,10936,64382,4573,20868,2490,12450,1786,8418,1576,43514,3936,212844,9369,81083,5553,59159,4413,21924,2884,131761,7068,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,120328,5759,29442,2675,12633,1640,7878,1241,4755,918,16809,2315,90886,5036,46269,3367,34264,3102,12005,1874,44617,3767,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,36167,3273,8146,1368,4025,978,1808,599,2217,808,4121,915,28021,2665,13760,2117,9969,1920,3791,781,14261,1927,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,45981,3606,11002,1609,4707,1163,2826,939,1881,643,6295,1262,34979,3126,15543,2191,10724,1968,4819,1190,19436,2273,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,90958,6211,30927,3328,16615,2383,10546,1879,6069,1143,14312,2101,60031,5172,33936,4240,24371,3433,9565,1780,26095,2893,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,131054,7282,41571,3761,20862,2777,11138,1989,9724,1726,20709,2411,89483,5905,50892,4744,36351,3737,14541,2163,38591,3684,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,18421,2323,5173,1185,2104,826,1437,599,667,382,3069,865,13248,1921,5868,1343,4328,1090,1540,742,7380,1323,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,146308,8302,33735,3642,10141,1894,5072,1247,5069,1286,23594,2867,112573,7137,40656,4116,29454,3494,11202,1662,71917,5005,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,112199,6252,30632,2727,7032,1616,4223,1344,2809,728,23600,2643,81567,5320,24092,3255,15978,2635,8114,1750,57475,4262,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,181567,6930,51841,3344,17544,2015,10609,1635,6935,1178,34297,2973,129726,5445,55157,4345,38316,3512,16841,2464,74569,4588,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,58789,3629,12666,1473,4130,710,1647,511,2483,568,8536,1377,46123,3434,17582,2000,12768,1801,4814,1028,28541,3118,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,97040,5533,31805,2950,18218,2566,11379,1948,6839,1336,13587,2212,65235,4792,37255,3371,27490,2600,9765,1643,27980,3548,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,110116,6967,30942,3131,13575,1859,7558,1442,6017,1195,17367,2156,79174,5301,37294,3436,26789,3316,10505,1555,41880,3972,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,14488,2222,3690,826,1929,675,1042,463,887,417,1761,564,10798,1841,4660,1174,3055,903,1605,653,6138,1480,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,23632,2849,6095,1265,2996,899,968,513,2028,706,3099,825,17537,2442,8158,1530,5730,1315,2428,693,9379,1571,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,72805,6299,18339,2791,6849,1493,2729,931,4120,1198,11490,2518,54466,5367,20622,3051,13815,2474,6807,1533,33844,4658,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,20623,3014,4705,1229,1917,813,1447,751,470,297,2788,853,15918,2667,6173,1770,5043,1657,1130,426,9745,1740,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,193435,7311,43733,3191,10802,1733,5378,1231,5424,1040,32931,2983,149702,6949,40387,3646,25392,3051,14995,1998,109315,5989,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,54791,4605,14111,2213,6432,1417,3135,972,3297,959,7679,1507,40680,3903,18914,3027,13800,2584,5114,1101,21766,2783,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,426692,11380,102233,5515,28410,3110,14391,1908,14019,2462,73823,4052,324459,10403,100626,5654,64986,4462,35640,3771,223833,9515,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,205091,8567,56393,4470,28010,3060,15401,2320,12609,1805,28383,2958,148698,7314,72602,5390,53022,4259,19580,2745,76096,5316,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,6241,1273,1441,527,691,338,298,196,393,253,750,408,4800,1077,2839,895,2387,863,452,231,1961,510,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,216154,7751,62706,3899,27724,2963,16775,2286,10949,1469,34982,2707,153448,6750,72192,4618,53735,4230,18457,2201,81256,5658,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,77677,4329,23299,2471,10984,1821,6055,1229,4929,1191,12315,1751,54378,3847,28891,2655,21986,2298,6905,1263,25487,2823,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,62645,5099,18284,2368,7526,1458,3887,999,3639,957,10758,1664,44361,3688,16853,2195,9517,1528,7336,1327,27508,3052,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,227728,9035,64721,4352,23834,2814,13743,1970,10091,1744,40887,3608,163007,7338,63134,4286,44924,3615,18210,1988,99873,5547,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,19323,2964,5683,1563,1963,784,1007,527,956,514,3720,1314,13640,2442,4736,1442,2946,1291,1790,676,8904,1900,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,112804,6269,30853,2998,14353,2383,7455,1665,6898,1396,16500,2164,81951,5827,42239,4144,29873,3220,12366,2241,39712,4093,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11513,1898,1707,712,1161,607,767,489,394,307,546,295,9806,1787,5316,1239,4506,1121,810,425,4490,1360,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,149213,7514,47235,3269,18728,2031,10411,1341,8317,1527,28507,2734,101978,6344,54841,5018,38027,4230,16814,2728,47137,4106,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,721579,20489,192620,8636,77059,5570,44224,4526,32835,2958,115561,5786,528959,15873,233887,10633,182082,9222,51805,4313,295072,11282,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,60817,4552,11453,1591,3825,970,1289,562,2536,835,7628,1274,49364,4273,16029,2358,10590,1905,5439,1372,33335,3590,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8216,1723,1883,553,698,342,548,313,150,125,1185,450,6333,1589,3170,1269,2531,1169,639,309,3163,943,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,179998,7854,44071,3549,16873,2148,9238,1620,7635,1487,27198,3044,135927,6897,52605,4071,33587,3473,19018,2455,83322,5817,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,117039,7361,31797,3263,10537,1902,5348,1483,5189,1046,21260,2676,85242,5440,30473,3215,21842,2544,8631,1603,54769,4110,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,43924,4345,16318,2270,8347,1832,5166,1644,3181,849,7971,1444,27606,3048,14485,2197,9823,1715,4662,1375,13121,2275,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,72230,4744,16775,1879,5900,1091,3917,939,1983,594,10875,1541,55455,4120,23381,2533,17776,2403,5605,1025,32074,3516,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,11287,2223,2038,932,591,308,298,160,293,255,1447,837,9249,1937,5465,1425,4875,1320,590,359,3784,1222,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,115377,6363,39796,3768,17309,2330,7570,1259,9739,1598,22487,2604,75581,4842,38905,3696,26325,3098,12580,1762,36676,2973,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
